Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Dealer_Positions_Spread_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Asset_Mgr_Positions_Spread_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Lev_Money_Positions_Spread_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Other_Rept_Positions_Spread_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Change_in_Open_Interest_All,Change_in_Dealer_Long_All,Change_in_Dealer_Short_All,Change_in_Dealer_Spread_All,Change_in_Asset_Mgr_Long_All,Change_in_Asset_Mgr_Short_All,Change_in_Asset_Mgr_Spread_All,Change_in_Lev_Money_Long_All,Change_in_Lev_Money_Short_All,Change_in_Lev_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Dealer_Long_All,Pct_of_OI_Dealer_Short_All,Pct_of_OI_Dealer_Spread_All,Pct_of_OI_Asset_Mgr_Long_All,Pct_of_OI_Asset_Mgr_Short_All,Pct_of_OI_Asset_Mgr_Spread_All,Pct_of_OI_Lev_Money_Long_All,Pct_of_OI_Lev_Money_Short_All,Pct_of_OI_Lev_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Traders_Tot_All,Traders_Dealer_Long_All,Traders_Dealer_Short_All,Traders_Dealer_Spread_All,Traders_Asset_Mgr_Long_All,Traders_Asset_Mgr_Short_All,Traders_Asset_Mgr_Spread_All,Traders_Lev_Money_Long_All,Traders_Lev_Money_Short_All,Traders_Lev_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined
BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,160927,2016-09-27,96742,CME ,0,96,239025,152525,2043,1311,12780,77962,1530,40781,102964,4761,4440,12015,53,218181,202639,20844,36386,1266.0,18543.0,-5450.0,1102.0,125.0,99.0,-66.0,-21218.0,7605.0,-874.0,638.0,774.0,0.0,-1750.0,3190.0,3016.0,-1924.0,100,63.8,0.9,0.5,5.3,32.6,0.6,17.1,43.1,2.0,1.9,5.0,0.0,91.3,84.8,8.7,15.2,127,11.0,5.0,,,28.0,7.0,29.0,41.0,11.0,5.0,5.0,,61,89,61.9,34.4,71.7,46.3,61.9,33.5,71.1,45.3,"(CONTRACTS OF GBP 62,500)",F10,FutOnly
BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,161004,2016-10-04,96742,CME ,0,96,262478,164363,2696,1332,13678,77142,2178,43481,122684,5032,5035,11808,143,235242,223015,27236,39463,23453.0,11838.0,653.0,21.0,898.0,-820.0,648.0,2700.0,19720.0,271.0,595.0,-207.0,90.0,17061.0,20376.0,6392.0,3077.0,100,62.6,1.0,0.5,5.2,29.4,0.8,16.6,46.7,1.9,1.9,4.5,0.1,89.6,85.0,10.4,15.0,133,12.0,7.0,4.0,4.0,27.0,9.0,28.0,47.0,15.0,5.0,,,66,97,58.5,33.4,67.8,45.4,58.5,32.6,67.3,44.5,"(CONTRACTS OF GBP 62,500)",F10,FutOnly
BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,161011,2016-10-11,96742,CME ,0,96,255590,160426,4474,1655,14339,66294,1305,33842,123170,8426,5741,11164,113,225847,216601,29743,38989,-6888.0,-3937.0,1778.0,323.0,661.0,-10848.0,-873.0,-9639.0,486.0,3394.0,706.0,-644.0,-30.0,-9395.0,-6414.0,2507.0,-474.0,100,62.8,1.8,0.6,5.6,25.9,0.5,13.2,48.2,3.3,2.2,4.4,0.0,88.4,84.7,11.6,15.3,143,13.0,6.0,4.0,6.0,24.0,7.0,29.0,51.0,19.0,9.0,5.0,,73,101,58.8,33.1,67.6,43.1,58.3,32.3,67.1,42.3,"(CONTRACTS OF GBP 62,500)",F10,FutOnly
BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,161018,2016-10-18,96742,CME ,0,96,255194,160830,4570,1685,13058,67240,2802,35579,120048,6540,4768,12169,164,225426,215218,29768,39976,-396.0,404.0,96.0,30.0,-1281.0,946.0,1497.0,1737.0,-3122.0,-1886.0,-973.0,1005.0,51.0,-421.0,-1383.0,25.0,987.0,100,63.0,1.8,0.7,5.1,26.3,1.1,13.9,47.0,2.6,1.9,4.8,0.1,88.3,84.3,11.7,15.7,144,13.0,7.0,5.0,7.0,24.0,6.0,26.0,54.0,17.0,7.0,6.0,,67,107,59.1,32.6,67.3,43.6,58.6,31.7,66.9,42.8,"(CONTRACTS OF GBP 62,500)",F10,FutOnly
BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,161025,2016-10-25,96742,CME ,0,96,267500,169164,4260,1616,11785,66296,2750,39428,129690,7046,7600,12898,236,239625,224792,27875,42708,12306.0,8334.0,-310.0,-69.0,-1273.0,-944.0,-52.0,3849.0,9642.0,506.0,2832.0,729.0,72.0,14199.0,9574.0,-1893.0,2732.0,100,63.2,1.6,0.6,4.4,24.8,1.0,14.7,48.5,2.6,2.8,4.8,0.1,89.6,84.0,10.4,16.0,147,13.0,6.0,4.0,8.0,23.0,7.0,31.0,52.0,19.0,8.0,6.0,,74,105,58.8,32.7,67.3,42.5,58.7,32.0,66.8,41.8,"(CONTRACTS OF GBP 62,500)",F10,FutOnly
BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,161101,2016-11-01,96742,CME ,0,96,267564,168113,3826,1617,10522,65267,3394,39891,130173,6950,8314,13970,251,239052,225448,28512,42116,64.0,-1051.0,-434.0,1.0,-1263.0,-1029.0,644.0,463.0,483.0,-96.0,714.0,1072.0,15.0,-573.0,656.0,637.0,-592.0,100,62.8,1.4,0.6,3.9,24.4,1.3,14.9,48.7,2.6,3.1,5.2,0.1,89.3,84.3,10.7,15.7,141,12.0,5.0,4.0,6.0,23.0,7.0,30.0,51.0,19.0,7.0,7.0,,67,106,58.7,34.2,67.4,43.9,58.7,33.5,67.0,43.1,"(CONTRACTS OF GBP 62,500)",F10,FutOnly
BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,161108,2016-11-08,96742,CME ,0,96,253703,163075,6921,1616,8601,65512,3330,38240,119134,6769,5361,11813,465,227457,215560,26246,38143,-13861.0,-5038.0,3095.0,-1.0,-1921.0,245.0,-64.0,-1651.0,-11039.0,-181.0,-2953.0,-2157.0,214.0,-11595.0,-9888.0,-2266.0,-3973.0,100,64.3,2.7,0.6,3.4,25.8,1.3,15.1,47.0,2.7,2.1,4.7,0.2,89.7,85.0,10.3,15.0,134,12.0,8.0,4.0,5.0,24.0,9.0,26.0,48.0,19.0,4.0,7.0,,65,103,60.5,33.9,67.9,43.7,60.0,33.1,67.4,42.8,"(CONTRACTS OF GBP 62,500)",F10,FutOnly
BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,161115,2016-11-15,96742,CME ,0,96,248103,152967,7359,3513,9727,67927,3113,43130,107662,8600,4008,12870,518,225576,211562,22527,36541,-5600.0,-10108.0,438.0,1897.0,1126.0,2415.0,-217.0,4890.0,-11472.0,1831.0,-1353.0,1057.0,53.0,-1881.0,-3998.0,-3719.0,-1602.0,100,61.7,3.0,1.4,3.9,27.4,1.3,17.4,43.4,3.5,1.6,5.2,0.2,90.9,85.3,9.1,14.7,135,9.0,9.0,5.0,6.0,24.0,8.0,30.0,44.0,20.0,7.0,5.0,,69,101,60.2,33.2,67.4,43.0,59.8,32.3,66.9,41.6,"(CONTRACTS OF GBP 62,500)",F10,FutOnly
BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,161122,2016-11-22,96742,CME ,0,96,242916,148746,10577,3737,9094,70096,2940,44769,97365,7351,3183,13229,444,220264,205739,22652,37177,-5187.0,-4221.0,3218.0,224.0,-633.0,2169.0,-173.0,1639.0,-10297.0,-1249.0,-825.0,359.0,-74.0,-5312.0,-5823.0,125.0,636.0,100,61.2,4.4,1.5,3.7,28.9,1.2,18.4,40.1,3.0,1.3,5.4,0.2,90.7,84.7,9.3,15.3,136,8.0,10.0,5.0,5.0,25.0,8.0,32.0,45.0,21.0,5.0,6.0,,67,105,60.0,32.6,67.3,42.5,59.5,31.7,66.8,41.5,"(CONTRACTS OF GBP 62,500)",F10,FutOnly
BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,161129,2016-11-29,96742,CME ,0,96,244257,150867,11438,4094,9014,71160,3688,40880,94875,8842,3283,13323,305,220973,207725,23284,36532,1341.0,2121.0,861.0,357.0,-80.0,1064.0,748.0,-3889.0,-2490.0,1491.0,100.0,94.0,-139.0,709.0,1986.0,632.0,-645.0,100,61.8,4.7,1.7,3.7,29.1,1.5,16.7,38.8,3.6,1.3,5.5,0.1,90.5,85.0,9.5,15.0,135,8.0,10.0,6.0,6.0,25.0,9.0,27.0,48.0,22.0,5.0,6.0,,67,106,60.2,32.9,67.5,42.9,59.8,32.1,66.9,41.9,"(CONTRACTS OF GBP 62,500)",F10,FutOnly
BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,161206,2016-12-06,96742,CME ,0,96,243671,151870,16914,3895,8578,72618,5677,32585,81116,14150,3793,13777,457,221005,208604,22666,35067,-586.0,1003.0,5476.0,-199.0,-436.0,1458.0,1989.0,-8295.0,-13759.0,5308.0,510.0,454.0,152.0,32.0,879.0,-618.0,-1465.0,100,62.3,6.9,1.6,3.5,29.8,2.3,13.4,33.3,5.8,1.6,5.7,0.2,90.7,85.6,9.3,14.4,132,9.0,9.0,8.0,5.0,24.0,8.0,22.0,49.0,24.0,6.0,8.0,,66,108,60.8,30.0,68.4,41.3,60.3,29.2,67.0,40.5,"(CONTRACTS OF GBP 62,500)",F10,FutOnly
BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,161213,2016-12-13,96742,CME ,0,96,237797,147674,18182,4465,8625,74065,4115,31181,71808,16614,2359,14287,263,215296,203799,22501,33998,-5874.0,-4196.0,1268.0,570.0,47.0,1447.0,-1562.0,-1404.0,-9308.0,2464.0,-1434.0,510.0,-194.0,-5709.0,-4805.0,-165.0,-1069.0,100,62.1,7.6,1.9,3.6,31.1,1.7,13.1,30.2,7.0,1.0,6.0,0.1,90.5,85.7,9.5,14.3,124,10.0,6.0,6.0,6.0,22.0,8.0,21.0,46.0,26.0,4.0,8.0,,66,100,60.3,27.7,68.8,39.4,59.5,26.8,66.7,38.5,"(CONTRACTS OF GBP 62,500)",F10,FutOnly
BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,161220,2016-12-20,96742,CME ,0,96,205486,130945,2823,305,8976,77924,3668,35249,66768,4310,2320,12832,2,185775,168632,19711,36854,-32311.0,-16729.0,-15359.0,-4160.0,351.0,3859.0,-447.0,4068.0,-5040.0,-12304.0,-39.0,-1455.0,-261.0,-29521.0,-35167.0,-2790.0,2856.0,100,63.7,1.4,0.1,4.4,37.9,1.8,17.2,32.5,2.1,1.1,6.2,0.0,90.4,82.1,9.6,17.9,118,8.0,4.0,,6.0,23.0,6.0,23.0,43.0,14.0,,8.0,,50,92,64.5,31.7,70.4,43.3,64.4,30.7,70.4,42.0,"(CONTRACTS OF GBP 62,500)",F10,FutOnly
BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,161227,2016-12-27,96742,CME ,0,96,212492,141761,3248,305,9041,79627,3603,31292,71448,4002,2880,12268,2,192886,174503,19606,37989,7006.0,10816.0,425.0,0.0,65.0,1703.0,-65.0,-3957.0,4680.0,-308.0,560.0,-564.0,0.0,7111.0,5871.0,-105.0,1135.0,100,66.7,1.5,0.1,4.3,37.5,1.7,14.7,33.6,1.9,1.4,5.8,0.0,90.8,82.1,9.2,17.9,124,8.0,5.0,,6.0,23.0,6.0,22.0,49.0,13.0,,8.0,,49,98,65.2,30.7,71.8,42.2,65.2,29.8,71.8,41.1,"(CONTRACTS OF GBP 62,500)",F10,FutOnly
BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,170103,2017-01-03,96742,CME ,0,96,225396,146725,4832,305,9423,82765,3737,34377,81850,3560,4274,12182,92,202493,189323,22903,36073,12904.0,4964.0,1584.0,0.0,382.0,3138.0,134.0,3085.0,10402.0,-442.0,1394.0,-86.0,90.0,9607.0,14820.0,3297.0,-1916.0,100,65.1,2.1,0.1,4.2,36.7,1.7,15.3,36.3,1.6,1.9,5.4,0.0,89.8,84.0,10.2,16.0,124,7.0,6.0,,7.0,24.0,8.0,18.0,50.0,14.0,5.0,7.0,,48,103,65.4,30.7,72.3,42.0,65.3,29.8,72.3,40.8,"(CONTRACTS OF GBP 62,500)",F10,FutOnly
BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,170110,2017-01-10,96742,CME ,0,96,228050,152288,3893,465,9727,76948,3323,27320,91176,3240,7318,12408,92,203773,191545,24277,36505,2654.0,5563.0,-939.0,160.0,304.0,-5817.0,-414.0,-7057.0,9326.0,-320.0,3044.0,226.0,0.0,1280.0,2222.0,1374.0,432.0,100,66.8,1.7,0.2,4.3,33.7,1.5,12.0,40.0,1.4,3.2,5.4,0.0,89.4,84.0,10.6,16.0,128,9.0,5.0,5.0,7.0,25.0,10.0,19.0,49.0,13.0,7.0,7.0,,56,102,66.9,33.2,72.2,43.8,66.9,32.3,72.2,42.6,"(CONTRACTS OF GBP 62,500)",F10,FutOnly
BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,170117,2017-01-17,96742,CME ,0,96,228782,150438,5597,449,9295,69971,4272,29831,95926,3289,5550,12683,92,203216,192279,25566,36503,732.0,-1850.0,1704.0,-16.0,-432.0,-6977.0,949.0,2511.0,4750.0,49.0,-1768.0,275.0,0.0,-557.0,734.0,1289.0,-2.0,100,65.8,2.4,0.2,4.1,30.6,1.9,13.0,41.9,1.4,2.4,5.5,0.0,88.8,84.0,11.2,16.0,124,9.0,6.0,5.0,6.0,25.0,8.0,17.0,49.0,13.0,5.0,7.0,,54,98,66.3,33.8,71.6,44.5,66.2,32.9,71.6,43.4,"(CONTRACTS OF GBP 62,500)",F10,FutOnly
BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,170124,2017-01-24,96742,CME ,0,96,223681,139361,7150,399,9590,67389,5514,28541,92956,4773,11477,11621,2,199657,189804,24024,33877,-5101.0,-11077.0,1553.0,-50.0,295.0,-2582.0,1242.0,-1290.0,-2970.0,1484.0,5927.0,-1062.0,-90.0,-3559.0,-2475.0,-1542.0,-2626.0,100,62.3,3.2,0.2,4.3,30.1,2.5,12.8,41.6,2.1,5.1,5.2,0.0,89.3,84.9,10.7,15.1,123,8.0,8.0,,7.0,26.0,9.0,16.0,48.0,16.0,5.0,5.0,,55,97,63.2,33.9,70.3,43.7,63.2,32.9,70.2,42.6,"(CONTRACTS OF GBP 62,500)",F10,FutOnly
BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,170131,2017-01-31,96742,CME ,0,96,211910,123278,6059,777,9354,68504,6299,27611,80598,5260,15219,12298,2,187800,179797,24110,32113,-11771.0,-16083.0,-1091.0,378.0,-236.0,1115.0,785.0,-930.0,-12358.0,487.0,3742.0,677.0,0.0,-11857.0,-10007.0,86.0,-1764.0,100,58.2,2.9,0.4,4.4,32.3,3.0,13.0,38.0,2.5,7.2,5.8,0.0,88.6,84.8,11.4,15.2,126,11.0,6.0,6.0,6.0,25.0,9.0,20.0,48.0,18.0,4.0,6.0,,62,98,63.5,33.7,69.2,43.8,63.5,32.8,69.0,42.6,"(CONTRACTS OF GBP 62,500)",F10,FutOnly
BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,170207,2017-02-07,96742,CME ,0,96,211013,126774,6585,996,9568,68835,4120,24945,78660,4642,15811,12478,53,186909,176369,24104,34644,-897.0,3496.0,526.0,219.0,214.0,331.0,-2179.0,-2666.0,-1938.0,-618.0,592.0,180.0,51.0,-891.0,-3428.0,-6.0,2531.0,100,60.1,3.1,0.5,4.5,32.6,2.0,11.8,37.3,2.2,7.5,5.9,0.0,88.6,83.6,11.4,16.4,121,11.0,7.0,5.0,6.0,26.0,11.0,17.0,42.0,19.0,6.0,6.0,,61,97,64.0,32.3,69.7,42.4,63.9,31.3,69.5,41.2,"(CONTRACTS OF GBP 62,500)",F10,FutOnly
BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,170214,2017-02-14,96742,CME ,0,96,212044,126175,7867,1050,10666,72434,3863,24351,76987,3412,16554,12359,541,186612,178513,25432,33531,1031.0,-599.0,1282.0,54.0,1098.0,3599.0,-257.0,-594.0,-1673.0,-1230.0,743.0,-119.0,488.0,-297.0,2144.0,1328.0,-1113.0,100,59.5,3.7,0.5,5.0,34.2,1.8,11.5,36.3,1.6,7.8,5.8,0.3,88.0,84.2,12.0,15.8,124,11.0,7.0,6.0,8.0,25.0,11.0,16.0,45.0,16.0,6.0,6.0,,61,98,64.0,31.2,69.6,42.5,63.7,30.2,69.3,41.3,"(CONTRACTS OF GBP 62,500)",F10,FutOnly
BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,170221,2017-02-21,96742,CME ,0,96,213713,126900,6360,1062,9988,76455,4465,24608,73631,4003,16211,12761,555,187792,179292,25921,34421,1669.0,725.0,-1507.0,12.0,-678.0,4021.0,602.0,257.0,-3356.0,591.0,-343.0,402.0,14.0,1180.0,779.0,489.0,890.0,100,59.4,3.0,0.5,4.7,35.8,2.1,11.5,34.5,1.9,7.6,6.0,0.3,87.9,83.9,12.1,16.1,122,12.0,6.0,7.0,8.0,25.0,11.0,15.0,44.0,22.0,4.0,7.0,,63,101,63.8,32.6,69.9,44.5,63.5,31.6,69.3,43.3,"(CONTRACTS OF GBP 62,500)",F10,FutOnly
BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,170228,2017-02-28,96742,CME ,0,96,226882,131731,6276,903,9705,84552,3728,28688,76361,6940,18061,11845,1090,200846,191695,26036,35187,13169.0,4831.0,-84.0,-159.0,-283.0,8097.0,-737.0,4080.0,2730.0,2937.0,1850.0,-916.0,535.0,13054.0,12403.0,115.0,766.0,100,58.1,2.8,0.4,4.3,37.3,1.6,12.6,33.7,3.1,8.0,5.2,0.5,88.5,84.5,11.5,15.5,122,11.0,6.0,6.0,7.0,25.0,11.0,16.0,46.0,22.0,6.0,5.0,,65,99,60.8,33.7,67.1,45.2,60.5,32.8,66.5,44.1,"(CONTRACTS OF GBP 62,500)",F10,FutOnly
BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,170307,2017-03-07,96742,CME ,0,96,262512,163596,8449,1169,9577,92113,2940,37316,97672,5732,10737,12092,2555,233622,222722,28890,39790,35630.0,31865.0,2173.0,266.0,-128.0,7561.0,-788.0,8628.0,21311.0,-1208.0,-7324.0,247.0,1465.0,32776.0,31027.0,2854.0,4603.0,100,62.3,3.2,0.4,3.6,35.1,1.1,14.2,37.2,2.2,4.1,4.6,1.0,89.0,84.8,11.0,15.2,126,11.0,5.0,6.0,7.0,27.0,10.0,20.0,43.0,17.0,6.0,7.0,,62,99,60.4,32.3,68.8,43.3,60.4,31.6,67.7,42.5,"(CONTRACTS OF GBP 62,500)",F10,FutOnly
BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,170314,2017-03-14,96742,CME ,0,96,259945,147649,3576,581,10283,93583,2274,37289,102122,3741,30479,11417,1298,233594,218592,26351,41353,-2567.0,-15947.0,-4873.0,-588.0,706.0,1470.0,-666.0,-27.0,4450.0,-1991.0,19742.0,-675.0,-1257.0,-28.0,-4130.0,-2539.0,1563.0,100,56.8,1.4,0.2,4.0,36.0,0.9,14.3,39.3,1.4,11.7,4.4,0.5,89.9,84.1,10.1,15.9,123,10.0,4.0,4.0,7.0,28.0,8.0,23.0,42.0,15.0,5.0,4.0,,59,92,65.8,34.4,72.0,46.3,65.3,33.6,71.4,45.5,"(CONTRACTS OF GBP 62,500)",F10,FutOnly
BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,170321,2017-03-21,96742,CME ,0,96,252480,145930,5259,385,10379,88561,4385,30744,96391,6403,27213,12028,1298,226737,214710,25743,37770,-7465.0,-1719.0,1683.0,-196.0,96.0,-5022.0,2111.0,-6545.0,-5731.0,2662.0,-3266.0,611.0,0.0,-6857.0,-3882.0,-608.0,-3583.0,100,57.8,2.1,0.2,4.1,35.1,1.7,12.2,38.2,2.5,10.8,4.8,0.5,89.8,85.0,10.2,15.0,126,10.0,5.0,4.0,7.0,27.0,9.0,24.0,43.0,21.0,4.0,6.0,,65,96,67.1,34.7,73.3,46.2,66.6,33.9,72.7,45.3,"(CONTRACTS OF GBP 62,500)",F10,FutOnly
BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,170328,2017-03-28,96742,CME ,0,96,246985,136402,22779,371,10488,83443,5521,35183,83462,5811,26182,11440,1298,221256,214125,25729,32860,-5495.0,-9528.0,17520.0,-14.0,109.0,-5118.0,1136.0,4439.0,-12929.0,-592.0,-1031.0,-588.0,0.0,-5481.0,-585.0,-14.0,-4910.0,100,55.2,9.2,0.2,4.2,33.8,2.2,14.2,33.8,2.4,10.6,4.6,0.5,89.6,86.7,10.4,13.3,118,9.0,6.0,4.0,8.0,25.0,10.0,20.0,42.0,20.0,,5.0,,61,92,65.2,34.4,71.0,49.0,64.6,33.7,70.5,48.2,"(CONTRACTS OF GBP 62,500)",F10,FutOnly
BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,170404,2017-04-04,96742,CME ,0,96,241774,136022,21161,502,10690,85046,5220,30500,80038,5141,27522,11290,1349,216946,209747,24828,32027,-5211.0,-380.0,-1618.0,131.0,202.0,1603.0,-301.0,-4683.0,-3424.0,-670.0,1340.0,-150.0,51.0,-4310.0,-4378.0,-901.0,-833.0,100,56.3,8.8,0.2,4.4,35.2,2.2,12.6,33.1,2.1,11.4,4.7,0.6,89.7,86.8,10.3,13.2,121,10.0,6.0,6.0,8.0,24.0,10.0,22.0,42.0,22.0,4.0,5.0,,65,96,66.8,34.1,72.1,48.5,66.3,33.3,71.5,47.5,"(CONTRACTS OF GBP 62,500)",F10,FutOnly
BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,170411,2017-04-11,96742,CME ,0,96,244188,141348,17706,393,10537,92558,2633,30446,81764,4103,27513,11287,1491,218464,211935,25724,32253,2414.0,5326.0,-3455.0,-109.0,-153.0,7512.0,-2587.0,-54.0,1726.0,-1038.0,-9.0,-3.0,142.0,1518.0,2188.0,896.0,226.0,100,57.9,7.3,0.2,4.3,37.9,1.1,12.5,33.5,1.7,11.3,4.6,0.6,89.5,86.8,10.5,13.2,125,12.0,5.0,6.0,8.0,25.0,9.0,22.0,43.0,20.0,5.0,5.0,,64,98,66.7,37.2,72.8,51.1,66.1,36.4,72.2,50.3,"(CONTRACTS OF GBP 62,500)",F10,FutOnly
BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,170418,2017-04-18,96742,CME ,0,96,261350,133992,29385,455,14018,84685,2971,45942,84484,7284,26763,16439,1491,232916,227194,28434,34156,17162.0,-7356.0,11679.0,62.0,3481.0,-7873.0,338.0,15496.0,2720.0,3181.0,-750.0,5152.0,0.0,14452.0,15259.0,2710.0,1903.0,100,51.3,11.2,0.2,5.4,32.4,1.1,17.6,32.3,2.8,10.2,6.3,0.6,89.1,86.9,10.9,13.1,131,9.0,7.0,7.0,10.0,24.0,8.0,29.0,40.0,21.0,5.0,7.0,,74,95,61.1,33.0,66.4,47.2,60.6,32.3,65.7,46.4,"(CONTRACTS OF GBP 62,500)",F10,FutOnly
BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,170425,2017-04-25,96742,CME ,0,96,261711,127597,48472,369,16256,86125,2190,52087,71374,7314,26286,15156,1425,233524,232425,28187,29286,361.0,-6395.0,19087.0,-86.0,2238.0,1440.0,-781.0,6145.0,-13110.0,30.0,-477.0,-1283.0,-66.0,608.0,5231.0,-247.0,-4870.0,100,48.8,18.5,0.1,6.2,32.9,0.8,19.9,27.3,2.8,10.0,5.8,0.5,89.2,88.8,10.8,11.2,131,8.0,8.0,7.0,11.0,23.0,7.0,31.0,36.0,19.0,7.0,7.0,,75,91,59.6,32.9,65.3,49.7,59.1,32.3,64.6,48.9,"(CONTRACTS OF GBP 62,500)",F10,FutOnly
BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,170502,2017-05-02,96742,CME ,0,96,267230,126242,61697,827,17692,81014,2490,53919,65770,9659,23081,15285,1425,235335,238167,31895,29063,5519.0,-1355.0,13225.0,458.0,1436.0,-5111.0,300.0,1832.0,-5604.0,2345.0,-3205.0,129.0,0.0,1811.0,5742.0,3708.0,-223.0,100,47.2,23.1,0.3,6.6,30.3,0.9,20.2,24.6,3.6,8.6,5.7,0.5,88.1,89.1,11.9,10.9,123,8.0,9.0,8.0,11.0,23.0,9.0,28.0,32.0,23.0,5.0,7.0,,75,90,58.0,32.9,63.9,50.4,57.4,32.3,62.9,49.6,"(CONTRACTS OF GBP 62,500)",F10,FutOnly
BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,170509,2017-05-09,96742,CME ,0,96,257225,126213,69634,1408,18152,75952,2212,47160,57862,7732,22427,13412,359,225663,228571,31562,28654,-10005.0,-29.0,7937.0,581.0,460.0,-5062.0,-278.0,-6759.0,-7908.0,-1927.0,-654.0,-1873.0,-1066.0,-9672.0,-9596.0,-333.0,-409.0,100,49.1,27.1,0.5,7.1,29.5,0.9,18.3,22.5,3.0,8.7,5.2,0.1,87.7,88.9,12.3,11.1,124,7.0,10.0,7.0,13.0,22.0,9.0,26.0,33.0,21.0,4.0,9.0,,72,91,59.9,35.9,65.1,51.6,59.8,35.8,64.8,50.8,"(CONTRACTS OF GBP 62,500)",F10,FutOnly
BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,170516,2017-05-16,96742,CME ,0,96,256035,125466,77937,1312,20322,72378,2114,48279,52376,7681,19766,12132,679,225619,226609,30416,29426,-1190.0,-747.0,8303.0,-96.0,2170.0,-3574.0,-98.0,1119.0,-5486.0,-51.0,-2661.0,-1280.0,320.0,-44.0,-1962.0,-1146.0,772.0,100,49.0,30.4,0.5,7.9,28.3,0.8,18.9,20.5,3.0,7.7,4.7,0.3,88.1,88.5,11.9,11.5,125,8.0,9.0,8.0,14.0,22.0,8.0,25.0,34.0,20.0,6.0,7.0,,73,90,59.0,38.0,64.8,53.1,58.7,37.9,64.3,52.3,"(CONTRACTS OF GBP 62,500)",F10,FutOnly
