Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Dealer_Positions_Spread_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Asset_Mgr_Positions_Spread_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Lev_Money_Positions_Spread_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Other_Rept_Positions_Spread_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Change_in_Open_Interest_All,Change_in_Dealer_Long_All,Change_in_Dealer_Short_All,Change_in_Dealer_Spread_All,Change_in_Asset_Mgr_Long_All,Change_in_Asset_Mgr_Short_All,Change_in_Asset_Mgr_Spread_All,Change_in_Lev_Money_Long_All,Change_in_Lev_Money_Short_All,Change_in_Lev_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Dealer_Long_All,Pct_of_OI_Dealer_Short_All,Pct_of_OI_Dealer_Spread_All,Pct_of_OI_Asset_Mgr_Long_All,Pct_of_OI_Asset_Mgr_Short_All,Pct_of_OI_Asset_Mgr_Spread_All,Pct_of_OI_Lev_Money_Long_All,Pct_of_OI_Lev_Money_Short_All,Pct_of_OI_Lev_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Traders_Tot_All,Traders_Dealer_Long_All,Traders_Dealer_Short_All,Traders_Dealer_Spread_All,Traders_Asset_Mgr_Long_All,Traders_Asset_Mgr_Short_All,Traders_Asset_Mgr_Spread_All,Traders_Lev_Money_Long_All,Traders_Lev_Money_Short_All,Traders_Lev_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,180731,2018-07-31,13874A,CME ,0,138,2762632,173958,556686,93838,1343110,861946,259534,333057,427497,79228,89809,205668,33886,2406420,2518283,356212,244349,-16474.0,-9548.0,18523.0,19155.0,-23935.0,9617.0,-12475.0,-4244.0,-60588.0,3527.0,2486.0,15192.0,1736.0,-23298.0,-5313.0,6824.0,-11161.0,100,6.3,20.2,3.4,48.6,31.2,9.4,12.1,15.5,2.9,3.3,7.4,1.2,87.1,91.2,12.9,8.8,582,28.0,41.0,21.0,164.0,94.0,103.0,81.0,109.0,73.0,29.0,36.0,16.0,384,411,11.4,21.8,20.2,31.5,10.1,18.8,18.0,27.7,($50 X S&P 500 INDEX),F20,FutOnly
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,180807,2018-08-07,13874A,CME ,0,138,2830470,192084,553619,84632,1373200,860077,257757,339650,482248,83779,90801,211256,34801,2456704,2568169,373766,262301,67838.0,18126.0,-3067.0,-9206.0,30090.0,-1869.0,-1777.0,6593.0,54751.0,4551.0,992.0,5588.0,915.0,50284.0,49886.0,17554.0,17952.0,100,6.8,19.6,3.0,48.5,30.4,9.1,12.0,17.0,3.0,3.2,7.5,1.2,86.8,90.7,13.2,9.3,586,28.0,39.0,20.0,166.0,90.0,103.0,77.0,119.0,78.0,29.0,38.0,17.0,388,416,11.6,21.3,20.8,30.8,10.5,18.9,18.2,27.5,($50 X S&P 500 INDEX),F20,FutOnly
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,180814,2018-08-14,13874A,CME ,0,138,2819606,193120,555971,86712,1340748,860389,257817,344881,471792,86277,95917,209493,34375,2439847,2562826,379759,256780,-10864.0,1036.0,2352.0,2080.0,-32452.0,312.0,60.0,5231.0,-10456.0,2498.0,5116.0,-1763.0,-426.0,-16857.0,-5343.0,5993.0,-5521.0,100,6.8,19.7,3.1,47.6,30.5,9.1,12.2,16.7,3.1,3.4,7.4,1.2,86.5,90.9,13.5,9.1,592,32.0,42.0,20.0,170.0,90.0,107.0,84.0,107.0,72.0,31.0,36.0,16.0,402,405,11.0,21.1,20.1,30.5,9.8,18.8,17.5,27.2,($50 X S&P 500 INDEX),F20,FutOnly
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,180821,2018-08-21,13874A,CME ,0,138,2828985,207470,527857,96292,1356441,861797,245466,340436,506464,80272,89395,212207,36444,2452216,2566799,376769,262186,9379.0,14350.0,-28114.0,9580.0,15693.0,1408.0,-12351.0,-4445.0,34672.0,-6005.0,-6522.0,2714.0,2069.0,12369.0,3973.0,-2990.0,5406.0,100,7.3,18.7,3.4,47.9,30.5,8.7,12.0,17.9,2.8,3.2,7.5,1.3,86.7,90.7,13.3,9.3,598,35.0,39.0,25.0,165.0,95.0,107.0,80.0,117.0,77.0,27.0,40.0,17.0,405,419,11.0,20.3,20.5,29.6,9.9,18.3,17.8,26.3,($50 X S&P 500 INDEX),F20,FutOnly
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,180828,2018-08-28,13874A,CME ,0,138,2876521,185637,589891,109554,1401508,816791,241495,347694,519404,84773,92010,212681,37617,2500288,2612206,376233,264315,47536.0,-21833.0,62034.0,13262.0,45067.0,-45006.0,-3971.0,7258.0,12940.0,4501.0,2615.0,474.0,1173.0,48072.0,45407.0,-536.0,2129.0,100,6.5,20.5,3.8,48.7,28.4,8.4,12.1,18.1,2.9,3.2,7.4,1.3,86.9,90.8,13.1,9.2,609,33.0,44.0,25.0,170.0,92.0,107.0,80.0,117.0,74.0,30.0,43.0,17.0,406,426,11.0,19.7,20.0,28.5,9.9,17.6,17.7,25.3,($50 X S&P 500 INDEX),F20,FutOnly
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,180904,2018-09-04,13874A,CME ,0,138,2893316,209049,640511,122348,1409846,774585,257544,295334,523408,70716,106403,207310,35546,2506786,2631968,386530,261348,16795.0,23412.0,50620.0,12794.0,8338.0,-42206.0,16049.0,-52360.0,4004.0,-14057.0,14393.0,-5371.0,-2071.0,6498.0,19762.0,10297.0,-2967.0,100,7.2,22.1,4.2,48.7,26.8,8.9,10.2,18.1,2.4,3.7,7.2,1.2,86.6,91.0,13.4,9.0,597,33.0,41.0,28.0,164.0,98.0,112.0,79.0,110.0,76.0,34.0,38.0,17.0,408,422,10.6,19.1,19.7,27.9,9.5,16.9,17.1,24.6,($50 X S&P 500 INDEX),F20,FutOnly
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,180911,2018-09-11,13874A,CME ,0,138,2918387,216435,684755,129385,1400952,745039,272360,291099,513146,81482,104609,200412,34289,2530611,2660868,387776,257519,25071.0,7386.0,44244.0,7037.0,-8894.0,-29546.0,14816.0,-4235.0,-10262.0,10766.0,-1794.0,-6898.0,-1257.0,23825.0,28900.0,1246.0,-3829.0,100,7.4,23.5,4.4,48.0,25.5,9.3,10.0,17.6,2.8,3.6,6.9,1.2,86.7,91.2,13.3,8.8,600,32.0,43.0,27.0,166.0,104.0,115.0,77.0,110.0,76.0,30.0,37.0,19.0,408,429,10.1,19.1,19.1,27.9,9.2,16.7,16.7,24.4,($50 X S&P 500 INDEX),F20,FutOnly
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,180918,2018-09-18,13874A,CME ,0,138,3299237,214677,710525,305334,1469812,749218,383767,243478,478012,124087,128069,208170,42109,2911333,3001222,387904,298015,380850.0,-1758.0,25770.0,175949.0,68860.0,4179.0,111407.0,-47621.0,-35134.0,42605.0,23460.0,7758.0,7820.0,380722.0,340354.0,128.0,40496.0,100,6.5,21.5,9.3,44.5,22.7,11.6,7.4,14.5,3.8,3.9,6.3,1.3,88.2,91.0,11.8,9.0,606,30.0,45.0,38.0,166.0,101.0,119.0,79.0,110.0,87.0,32.0,41.0,26.0,434,442,13.3,16.9,21.7,26.6,8.4,14.5,15.1,22.0,($50 X S&P 500 INDEX),F20,FutOnly
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,180925,2018-09-25,13874A,CME ,0,138,2732088,160453,717559,107668,1539119,732786,263259,184271,431992,36866,129607,180876,27896,2449139,2498902,282949,233186,-567149.0,-54224.0,7034.0,-197666.0,69307.0,-16432.0,-120508.0,-59207.0,-46020.0,-87221.0,1538.0,-27294.0,-14213.0,-462194.0,-502320.0,-104955.0,-64829.0,100,5.9,26.3,3.9,56.3,26.8,9.6,6.7,15.8,1.3,4.7,6.6,1.0,89.6,91.5,10.4,8.5,574,30.0,41.0,21.0,168.0,97.0,114.0,74.0,96.0,52.0,35.0,33.0,15.0,392,384,14.2,19.1,23.6,28.6,12.9,16.5,21.1,25.4,($50 X S&P 500 INDEX),F20,FutOnly
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,181002,2018-10-02,13874A,CME ,0,138,2783452,168381,731908,143720,1535399,732025,261195,198578,416117,47674,137032,188782,25024,2517003,2546445,266449,237007,51364.0,7928.0,14349.0,36052.0,-3720.0,-761.0,-2064.0,14307.0,-15875.0,10808.0,7425.0,7906.0,-2872.0,67864.0,47543.0,-16500.0,3821.0,100,6.0,26.3,5.2,55.2,26.3,9.4,7.1,14.9,1.7,4.9,6.8,0.9,90.4,91.5,9.6,8.5,592,29.0,42.0,24.0,171.0,97.0,117.0,82.0,99.0,52.0,37.0,35.0,14.0,405,394,13.7,18.6,22.7,28.8,12.5,16.0,20.3,24.9,($50 X S&P 500 INDEX),F20,FutOnly
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,181009,2018-10-09,13874A,CME ,0,138,2840595,205746,738694,176767,1450785,732574,275420,224310,391052,49344,150779,187896,24403,2557554,2576150,283041,264445,57143.0,37365.0,6786.0,33047.0,-84614.0,549.0,14225.0,25732.0,-25065.0,1670.0,13747.0,-886.0,-621.0,40551.0,29705.0,16592.0,27438.0,100,7.2,26.0,6.2,51.1,25.8,9.7,7.9,13.8,1.7,5.3,6.6,0.9,90.0,90.7,10.0,9.3,596,33.0,42.0,27.0,168.0,89.0,114.0,86.0,99.0,59.0,41.0,38.0,13.0,411,398,12.0,19.1,20.7,30.4,11.0,16.5,18.1,25.7,($50 X S&P 500 INDEX),F20,FutOnly
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,181016,2018-10-16,13874A,CME ,0,138,2875182,250651,739109,190548,1306676,788562,300295,304332,328781,54480,173709,197531,16595,2597286,2615901,277896,259281,34587.0,44905.0,415.0,13781.0,-144109.0,55988.0,24875.0,80022.0,-62271.0,5136.0,22930.0,9635.0,-7808.0,39732.0,39751.0,-5145.0,-5164.0,100,8.7,25.7,6.6,45.4,27.4,10.4,10.6,11.4,1.9,6.0,6.9,0.6,90.3,91.0,9.7,9.0,599,34.0,45.0,24.0,168.0,91.0,116.0,82.0,101.0,61.0,39.0,39.0,16.0,409,407,10.6,20.1,19.1,31.3,9.7,17.5,16.5,26.9,($50 X S&P 500 INDEX),F20,FutOnly
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,181023,2018-10-23,13874A,CME ,0,138,2919850,301279,722639,200077,1233952,793784,293521,338497,400755,49697,203978,193864,15408,2636409,2669745,283441,250105,44668.0,50628.0,-16470.0,9529.0,-72724.0,5222.0,-6774.0,34165.0,71974.0,-4783.0,30269.0,-3667.0,-1187.0,39123.0,53844.0,5545.0,-9176.0,100,10.3,24.7,6.9,42.3,27.2,10.1,11.6,13.7,1.7,7.0,6.6,0.5,90.3,91.4,9.7,8.6,598,39.0,41.0,24.0,165.0,91.0,116.0,84.0,100.0,62.0,46.0,32.0,14.0,418,396,10.0,19.4,18.4,31.0,8.7,16.3,15.5,26.2,($50 X S&P 500 INDEX),F20,FutOnly
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,181030,2018-10-30,13874A,CME ,0,138,2988190,305666,711526,235667,1161987,802768,325489,381923,410941,61975,224133,186893,9296,2706136,2744555,282054,243635,68340.0,4387.0,-11113.0,35590.0,-71965.0,8984.0,31968.0,43426.0,10186.0,12278.0,20155.0,-6971.0,-6112.0,69727.0,74810.0,-1387.0,-6470.0,100,10.2,23.8,7.9,38.9,26.9,10.9,12.8,13.8,2.1,7.5,6.3,0.3,90.6,91.8,9.4,8.2,617,34.0,43.0,23.0,169.0,98.0,122.0,89.0,102.0,63.0,50.0,31.0,15.0,436,404,10.5,18.6,19.1,30.1,8.8,14.4,15.2,24.8,($50 X S&P 500 INDEX),F20,FutOnly
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,181106,2018-11-06,13874A,CME ,0,138,2940426,283076,647654,269911,1209996,804548,313750,298629,406855,79045,193503,169206,9126,2657036,2700095,283390,240331,-47764.0,-22590.0,-63872.0,34244.0,48009.0,1780.0,-11739.0,-83294.0,-4086.0,17070.0,-30630.0,-17687.0,-170.0,-49100.0,-44460.0,1336.0,-3304.0,100,9.6,22.0,9.2,41.2,27.4,10.7,10.2,13.8,2.7,6.6,5.8,0.3,90.4,91.8,9.6,8.2,604,38.0,39.0,27.0,170.0,99.0,124.0,86.0,100.0,61.0,45.0,27.0,12.0,436,392,11.4,18.7,20.4,29.6,8.6,13.3,15.1,23.4,($50 X S&P 500 INDEX),F20,FutOnly
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,181113,2018-11-13,13874A,CME ,0,138,2967052,289082,692722,269423,1251085,775397,315913,285460,418415,79494,181632,160470,9147,2681236,2720981,285816,246071,26626.0,6006.0,45068.0,-488.0,41089.0,-29151.0,2163.0,-13169.0,11560.0,449.0,-11871.0,-8736.0,21.0,24200.0,20886.0,2426.0,5740.0,100,9.7,23.3,9.1,42.2,26.1,10.6,9.6,14.1,2.7,6.1,5.4,0.3,90.4,91.7,9.6,8.3,610,39.0,41.0,25.0,181.0,94.0,130.0,84.0,108.0,64.0,42.0,21.0,10.0,437,402,12.0,19.2,20.7,30.8,8.6,13.7,15.0,24.5,($50 X S&P 500 INDEX),F20,FutOnly
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,181120,2018-11-20,13874A,CME ,0,138,3049639,312210,784329,280194,1227153,785100,342663,302245,378121,72109,204809,166098,9695,2751078,2818309,298561,231330,82587.0,23128.0,91607.0,10771.0,-23932.0,9703.0,26750.0,16785.0,-40294.0,-7385.0,23177.0,5628.0,548.0,69842.0,97328.0,12745.0,-14741.0,100,10.2,25.7,9.2,40.2,25.7,11.2,9.9,12.4,2.4,6.7,5.4,0.3,90.2,92.4,9.8,7.6,614,38.0,43.0,28.0,175.0,99.0,129.0,93.0,99.0,70.0,45.0,22.0,11.0,446,406,12.2,19.6,20.5,31.3,8.3,14.6,14.3,25.3,($50 X S&P 500 INDEX),F20,FutOnly
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,181127,2018-11-27,13874A,CME ,0,138,3037661,311759,748550,302849,1215873,769887,342332,328074,376861,85389,147811,168889,11585,2745672,2806342,291989,231319,-11978.0,-451.0,-35779.0,22655.0,-11280.0,-15213.0,-331.0,25829.0,-1260.0,13280.0,-56998.0,2791.0,1890.0,-5406.0,-11967.0,-6572.0,-11.0,100,10.3,24.6,10.0,40.0,25.3,11.3,10.8,12.4,2.8,4.9,5.6,0.4,90.4,92.4,9.6,7.6,606,40.0,36.0,27.0,176.0,101.0,124.0,93.0,93.0,70.0,44.0,23.0,12.0,449,390,12.6,19.5,20.9,30.7,8.3,14.2,14.6,24.9,($50 X S&P 500 INDEX),F20,FutOnly
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,181204,2018-12-04,13874A,CME ,0,138,3072144,321787,729399,340403,1213418,729758,339178,305182,417175,93200,122244,164615,8367,2743779,2822095,328365,250049,34483.0,10028.0,-19151.0,37554.0,-2455.0,-40129.0,-3154.0,-22892.0,40314.0,7811.0,-25567.0,-4274.0,-3218.0,-1893.0,15753.0,36376.0,18730.0,100,10.5,23.7,11.1,39.5,23.8,11.0,9.9,13.6,3.0,4.0,5.4,0.3,89.3,91.9,10.7,8.1,598,38.0,43.0,31.0,173.0,95.0,127.0,84.0,99.0,66.0,41.0,25.0,11.0,428,405,13.3,18.9,21.7,30.1,8.5,13.6,14.9,24.2,($50 X S&P 500 INDEX),F20,FutOnly
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,181211,2018-12-11,13874A,CME ,0,138,3135184,344265,765417,341116,1165132,785622,349479,359637,376565,95965,124110,170131,10004,2789708,2894299,345476,240885,63040.0,22478.0,36018.0,713.0,-48286.0,55864.0,10301.0,54455.0,-40610.0,2765.0,1866.0,5516.0,1637.0,45929.0,72204.0,17111.0,-9164.0,100,11.0,24.4,10.9,37.2,25.1,11.1,11.5,12.0,3.1,4.0,5.4,0.3,89.0,92.3,11.0,7.7,591,40.0,40.0,32.0,169.0,101.0,122.0,85.0,92.0,70.0,36.0,28.0,10.0,430,395,13.4,19.3,21.3,30.4,8.3,14.2,14.2,24.7,($50 X S&P 500 INDEX),F20,FutOnly
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,181218,2018-12-18,13874A,CME ,0,138,3220465,323907,847353,285181,1161761,787759,369680,404687,356910,108483,139973,179829,9483,2803155,2944678,417310,275787,85281.0,-20358.0,81936.0,-55935.0,-3371.0,2137.0,20201.0,45050.0,-19655.0,12518.0,15863.0,9698.0,-521.0,13447.0,50379.0,71834.0,34902.0,100,10.1,26.3,8.9,36.1,24.5,11.5,12.6,11.1,3.4,4.3,5.6,0.3,87.0,91.4,13.0,8.6,592,37.0,42.0,39.0,174.0,95.0,129.0,94.0,84.0,81.0,42.0,24.0,14.0,451,404,10.1,16.8,17.9,27.8,8.3,14.9,14.0,25.1,($50 X S&P 500 INDEX),F20,FutOnly
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,181224,2018-12-24,13874A,CME ,0,138,2808490,190718,951184,46064,1275156,738849,326108,436477,287420,48743,144235,189146,7011,2474512,2594525,333978,213965,-411975.0,-133189.0,103831.0,-239117.0,113395.0,-48910.0,-43572.0,31790.0,-69490.0,-59740.0,4262.0,9317.0,-2472.0,-328643.0,-350153.0,-83332.0,-61822.0,100,6.8,33.9,1.6,45.4,26.3,11.6,15.5,10.2,1.7,5.1,6.7,0.2,88.1,92.4,11.9,7.6,592,29.0,44.0,13.0,167.0,102.0,127.0,101.0,81.0,54.0,44.0,24.0,10.0,416,380,11.4,17.0,19.4,28.1,10.4,17.0,17.5,27.8,($50 X S&P 500 INDEX),F20,FutOnly
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,181231,2018-12-31,13874A,CME ,0,138,2694884,183177,889633,53218,1307877,678486,324962,296016,285201,54125,162454,177856,6210,2388039,2469691,306845,225193,-113606.0,-7541.0,-61551.0,7154.0,32721.0,-60363.0,-1146.0,-140461.0,-2219.0,5382.0,18219.0,-11290.0,-801.0,-86473.0,-124834.0,-27133.0,11228.0,100,6.8,33.0,2.0,48.5,25.2,12.1,11.0,10.6,2.0,6.0,6.6,0.2,88.6,91.6,11.4,8.4,574,28.0,46.0,13.0,169.0,99.0,126.0,79.0,83.0,55.0,45.0,25.0,10.0,400,378,11.6,15.7,20.3,27.3,10.7,15.7,17.9,27.0,($50 X S&P 500 INDEX),F20,FutOnly
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,190108,2019-01-08,13874A,CME ,0,138,2628458,158947,825575,62194,1317591,648060,315744,236322,292549,51532,154700,168559,5689,2302719,2369902,325739,258556,-66426.0,-24230.0,-64058.0,8976.0,9714.0,-30426.0,-9218.0,-59694.0,7348.0,-2593.0,-7754.0,-9297.0,-521.0,-85320.0,-99789.0,18894.0,33363.0,100,6.0,31.4,2.4,50.1,24.7,12.0,9.0,11.1,2.0,5.9,6.4,0.2,87.6,90.2,12.4,9.8,570,28.0,44.0,19.0,162.0,105.0,124.0,68.0,91.0,51.0,40.0,31.0,11.0,391,384,13.0,15.5,22.1,26.5,12.0,15.3,19.9,26.1,($50 X S&P 500 INDEX),F20,FutOnly
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,190115,2019-01-15,13874A,CME ,0,138,2655210,194051,758701,96232,1309964,648491,312663,219550,333977,49046,125597,182182,4872,2311975,2386164,343235,269046,26752.0,35104.0,-66874.0,34038.0,-7627.0,431.0,-3081.0,-16772.0,41428.0,-2486.0,-29103.0,13623.0,-817.0,9256.0,16262.0,17496.0,10490.0,100,7.3,28.6,3.6,49.3,24.4,11.8,8.3,12.6,1.8,4.7,6.9,0.2,87.1,89.9,12.9,10.1,567,31.0,41.0,21.0,165.0,99.0,120.0,59.0,101.0,53.0,39.0,31.0,8.0,390,379,12.2,15.5,22.0,26.3,11.4,15.2,19.8,24.9,($50 X S&P 500 INDEX),F20,FutOnly
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,190122,2019-01-22,13874A,CME ,0,138,2676983,208806,724527,101152,1284827,626521,315806,248348,390817,55682,101310,191557,7290,2323221,2413352,353762,263631,21773.0,14755.0,-34174.0,4920.0,-25137.0,-21970.0,3143.0,28798.0,56840.0,6636.0,-24287.0,9375.0,2418.0,11246.0,27188.0,10527.0,-5415.0,100,7.8,27.1,3.8,48.0,23.4,11.8,9.3,14.6,2.1,3.8,7.2,0.3,86.8,90.2,13.2,9.8,573,28.0,41.0,19.0,163.0,100.0,120.0,62.0,108.0,59.0,39.0,31.0,9.0,387,393,12.2,15.4,21.3,25.9,11.0,15.1,19.2,24.5,($50 X S&P 500 INDEX),F20,FutOnly
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,190129,2019-01-29,13874A,CME ,0,138,2694025,217106,752287,102928,1249671,605099,318130,282534,386884,44931,103006,215225,5734,2324040,2431218,369985,262807,17042.0,8300.0,27760.0,1776.0,-35156.0,-21422.0,2324.0,34186.0,-3933.0,-10751.0,1696.0,23668.0,-1556.0,819.0,17866.0,16223.0,-824.0,100,8.1,27.9,3.8,46.4,22.5,11.8,10.5,14.4,1.7,3.8,8.0,0.2,86.3,90.2,13.7,9.8,574,32.0,40.0,20.0,175.0,92.0,121.0,63.0,107.0,59.0,35.0,29.0,7.0,395,386,12.2,15.1,20.5,26.8,11.0,14.8,18.4,25.2,($50 X S&P 500 INDEX),F20,FutOnly
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,190205,2019-02-05,13874A,CME ,0,138,2653040,231557,598044,108512,1227930,618568,304815,237804,423181,53561,95731,252361,15594,2275504,2374636,377536,278404,-40985.0,14451.0,-154243.0,5584.0,-21741.0,13469.0,-13315.0,-44730.0,36297.0,8630.0,-7275.0,37136.0,9860.0,-48536.0,-56582.0,7551.0,15597.0,100,8.7,22.5,4.1,46.3,23.3,11.5,9.0,16.0,2.0,3.6,9.5,0.6,85.8,89.5,14.2,10.5,571,36.0,38.0,19.0,162.0,98.0,119.0,66.0,105.0,59.0,35.0,30.0,13.0,389,392,12.0,15.7,21.3,25.7,10.8,15.2,18.8,24.2,($50 X S&P 500 INDEX),F20,FutOnly
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,190212,2019-02-12,13874A,CME ,0,138,2645788,244025,570328,116807,1223186,652067,300008,207255,385705,58257,92351,255807,21288,2263177,2360267,382611,285521,-7252.0,12468.0,-27716.0,8295.0,-4744.0,33499.0,-4807.0,-30549.0,-37476.0,4696.0,-3380.0,3446.0,5694.0,-12327.0,-14369.0,5075.0,7117.0,100,9.2,21.6,4.4,46.2,24.6,11.3,7.8,14.6,2.2,3.5,9.7,0.8,85.5,89.2,14.5,10.8,569,35.0,39.0,23.0,167.0,99.0,120.0,64.0,99.0,57.0,37.0,29.0,11.0,394,386,11.8,15.4,20.9,25.7,10.6,14.7,18.2,23.8,($50 X S&P 500 INDEX),F20,FutOnly
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,190219,2019-02-19,13874A,CME ,0,138,2628240,251247,544878,109964,1220037,663302,288852,202578,398879,56487,83918,255588,17403,2230486,2335353,397754,292887,-17548.0,7222.0,-25450.0,-6843.0,-3149.0,11235.0,-11156.0,-4677.0,13174.0,-1770.0,-8433.0,-219.0,-3885.0,-32691.0,-24914.0,15143.0,7366.0,100,9.6,20.7,4.2,46.4,25.2,11.0,7.7,15.2,2.1,3.2,9.7,0.7,84.9,88.9,15.1,11.1,575,35.0,38.0,24.0,168.0,100.0,117.0,68.0,100.0,55.0,35.0,31.0,12.0,395,388,11.6,15.5,20.6,25.9,10.3,14.7,18.2,23.9,($50 X S&P 500 INDEX),F20,FutOnly
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,190226,2019-02-26,13874A,CME ,0,138,2699419,227032,585757,146208,1271900,622046,292736,205879,424348,59768,85384,267998,12733,2301640,2411594,397779,287825,71179.0,-24215.0,40879.0,36244.0,51863.0,-41256.0,3884.0,3301.0,25469.0,3281.0,1466.0,12410.0,-4670.0,71154.0,76241.0,25.0,-5062.0,100,8.4,21.7,5.4,47.1,23.0,10.8,7.6,15.7,2.2,3.2,9.9,0.5,85.3,89.3,14.7,10.7,576,28.0,44.0,21.0,167.0,97.0,120.0,73.0,99.0,58.0,33.0,35.0,11.0,388,398,11.2,15.0,20.1,24.8,9.9,14.2,17.9,23.0,($50 X S&P 500 INDEX),F20,FutOnly
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,190305,2019-03-05,13874A,CME ,0,138,2623571,249320,524131,139086,1267188,609774,276485,231651,423779,60166,90831,281088,8406,2323133,2322915,300438,300656,-75848.0,22288.0,-61626.0,-7122.0,-4712.0,-12272.0,-16251.0,25772.0,-569.0,398.0,5447.0,13090.0,-4327.0,21493.0,-88679.0,-97341.0,12831.0,100,9.5,20.0,5.3,48.3,23.2,10.5,8.8,16.2,2.3,3.5,10.7,0.3,88.5,88.5,11.5,11.5,572,29.0,40.0,21.0,168.0,93.0,117.0,69.0,104.0,60.0,37.0,32.0,10.0,387,393,11.1,15.9,20.5,24.8,10.2,15.2,18.2,23.6,($50 X S&P 500 INDEX),F20,FutOnly
