Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Dealer_Positions_Spread_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Asset_Mgr_Positions_Spread_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Lev_Money_Positions_Spread_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Other_Rept_Positions_Spread_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Change_in_Open_Interest_All,Change_in_Dealer_Long_All,Change_in_Dealer_Short_All,Change_in_Dealer_Spread_All,Change_in_Asset_Mgr_Long_All,Change_in_Asset_Mgr_Short_All,Change_in_Asset_Mgr_Spread_All,Change_in_Lev_Money_Long_All,Change_in_Lev_Money_Short_All,Change_in_Lev_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Dealer_Long_All,Pct_of_OI_Dealer_Short_All,Pct_of_OI_Dealer_Spread_All,Pct_of_OI_Asset_Mgr_Long_All,Pct_of_OI_Asset_Mgr_Short_All,Pct_of_OI_Asset_Mgr_Spread_All,Pct_of_OI_Lev_Money_Long_All,Pct_of_OI_Lev_Money_Short_All,Pct_of_OI_Lev_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Traders_Tot_All,Traders_Dealer_Long_All,Traders_Dealer_Short_All,Traders_Dealer_Spread_All,Traders_Asset_Mgr_Long_All,Traders_Asset_Mgr_Short_All,Traders_Asset_Mgr_Spread_All,Traders_Lev_Money_Long_All,Traders_Lev_Money_Short_All,Traders_Lev_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined
3-MONTH EURODOLLARS - CHICAGO MERCANTILE EXCHANGE,171031,2017-10-31,132741,CME ,0,132,12634024,5302233,400930,2120110,7714,2473531,718207,464845,2722407,1866165,887917,387620,787576,12154767,11476546,479257,1157478,-213259.0,-101693.0,-8070.0,-55550.0,1969.0,-56699.0,3112.0,-10789.0,21289.0,-53979.0,71344.0,-20236.0,-47096.0,-192682.0,-217229.0,-20577.0,3970.0,100,42.0,3.2,16.8,0.1,19.6,5.7,3.7,21.5,14.8,7.0,3.1,6.2,96.2,90.8,3.8,9.2,306,41.0,34.0,69.0,,38.0,32.0,33.0,104.0,104.0,11.0,27.0,24.0,237,298,39.3,19.4,50.8,29.5,33.2,16.4,41.5,22.7,"(CONTRACTS OF $1,000,000)",F33,FutOnly
3-MONTH EURODOLLARS - CHICAGO MERCANTILE EXCHANGE,171107,2017-11-07,132741,CME ,0,132,12846756,5385541,411132,2165092,8441,2368319,754825,441317,2897325,1897043,961254,453818,730815,12344328,11678369,502428,1168387,212732.0,83308.0,10202.0,44982.0,727.0,-105212.0,36618.0,-23528.0,174918.0,30878.0,73337.0,66198.0,-56761.0,189561.0,201823.0,23171.0,10909.0,100,41.9,3.2,16.9,0.1,18.4,5.9,3.4,22.6,14.8,7.5,3.5,5.7,96.1,90.9,3.9,9.1,313,39.0,38.0,70.0,,40.0,34.0,41.0,96.0,105.0,10.0,28.0,24.0,243,303,39.1,19.1,50.2,29.3,33.5,16.2,41.3,22.6,"(CONTRACTS OF $1,000,000)",F33,FutOnly
3-MONTH EURODOLLARS - CHICAGO MERCANTILE EXCHANGE,171114,2017-11-14,132741,CME ,0,132,13122824,5590261,398738,2104717,11441,2412127,775134,445688,3142347,1865851,1022019,443043,783958,12599069,11925915,523755,1196909,276068.0,204720.0,-12394.0,-60375.0,3000.0,43808.0,20309.0,4371.0,245022.0,-31192.0,60765.0,-10775.0,53143.0,254741.0,247546.0,21327.0,28522.0,100,42.6,3.0,16.0,0.1,18.4,5.9,3.4,23.9,14.2,7.8,3.4,6.0,96.0,90.9,4.0,9.1,308,44.0,30.0,69.0,4.0,39.0,34.0,36.0,103.0,103.0,12.0,25.0,24.0,241,297,40.2,19.3,51.1,29.1,35.2,16.2,42.3,22.7,"(CONTRACTS OF $1,000,000)",F33,FutOnly
3-MONTH EURODOLLARS - CHICAGO MERCANTILE EXCHANGE,171121,2017-11-21,132741,CME ,0,132,13502048,6526412,465460,2421695,14125,2624214,881563,501149,2971965,1773521,80106,371058,798538,12997109,12308014,504939,1194034,379224.0,936151.0,66722.0,316978.0,2684.0,212087.0,106429.0,55461.0,-170382.0,-92330.0,-941913.0,-71985.0,14580.0,398040.0,382099.0,-18816.0,-2875.0,100,48.3,3.4,17.9,0.1,19.4,6.5,3.7,22.0,13.1,0.6,2.7,5.9,96.3,91.2,3.7,8.8,310,43.0,34.0,72.0,6.0,38.0,33.0,45.0,94.0,104.0,12.0,21.0,22.0,244,297,40.5,18.2,51.6,28.3,35.3,15.5,42.1,21.4,"(CONTRACTS OF $1,000,000)",F33,FutOnly
3-MONTH EURODOLLARS - CHICAGO MERCANTILE EXCHANGE,171128,2017-11-28,132741,CME ,0,132,13822855,6434761,496044,2535233,14125,2702438,888798,494645,2854987,1915644,186479,371229,799332,13269017,12563705,553838,1259150,320807.0,-91651.0,30584.0,113538.0,0.0,78224.0,7235.0,-6504.0,-116978.0,142123.0,106373.0,171.0,794.0,271908.0,255691.0,48899.0,65116.0,100,46.6,3.6,18.3,0.1,19.6,6.4,3.6,20.7,13.9,1.3,2.7,5.8,96.0,90.9,4.0,9.1,305,42.0,31.0,71.0,6.0,38.0,35.0,45.0,92.0,106.0,10.0,22.0,22.0,247,292,40.0,18.9,50.8,28.9,34.0,16.1,40.5,21.9,"(CONTRACTS OF $1,000,000)",F33,FutOnly
3-MONTH EURODOLLARS - CHICAGO MERCANTILE EXCHANGE,171205,2017-12-05,132741,CME ,0,132,14188185,6341153,500093,2551428,32855,2480936,989880,519052,3057832,2108046,239136,303041,907620,13689170,12898876,499015,1289309,365330.0,-93608.0,4049.0,16195.0,18730.0,-221502.0,101082.0,24407.0,202845.0,192402.0,52657.0,-68188.0,108288.0,420153.0,335171.0,-54823.0,30159.0,100,44.7,3.5,18.0,0.2,17.5,7.0,3.7,21.6,14.9,1.7,2.1,6.4,96.5,90.9,3.5,9.1,307,39.0,33.0,71.0,6.0,36.0,35.0,40.0,97.0,104.0,14.0,22.0,23.0,244,296,39.4,18.8,50.7,28.6,33.3,16.6,39.5,21.7,"(CONTRACTS OF $1,000,000)",F33,FutOnly
3-MONTH EURODOLLARS - CHICAGO MERCANTILE EXCHANGE,171212,2017-12-12,132741,CME ,0,132,14425403,6419505,568012,2572600,63396,2481293,974848,605167,3198569,2155258,241933,283448,897300,13930007,13131328,495396,1294075,237218.0,78352.0,67919.0,21172.0,30541.0,357.0,-15032.0,86115.0,140737.0,47212.0,2797.0,-19593.0,-10320.0,240837.0,232452.0,-3619.0,4766.0,100,44.5,3.9,17.8,0.4,17.2,6.8,4.2,22.2,14.9,1.7,2.0,6.2,96.6,91.0,3.4,9.0,314,39.0,38.0,74.0,4.0,38.0,36.0,46.0,93.0,111.0,13.0,21.0,24.0,255,304,39.2,18.4,50.6,28.7,33.5,16.7,39.8,22.9,"(CONTRACTS OF $1,000,000)",F33,FutOnly
3-MONTH EURODOLLARS - CHICAGO MERCANTILE EXCHANGE,171219,2017-12-19,132741,CME ,0,132,12593460,5936123,493850,2108919,6640,2456469,830069,548075,2515386,1843317,212206,469200,586172,12071521,11303382,521939,1290078,-1831943.0,-483382.0,-74162.0,-463681.0,-56756.0,-24824.0,-144779.0,-57092.0,-683183.0,-311941.0,-29727.0,185752.0,-311128.0,-1858486.0,-1827946.0,26543.0,-3997.0,100,47.1,3.9,16.7,0.1,19.5,6.6,4.4,20.0,14.6,1.7,3.7,4.7,95.9,89.8,4.1,10.2,285,34.0,35.0,66.0,,36.0,32.0,34.0,93.0,95.0,11.0,20.0,23.0,221,280,39.8,18.8,51.3,28.6,35.7,18.1,43.4,24.1,"(CONTRACTS OF $1,000,000)",F33,FutOnly
3-MONTH EURODOLLARS - CHICAGO MERCANTILE EXCHANGE,171226,2017-12-26,132741,CME ,0,132,12604380,6125404,587681,2034900,6230,2497279,828331,547336,2500825,1819022,186646,475054,566499,12114368,11309591,490012,1294789,10920.0,189281.0,93831.0,-74019.0,-410.0,40810.0,-1738.0,-739.0,-14561.0,-24295.0,-25560.0,5854.0,-19673.0,42847.0,6209.0,-31927.0,4711.0,100,48.6,4.7,16.1,0.0,19.8,6.6,4.3,19.8,14.4,1.5,3.8,4.5,96.1,89.7,3.9,10.3,291,36.0,36.0,68.0,,36.0,33.0,31.0,98.0,93.0,10.0,22.0,22.0,223,284,40.5,19.2,52.4,29.0,36.9,18.5,44.9,24.3,"(CONTRACTS OF $1,000,000)",F33,FutOnly
3-MONTH EURODOLLARS - CHICAGO MERCANTILE EXCHANGE,180102,2018-01-02,132741,CME ,0,132,12745082,6202118,481063,2106703,15136,2512751,832320,576812,2618616,1847623,103373,500519,576830,12260915,11476425,484167,1268657,140702.0,76714.0,-106618.0,71803.0,8906.0,15472.0,3989.0,29476.0,117791.0,28601.0,-83273.0,25465.0,10331.0,146547.0,166834.0,-5845.0,-26132.0,100,48.7,3.8,16.5,0.1,19.7,6.5,4.5,20.5,14.5,0.8,3.9,4.5,96.2,90.0,3.8,10.0,298,36.0,37.0,71.0,4.0,36.0,33.0,40.0,89.0,95.0,13.0,22.0,24.0,231,290,40.7,19.2,52.6,28.8,37.1,18.4,45.2,24.4,"(CONTRACTS OF $1,000,000)",F33,FutOnly
3-MONTH EURODOLLARS - CHICAGO MERCANTILE EXCHANGE,180109,2018-01-09,132741,CME ,0,132,13481307,6258654,549083,2224290,5940,2526050,846458,623205,2806704,2265628,133378,333535,589725,12947278,12141473,534029,1339834,736225.0,56536.0,68020.0,117587.0,-9196.0,13299.0,14138.0,46393.0,188088.0,418005.0,30005.0,-166984.0,12895.0,686363.0,665048.0,49862.0,71177.0,100,46.4,4.1,16.5,0.0,18.7,6.3,4.6,20.8,16.8,1.0,2.5,4.4,96.0,90.1,4.0,9.9,304,35.0,41.0,72.0,,39.0,35.0,38.0,94.0,97.0,12.0,21.0,24.0,237,295,39.3,19.0,51.3,28.8,35.4,17.6,42.8,23.0,"(CONTRACTS OF $1,000,000)",F33,FutOnly
3-MONTH EURODOLLARS - CHICAGO MERCANTILE EXCHANGE,180116,2018-01-16,132741,CME ,0,132,13698287,6518326,544682,2083890,11259,2723508,861696,531318,2698891,2457206,42883,320358,651614,13158192,12341845,540095,1356442,216980.0,259672.0,-4401.0,-140400.0,5319.0,197458.0,15238.0,-91887.0,-107813.0,191578.0,-90495.0,-13177.0,61889.0,210914.0,200372.0,6066.0,16608.0,100,47.6,4.0,15.2,0.1,19.9,6.3,3.9,19.7,17.9,0.3,2.3,4.8,96.1,90.1,3.9,9.9,306,36.0,43.0,74.0,5.0,37.0,36.0,37.0,95.0,97.0,11.0,18.0,22.0,239,296,39.9,20.5,51.5,30.2,36.3,17.2,42.6,22.2,"(CONTRACTS OF $1,000,000)",F33,FutOnly
3-MONTH EURODOLLARS - CHICAGO MERCANTILE EXCHANGE,180123,2018-01-23,132741,CME ,0,132,14547671,6845493,474732,2154940,13139,2791579,1055680,436780,2966300,2706338,25871,210585,743261,13981502,13103415,566169,1444256,849384.0,327167.0,-69950.0,71050.0,1880.0,68071.0,193984.0,-94538.0,267409.0,249132.0,-17012.0,-109773.0,91647.0,823310.0,761570.0,26074.0,87814.0,100,47.1,3.3,14.8,0.1,19.2,7.3,3.0,20.4,18.6,0.2,1.4,5.1,96.1,90.1,3.9,9.9,300,36.0,43.0,72.0,5.0,36.0,37.0,28.0,103.0,95.0,9.0,20.0,21.0,232,293,39.1,20.3,50.5,29.6,35.8,16.9,41.7,22.0,"(CONTRACTS OF $1,000,000)",F33,FutOnly
3-MONTH EURODOLLARS - CHICAGO MERCANTILE EXCHANGE,180130,2018-01-30,132741,CME ,0,132,14981533,7095085,496330,2205744,12515,2921548,1113057,453678,3155154,2782833,69910,195507,705783,14438605,13575956,542928,1405577,433862.0,249592.0,21598.0,50804.0,-624.0,129969.0,57377.0,16898.0,188854.0,76495.0,44039.0,-15078.0,-37478.0,457103.0,472541.0,-23241.0,-38679.0,100,47.4,3.3,14.7,0.1,19.5,7.4,3.0,21.1,18.6,0.5,1.3,4.7,96.4,90.6,3.6,9.4,299,35.0,42.0,72.0,5.0,37.0,35.0,31.0,99.0,96.0,10.0,21.0,22.0,233,291,39.0,20.5,50.1,29.9,35.7,17.4,41.9,22.6,"(CONTRACTS OF $1,000,000)",F33,FutOnly
3-MONTH EURODOLLARS - CHICAGO MERCANTILE EXCHANGE,180206,2018-02-06,132741,CME ,0,132,15111326,7319032,573458,2289142,26677,2795335,1270707,476552,3447508,2447709,107357,223209,635167,14572343,13682235,538983,1429091,129793.0,223947.0,77128.0,83398.0,14162.0,-126213.0,157650.0,22874.0,292354.0,-335124.0,37447.0,27702.0,-70616.0,133738.0,106279.0,-3945.0,23514.0,100,48.4,3.8,15.1,0.2,18.5,8.4,3.2,22.8,16.2,0.7,1.5,4.2,96.4,90.5,3.6,9.5,288,38.0,39.0,71.0,6.0,35.0,34.0,36.0,86.0,93.0,12.0,20.0,23.0,231,278,40.6,20.7,51.6,29.8,36.8,18.4,42.9,24.2,"(CONTRACTS OF $1,000,000)",F33,FutOnly
3-MONTH EURODOLLARS - CHICAGO MERCANTILE EXCHANGE,180213,2018-02-13,132741,CME ,0,132,15441583,7499231,782550,2223947,55521,2840297,1318109,538587,3512766,2469779,134526,279178,628323,14868023,14054949,573560,1386634,330257.0,180199.0,209092.0,-65195.0,28844.0,44962.0,47402.0,62035.0,65258.0,22070.0,27169.0,55969.0,-6844.0,295680.0,372714.0,34577.0,-42457.0,100,48.6,5.1,14.4,0.4,18.4,8.5,3.5,22.7,16.0,0.9,1.8,4.1,96.3,91.0,3.7,9.0,293,36.0,44.0,74.0,7.0,32.0,36.0,35.0,85.0,97.0,9.0,24.0,23.0,237,286,41.1,22.1,52.7,30.9,37.4,20.1,43.8,25.7,"(CONTRACTS OF $1,000,000)",F33,FutOnly
3-MONTH EURODOLLARS - CHICAGO MERCANTILE EXCHANGE,180220,2018-02-20,132741,CME ,0,132,16272853,7607975,681411,2290075,84812,2858297,1478217,485829,3771994,2708644,215879,272394,626207,15497638,14687239,775215,1585614,831270.0,108744.0,-101139.0,66128.0,29291.0,18000.0,160108.0,-52758.0,259228.0,238865.0,81353.0,-6784.0,-2116.0,629615.0,632290.0,201655.0,198980.0,100,46.8,4.2,14.1,0.5,17.6,9.1,3.0,23.2,16.6,1.3,1.7,3.8,95.2,90.3,4.8,9.7,301,41.0,38.0,74.0,6.0,38.0,38.0,36.0,86.0,97.0,13.0,20.0,27.0,245,292,39.0,21.0,50.2,29.9,35.6,19.0,41.6,24.2,"(CONTRACTS OF $1,000,000)",F33,FutOnly
3-MONTH EURODOLLARS - CHICAGO MERCANTILE EXCHANGE,180227,2018-02-27,132741,CME ,0,132,16883183,7985247,711355,2345759,98458,2966839,1525934,429890,3974065,2816578,240443,327771,755820,16198129,15424121,685054,1459062,610330.0,377272.0,29944.0,55684.0,13646.0,108542.0,47717.0,-55939.0,202071.0,107934.0,24564.0,55377.0,129613.0,700491.0,736882.0,-90161.0,-126552.0,100,47.3,4.2,13.9,0.6,17.6,9.0,2.5,23.5,16.7,1.4,1.9,4.5,95.9,91.4,4.1,8.6,302,35.0,46.0,76.0,7.0,32.0,36.0,32.0,89.0,105.0,8.0,24.0,27.0,248,298,39.2,20.7,50.8,29.9,36.1,19.2,42.6,25.0,"(CONTRACTS OF $1,000,000)",F33,FutOnly
3-MONTH EURODOLLARS - CHICAGO MERCANTILE EXCHANGE,180306,2018-03-06,132741,CME ,0,132,17072293,8177115,805954,2244402,97365,3178833,1678297,455969,3944043,2789712,288589,284339,745198,16476647,15670778,595646,1401515,189110.0,191868.0,94599.0,-101357.0,-1093.0,211994.0,152363.0,26079.0,-30022.0,-26866.0,48146.0,-43432.0,-10622.0,278518.0,246657.0,-89408.0,-57547.0,100,47.9,4.7,13.1,0.6,18.6,9.8,2.7,23.1,16.3,1.7,1.7,4.4,96.5,91.8,3.5,8.2,311,35.0,43.0,71.0,6.0,36.0,38.0,35.0,94.0,107.0,10.0,25.0,28.0,253,302,39.8,21.5,51.8,31.3,36.8,19.6,43.5,25.5,"(CONTRACTS OF $1,000,000)",F33,FutOnly
3-MONTH EURODOLLARS - CHICAGO MERCANTILE EXCHANGE,180313,2018-03-13,132741,CME ,0,132,17721954,8283890,879978,2311409,144007,3186637,1790778,551452,4152788,2979395,361190,378756,656795,17078916,16336536,643038,1385418,649661.0,106775.0,74024.0,67007.0,46642.0,7804.0,112481.0,95483.0,208745.0,189683.0,72601.0,94417.0,-88403.0,602269.0,665758.0,47392.0,-16097.0,100,46.7,5.0,13.0,0.8,18.0,10.1,3.1,23.4,16.8,2.0,2.1,3.7,96.4,92.2,3.6,7.8,323,38.0,44.0,76.0,9.0,36.0,40.0,37.0,97.0,108.0,15.0,22.0,29.0,263,313,39.1,21.1,51.1,30.7,36.1,19.4,42.9,25.2,"(CONTRACTS OF $1,000,000)",F33,FutOnly
3-MONTH EURODOLLARS - CHICAGO MERCANTILE EXCHANGE,180320,2018-03-20,132741,CME ,0,132,16484962,8076514,763917,1943093,124057,2847258,1891972,370550,4104533,2623611,198848,313469,672584,15901229,15160437,583733,1324525,-1236992.0,-207376.0,-116061.0,-368316.0,-19950.0,-339379.0,101194.0,-180902.0,-48255.0,-355784.0,-162342.0,-65287.0,15789.0,-1177687.0,-1176099.0,-59305.0,-60893.0,100,49.0,4.6,11.8,0.8,17.3,11.5,2.2,24.9,15.9,1.2,1.9,4.1,96.5,92.0,3.5,8.0,322,41.0,42.0,77.0,7.0,37.0,42.0,29.0,102.0,109.0,14.0,20.0,31.0,267,314,40.5,22.5,51.1,31.2,38.4,20.3,44.6,26.1,"(CONTRACTS OF $1,000,000)",F33,FutOnly
3-MONTH EURODOLLARS - CHICAGO MERCANTILE EXCHANGE,180327,2018-03-27,132741,CME ,0,132,16915837,8291952,927749,1946332,186107,2820696,1859941,410282,4330945,2650937,247516,318879,730860,16323927,15586339,591910,1329498,430875.0,215438.0,163832.0,3239.0,62050.0,-26562.0,-32031.0,39732.0,226412.0,27326.0,48668.0,5410.0,58276.0,422698.0,425902.0,8177.0,4973.0,100,49.0,5.5,11.5,1.1,16.7,11.0,2.4,25.6,15.7,1.5,1.9,4.3,96.5,92.1,3.5,7.9,320,42.0,38.0,75.0,9.0,36.0,40.0,24.0,110.0,113.0,12.0,22.0,30.0,267,311,39.4,21.9,50.2,30.5,37.2,19.7,43.7,25.8,"(CONTRACTS OF $1,000,000)",F33,FutOnly
3-MONTH EURODOLLARS - CHICAGO MERCANTILE EXCHANGE,180403,2018-04-03,132741,CME ,0,132,16917039,8115701,873528,2113053,292551,2803585,1769244,410832,4340214,2589354,202541,320113,770885,16264161,15579976,652878,1337063,1202.0,-176251.0,-54221.0,166721.0,106444.0,-17111.0,-90697.0,550.0,9269.0,-61583.0,-44975.0,1234.0,40025.0,-59766.0,-6363.0,60968.0,7565.0,100,48.0,5.2,12.5,1.7,16.6,10.5,2.4,25.7,15.3,1.2,1.9,4.6,96.1,92.1,3.9,7.9,321,39.0,43.0,77.0,9.0,36.0,40.0,27.0,104.0,111.0,12.0,24.0,28.0,266,311,39.3,21.8,50.2,30.3,36.6,19.6,42.9,25.5,"(CONTRACTS OF $1,000,000)",F33,FutOnly
3-MONTH EURODOLLARS - CHICAGO MERCANTILE EXCHANGE,180410,2018-04-10,132741,CME ,0,132,17032820,8178982,900184,2123152,302788,2768625,1799737,419210,4453351,2484108,209911,297863,835922,16353810,15662942,679010,1369878,115781.0,63281.0,26656.0,10099.0,10237.0,-34960.0,30493.0,8378.0,113137.0,-105246.0,7370.0,-22250.0,65037.0,89649.0,82966.0,26132.0,32815.0,100,48.0,5.3,12.5,1.8,16.3,10.6,2.5,26.1,14.6,1.2,1.7,4.9,96.0,92.0,4.0,8.0,322,42.0,40.0,75.0,10.0,35.0,40.0,28.0,108.0,109.0,12.0,22.0,28.0,265,309,39.2,21.5,50.3,30.1,36.4,19.0,43.0,25.6,"(CONTRACTS OF $1,000,000)",F33,FutOnly
3-MONTH EURODOLLARS - CHICAGO MERCANTILE EXCHANGE,180417,2018-04-17,132741,CME ,0,132,16726092,8126353,909325,1976103,349256,2820494,1779916,437055,4219358,2428734,184122,447446,774549,16056088,15355925,670004,1370167,-306728.0,-52629.0,9141.0,-147049.0,46468.0,51869.0,-19821.0,17845.0,-233993.0,-55374.0,-25789.0,149583.0,-61373.0,-297722.0,-307017.0,-9006.0,289.0,100,48.6,5.4,11.8,2.1,16.9,10.6,2.6,25.2,14.5,1.1,2.7,4.6,96.0,91.8,4.0,8.2,323,42.0,41.0,74.0,10.0,35.0,41.0,28.0,111.0,112.0,12.0,18.0,25.0,261,314,39.6,20.6,50.7,30.1,37.0,18.6,43.6,25.2,"(CONTRACTS OF $1,000,000)",F33,FutOnly
3-MONTH EURODOLLARS - CHICAGO MERCANTILE EXCHANGE,180424,2018-04-24,132741,CME ,0,132,16701190,7960656,788191,2230491,295716,2796936,1772569,525000,4226512,2308002,211773,376102,737524,16041731,15236327,659459,1464863,-24902.0,-165697.0,-121134.0,254388.0,-53540.0,-23558.0,-7347.0,87945.0,7154.0,-120732.0,27651.0,-71344.0,-37025.0,-14357.0,-119598.0,-10545.0,94696.0,100,47.7,4.7,13.4,1.8,16.7,10.6,3.1,25.3,13.8,1.3,2.3,4.4,96.1,91.2,3.9,8.8,313,46.0,37.0,75.0,10.0,32.0,40.0,29.0,101.0,106.0,13.0,19.0,24.0,254,304,40.0,20.9,51.0,29.9,36.8,18.7,43.2,25.4,"(CONTRACTS OF $1,000,000)",F33,FutOnly
3-MONTH EURODOLLARS - CHICAGO MERCANTILE EXCHANGE,180501,2018-05-01,132741,CME ,0,132,16640727,7985585,960543,2141471,289251,2618050,1807564,594202,4390056,2181712,243486,381888,734755,15978026,15216039,662701,1424688,-60463.0,24929.0,172352.0,-89020.0,-6465.0,-178886.0,34995.0,69202.0,163544.0,-126290.0,31713.0,5786.0,-2769.0,-63705.0,-20288.0,3242.0,-40175.0,100,48.0,5.8,12.9,1.7,15.7,10.9,3.6,26.4,13.1,1.5,2.3,4.4,96.0,91.4,4.0,8.6,316,46.0,36.0,75.0,11.0,34.0,43.0,30.0,101.0,102.0,14.0,19.0,26.0,254,308,40.2,20.3,51.6,29.9,37.4,18.3,44.0,24.5,"(CONTRACTS OF $1,000,000)",F33,FutOnly
3-MONTH EURODOLLARS - CHICAGO MERCANTILE EXCHANGE,180508,2018-05-08,132741,CME ,0,132,16549876,7857711,1060406,2133467,313292,2467185,1781308,570711,4135079,2391771,189290,497865,666937,15904487,15134018,645389,1415858,-90851.0,-127874.0,99863.0,-8004.0,24041.0,-150865.0,-26256.0,-23491.0,-254977.0,210059.0,-54196.0,115977.0,-67818.0,-73539.0,-82021.0,-17312.0,-8830.0,100,47.5,6.4,12.9,1.9,14.9,10.8,3.4,25.0,14.5,1.1,3.0,4.0,96.1,91.4,3.9,8.6,314,43.0,43.0,77.0,12.0,33.0,42.0,29.0,101.0,101.0,11.0,19.0,25.0,254,305,39.6,19.7,50.7,29.2,36.8,17.7,43.4,23.7,"(CONTRACTS OF $1,000,000)",F33,FutOnly
3-MONTH EURODOLLARS - CHICAGO MERCANTILE EXCHANGE,180515,2018-05-15,132741,CME ,0,132,16163582,7544017,1124030,2096269,274229,2381061,1761961,671287,3945693,2359667,133653,446894,705215,15546298,14820790,617284,1342792,-386294.0,-313694.0,63624.0,-37198.0,-39063.0,-86124.0,-19347.0,100576.0,-189386.0,-32104.0,-55637.0,-50971.0,38278.0,-358189.0,-313228.0,-28105.0,-73066.0,100,46.7,7.0,13.0,1.7,14.7,10.9,4.2,24.4,14.6,0.8,2.8,4.4,96.2,91.7,3.8,8.3,319,44.0,41.0,77.0,13.0,30.0,41.0,36.0,97.0,107.0,10.0,22.0,25.0,260,309,39.9,19.6,50.7,29.8,37.0,17.4,42.5,23.2,"(CONTRACTS OF $1,000,000)",F33,FutOnly
3-MONTH EURODOLLARS - CHICAGO MERCANTILE EXCHANGE,180522,2018-05-22,132741,CME ,0,132,15848771,7323409,1111338,2109007,231032,2230634,1744160,654029,3889410,2304319,208636,466097,661814,15236406,14516779,612365,1331992,-314811.0,-220608.0,-12692.0,12738.0,-43197.0,-150427.0,-17801.0,-17258.0,-56283.0,-55348.0,74983.0,19203.0,-43401.0,-309892.0,-304011.0,-4919.0,-10800.0,100,46.2,7.0,13.3,1.5,14.1,11.0,4.1,24.5,14.5,1.3,2.9,4.2,96.1,91.6,3.9,8.4,312,44.0,39.0,75.0,11.0,30.0,38.0,42.0,93.0,102.0,11.0,17.0,23.0,251,299,39.3,19.5,50.5,29.6,36.3,17.2,41.8,22.9,"(CONTRACTS OF $1,000,000)",F33,FutOnly
3-MONTH EURODOLLARS - CHICAGO MERCANTILE EXCHANGE,180529,2018-05-29,132741,CME ,0,132,15643920,6956831,1229929,2115177,199264,2166478,1745037,755096,3574858,2330584,190151,416937,705715,14997855,14284715,646065,1359205,-204851.0,-366578.0,118591.0,6170.0,-31768.0,-64156.0,877.0,101067.0,-314552.0,26265.0,-18485.0,-49160.0,43901.0,-238551.0,-232064.0,33700.0,27213.0,100,44.5,7.9,13.5,1.3,13.8,11.2,4.8,22.9,14.9,1.2,2.7,4.5,95.9,91.3,4.1,8.7,300,40.0,44.0,74.0,9.0,34.0,36.0,40.0,87.0,97.0,12.0,14.0,24.0,242,289,39.1,19.7,50.2,29.8,35.8,17.4,40.8,22.5,"(CONTRACTS OF $1,000,000)",F33,FutOnly
3-MONTH EURODOLLARS - CHICAGO MERCANTILE EXCHANGE,180605,2018-06-05,132741,CME ,0,132,15359979,6876209,1129098,2043216,228656,2197571,1782251,604531,3436283,2332602,196022,435185,656716,14720203,14012922,639776,1347057,-283941.0,-80622.0,-100831.0,-71961.0,29392.0,31093.0,37214.0,-150565.0,-138575.0,2018.0,5871.0,18248.0,-48999.0,-277652.0,-271793.0,-6289.0,-12148.0,100,44.8,7.4,13.3,1.5,14.3,11.6,3.9,22.4,15.2,1.3,2.8,4.3,95.8,91.2,4.2,8.8,296,37.0,46.0,72.0,7.0,35.0,36.0,38.0,85.0,94.0,14.0,16.0,25.0,237,286,38.6,20.5,49.9,30.3,35.4,17.4,41.0,22.5,"(CONTRACTS OF $1,000,000)",F33,FutOnly
