Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,NonComm_Postions_Spread_All,Comm_Positions_Long_All,Comm_Positions_Short_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Open_Interest_Old,NonComm_Positions_Long_Old,NonComm_Positions_Short_Old,NonComm_Positions_Spread_Old,Comm_Positions_Long_Old,Comm_Positions_Short_Old,Tot_Rept_Positions_Long_Old,Tot_Rept_Positions_Short_Old,NonRept_Positions_Long_Old,NonRept_Positions_Short_Old,Open_Interest_Other,NonComm_Positions_Long_Other,NonComm_Positions_Short_Other,NonComm_Positions_Spread_Other,Comm_Positions_Long_Other,Comm_Positions_Short_Other,Tot_Rept_Positions_Long_Other,Tot_Rept_Positions_Short_Other,NonRept_Positions_Long_Other,NonRept_Positions_Short_Other,Change_in_Open_Interest_All,Change_in_NonComm_Long_All,Change_in_NonComm_Short_All,Change_in_NonComm_Spead_All,Change_in_Comm_Long_All,Change_in_Comm_Short_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_NonComm_Long_All,Pct_of_OI_NonComm_Short_All,Pct_of_OI_NonComm_Spread_All,Pct_of_OI_Comm_Long_All,Pct_of_OI_Comm_Short_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Pct_of_Open_Interest_Old,Pct_of_OI_NonComm_Long_Old,Pct_of_OI_NonComm_Short_Old,Pct_of_OI_NonComm_Spread_Old,Pct_of_OI_Comm_Long_Old,Pct_of_OI_Comm_Short_Old,Pct_of_OI_Tot_Rept_Long_Old,Pct_of_OI_Tot_Rept_Short_Old,Pct_of_OI_NonRept_Long_Old,Pct_of_OI_NonRept_Short_Old,Pct_of_Open_Interest_Other,Pct_of_OI_NonComm_Long_Other,Pct_of_OI_NonComm_Short_Other,Pct_of_OI_NonComm_Spread_Other,Pct_of_OI_Comm_Long_Other,Pct_of_OI_Comm_Short_Other,Pct_of_OI_Tot_Rept_Long_Other,Pct_of_OI_Tot_Rept_Short_Other,Pct_of_OI_NonRept_Long_Other,Pct_of_OI_NonRept_Short_Other,Traders_Tot_All,Traders_NonComm_Long_All,Traders_NonComm_Short_All,Traders_NonComm_Spread_All,Traders_Comm_Long_All,Traders_Comm_Short_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Traders_Tot_Old,Traders_NonComm_Long_Old,Traders_NonComm_Short_Old,Traders_NonComm_Spead_Old,Traders_Comm_Long_Old,Traders_Comm_Short_Old,Traders_Tot_Rept_Long_Old,Traders_Tot_Rept_Short_Old,Traders_Tot_Other,Traders_NonComm_Long_Other,Traders_NonComm_Short_Other,Traders_NonComm_Spread_Other,Traders_Comm_Long_Other,Traders_Comm_Short_Other,Traders_Tot_Rept_Long_Other,Traders_Tot_Rept_Short_Other,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Conc_Gross_LE_4_TDR_Long_Old,Conc_Gross_LE_4_TDR_Short_Old,Conc_Gross_LE_8_TDR_Long_Old,Conc_Gross_LE_8_TDR_Short_Old,Conc_Net_LE_4_TDR_Long_Old,Conc_Net_LE_4_TDR_Short_Old,Conc_Net_LE_8_TDR_Long_Old,Conc_Net_LE_8_TDR_Short_Old,Conc_Gross_LE_4_TDR_Long_Other,Conc_Gross_LE_4_TDR_Short_Other,Conc_Gross_LE_8_TDR_Long_Other,Conc_Gross_LE_8_TDR_Short_Other,Conc_Net_LE_4_TDR_Long_Other,Conc_Net_LE_4_TDR_Short_Other,Conc_Net_LE_8_TDR_Long_Other,Conc_Net_LE_8_TDR_Short_Other,Contract_Units
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,190326,2019-03-26,92741,CME ,0,92,72539,5759,33054,59,57803,16541,63621,49654,8918,22885,72539,5759,33054,59,57803,16541,63621,49654,8918,22885,0,0,0,0,0,0,0,0,0,0,-3357.0,-1867.0,-1761.0,34.0,-2656.0,-1235.0,-4489.0,-2962.0,1132.0,-395.0,100,7.9,45.6,0.1,79.7,22.8,87.7,68.5,12.3,31.5,100,7.9,45.6,0.1,79.7,22.8,87.7,68.5,12.3,31.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,6,21,3,13,17,21,39,52,6,21,3,13,17,21,39,0,0,0,0,0,0,0,0,66.9,23.7,78.6,37.5,66.0,23.7,77.7,37.5,66.9,23.7,78.6,37.5,66.0,23.7,77.7,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF CHF 125,000)"
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,190402,2019-04-02,92741,CME ,0,92,73617,7280,33546,221,57995,15198,65496,48965,8121,24652,73617,7280,33546,221,57995,15198,65496,48965,8121,24652,0,0,0,0,0,0,0,0,0,0,1078.0,1521.0,492.0,162.0,192.0,-1343.0,1875.0,-689.0,-797.0,1767.0,100,9.9,45.6,0.3,78.8,20.6,89.0,66.5,11.0,33.5,100,9.9,45.6,0.3,78.8,20.6,89.0,66.5,11.0,33.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,9,20,1,12,18,22,38,53,9,20,1,12,18,22,38,0,0,0,0,0,0,0,0,66.8,25.1,79.4,38.4,66.1,25.1,78.7,38.4,66.8,25.1,79.4,38.4,66.1,25.1,78.7,38.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF CHF 125,000)"
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,190409,2019-04-09,92741,CME ,0,92,74157,7285,35431,294,59236,14138,66815,49863,7342,24294,74157,7285,35431,294,59236,14138,66815,49863,7342,24294,0,0,0,0,0,0,0,0,0,0,540.0,5.0,1885.0,73.0,1241.0,-1060.0,1319.0,898.0,-779.0,-358.0,100,9.8,47.8,0.4,79.9,19.1,90.1,67.2,9.9,32.8,100,9.8,47.8,0.4,79.9,19.1,90.1,67.2,9.9,32.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,8,22,3,13,15,23,38,53,8,22,3,13,15,23,38,0,0,0,0,0,0,0,0,67.1,26.8,80.1,39.6,66.6,26.8,79.6,39.6,67.1,26.8,80.1,39.6,66.6,26.8,79.6,39.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF CHF 125,000)"
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,190416,2019-04-16,92741,CME ,0,92,81940,6571,39155,585,67715,15537,74871,55277,7069,26663,81940,6571,39155,585,67715,15537,74871,55277,7069,26663,0,0,0,0,0,0,0,0,0,0,7783.0,-714.0,3724.0,291.0,8479.0,1399.0,8056.0,5414.0,-273.0,2369.0,100,8.0,47.8,0.7,82.6,19.0,91.4,67.5,8.6,32.5,100,8.0,47.8,0.7,82.6,19.0,91.4,67.5,8.6,32.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,10,24,5,14,17,25,45,60,10,24,5,14,17,25,45,0,0,0,0,0,0,0,0,65.4,27.9,78.6,39.0,65.1,27.9,78.3,39.0,65.4,27.9,78.6,39.0,65.1,27.9,78.3,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF CHF 125,000)"
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,190423,2019-04-23,92741,CME ,0,92,94115,9639,47175,387,77136,18088,87162,65650,6953,28465,94115,9639,47175,387,77136,18088,87162,65650,6953,28465,0,0,0,0,0,0,0,0,0,0,12175.0,3068.0,8020.0,-198.0,9421.0,2551.0,12291.0,10373.0,-116.0,1802.0,100,10.2,50.1,0.4,82.0,19.2,92.6,69.8,7.4,30.2,100,10.2,50.1,0.4,82.0,19.2,92.6,69.8,7.4,30.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65,9,28,2,15,18,25,47,65,9,28,2,15,18,25,47,0,0,0,0,0,0,0,0,63.0,26.1,78.4,36.8,62.9,26.1,78.1,36.8,63.0,26.1,78.4,36.8,62.9,26.1,78.1,36.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF CHF 125,000)"
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,190430,2019-04-30,92741,CME ,0,92,102722,14239,53985,0,79909,18581,94148,72566,8574,30156,102722,14239,53985,0,79909,18581,94148,72566,8574,30156,0,0,0,0,0,0,0,0,0,0,8607.0,4600.0,6810.0,-387.0,2773.0,493.0,6986.0,6916.0,1621.0,1691.0,100,13.9,52.6,0.0,77.8,18.1,91.7,70.6,8.3,29.4,100,13.9,52.6,0.0,77.8,18.1,91.7,70.6,8.3,29.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,9,27,0,14,17,23,44,63,9,27,0,14,17,23,44,0,0,0,0,0,0,0,0,60.5,25.7,76.4,38.5,60.5,25.7,76.1,38.5,60.5,25.7,76.4,38.5,60.5,25.7,76.1,38.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF CHF 125,000)"
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,190507,2019-05-07,92741,CME ,0,92,101595,12383,51962,0,80550,21237,92933,73199,8662,28396,101595,12383,51962,0,80550,21237,92933,73199,8662,28396,0,0,0,0,0,0,0,0,0,0,-1127.0,-1856.0,-2023.0,0.0,641.0,2656.0,-1215.0,633.0,88.0,-1760.0,100,12.2,51.1,0.0,79.3,20.9,91.5,72.0,8.5,28.0,100,12.2,51.1,0.0,79.3,20.9,91.5,72.0,8.5,28.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67,10,26,0,16,21,26,47,67,10,26,0,16,21,26,47,0,0,0,0,0,0,0,0,60.9,26.7,76.7,38.6,60.9,26.7,76.5,38.6,60.9,26.7,76.7,38.6,60.9,26.7,76.5,38.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF CHF 125,000)"
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,190514,2019-05-14,92741,CME ,0,92,93782,7646,47656,22,77574,20243,85242,67921,8540,25861,93782,7646,47656,22,77574,20243,85242,67921,8540,25861,0,0,0,0,0,0,0,0,0,0,-7813.0,-4737.0,-4306.0,22.0,-2976.0,-994.0,-7691.0,-5278.0,-122.0,-2535.0,100,8.2,50.8,0.0,82.7,21.6,90.9,72.4,9.1,27.6,100,8.2,50.8,0.0,82.7,21.6,90.9,72.4,9.1,27.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,9,25,2,15,20,24,47,63,9,25,2,15,20,24,47,0,0,0,0,0,0,0,0,64.2,27.4,78.7,39.3,64.2,27.4,78.4,39.3,64.2,27.4,78.7,39.3,64.2,27.4,78.4,39.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF CHF 125,000)"
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,190521,2019-05-21,92741,CME ,0,92,88283,5270,42765,1,74340,19136,79611,61902,8672,26381,88283,5270,42765,1,74340,19136,79611,61902,8672,26381,0,0,0,0,0,0,0,0,0,0,-5499.0,-2376.0,-4891.0,-21.0,-3234.0,-1107.0,-5631.0,-6019.0,132.0,520.0,100,6.0,48.4,0.0,84.2,21.7,90.2,70.1,9.8,29.9,100,6.0,48.4,0.0,84.2,21.7,90.2,70.1,9.8,29.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,6,25,1,15,18,22,43,58,6,25,1,15,18,22,43,0,0,0,0,0,0,0,0,65.9,27.1,80.6,40.2,65.6,27.1,80.3,40.2,65.9,27.1,80.6,40.2,65.6,27.1,80.3,40.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF CHF 125,000)"
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,190528,2019-05-28,92741,CME ,0,92,85660,4644,39319,387,72170,18550,77201,58256,8459,27404,85660,4644,39319,387,72170,18550,77201,58256,8459,27404,0,0,0,0,0,0,0,0,0,0,-2623.0,-626.0,-3446.0,386.0,-2170.0,-586.0,-2410.0,-3646.0,-213.0,1023.0,100,5.4,45.9,0.5,84.3,21.7,90.1,68.0,9.9,32.0,100,5.4,45.9,0.5,84.3,21.7,90.1,68.0,9.9,32.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,6,22,3,14,18,22,41,55,6,22,3,14,18,22,41,0,0,0,0,0,0,0,0,67.2,25.9,81.3,38.4,66.9,25.9,81.0,38.4,67.2,25.9,81.3,38.4,66.9,25.9,81.0,38.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF CHF 125,000)"
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,190604,2019-06-04,92741,CME ,0,92,82843,4541,40606,975,67217,17067,72733,58648,10110,24195,82843,4541,40606,975,67217,17067,72733,58648,10110,24195,0,0,0,0,0,0,0,0,0,0,-2817.0,-103.0,1287.0,588.0,-4953.0,-1483.0,-4468.0,392.0,1651.0,-3209.0,100,5.5,49.0,1.2,81.1,20.6,87.8,70.8,12.2,29.2,100,5.5,49.0,1.2,81.1,20.6,87.8,70.8,12.2,29.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,7,23,5,14,17,25,41,56,7,23,5,14,17,25,41,0,0,0,0,0,0,0,0,66.3,24.1,78.0,38.4,66.0,24.1,77.6,38.4,66.3,24.1,78.0,38.4,66.0,24.1,77.6,38.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF CHF 125,000)"
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,190611,2019-06-11,92741,CME ,0,92,72177,4466,29254,324,58479,20124,63269,49702,8908,22475,72177,4466,29254,324,58479,20124,63269,49702,8908,22475,0,0,0,0,0,0,0,0,0,0,-10666.0,-75.0,-11352.0,-651.0,-8738.0,3057.0,-9464.0,-8946.0,-1202.0,-1720.0,100,6.2,40.5,0.4,81.0,27.9,87.7,68.9,12.3,31.1,100,6.2,40.5,0.4,81.0,27.9,87.7,68.9,12.3,31.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,6,21,1,15,19,21,41,52,6,21,1,15,19,21,41,0,0,0,0,0,0,0,0,61.1,23.6,78.4,35.4,59.5,22.3,71.8,32.2,61.1,23.6,78.4,35.4,59.5,22.3,71.8,32.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF CHF 125,000)"
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,190618,2019-06-18,92741,CME ,0,92,58961,6317,21801,76,44573,15735,50966,37612,7995,21349,58961,6317,21801,76,44573,15735,50966,37612,7995,21349,0,0,0,0,0,0,0,0,0,0,-13216.0,1851.0,-7453.0,-248.0,-13906.0,-4389.0,-12303.0,-12090.0,-913.0,-1126.0,100,10.7,37.0,0.1,75.6,26.7,86.4,63.8,13.6,36.2,100,10.7,37.0,0.1,75.6,26.7,86.4,63.8,13.6,36.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,9,18,1,12,17,21,36,52,9,18,1,12,17,21,36,0,0,0,0,0,0,0,0,62.8,24.4,75.5,33.9,60.8,24.4,73.4,33.9,62.8,24.4,75.5,33.9,60.8,24.4,73.4,33.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF CHF 125,000)"
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,190625,2019-06-25,92741,CME ,0,92,55740,7030,23511,18,38214,12807,45262,36336,10478,19404,55740,7030,23511,18,38214,12807,45262,36336,10478,19404,0,0,0,0,0,0,0,0,0,0,-3221.0,713.0,1710.0,-58.0,-6359.0,-2928.0,-5704.0,-1276.0,2483.0,-1945.0,100,12.6,42.2,0.0,68.6,23.0,81.2,65.2,18.8,34.8,100,12.6,42.2,0.0,68.6,23.0,81.2,65.2,18.8,34.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,8,19,2,12,15,21,35,50,8,19,2,12,15,21,35,0,0,0,0,0,0,0,0,56.0,26.3,70.5,35.4,53.8,26.3,68.4,35.4,56.0,26.3,70.5,35.4,53.8,26.3,68.4,35.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF CHF 125,000)"
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,190702,2019-07-02,92741,CME ,0,92,50766,5672,16414,394,34647,14002,40713,30810,10053,19956,50766,5672,16414,394,34647,14002,40713,30810,10053,19956,0,0,0,0,0,0,0,0,0,0,-4974.0,-1358.0,-7097.0,376.0,-3567.0,1195.0,-4549.0,-5526.0,-425.0,552.0,100,11.2,32.3,0.8,68.2,27.6,80.2,60.7,19.8,39.3,100,11.2,32.3,0.8,68.2,27.6,80.2,60.7,19.8,39.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,6,12,3,12,16,20,29,41,6,12,3,12,16,20,29,0,0,0,0,0,0,0,0,58.8,26.7,70.6,36.4,58.2,26.7,69.0,36.4,58.8,26.7,70.6,36.4,58.2,26.7,69.0,36.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF CHF 125,000)"
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,190709,2019-07-09,92741,CME ,0,92,51844,7149,17577,363,34248,14075,41760,32015,10084,19829,51844,7149,17577,363,34248,14075,41760,32015,10084,19829,0,0,0,0,0,0,0,0,0,0,1078.0,1477.0,1163.0,-31.0,-399.0,73.0,1047.0,1205.0,31.0,-127.0,100,13.8,33.9,0.7,66.1,27.1,80.5,61.8,19.5,38.2,100,13.8,33.9,0.7,66.1,27.1,80.5,61.8,19.5,38.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,7,14,2,11,16,19,31,43,7,14,2,11,16,19,31,0,0,0,0,0,0,0,0,57.6,25.7,69.7,34.7,57.0,25.7,68.7,34.7,57.6,25.7,69.7,34.7,57.0,25.7,68.7,34.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF CHF 125,000)"
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,190716,2019-07-16,92741,CME ,0,92,52203,5962,17694,342,36387,13998,42691,32034,9512,20169,52203,5962,17694,342,36387,13998,42691,32034,9512,20169,0,0,0,0,0,0,0,0,0,0,359.0,-1187.0,117.0,-21.0,2139.0,-77.0,931.0,19.0,-572.0,340.0,100,11.4,33.9,0.7,69.7,26.8,81.8,61.4,18.2,38.6,100,11.4,33.9,0.7,69.7,26.8,81.8,61.4,18.2,38.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,5,14,1,11,16,17,30,41,5,14,1,11,16,17,30,0,0,0,0,0,0,0,0,60.3,25.3,74.1,34.4,59.7,25.3,73.5,34.4,60.3,25.3,74.1,34.4,59.7,25.3,73.5,34.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF CHF 125,000)"
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,190723,2019-07-23,92741,CME ,0,92,53369,6886,20079,360,35663,13207,42909,33646,10460,19723,53369,6886,20079,360,35663,13207,42909,33646,10460,19723,0,0,0,0,0,0,0,0,0,0,1166.0,924.0,2385.0,18.0,-724.0,-791.0,218.0,1612.0,948.0,-446.0,100,12.9,37.6,0.7,66.8,24.7,80.4,63.0,19.6,37.0,100,12.9,37.6,0.7,66.8,24.7,80.4,63.0,19.6,37.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,7,15,1,11,18,19,33,45,7,15,1,11,18,19,33,0,0,0,0,0,0,0,0,57.6,26.0,71.1,34.8,57.0,26.0,70.4,34.8,57.6,26.0,71.1,34.8,57.0,26.0,70.4,34.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF CHF 125,000)"
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,190730,2019-07-30,92741,CME ,0,92,57805,10821,25309,379,38203,13562,49403,39250,8402,18555,57805,10821,25309,379,38203,13562,49403,39250,8402,18555,0,0,0,0,0,0,0,0,0,0,4436.0,3935.0,5230.0,19.0,2540.0,355.0,6494.0,5604.0,-2058.0,-1168.0,100,18.7,43.8,0.7,66.1,23.5,85.5,67.9,14.5,32.1,100,18.7,43.8,0.7,66.1,23.5,85.5,67.9,14.5,32.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57,10,20,2,14,19,25,40,57,10,20,2,14,19,25,40,0,0,0,0,0,0,0,0,53.5,26.0,66.8,35.5,52.9,26.0,66.1,34.9,53.5,26.0,66.8,35.5,52.9,26.0,66.1,34.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF CHF 125,000)"
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,190806,2019-08-06,92741,CME ,0,92,56716,8395,24826,378,36767,11303,45540,36507,11176,20209,56716,8395,24826,378,36767,11303,45540,36507,11176,20209,0,0,0,0,0,0,0,0,0,0,-1089.0,-2426.0,-483.0,-1.0,-1436.0,-2259.0,-3863.0,-2743.0,2774.0,1654.0,100,14.8,43.8,0.7,64.8,19.9,80.3,64.4,19.7,35.6,100,14.8,43.8,0.7,64.8,19.9,80.3,64.4,19.7,35.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,9,17,2,12,17,22,35,50,9,17,2,12,17,22,35,0,0,0,0,0,0,0,0,53.8,27.4,66.1,40.7,53.2,27.4,65.4,40.7,53.8,27.4,66.1,40.7,53.2,27.4,65.4,40.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF CHF 125,000)"
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,190813,2019-08-13,92741,CME ,0,92,54267,7760,20712,44,35215,14304,43019,35060,11248,19207,54267,7760,20712,44,35215,14304,43019,35060,11248,19207,0,0,0,0,0,0,0,0,0,0,-2449.0,-635.0,-4114.0,-334.0,-1552.0,3001.0,-2521.0,-1447.0,72.0,-1002.0,100,14.3,38.2,0.1,64.9,26.4,79.3,64.6,20.7,35.4,100,14.3,38.2,0.1,64.9,26.4,79.3,64.6,20.7,35.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,9,17,4,11,14,22,33,47,9,17,4,11,14,22,33,0,0,0,0,0,0,0,0,56.0,27.5,67.0,39.7,55.3,27.5,66.2,39.7,56.0,27.5,67.0,39.7,55.3,27.5,66.2,39.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF CHF 125,000)"
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,190820,2019-08-20,92741,CME ,0,92,54941,7925,19042,84,36556,16671,44565,35797,10376,19144,54941,7925,19042,84,36556,16671,44565,35797,10376,19144,0,0,0,0,0,0,0,0,0,0,674.0,165.0,-1670.0,40.0,1341.0,2367.0,1546.0,737.0,-872.0,-63.0,100,14.4,34.7,0.2,66.5,30.3,81.1,65.2,18.9,34.8,100,14.4,34.7,0.2,66.5,30.3,81.1,65.2,18.9,34.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,9,15,4,13,17,24,34,48,9,15,4,13,17,24,34,0,0,0,0,0,0,0,0,54.3,29.6,65.2,42.2,53.7,29.6,64.2,42.2,54.3,29.6,65.2,42.2,53.7,29.6,64.2,42.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF CHF 125,000)"
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,190827,2019-08-27,92741,CME ,0,92,55251,14235,18035,711,30589,16129,45535,34875,9716,20376,55251,14235,18035,711,30589,16129,45535,34875,9716,20376,0,0,0,0,0,0,0,0,0,0,310.0,6310.0,-1007.0,627.0,-5967.0,-542.0,970.0,-922.0,-660.0,1232.0,100,25.8,32.6,1.3,55.4,29.2,82.4,63.1,17.6,36.9,100,25.8,32.6,1.3,55.4,29.2,82.4,63.1,17.6,36.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,8,15,5,12,19,21,38,47,8,15,5,12,19,21,38,0,0,0,0,0,0,0,0,55.5,30.7,68.6,40.6,55.5,30.7,67.5,40.6,55.5,30.7,68.6,40.6,55.5,30.7,67.5,40.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF CHF 125,000)"
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,190903,2019-09-03,92741,CME ,0,92,60867,16362,22201,1793,32632,15273,50787,39267,10080,21600,60867,16362,22201,1793,32632,15273,50787,39267,10080,21600,0,0,0,0,0,0,0,0,0,0,5616.0,2127.0,4166.0,1082.0,2043.0,-856.0,5252.0,4392.0,364.0,1224.0,100,26.9,36.5,2.9,53.6,25.1,83.4,64.5,16.6,35.5,100,26.9,36.5,2.9,53.6,25.1,83.4,64.5,16.6,35.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,8,17,5,14,17,25,36,49,8,17,5,14,17,25,36,0,0,0,0,0,0,0,0,52.0,31.2,65.7,42.0,52.0,31.2,65.1,41.3,52.0,31.2,65.7,42.0,52.0,31.2,65.1,41.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF CHF 125,000)"
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,190910,2019-09-10,92741,CME ,0,92,64165,16087,18979,885,37162,21766,54134,41630,10031,22535,64165,16087,18979,885,37162,21766,54134,41630,10031,22535,0,0,0,0,0,0,0,0,0,0,3298.0,-275.0,-3222.0,-908.0,4530.0,6493.0,3347.0,2363.0,-49.0,935.0,100,25.1,29.6,1.4,57.9,33.9,84.4,64.9,15.6,35.1,100,25.1,29.6,1.4,57.9,33.9,84.4,64.9,15.6,35.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,9,11,4,12,18,21,33,43,9,11,4,12,18,21,33,0,0,0,0,0,0,0,0,57.1,33.3,70.4,45.4,48.7,29.1,61.5,38.2,57.1,33.3,70.4,45.4,48.7,29.1,61.5,38.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF CHF 125,000)"
