Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,NonComm_Postions_Spread_All,Comm_Positions_Long_All,Comm_Positions_Short_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Open_Interest_Old,NonComm_Positions_Long_Old,NonComm_Positions_Short_Old,NonComm_Positions_Spread_Old,Comm_Positions_Long_Old,Comm_Positions_Short_Old,Tot_Rept_Positions_Long_Old,Tot_Rept_Positions_Short_Old,NonRept_Positions_Long_Old,NonRept_Positions_Short_Old,Open_Interest_Other,NonComm_Positions_Long_Other,NonComm_Positions_Short_Other,NonComm_Positions_Spread_Other,Comm_Positions_Long_Other,Comm_Positions_Short_Other,Tot_Rept_Positions_Long_Other,Tot_Rept_Positions_Short_Other,NonRept_Positions_Long_Other,NonRept_Positions_Short_Other,Change_in_Open_Interest_All,Change_in_NonComm_Long_All,Change_in_NonComm_Short_All,Change_in_NonComm_Spead_All,Change_in_Comm_Long_All,Change_in_Comm_Short_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_NonComm_Long_All,Pct_of_OI_NonComm_Short_All,Pct_of_OI_NonComm_Spread_All,Pct_of_OI_Comm_Long_All,Pct_of_OI_Comm_Short_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Pct_of_Open_Interest_Old,Pct_of_OI_NonComm_Long_Old,Pct_of_OI_NonComm_Short_Old,Pct_of_OI_NonComm_Spread_Old,Pct_of_OI_Comm_Long_Old,Pct_of_OI_Comm_Short_Old,Pct_of_OI_Tot_Rept_Long_Old,Pct_of_OI_Tot_Rept_Short_Old,Pct_of_OI_NonRept_Long_Old,Pct_of_OI_NonRept_Short_Old,Pct_of_Open_Interest_Other,Pct_of_OI_NonComm_Long_Other,Pct_of_OI_NonComm_Short_Other,Pct_of_OI_NonComm_Spread_Other,Pct_of_OI_Comm_Long_Other,Pct_of_OI_Comm_Short_Other,Pct_of_OI_Tot_Rept_Long_Other,Pct_of_OI_Tot_Rept_Short_Other,Pct_of_OI_NonRept_Long_Other,Pct_of_OI_NonRept_Short_Other,Traders_Tot_All,Traders_NonComm_Long_All,Traders_NonComm_Short_All,Traders_NonComm_Spread_All,Traders_Comm_Long_All,Traders_Comm_Short_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Traders_Tot_Old,Traders_NonComm_Long_Old,Traders_NonComm_Short_Old,Traders_NonComm_Spead_Old,Traders_Comm_Long_Old,Traders_Comm_Short_Old,Traders_Tot_Rept_Long_Old,Traders_Tot_Rept_Short_Old,Traders_Tot_Other,Traders_NonComm_Long_Other,Traders_NonComm_Short_Other,Traders_NonComm_Spread_Other,Traders_Comm_Long_Other,Traders_Comm_Short_Other,Traders_Tot_Rept_Long_Other,Traders_Tot_Rept_Short_Other,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Conc_Gross_LE_4_TDR_Long_Old,Conc_Gross_LE_4_TDR_Short_Old,Conc_Gross_LE_8_TDR_Long_Old,Conc_Gross_LE_8_TDR_Short_Old,Conc_Net_LE_4_TDR_Long_Old,Conc_Net_LE_4_TDR_Short_Old,Conc_Net_LE_8_TDR_Long_Old,Conc_Net_LE_8_TDR_Short_Old,Conc_Gross_LE_4_TDR_Long_Other,Conc_Gross_LE_4_TDR_Short_Other,Conc_Gross_LE_8_TDR_Long_Other,Conc_Gross_LE_8_TDR_Short_Other,Conc_Net_LE_4_TDR_Long_Other,Conc_Net_LE_4_TDR_Short_Other,Conc_Net_LE_8_TDR_Long_Other,Conc_Net_LE_8_TDR_Short_Other,Contract_Units
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,170620,2017-06-20,124603,CBT ,0,124,122268,69089,7802,7602,28823,87441,105514,102845,16754,19423,122268,69089,7802,7602,28823,87441,105514,102845,16754,19423,0,0,0,0,0,0,0,0,0,0,-21328.0,1639.0,-6257.0,-758.0,-17301.0,-10876.0,-16420.0,-17891.0,-4908.0,-3437.0,100,56.5,6.4,6.2,23.6,71.5,86.3,84.1,13.7,15.9,100,56.5,6.4,6.2,23.6,71.5,86.3,84.1,13.7,15.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111,43,20,9,25,28,69,56,111,43,20,9,25,28,69,56,0,0,0,0,0,0,0,0,26.2,34.2,38.3,55.7,23.5,32.5,35.4,54.0,26.2,34.2,38.3,55.7,23.5,32.5,35.4,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($5 X DJIA INDEX)
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,170627,2017-06-27,124603,CBT ,0,124,131335,77891,10074,7340,29047,97148,114278,114562,17057,16773,131335,77891,10074,7340,29047,97148,114278,114562,17057,16773,0,0,0,0,0,0,0,0,0,0,9067.0,8802.0,2272.0,-262.0,224.0,9707.0,8764.0,11717.0,303.0,-2650.0,100,59.3,7.7,5.6,22.1,74.0,87.0,87.2,13.0,12.8,100,59.3,7.7,5.6,22.1,74.0,87.0,87.2,13.0,12.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111,45,19,8,25,27,72,52,111,45,19,8,25,27,72,52,0,0,0,0,0,0,0,0,27.4,37.2,40.6,57.3,24.4,35.6,36.2,55.8,27.4,37.2,40.6,57.3,24.4,35.6,36.2,55.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($5 X DJIA INDEX)
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,170703,2017-07-03,124603,CBT ,0,124,134823,81661,8410,6781,28743,100365,117185,115556,17638,19267,134823,81661,8410,6781,28743,100365,117185,115556,17638,19267,0,0,0,0,0,0,0,0,0,0,3488.0,3770.0,-1664.0,-559.0,-304.0,3217.0,2907.0,994.0,581.0,2494.0,100,60.6,6.2,5.0,21.3,74.4,86.9,85.7,13.1,14.3,100,60.6,6.2,5.0,21.3,74.4,86.9,85.7,13.1,14.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113,43,18,7,25,32,69,56,113,43,18,7,25,32,69,56,0,0,0,0,0,0,0,0,27.2,35.3,41.3,56.6,23.4,33.7,37.5,55.0,27.2,35.3,41.3,56.6,23.4,33.7,37.5,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($5 X DJIA INDEX)
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,170711,2017-07-11,124603,CBT ,0,124,129503,78196,8584,6814,27590,95897,112600,111295,16903,18208,129503,78196,8584,6814,27590,95897,112600,111295,16903,18208,0,0,0,0,0,0,0,0,0,0,-5320.0,-3465.0,174.0,33.0,-1153.0,-4468.0,-4585.0,-4261.0,-735.0,-1059.0,100,60.4,6.6,5.3,21.3,74.0,86.9,85.9,13.1,14.1,100,60.4,6.6,5.3,21.3,74.0,86.9,85.9,13.1,14.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108,40,19,8,25,29,66,55,108,40,19,8,25,29,66,55,0,0,0,0,0,0,0,0,27.5,33.4,40.3,55.3,23.5,31.7,36.3,53.6,27.5,33.4,40.3,55.3,23.5,31.7,36.3,53.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($5 X DJIA INDEX)
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,170718,2017-07-18,124603,CBT ,0,124,129237,78943,10906,7265,27503,93482,113711,111653,15526,17584,129237,78943,10906,7265,27503,93482,113711,111653,15526,17584,0,0,0,0,0,0,0,0,0,0,-266.0,747.0,2322.0,451.0,-87.0,-2415.0,1111.0,358.0,-1377.0,-624.0,100,61.1,8.4,5.6,21.3,72.3,88.0,86.4,12.0,13.6,100,61.1,8.4,5.6,21.3,72.3,88.0,86.4,12.0,13.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117,43,22,12,25,33,72,63,117,43,22,12,25,33,72,63,0,0,0,0,0,0,0,0,27.7,33.4,40.4,51.2,24.1,31.8,36.4,49.5,27.7,33.4,40.4,51.2,24.1,31.8,36.4,49.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($5 X DJIA INDEX)
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,170725,2017-07-25,124603,CBT ,0,124,130303,79850,9971,7209,26944,93119,114003,110299,16300,20004,130303,79850,9971,7209,26944,93119,114003,110299,16300,20004,0,0,0,0,0,0,0,0,0,0,1066.0,907.0,-935.0,-56.0,-559.0,-363.0,292.0,-1354.0,774.0,2420.0,100,61.3,7.7,5.5,20.7,71.5,87.5,84.6,12.5,15.4,100,61.3,7.7,5.5,20.7,71.5,87.5,84.6,12.5,15.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114,45,18,9,24,32,72,56,114,45,18,9,24,32,72,56,0,0,0,0,0,0,0,0,27.8,33.3,41.7,50.3,24.6,31.7,37.7,48.6,27.8,33.3,41.7,50.3,24.6,31.7,37.7,48.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($5 X DJIA INDEX)
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,170801,2017-08-01,124603,CBT ,0,124,137011,83477,17484,5207,31542,94309,120226,117000,16785,20011,137011,83477,17484,5207,31542,94309,120226,117000,16785,20011,0,0,0,0,0,0,0,0,0,0,6708.0,3627.0,7513.0,-2002.0,4598.0,1190.0,6223.0,6701.0,485.0,7.0,100,60.9,12.8,3.8,23.0,68.8,87.7,85.4,12.3,14.6,100,60.9,12.8,3.8,23.0,68.8,87.7,85.4,12.3,14.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125,43,25,7,28,35,73,65,125,43,25,7,28,35,73,65,0,0,0,0,0,0,0,0,27.4,31.5,40.2,49.0,23.9,29.7,36.6,47.2,27.4,31.5,40.2,49.0,23.9,29.7,36.6,47.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($5 X DJIA INDEX)
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,170808,2017-08-08,124603,CBT ,0,124,142898,90503,18370,4643,29150,98547,124296,121560,18602,21338,142898,90503,18370,4643,29150,98547,124296,121560,18602,21338,0,0,0,0,0,0,0,0,0,0,5887.0,7026.0,886.0,-564.0,-2392.0,4238.0,4070.0,4560.0,1817.0,1327.0,100,63.3,12.9,3.2,20.4,69.0,87.0,85.1,13.0,14.9,100,63.3,12.9,3.2,20.4,69.0,87.0,85.1,13.0,14.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128,48,25,8,25,36,77,65,128,48,25,8,25,36,77,65,0,0,0,0,0,0,0,0,26.7,30.7,39.8,47.5,23.7,29.0,36.7,45.8,26.7,30.7,39.8,47.5,23.7,29.0,36.7,45.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($5 X DJIA INDEX)
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,170815,2017-08-15,124603,CBT ,0,124,151974,100850,13545,3114,28680,114594,132644,131253,19330,20721,151974,100850,13545,3114,28680,114594,132644,131253,19330,20721,0,0,0,0,0,0,0,0,0,0,9076.0,10347.0,-4825.0,-1529.0,-470.0,16047.0,8348.0,9693.0,728.0,-617.0,100,66.4,8.9,2.0,18.9,75.4,87.3,86.4,12.7,13.6,100,66.4,8.9,2.0,18.9,75.4,87.3,86.4,12.7,13.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117,44,20,7,25,33,71,58,117,44,20,7,25,33,71,58,0,0,0,0,0,0,0,0,28.1,33.2,42.4,52.2,26.2,31.7,40.5,50.7,28.1,33.2,42.4,52.2,26.2,31.7,40.5,50.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($5 X DJIA INDEX)
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,170822,2017-08-22,124603,CBT ,0,124,152510,101156,8998,2401,29084,120995,132641,132394,19869,20116,152510,101156,8998,2401,29084,120995,132641,132394,19869,20116,0,0,0,0,0,0,0,0,0,0,536.0,306.0,-4547.0,-713.0,404.0,6401.0,-3.0,1141.0,539.0,-605.0,100,66.3,5.9,1.6,19.1,79.3,87.0,86.8,13.0,13.2,100,66.3,5.9,1.6,19.1,79.3,87.0,86.8,13.0,13.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115,46,15,9,25,35,73,57,115,46,15,9,25,35,73,57,0,0,0,0,0,0,0,0,28.0,37.2,42.0,55.7,26.8,35.7,40.6,54.2,28.0,37.2,42.0,55.7,26.8,35.7,40.6,54.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($5 X DJIA INDEX)
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,170829,2017-08-29,124603,CBT ,0,124,155436,100509,13219,2773,32776,119669,136058,135661,19378,19775,155436,100509,13219,2773,32776,119669,136058,135661,19378,19775,0,0,0,0,0,0,0,0,0,0,2926.0,-647.0,4221.0,372.0,3692.0,-1326.0,3417.0,3267.0,-491.0,-341.0,100,64.7,8.5,1.8,21.1,77.0,87.5,87.3,12.5,12.7,100,64.7,8.5,1.8,21.1,77.0,87.5,87.3,12.5,12.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120,46,21,9,27,31,74,60,120,46,21,9,27,31,74,60,0,0,0,0,0,0,0,0,25.6,36.6,41.0,55.4,24.5,35.0,39.5,53.9,25.6,36.6,41.0,55.4,24.5,35.0,39.5,53.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($5 X DJIA INDEX)
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,170905,2017-09-05,124603,CBT ,0,124,149637,92381,13410,3696,35109,114121,131186,131227,18451,18410,149637,92381,13410,3696,35109,114121,131186,131227,18451,18410,0,0,0,0,0,0,0,0,0,0,-5799.0,-8128.0,191.0,923.0,2333.0,-5548.0,-4872.0,-4434.0,-927.0,-1365.0,100,61.7,9.0,2.5,23.5,76.3,87.7,87.7,12.3,12.3,100,61.7,9.0,2.5,23.5,76.3,87.7,87.7,12.3,12.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122,46,23,8,31,32,78,62,122,46,23,8,31,32,78,62,0,0,0,0,0,0,0,0,27.0,36.5,40.9,55.2,26.0,34.8,40.0,53.6,27.0,36.5,40.9,55.2,26.0,34.8,40.0,53.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($5 X DJIA INDEX)
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,170912,2017-09-12,124603,CBT ,0,124,168719,94623,11723,5527,48595,130332,148745,147582,19974,21137,168719,94623,11723,5527,48595,130332,148745,147582,19974,21137,0,0,0,0,0,0,0,0,0,0,19082.0,2242.0,-1687.0,1831.0,13486.0,16211.0,17559.0,16355.0,1523.0,2727.0,100,56.1,6.9,3.3,28.8,77.2,88.2,87.5,11.8,12.5,100,56.1,6.9,3.3,28.8,77.2,88.2,87.5,11.8,12.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119,49,16,8,32,34,83,58,119,49,16,8,32,34,83,58,0,0,0,0,0,0,0,0,24.9,33.9,38.7,53.6,22.0,31.5,33.8,48.7,24.9,33.9,38.7,53.6,22.0,31.5,33.8,48.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($5 X DJIA INDEX)
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,170919,2017-09-19,124603,CBT ,0,124,153942,99176,12437,3428,31726,118276,134330,134141,19612,19801,153942,99176,12437,3428,31726,118276,134330,134141,19612,19801,0,0,0,0,0,0,0,0,0,0,-14777.0,4553.0,714.0,-2099.0,-16869.0,-12056.0,-14415.0,-13441.0,-362.0,-1336.0,100,64.4,8.1,2.2,20.6,76.8,87.3,87.1,12.7,12.9,100,64.4,8.1,2.2,20.6,76.8,87.3,87.1,12.7,12.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117,45,20,6,24,33,70,58,117,45,20,6,24,33,70,58,0,0,0,0,0,0,0,0,27.0,37.7,41.1,58.0,25.2,36.4,39.3,56.8,27.0,37.7,41.1,58.0,25.2,36.4,39.3,56.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($5 X DJIA INDEX)
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,170926,2017-09-26,124603,CBT ,0,124,157868,106786,11065,2214,29505,124479,138505,137758,19363,20110,157868,106786,11065,2214,29505,124479,138505,137758,19363,20110,0,0,0,0,0,0,0,0,0,0,3926.0,7610.0,-1372.0,-1214.0,-2221.0,6203.0,4175.0,3617.0,-249.0,309.0,100,67.6,7.0,1.4,18.7,78.8,87.7,87.3,12.3,12.7,100,67.6,7.0,1.4,18.7,78.8,87.7,87.3,12.3,12.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121,54,18,6,25,31,80,54,121,54,18,6,25,31,80,54,0,0,0,0,0,0,0,0,25.8,41.0,40.1,59.6,24.6,39.8,38.9,58.4,25.8,41.0,40.1,59.6,24.6,39.8,38.9,58.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($5 X DJIA INDEX)
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,171003,2017-10-03,124603,CBT ,0,124,154359,99803,13919,2610,30113,116967,132526,133496,21833,20863,154359,99803,13919,2610,30113,116967,132526,133496,21833,20863,0,0,0,0,0,0,0,0,0,0,-3509.0,-6983.0,2854.0,396.0,608.0,-7512.0,-5979.0,-4262.0,2470.0,753.0,100,64.7,9.0,1.7,19.5,75.8,85.9,86.5,14.1,13.5,100,64.7,9.0,1.7,19.5,75.8,85.9,86.5,14.1,13.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124,50,24,9,26,31,79,61,124,50,24,9,26,31,79,61,0,0,0,0,0,0,0,0,26.4,38.6,41.8,57.6,25.2,37.4,40.6,56.4,26.4,38.6,41.8,57.6,25.2,37.4,40.6,56.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($5 X DJIA INDEX)
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,171010,2017-10-10,124603,CBT ,0,124,155740,98596,16943,2615,32281,116887,133492,136445,22248,19295,155740,98596,16943,2615,32281,116887,133492,136445,22248,19295,0,0,0,0,0,0,0,0,0,0,1381.0,-1207.0,3024.0,5.0,2168.0,-80.0,966.0,2949.0,415.0,-1568.0,100,63.3,10.9,1.7,20.7,75.1,85.7,87.6,14.3,12.4,100,63.3,10.9,1.7,20.7,75.1,85.7,87.6,14.3,12.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123,48,23,9,27,30,78,59,123,48,23,9,27,30,78,59,0,0,0,0,0,0,0,0,26.7,38.0,40.7,56.8,25.3,36.8,39.3,55.6,26.7,38.0,40.7,56.8,25.3,36.8,39.3,55.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($5 X DJIA INDEX)
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,171017,2017-10-17,124603,CBT ,0,124,157849,95932,16164,4636,34325,116079,134893,136879,22956,20970,157849,95932,16164,4636,34325,116079,134893,136879,22956,20970,0,0,0,0,0,0,0,0,0,0,2109.0,-2664.0,-779.0,2021.0,2044.0,-808.0,1401.0,434.0,708.0,1675.0,100,60.8,10.2,2.9,21.7,73.5,85.5,86.7,14.5,13.3,100,60.8,10.2,2.9,21.7,73.5,85.5,86.7,14.5,13.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123,46,26,7,27,31,77,60,123,46,26,7,27,31,77,60,0,0,0,0,0,0,0,0,26.3,36.8,40.2,55.3,23.7,35.6,37.5,54.1,26.3,36.8,40.2,55.3,23.7,35.6,37.5,54.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($5 X DJIA INDEX)
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,171024,2017-10-24,124603,CBT ,0,124,162087,96627,16146,4948,38150,119069,139725,140163,22362,21924,162087,96627,16146,4948,38150,119069,139725,140163,22362,21924,0,0,0,0,0,0,0,0,0,0,4238.0,695.0,-18.0,312.0,3825.0,2990.0,4832.0,3284.0,-594.0,954.0,100,59.6,10.0,3.1,23.5,73.5,86.2,86.5,13.8,13.5,100,59.6,10.0,3.1,23.5,73.5,86.2,86.5,13.8,13.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131,50,26,12,30,33,87,64,131,50,26,12,30,33,87,64,0,0,0,0,0,0,0,0,24.4,37.1,36.8,54.5,21.6,36.0,33.9,53.2,24.4,37.1,36.8,54.5,21.6,36.0,33.9,53.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($5 X DJIA INDEX)
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,171031,2017-10-31,124603,CBT ,0,124,159958,96882,15980,4747,34870,120646,136499,141373,23459,18585,159958,96882,15980,4747,34870,120646,136499,141373,23459,18585,0,0,0,0,0,0,0,0,0,0,-2129.0,255.0,-166.0,-201.0,-3280.0,1577.0,-3226.0,1210.0,1097.0,-3339.0,100,60.6,10.0,3.0,21.8,75.4,85.3,88.4,14.7,11.6,100,60.6,10.0,3.0,21.8,75.4,85.3,88.4,14.7,11.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128,51,25,8,27,32,83,60,128,51,25,8,27,32,83,60,0,0,0,0,0,0,0,0,22.9,39.8,37.2,57.4,22.4,38.6,34.3,56.1,22.9,39.8,37.2,57.4,22.4,38.6,34.3,56.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($5 X DJIA INDEX)
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,171107,2017-11-07,124603,CBT ,0,124,156241,90298,14210,4864,36828,118614,131990,137688,24251,18553,156241,90298,14210,4864,36828,118614,131990,137688,24251,18553,0,0,0,0,0,0,0,0,0,0,-3717.0,-6584.0,-1770.0,117.0,1958.0,-2032.0,-4509.0,-3685.0,792.0,-32.0,100,57.8,9.1,3.1,23.6,75.9,84.5,88.1,15.5,11.9,100,57.8,9.1,3.1,23.6,75.9,84.5,88.1,15.5,11.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118,47,21,9,25,31,77,56,118,47,21,9,25,31,77,56,0,0,0,0,0,0,0,0,23.5,41.4,37.1,59.3,21.2,40.2,34.1,58.0,23.5,41.4,37.1,59.3,21.2,40.2,34.1,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($5 X DJIA INDEX)
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,171114,2017-11-14,124603,CBT ,0,124,158321,90613,10313,4797,37719,124483,133129,139593,25192,18728,158321,90613,10313,4797,37719,124483,133129,139593,25192,18728,0,0,0,0,0,0,0,0,0,0,2080.0,315.0,-3897.0,-67.0,891.0,5869.0,1139.0,1905.0,941.0,175.0,100,57.2,6.5,3.0,23.8,78.6,84.1,88.2,15.9,11.8,100,57.2,6.5,3.0,23.8,78.6,84.1,88.2,15.9,11.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116,48,17,6,28,30,78,51,116,48,17,6,28,30,78,51,0,0,0,0,0,0,0,0,22.2,43.0,35.1,60.7,19.9,41.7,32.2,59.3,22.2,43.0,35.1,60.7,19.9,41.7,32.2,59.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($5 X DJIA INDEX)
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,171121,2017-11-21,124603,CBT ,0,124,155593,84419,12670,8092,39070,116831,131581,137593,24012,18000,155593,84419,12670,8092,39070,116831,131581,137593,24012,18000,0,0,0,0,0,0,0,0,0,0,-2728.0,-6194.0,2357.0,3295.0,1351.0,-7652.0,-1548.0,-2000.0,-1180.0,-728.0,100,54.3,8.1,5.2,25.1,75.1,84.6,88.4,15.4,11.6,100,54.3,8.1,5.2,25.1,75.1,84.6,88.4,15.4,11.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122,53,18,9,29,31,84,56,122,53,18,9,29,31,84,56,0,0,0,0,0,0,0,0,22.3,38.7,35.3,56.6,20.5,37.3,31.6,55.3,22.3,38.7,35.3,56.6,20.5,37.3,31.6,55.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($5 X DJIA INDEX)
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,171128,2017-11-28,124603,CBT ,0,124,152224,79706,14762,9033,40124,110628,128863,134423,23361,17801,152224,79706,14762,9033,40124,110628,128863,134423,23361,17801,0,0,0,0,0,0,0,0,0,0,-3369.0,-4713.0,2092.0,941.0,1054.0,-6203.0,-2718.0,-3170.0,-651.0,-199.0,100,52.4,9.7,5.9,26.4,72.7,84.7,88.3,15.3,11.7,100,52.4,9.7,5.9,26.4,72.7,84.7,88.3,15.3,11.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122,48,23,10,32,28,85,56,122,48,23,10,32,28,85,56,0,0,0,0,0,0,0,0,22.4,37.8,35.9,54.6,20.6,36.5,32.4,53.2,22.4,37.8,35.9,54.6,20.6,36.5,32.4,53.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($5 X DJIA INDEX)
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,171205,2017-12-05,124603,CBT ,0,124,156912,86117,13966,7624,40036,117455,133777,139045,23135,17867,156912,86117,13966,7624,40036,117455,133777,139045,23135,17867,0,0,0,0,0,0,0,0,0,0,4688.0,6411.0,-796.0,-1409.0,-88.0,6827.0,4914.0,4622.0,-226.0,66.0,100,54.9,8.9,4.9,25.5,74.9,85.3,88.6,14.7,11.4,100,54.9,8.9,4.9,25.5,74.9,85.3,88.6,14.7,11.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120,50,22,9,34,28,86,57,120,50,22,9,34,28,86,57,0,0,0,0,0,0,0,0,21.5,38.1,33.6,55.0,19.3,36.7,30.5,53.5,21.5,38.1,33.6,55.0,19.3,36.7,30.5,53.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($5 X DJIA INDEX)
