Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,NonComm_Postions_Spread_All,Comm_Positions_Long_All,Comm_Positions_Short_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Open_Interest_Old,NonComm_Positions_Long_Old,NonComm_Positions_Short_Old,NonComm_Positions_Spread_Old,Comm_Positions_Long_Old,Comm_Positions_Short_Old,Tot_Rept_Positions_Long_Old,Tot_Rept_Positions_Short_Old,NonRept_Positions_Long_Old,NonRept_Positions_Short_Old,Open_Interest_Other,NonComm_Positions_Long_Other,NonComm_Positions_Short_Other,NonComm_Positions_Spread_Other,Comm_Positions_Long_Other,Comm_Positions_Short_Other,Tot_Rept_Positions_Long_Other,Tot_Rept_Positions_Short_Other,NonRept_Positions_Long_Other,NonRept_Positions_Short_Other,Change_in_Open_Interest_All,Change_in_NonComm_Long_All,Change_in_NonComm_Short_All,Change_in_NonComm_Spead_All,Change_in_Comm_Long_All,Change_in_Comm_Short_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_NonComm_Long_All,Pct_of_OI_NonComm_Short_All,Pct_of_OI_NonComm_Spread_All,Pct_of_OI_Comm_Long_All,Pct_of_OI_Comm_Short_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Pct_of_Open_Interest_Old,Pct_of_OI_NonComm_Long_Old,Pct_of_OI_NonComm_Short_Old,Pct_of_OI_NonComm_Spread_Old,Pct_of_OI_Comm_Long_Old,Pct_of_OI_Comm_Short_Old,Pct_of_OI_Tot_Rept_Long_Old,Pct_of_OI_Tot_Rept_Short_Old,Pct_of_OI_NonRept_Long_Old,Pct_of_OI_NonRept_Short_Old,Pct_of_Open_Interest_Other,Pct_of_OI_NonComm_Long_Other,Pct_of_OI_NonComm_Short_Other,Pct_of_OI_NonComm_Spread_Other,Pct_of_OI_Comm_Long_Other,Pct_of_OI_Comm_Short_Other,Pct_of_OI_Tot_Rept_Long_Other,Pct_of_OI_Tot_Rept_Short_Other,Pct_of_OI_NonRept_Long_Other,Pct_of_OI_NonRept_Short_Other,Traders_Tot_All,Traders_NonComm_Long_All,Traders_NonComm_Short_All,Traders_NonComm_Spread_All,Traders_Comm_Long_All,Traders_Comm_Short_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Traders_Tot_Old,Traders_NonComm_Long_Old,Traders_NonComm_Short_Old,Traders_NonComm_Spead_Old,Traders_Comm_Long_Old,Traders_Comm_Short_Old,Traders_Tot_Rept_Long_Old,Traders_Tot_Rept_Short_Old,Traders_Tot_Other,Traders_NonComm_Long_Other,Traders_NonComm_Short_Other,Traders_NonComm_Spread_Other,Traders_Comm_Long_Other,Traders_Comm_Short_Other,Traders_Tot_Rept_Long_Other,Traders_Tot_Rept_Short_Other,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Conc_Gross_LE_4_TDR_Long_Old,Conc_Gross_LE_4_TDR_Short_Old,Conc_Gross_LE_8_TDR_Long_Old,Conc_Gross_LE_8_TDR_Short_Old,Conc_Net_LE_4_TDR_Long_Old,Conc_Net_LE_4_TDR_Short_Old,Conc_Net_LE_8_TDR_Long_Old,Conc_Net_LE_8_TDR_Short_Old,Conc_Gross_LE_4_TDR_Long_Other,Conc_Gross_LE_4_TDR_Short_Other,Conc_Gross_LE_8_TDR_Long_Other,Conc_Gross_LE_8_TDR_Short_Other,Conc_Net_LE_4_TDR_Long_Other,Conc_Net_LE_4_TDR_Short_Other,Conc_Net_LE_8_TDR_Long_Other,Conc_Net_LE_8_TDR_Short_Other,Contract_Units
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,180410,2018-04-10,232741,CME ,0,232,104209,38793,41589,2854,40843,32907,82490,77350,21719,26859,104209,38793,41589,2854,40843,32907,82490,77350,21719,26859,0,0,0,0,0,0,0,0,0,0,-4621.0,-7359.0,-4638.0,-360.0,4029.0,999.0,-3690.0,-3999.0,-931.0,-622.0,100,37.2,39.9,2.7,39.2,31.6,79.2,74.2,20.8,25.8,100,37.2,39.9,2.7,39.2,31.6,79.2,74.2,20.8,25.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80,29,22,12,21,17,54,47,80,29,22,12,21,17,54,47,0,0,0,0,0,0,0,0,36.3,37.0,48.0,47.6,36.0,36.7,47.5,47.2,36.3,37.0,48.0,47.6,36.0,36.7,47.5,47.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF AUD 100,000)"
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,180417,2018-04-17,232741,CME ,0,232,99720,29832,39987,2553,41794,32133,74179,74673,25541,25047,99720,29832,39987,2553,41794,32133,74179,74673,25541,25047,0,0,0,0,0,0,0,0,0,0,-4489.0,-8961.0,-1602.0,-301.0,951.0,-774.0,-8311.0,-2677.0,3822.0,-1812.0,100,29.9,40.1,2.6,41.9,32.2,74.4,74.9,25.6,25.1,100,29.9,40.1,2.6,41.9,32.2,74.4,74.9,25.6,25.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76,23,25,11,20,16,48,47,76,23,25,11,20,16,48,47,0,0,0,0,0,0,0,0,40.3,38.1,49.0,48.7,40.0,37.8,48.7,48.0,40.3,38.1,49.0,48.7,40.0,37.8,48.7,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF AUD 100,000)"
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,180424,2018-04-24,232741,CME ,0,232,122645,49580,52976,1562,49598,34595,100740,89133,21905,33512,122645,49580,52976,1562,49598,34595,100740,89133,21905,33512,0,0,0,0,0,0,0,0,0,0,22925.0,19748.0,12989.0,-991.0,7804.0,2462.0,26561.0,14460.0,-3636.0,8465.0,100,40.4,43.2,1.3,40.4,28.2,82.1,72.7,17.9,27.3,100,40.4,43.2,1.3,40.4,28.2,82.1,72.7,17.9,27.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85,21,32,12,21,19,48,57,85,21,32,12,21,19,48,57,0,0,0,0,0,0,0,0,39.4,29.2,56.1,39.3,39.3,28.9,55.6,39.0,39.4,29.2,56.1,39.3,39.3,28.9,55.6,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF AUD 100,000)"
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,180501,2018-05-01,232741,CME ,0,232,145711,63321,68993,3604,56868,35939,123793,108536,21918,37175,145711,63321,68993,3604,56868,35939,123793,108536,21918,37175,0,0,0,0,0,0,0,0,0,0,23066.0,13741.0,16017.0,2042.0,7270.0,1344.0,23053.0,19403.0,13.0,3663.0,100,43.5,47.3,2.5,39.0,24.7,85.0,74.5,15.0,25.5,100,43.5,47.3,2.5,39.0,24.7,85.0,74.5,15.0,25.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88,24,34,13,17,20,45,63,88,24,34,13,17,20,45,63,0,0,0,0,0,0,0,0,42.3,27.8,60.7,39.2,42.2,27.5,60.5,39.0,42.3,27.8,60.7,39.2,42.2,27.5,60.5,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF AUD 100,000)"
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,180508,2018-05-08,232741,CME ,0,232,160224,62751,79517,3649,71721,38213,138121,121379,22103,38845,160224,62751,79517,3649,71721,38213,138121,121379,22103,38845,0,0,0,0,0,0,0,0,0,0,14513.0,-570.0,10524.0,45.0,14853.0,2274.0,14328.0,12843.0,185.0,1670.0,100,39.2,49.6,2.3,44.8,23.8,86.2,75.8,13.8,24.2,100,39.2,49.6,2.3,44.8,23.8,86.2,75.8,13.8,24.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93,25,35,16,18,21,49,67,93,25,35,16,18,21,49,67,0,0,0,0,0,0,0,0,48.2,32.3,65.1,43.3,48.2,32.1,64.8,43.1,48.2,32.3,65.1,43.3,48.2,32.1,64.8,43.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF AUD 100,000)"
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,180515,2018-05-15,232741,CME ,0,232,173515,72514,95620,2679,79458,35162,154651,133461,18864,40054,173515,72514,95620,2679,79458,35162,154651,133461,18864,40054,0,0,0,0,0,0,0,0,0,0,13291.0,9763.0,16103.0,-970.0,7737.0,-3051.0,16530.0,12082.0,-3239.0,1209.0,100,41.8,55.1,1.5,45.8,20.3,89.1,76.9,10.9,23.1,100,41.8,55.1,1.5,45.8,20.3,89.1,76.9,10.9,23.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89,20,39,15,17,20,44,67,89,20,39,15,17,20,44,67,0,0,0,0,0,0,0,0,52.9,34.9,70.7,45.0,52.9,34.8,70.2,44.8,52.9,34.9,70.7,45.0,52.9,34.8,70.2,44.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF AUD 100,000)"
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,180522,2018-05-22,232741,CME ,0,232,150320,56063,77175,2341,73776,30864,132180,110380,18140,39940,150320,56063,77175,2341,73776,30864,132180,110380,18140,39940,0,0,0,0,0,0,0,0,0,0,-23195.0,-16451.0,-18445.0,-338.0,-5682.0,-4298.0,-22471.0,-23081.0,-724.0,-114.0,100,37.3,51.3,1.6,49.1,20.5,87.9,73.4,12.1,26.6,100,37.3,51.3,1.6,49.1,20.5,87.9,73.4,12.1,26.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87,23,35,16,19,18,50,61,87,23,35,16,19,18,50,61,0,0,0,0,0,0,0,0,56.3,31.9,68.2,41.7,56.3,31.9,67.6,41.7,56.3,31.9,68.2,41.7,56.3,31.9,67.6,41.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF AUD 100,000)"
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,180529,2018-05-29,232741,CME ,0,232,155973,58656,81891,2809,73856,32534,135321,117234,20652,38739,155973,58656,81891,2809,73856,32534,135321,117234,20652,38739,0,0,0,0,0,0,0,0,0,0,5653.0,2593.0,4716.0,468.0,80.0,1670.0,3141.0,6854.0,2512.0,-1201.0,100,37.6,52.5,1.8,47.4,20.9,86.8,75.2,13.2,24.8,100,37.6,52.5,1.8,47.4,20.9,86.8,75.2,13.2,24.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86,23,35,13,19,17,49,58,86,23,35,13,19,17,49,58,0,0,0,0,0,0,0,0,55.3,33.0,66.7,44.2,55.3,32.8,65.8,44.0,55.3,33.0,66.7,44.2,55.3,32.8,65.8,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF AUD 100,000)"
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,180605,2018-06-05,232741,CME ,0,232,143872,51719,71927,3092,70654,34052,125465,109071,18407,34801,143872,51719,71927,3092,70654,34052,125465,109071,18407,34801,0,0,0,0,0,0,0,0,0,0,-12101.0,-6937.0,-9964.0,283.0,-3202.0,1518.0,-9856.0,-8163.0,-2245.0,-3938.0,100,35.9,50.0,2.1,49.1,23.7,87.2,75.8,12.8,24.2,100,35.9,50.0,2.1,49.1,23.7,87.2,75.8,12.8,24.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89,25,33,12,20,20,50,60,89,25,33,12,20,20,50,60,0,0,0,0,0,0,0,0,57.5,34.0,68.1,46.6,57.5,33.8,67.0,45.6,57.5,34.0,68.1,46.6,57.5,33.8,67.0,45.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF AUD 100,000)"
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,180612,2018-06-12,232741,CME ,0,232,137724,45318,60553,5968,65457,36391,116743,102912,20981,34812,137724,45318,60553,5968,65457,36391,116743,102912,20981,34812,0,0,0,0,0,0,0,0,0,0,-6148.0,-6401.0,-11374.0,2876.0,-5197.0,2339.0,-8722.0,-6159.0,2574.0,11.0,100,32.9,44.0,4.3,47.5,26.4,84.8,74.7,15.2,25.3,100,32.9,44.0,4.3,47.5,26.4,84.8,74.7,15.2,25.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81,18,33,19,21,21,52,60,81,18,33,19,21,21,52,60,0,0,0,0,0,0,0,0,54.7,30.4,63.4,43.3,54.2,28.7,62.8,40.9,54.7,30.4,63.4,43.3,54.2,28.7,62.8,40.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF AUD 100,000)"
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,180619,2018-06-19,232741,CME ,0,232,135854,32212,75311,2622,81295,20747,116129,98680,19725,37174,135854,32212,75311,2622,81295,20747,116129,98680,19725,37174,0,0,0,0,0,0,0,0,0,0,-1870.0,-13106.0,14758.0,-3346.0,15838.0,-15644.0,-614.0,-4232.0,-1256.0,2362.0,100,23.7,55.4,1.9,59.8,15.3,85.5,72.6,14.5,27.4,100,23.7,55.4,1.9,59.8,15.3,85.5,72.6,14.5,27.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87,17,37,12,22,18,45,61,87,17,37,12,22,18,45,61,0,0,0,0,0,0,0,0,50.0,29.0,64.1,39.7,50.0,28.8,62.8,39.5,50.0,29.0,64.1,39.7,50.0,28.8,62.8,39.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF AUD 100,000)"
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,180626,2018-06-26,232741,CME ,0,232,137795,33105,74083,3110,83884,21126,120099,98319,17696,39476,137795,33105,74083,3110,83884,21126,120099,98319,17696,39476,0,0,0,0,0,0,0,0,0,0,1941.0,893.0,-1228.0,488.0,2589.0,379.0,3970.0,-361.0,-2029.0,2302.0,100,24.0,53.8,2.3,60.9,15.3,87.2,71.4,12.8,28.6,100,24.0,53.8,2.3,60.9,15.3,87.2,71.4,12.8,28.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93,19,40,14,22,19,50,64,93,19,40,14,22,19,50,64,0,0,0,0,0,0,0,0,50.6,25.8,63.8,36.3,50.6,25.6,63.1,35.8,50.6,25.8,63.8,36.3,50.6,25.6,63.1,35.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF AUD 100,000)"
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,180703,2018-07-03,232741,CME ,0,232,141049,35061,74291,3331,85361,22815,123753,100437,17296,40612,141049,35061,74291,3331,85361,22815,123753,100437,17296,40612,0,0,0,0,0,0,0,0,0,0,3254.0,1956.0,208.0,221.0,1477.0,1689.0,3654.0,2118.0,-400.0,1136.0,100,24.9,52.7,2.4,60.5,16.2,87.7,71.2,12.3,28.8,100,24.9,52.7,2.4,60.5,16.2,87.7,71.2,12.3,28.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92,18,39,13,22,20,47,65,92,18,39,13,22,20,47,65,0,0,0,0,0,0,0,0,48.9,24.5,62.0,35.7,48.9,24.1,61.2,35.2,48.9,24.5,62.0,35.7,48.9,24.1,61.2,35.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF AUD 100,000)"
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,180710,2018-07-10,232741,CME ,0,232,135171,30112,71085,2430,85184,22304,117726,95819,17445,39352,135171,30112,71085,2430,85184,22304,117726,95819,17445,39352,0,0,0,0,0,0,0,0,0,0,-5878.0,-4949.0,-3206.0,-901.0,-177.0,-511.0,-6027.0,-4618.0,149.0,-1260.0,100,22.3,52.6,1.8,63.0,16.5,87.1,70.9,12.9,29.1,100,22.3,52.6,1.8,63.0,16.5,87.1,70.9,12.9,29.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89,19,38,11,19,22,44,65,89,19,38,11,19,22,44,65,0,0,0,0,0,0,0,0,50.6,25.6,63.4,37.3,50.6,25.1,62.6,36.8,50.6,25.6,63.4,37.3,50.6,25.1,62.6,36.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF AUD 100,000)"
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,180717,2018-07-17,232741,CME ,0,232,132268,28530,69055,2324,84062,22798,114916,94177,17352,38091,132268,28530,69055,2324,84062,22798,114916,94177,17352,38091,0,0,0,0,0,0,0,0,0,0,-2903.0,-1582.0,-2030.0,-106.0,-1122.0,494.0,-2810.0,-1642.0,-93.0,-1261.0,100,21.6,52.2,1.8,63.6,17.2,86.9,71.2,13.1,28.8,100,21.6,52.2,1.8,63.6,17.2,86.9,71.2,13.1,28.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87,19,36,13,17,22,42,65,87,19,36,13,17,22,42,65,0,0,0,0,0,0,0,0,51.9,26.1,64.0,37.4,51.9,25.8,62.6,36.9,51.9,26.1,64.0,37.4,51.9,25.8,62.6,36.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF AUD 100,000)"
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,180724,2018-07-24,232741,CME ,0,232,133557,22676,68162,2448,91104,26089,116228,96699,17329,36858,133557,22676,68162,2448,91104,26089,116228,96699,17329,36858,0,0,0,0,0,0,0,0,0,0,1289.0,-5854.0,-893.0,124.0,7042.0,3291.0,1312.0,2522.0,-23.0,-1233.0,100,17.0,51.0,1.8,68.2,19.5,87.0,72.4,13.0,27.6,100,17.0,51.0,1.8,68.2,19.5,87.0,72.4,13.0,27.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87,15,37,12,22,23,44,65,87,15,37,12,22,23,44,65,0,0,0,0,0,0,0,0,52.6,26.3,65.3,37.5,52.6,26.1,64.4,36.9,52.6,26.3,65.3,37.5,52.6,26.1,64.4,36.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF AUD 100,000)"
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,180731,2018-07-31,232741,CME ,0,232,137325,21642,73118,2851,95089,23942,119582,99911,17743,37414,137325,21642,73118,2851,95089,23942,119582,99911,17743,37414,0,0,0,0,0,0,0,0,0,0,3768.0,-1034.0,4956.0,403.0,3985.0,-2147.0,3354.0,3212.0,414.0,556.0,100,15.8,53.2,2.1,69.2,17.4,87.1,72.8,12.9,27.2,100,15.8,53.2,2.1,69.2,17.4,87.1,72.8,12.9,27.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89,16,39,13,21,24,45,68,89,16,39,13,21,24,45,68,0,0,0,0,0,0,0,0,54.6,26.2,66.8,37.9,54.6,26.0,65.7,37.4,54.6,26.2,66.8,37.9,54.6,26.0,65.7,37.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF AUD 100,000)"
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,180807,2018-08-07,232741,CME ,0,232,141237,21364,75904,2099,99840,23223,123303,101226,17934,40011,141237,21364,75904,2099,99840,23223,123303,101226,17934,40011,0,0,0,0,0,0,0,0,0,0,3912.0,-278.0,2786.0,-752.0,4751.0,-719.0,3721.0,1315.0,191.0,2597.0,100,15.1,53.7,1.5,70.7,16.4,87.3,71.7,12.7,28.3,100,15.1,53.7,1.5,70.7,16.4,87.3,71.7,12.7,28.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88,14,42,14,21,22,43,70,88,14,42,14,21,22,43,70,0,0,0,0,0,0,0,0,57.2,24.8,68.5,37.3,57.2,24.6,67.6,36.8,57.2,24.8,68.5,37.3,57.2,24.6,67.6,36.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF AUD 100,000)"
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,180814,2018-08-14,232741,CME ,0,232,149238,25649,77432,1828,101102,25328,128579,104588,20659,44650,149238,25649,77432,1828,101102,25328,128579,104588,20659,44650,0,0,0,0,0,0,0,0,0,0,8001.0,4285.0,1528.0,-271.0,1262.0,2105.0,5276.0,3362.0,2725.0,4639.0,100,17.2,51.9,1.2,67.7,17.0,86.2,70.1,13.8,29.9,100,17.2,51.9,1.2,67.7,17.0,86.2,70.1,13.8,29.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94,19,43,10,20,22,43,71,94,19,43,10,20,22,43,71,0,0,0,0,0,0,0,0,54.5,21.9,65.7,32.1,53.9,21.4,64.3,31.7,54.5,21.9,65.7,32.1,53.9,21.4,64.3,31.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF AUD 100,000)"
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,180821,2018-08-21,232741,CME ,0,232,145299,25528,75735,1453,100385,24192,127366,101380,17933,43919,145299,25528,75735,1453,100385,24192,127366,101380,17933,43919,0,0,0,0,0,0,0,0,0,0,-3939.0,-121.0,-1697.0,-375.0,-717.0,-1136.0,-1213.0,-3208.0,-2726.0,-731.0,100,17.6,52.1,1.0,69.1,16.6,87.7,69.8,12.3,30.2,100,17.6,52.1,1.0,69.1,16.6,87.7,69.8,12.3,30.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97,19,45,11,22,22,45,74,97,19,45,11,22,22,45,74,0,0,0,0,0,0,0,0,56.3,21.7,69.4,32.4,55.4,21.2,67.5,31.9,56.3,21.7,69.4,32.4,55.4,21.2,67.5,31.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF AUD 100,000)"
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,180828,2018-08-28,232741,CME ,0,232,141344,24792,69425,1310,95798,29591,121900,100326,19444,41018,141344,24792,69425,1310,95798,29591,121900,100326,19444,41018,0,0,0,0,0,0,0,0,0,0,-3955.0,-736.0,-6310.0,-143.0,-4587.0,5399.0,-5466.0,-1054.0,1511.0,-2901.0,100,17.5,49.1,0.9,67.8,20.9,86.2,71.0,13.8,29.0,100,17.5,49.1,0.9,67.8,20.9,86.2,71.0,13.8,29.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94,17,45,10,18,25,42,73,94,17,45,10,18,25,42,73,0,0,0,0,0,0,0,0,54.5,21.3,69.1,34.2,52.4,21.2,66.0,33.7,54.5,21.3,69.1,34.2,52.4,21.2,66.0,33.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF AUD 100,000)"
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,180904,2018-09-04,232741,CME ,0,232,156234,31772,75803,2176,102691,34877,136639,112856,19595,43378,156234,31772,75803,2176,102691,34877,136639,112856,19595,43378,0,0,0,0,0,0,0,0,0,0,14890.0,6980.0,6378.0,866.0,6893.0,5286.0,14739.0,12530.0,151.0,2360.0,100,20.3,48.5,1.4,65.7,22.3,87.5,72.2,12.5,27.8,100,20.3,48.5,1.4,65.7,22.3,87.5,72.2,12.5,27.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,22,41,15,21,27,49,77,99,22,41,15,21,27,49,77,0,0,0,0,0,0,0,0,51.7,19.2,65.4,31.7,49.0,18.7,61.6,30.8,51.7,19.2,65.4,31.7,49.0,18.7,61.6,30.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF AUD 100,000)"
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,180911,2018-09-11,232741,CME ,0,232,176761,48230,92542,3108,101451,34606,152789,130256,23972,46505,176761,48230,92542,3108,101451,34606,152789,130256,23972,46505,0,0,0,0,0,0,0,0,0,0,20527.0,16458.0,16739.0,932.0,-1240.0,-271.0,16150.0,17400.0,4377.0,3127.0,100,27.3,52.4,1.8,57.4,19.6,86.4,73.7,13.6,26.3,100,27.3,52.4,1.8,57.4,19.6,86.4,73.7,13.6,26.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,24,41,18,21,27,53,79,100,24,41,18,21,27,53,79,0,0,0,0,0,0,0,0,47.9,22.0,62.1,35.3,44.4,21.6,57.8,33.7,47.9,22.0,62.1,35.3,44.4,21.6,57.8,33.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF AUD 100,000)"
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,180918,2018-09-18,232741,CME ,0,232,162860,26231,94234,2659,115478,21693,144368,118586,18492,44274,162860,26231,94234,2659,115478,21693,144368,118586,18492,44274,0,0,0,0,0,0,0,0,0,0,-13901.0,-21999.0,1692.0,-449.0,14027.0,-12913.0,-8421.0,-11670.0,-5480.0,-2231.0,100,16.1,57.9,1.6,70.9,13.3,88.6,72.8,11.4,27.2,100,16.1,57.9,1.6,70.9,13.3,88.6,72.8,11.4,27.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94,20,40,11,22,21,47,67,94,20,40,11,22,21,47,67,0,0,0,0,0,0,0,0,56.4,26.7,67.2,40.5,56.4,26.2,66.1,39.9,56.4,26.7,67.2,40.5,56.4,26.2,66.1,39.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF AUD 100,000)"
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,180925,2018-09-25,232741,CME ,0,232,158761,21888,93949,2791,114724,21213,139403,117953,19358,40808,158761,21888,93949,2791,114724,21213,139403,117953,19358,40808,0,0,0,0,0,0,0,0,0,0,-4099.0,-4343.0,-285.0,132.0,-754.0,-480.0,-4965.0,-633.0,866.0,-3466.0,100,13.8,59.2,1.8,72.3,13.4,87.8,74.3,12.2,25.7,100,13.8,59.2,1.8,72.3,13.4,87.8,74.3,12.2,25.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95,19,43,12,21,24,46,73,95,19,43,12,21,24,46,73,0,0,0,0,0,0,0,0,57.3,25.8,68.3,40.6,57.3,25.6,67.4,40.1,57.3,25.8,68.3,40.6,57.3,25.6,67.4,40.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF AUD 100,000)"
