Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,NonComm_Postions_Spread_All,Comm_Positions_Long_All,Comm_Positions_Short_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Open_Interest_Old,NonComm_Positions_Long_Old,NonComm_Positions_Short_Old,NonComm_Positions_Spread_Old,Comm_Positions_Long_Old,Comm_Positions_Short_Old,Tot_Rept_Positions_Long_Old,Tot_Rept_Positions_Short_Old,NonRept_Positions_Long_Old,NonRept_Positions_Short_Old,Open_Interest_Other,NonComm_Positions_Long_Other,NonComm_Positions_Short_Other,NonComm_Positions_Spread_Other,Comm_Positions_Long_Other,Comm_Positions_Short_Other,Tot_Rept_Positions_Long_Other,Tot_Rept_Positions_Short_Other,NonRept_Positions_Long_Other,NonRept_Positions_Short_Other,Change_in_Open_Interest_All,Change_in_NonComm_Long_All,Change_in_NonComm_Short_All,Change_in_NonComm_Spead_All,Change_in_Comm_Long_All,Change_in_Comm_Short_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_NonComm_Long_All,Pct_of_OI_NonComm_Short_All,Pct_of_OI_NonComm_Spread_All,Pct_of_OI_Comm_Long_All,Pct_of_OI_Comm_Short_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Pct_of_Open_Interest_Old,Pct_of_OI_NonComm_Long_Old,Pct_of_OI_NonComm_Short_Old,Pct_of_OI_NonComm_Spread_Old,Pct_of_OI_Comm_Long_Old,Pct_of_OI_Comm_Short_Old,Pct_of_OI_Tot_Rept_Long_Old,Pct_of_OI_Tot_Rept_Short_Old,Pct_of_OI_NonRept_Long_Old,Pct_of_OI_NonRept_Short_Old,Pct_of_Open_Interest_Other,Pct_of_OI_NonComm_Long_Other,Pct_of_OI_NonComm_Short_Other,Pct_of_OI_NonComm_Spread_Other,Pct_of_OI_Comm_Long_Other,Pct_of_OI_Comm_Short_Other,Pct_of_OI_Tot_Rept_Long_Other,Pct_of_OI_Tot_Rept_Short_Other,Pct_of_OI_NonRept_Long_Other,Pct_of_OI_NonRept_Short_Other,Traders_Tot_All,Traders_NonComm_Long_All,Traders_NonComm_Short_All,Traders_NonComm_Spread_All,Traders_Comm_Long_All,Traders_Comm_Short_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Traders_Tot_Old,Traders_NonComm_Long_Old,Traders_NonComm_Short_Old,Traders_NonComm_Spead_Old,Traders_Comm_Long_Old,Traders_Comm_Short_Old,Traders_Tot_Rept_Long_Old,Traders_Tot_Rept_Short_Old,Traders_Tot_Other,Traders_NonComm_Long_Other,Traders_NonComm_Short_Other,Traders_NonComm_Spread_Other,Traders_Comm_Long_Other,Traders_Comm_Short_Other,Traders_Tot_Rept_Long_Other,Traders_Tot_Rept_Short_Other,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Conc_Gross_LE_4_TDR_Long_Old,Conc_Gross_LE_4_TDR_Short_Old,Conc_Gross_LE_8_TDR_Long_Old,Conc_Gross_LE_8_TDR_Short_Old,Conc_Net_LE_4_TDR_Long_Old,Conc_Net_LE_4_TDR_Short_Old,Conc_Net_LE_8_TDR_Long_Old,Conc_Net_LE_8_TDR_Short_Old,Conc_Gross_LE_4_TDR_Long_Other,Conc_Gross_LE_4_TDR_Short_Other,Conc_Gross_LE_8_TDR_Long_Other,Conc_Gross_LE_8_TDR_Short_Other,Conc_Net_LE_4_TDR_Long_Other,Conc_Net_LE_4_TDR_Short_Other,Conc_Net_LE_8_TDR_Long_Other,Conc_Net_LE_8_TDR_Short_Other,Contract_Units
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,170404,2017-04-04,90741,CME ,0,90,133688,38535,68760,2858,66642,27932,108035,99550,25653,34138,133688,38535,68760,2858,66642,27932,108035,99550,25653,34138,0,0,0,0,0,0,0,0,0,0,11989.0,8116.0,10124.0,-187.0,3079.0,810.0,11008.0,10747.0,981.0,1242.0,100,28.8,51.4,2.1,49.8,20.9,80.8,74.5,19.2,25.5,100,28.8,51.4,2.1,49.8,20.9,80.8,74.5,19.2,25.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94,25,37,12,23,22,52,67,94,25,37,12,23,22,52,67,0,0,0,0,0,0,0,0,36.9,26.2,52.2,41.1,36.7,26.2,51.3,41.1,36.9,26.2,52.2,41.1,36.7,26.2,51.3,41.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF CAD 100,000)"
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,170411,2017-04-11,90741,CME ,0,90,126412,31432,63766,2420,65672,27077,99524,93263,26888,33149,126412,31432,63766,2420,65672,27077,99524,93263,26888,33149,0,0,0,0,0,0,0,0,0,0,-7276.0,-7103.0,-4994.0,-438.0,-970.0,-855.0,-8511.0,-6287.0,1235.0,-989.0,100,24.9,50.4,1.9,52.0,21.4,78.7,73.8,21.3,26.2,100,24.9,50.4,1.9,52.0,21.4,78.7,73.8,21.3,26.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82,22,30,12,22,21,50,57,82,22,30,12,22,21,50,57,0,0,0,0,0,0,0,0,41.6,27.4,53.8,42.6,40.1,27.4,51.8,42.6,41.6,27.4,53.8,42.6,40.1,27.4,51.8,42.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF CAD 100,000)"
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,170418,2017-04-18,90741,CME ,0,90,136614,37306,70558,2707,71513,29346,111526,102611,25088,34003,136614,37306,70558,2707,71513,29346,111526,102611,25088,34003,0,0,0,0,0,0,0,0,0,0,10202.0,5874.0,6792.0,287.0,5841.0,2269.0,12002.0,9348.0,-1800.0,854.0,100,27.3,51.6,2.0,52.3,21.5,81.6,75.1,18.4,24.9,100,27.3,51.6,2.0,52.3,21.5,81.6,75.1,18.4,24.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94,23,38,14,23,22,53,67,94,23,38,14,23,22,53,67,0,0,0,0,0,0,0,0,41.6,23.6,54.5,38.1,40.4,23.6,52.8,38.1,41.6,23.6,54.5,38.1,40.4,23.6,52.8,38.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF CAD 100,000)"
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,170425,2017-04-25,90741,CME ,0,90,165504,52545,95187,2868,81341,28596,136754,126651,28750,38853,165504,52545,95187,2868,81341,28596,136754,126651,28750,38853,0,0,0,0,0,0,0,0,0,0,28890.0,15239.0,24629.0,161.0,9828.0,-750.0,25228.0,24040.0,3662.0,4850.0,100,31.7,57.5,1.7,49.1,17.3,82.6,76.5,17.4,23.5,100,31.7,57.5,1.7,49.1,17.3,82.6,76.5,17.4,23.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111,28,47,14,24,23,57,79,111,28,47,14,24,23,57,79,0,0,0,0,0,0,0,0,41.7,21.5,55.7,35.2,40.7,21.5,54.7,35.2,41.7,21.5,55.7,35.2,40.7,21.5,54.7,35.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF CAD 100,000)"
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,170502,2017-05-02,90741,CME ,0,90,192692,66565,114269,3760,93666,32196,163991,150225,28701,42467,192692,66565,114269,3760,93666,32196,163991,150225,28701,42467,0,0,0,0,0,0,0,0,0,0,27188.0,14020.0,19082.0,892.0,12325.0,3600.0,27237.0,23574.0,-49.0,3614.0,100,34.5,59.3,2.0,48.6,16.7,85.1,78.0,14.9,22.0,100,34.5,59.3,2.0,48.6,16.7,85.1,78.0,14.9,22.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122,31,51,14,27,27,63,87,122,31,51,14,27,27,63,87,0,0,0,0,0,0,0,0,41.2,22.9,56.6,34.3,40.4,22.9,55.7,34.1,41.2,22.9,56.6,34.3,40.4,22.9,55.7,34.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF CAD 100,000)"
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,170509,2017-05-09,90741,CME ,0,90,214946,47412,133627,4488,132142,32866,184042,170981,30904,43965,214946,47412,133627,4488,132142,32866,184042,170981,30904,43965,0,0,0,0,0,0,0,0,0,0,22254.0,-19153.0,19358.0,728.0,38476.0,670.0,20051.0,20756.0,2203.0,1498.0,100,22.1,62.2,2.1,61.5,15.3,85.6,79.5,14.4,20.5,100,22.1,62.2,2.1,61.5,15.3,85.6,79.5,14.4,20.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115,26,47,13,28,30,58,86,115,26,47,13,28,30,58,86,0,0,0,0,0,0,0,0,42.5,27.9,58.1,39.0,42.3,27.9,57.9,38.8,42.5,27.9,58.1,39.0,42.3,27.9,57.9,38.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF CAD 100,000)"
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,170516,2017-05-16,90741,CME ,0,90,219483,39130,137130,4139,145253,36569,188522,177838,30961,41645,219483,39130,137130,4139,145253,36569,188522,177838,30961,41645,0,0,0,0,0,0,0,0,0,0,4537.0,-8282.0,3503.0,-349.0,13111.0,3703.0,4480.0,6857.0,57.0,-2320.0,100,17.8,62.5,1.9,66.2,16.7,85.9,81.0,14.1,19.0,100,17.8,62.5,1.9,66.2,16.7,85.9,81.0,14.1,19.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117,25,49,13,29,30,60,86,117,25,49,13,29,30,60,86,0,0,0,0,0,0,0,0,44.4,27.0,59.0,38.6,44.2,27.0,58.7,38.6,44.4,27.0,59.0,38.6,44.2,27.0,58.7,38.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF CAD 100,000)"
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,170523,2017-05-23,90741,CME ,0,90,208304,29681,128790,3623,147449,35345,180753,167758,27551,40546,208304,29681,128790,3623,147449,35345,180753,167758,27551,40546,0,0,0,0,0,0,0,0,0,0,-11179.0,-9449.0,-8340.0,-516.0,2196.0,-1224.0,-7769.0,-10080.0,-3410.0,-1099.0,100,14.2,61.8,1.7,70.8,17.0,86.8,80.5,13.2,19.5,100,14.2,61.8,1.7,70.8,17.0,86.8,80.5,13.2,19.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112,27,45,16,28,30,62,84,112,27,45,16,28,30,62,84,0,0,0,0,0,0,0,0,45.9,29.1,61.6,41.7,45.6,29.1,61.4,41.7,45.9,29.1,61.6,41.7,45.6,29.1,61.4,41.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF CAD 100,000)"
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,170530,2017-05-30,90741,CME ,0,90,200273,23711,121898,4127,144726,35352,172564,161377,27709,38896,200273,23711,121898,4127,144726,35352,172564,161377,27709,38896,0,0,0,0,0,0,0,0,0,0,-8031.0,-5970.0,-6892.0,504.0,-2723.0,7.0,-8189.0,-6381.0,158.0,-1650.0,100,11.8,60.9,2.1,72.3,17.7,86.2,80.6,13.8,19.4,100,11.8,60.9,2.1,72.3,17.7,86.2,80.6,13.8,19.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106,24,42,17,28,30,61,80,106,24,42,17,28,30,61,80,0,0,0,0,0,0,0,0,46.5,30.2,63.9,43.0,46.2,30.2,63.6,43.0,46.5,30.2,63.9,43.0,46.2,30.2,63.6,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF CAD 100,000)"
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,170606,2017-06-06,90741,CME ,0,90,210933,26492,120993,13453,145121,39283,185066,173729,25867,37204,210933,26492,120993,13453,145121,39283,185066,173729,25867,37204,0,0,0,0,0,0,0,0,0,0,10660.0,2781.0,-905.0,9326.0,395.0,3931.0,12502.0,12352.0,-1842.0,-1692.0,100,12.6,57.4,6.4,68.8,18.6,87.7,82.4,12.3,17.6,100,12.6,57.4,6.4,68.8,18.6,87.7,82.4,12.3,17.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118,28,48,24,28,29,72,86,118,28,48,24,28,29,72,86,0,0,0,0,0,0,0,0,43.0,28.6,60.4,40.3,42.7,28.6,59.4,39.7,43.0,28.6,60.4,40.3,42.7,28.6,59.4,39.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF CAD 100,000)"
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,170613,2017-06-13,90741,CME ,0,90,204115,26781,115376,16322,134249,36156,177352,167854,26763,36261,204115,26781,115376,16322,134249,36156,177352,167854,26763,36261,0,0,0,0,0,0,0,0,0,0,-6818.0,289.0,-5617.0,2869.0,-10872.0,-3127.0,-7714.0,-5875.0,896.0,-943.0,100,13.1,56.5,8.0,65.8,17.7,86.9,82.2,13.1,17.8,100,13.1,56.5,8.0,65.8,17.7,86.9,82.2,13.1,17.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108,28,37,19,31,27,69,74,108,28,37,19,31,27,69,74,0,0,0,0,0,0,0,0,41.7,29.8,57.3,44.2,41.2,28.9,55.3,40.8,41.7,29.8,57.3,44.2,41.2,28.9,55.3,40.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF CAD 100,000)"
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,170620,2017-06-20,90741,CME ,0,90,219496,28507,111388,6477,156474,70708,191458,188573,28038,30923,219496,28507,111388,6477,156474,70708,191458,188573,28038,30923,0,0,0,0,0,0,0,0,0,0,15381.0,1726.0,-3988.0,-9845.0,22225.0,34552.0,14106.0,20719.0,1275.0,-5338.0,100,13.0,50.7,3.0,71.3,32.2,87.2,85.9,12.8,14.1,100,13.0,50.7,3.0,71.3,32.2,87.2,85.9,12.8,14.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105,29,33,16,32,30,68,73,105,29,33,16,32,30,68,73,0,0,0,0,0,0,0,0,45.6,37.6,60.5,52.0,35.2,29.4,46.7,40.9,45.6,37.6,60.5,52.0,35.2,29.4,46.7,40.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF CAD 100,000)"
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,170627,2017-06-27,90741,CME ,0,90,143798,28698,78193,5036,78927,30949,112661,114178,31137,29620,143798,28698,78193,5036,78927,30949,112661,114178,31137,29620,0,0,0,0,0,0,0,0,0,0,-75698.0,191.0,-33195.0,-1441.0,-77547.0,-39759.0,-78797.0,-74395.0,3099.0,-1303.0,100,20.0,54.4,3.5,54.9,21.5,78.3,79.4,21.7,20.6,100,20.0,54.4,3.5,54.9,21.5,78.3,79.4,21.7,20.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97,27,29,11,25,28,59,63,97,27,29,11,25,28,59,63,0,0,0,0,0,0,0,0,40.3,26.4,53.2,39.6,40.0,26.4,52.5,39.5,40.3,26.4,53.2,39.6,40.0,26.4,52.5,39.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF CAD 100,000)"
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,170703,2017-07-03,90741,CME ,0,90,145079,34300,73672,5242,71029,38736,110571,117650,34508,27429,145079,34300,73672,5242,71029,38736,110571,117650,34508,27429,0,0,0,0,0,0,0,0,0,0,1281.0,5602.0,-4521.0,206.0,-7898.0,7787.0,-2090.0,3472.0,3371.0,-2191.0,100,23.6,50.8,3.6,49.0,26.7,76.2,81.1,23.8,18.9,100,23.6,50.8,3.6,49.0,26.7,76.2,81.1,23.8,18.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92,30,21,15,24,26,62,56,92,30,21,15,24,26,62,56,0,0,0,0,0,0,0,0,32.9,35.4,45.5,49.6,32.7,35.3,44.8,49.5,32.9,35.4,45.5,49.6,32.7,35.3,44.8,49.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF CAD 100,000)"
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,170711,2017-07-11,90741,CME ,0,90,161065,46080,54684,5346,70170,76801,121596,136831,39469,24234,161065,46080,54684,5346,70170,76801,121596,136831,39469,24234,0,0,0,0,0,0,0,0,0,0,15986.0,11780.0,-18988.0,104.0,-859.0,38065.0,11025.0,19181.0,4961.0,-3195.0,100,28.6,34.0,3.3,43.6,47.7,75.5,85.0,24.5,15.0,100,28.6,34.0,3.3,43.6,47.7,75.5,85.0,24.5,15.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91,30,22,15,24,26,63,56,91,30,22,15,24,26,63,56,0,0,0,0,0,0,0,0,28.8,39.7,40.3,54.4,28.7,39.3,39.7,54.0,28.8,39.7,40.3,54.4,28.7,39.3,39.7,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF CAD 100,000)"
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,170718,2017-07-18,90741,CME ,0,90,169522,60000,51957,4699,65157,87484,129856,144140,39666,25382,169522,60000,51957,4699,65157,87484,129856,144140,39666,25382,0,0,0,0,0,0,0,0,0,0,8457.0,13920.0,-2727.0,-647.0,-5013.0,10683.0,8260.0,7309.0,197.0,1148.0,100,35.4,30.6,2.8,38.4,51.6,76.6,85.0,23.4,15.0,100,35.4,30.6,2.8,38.4,51.6,76.6,85.0,23.4,15.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97,35,22,18,23,27,67,59,97,35,22,18,23,27,67,59,0,0,0,0,0,0,0,0,25.5,42.0,39.5,58.3,25.3,41.6,39.1,58.0,25.5,42.0,39.5,58.3,25.3,41.6,39.1,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF CAD 100,000)"
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,170725,2017-07-25,90741,CME ,0,90,177330,70385,43772,4480,61163,102679,136028,150931,41302,26399,177330,70385,43772,4480,61163,102679,136028,150931,41302,26399,0,0,0,0,0,0,0,0,0,0,7808.0,10385.0,-8185.0,-219.0,-3994.0,15195.0,6172.0,6791.0,1636.0,1017.0,100,39.7,24.7,2.5,34.5,57.9,76.7,85.1,23.3,14.9,100,39.7,24.7,2.5,34.5,57.9,76.7,85.1,23.3,14.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103,39,23,19,25,27,73,61,103,39,23,19,25,27,73,61,0,0,0,0,0,0,0,0,24.4,45.1,36.8,58.5,24.2,45.0,36.4,58.2,24.4,45.1,36.8,58.5,24.2,45.0,36.4,58.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF CAD 100,000)"
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,170801,2017-08-01,90741,CME ,0,90,190622,82885,42247,5433,58579,120063,146897,167743,43725,22879,190622,82885,42247,5433,58579,120063,146897,167743,43725,22879,0,0,0,0,0,0,0,0,0,0,13292.0,12500.0,-1525.0,953.0,-2584.0,17384.0,10869.0,16812.0,2423.0,-3520.0,100,43.5,22.2,2.9,30.7,63.0,77.1,88.0,22.9,12.0,100,43.5,22.2,2.9,30.7,63.0,77.1,88.0,22.9,12.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105,42,22,19,25,28,76,61,105,42,22,19,25,28,76,61,0,0,0,0,0,0,0,0,23.7,49.6,36.6,63.3,23.6,49.5,36.3,63.1,23.7,49.6,36.6,63.3,23.6,49.5,36.3,63.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF CAD 100,000)"
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,170808,2017-08-08,90741,CME ,0,90,205963,98237,35416,4983,58066,143051,161286,183450,44677,22513,205963,98237,35416,4983,58066,143051,161286,183450,44677,22513,0,0,0,0,0,0,0,0,0,0,15341.0,15352.0,-6831.0,-450.0,-513.0,22988.0,14389.0,15707.0,952.0,-366.0,100,47.7,17.2,2.4,28.2,69.5,78.3,89.1,21.7,10.9,100,47.7,17.2,2.4,28.2,69.5,78.3,89.1,21.7,10.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109,48,20,17,25,26,81,56,109,48,20,17,25,26,81,56,0,0,0,0,0,0,0,0,23.3,52.5,36.6,69.1,23.2,52.4,36.4,68.7,23.3,52.5,36.6,69.1,23.2,52.4,36.4,68.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF CAD 100,000)"
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,170815,2017-08-15,90741,CME ,0,90,192026,86455,35106,5310,59593,128702,151358,169118,40668,22908,192026,86455,35106,5310,59593,128702,151358,169118,40668,22908,0,0,0,0,0,0,0,0,0,0,-13937.0,-11782.0,-310.0,327.0,1527.0,-14349.0,-9928.0,-14332.0,-4009.0,395.0,100,45.0,18.3,2.8,31.0,67.0,78.8,88.1,21.2,11.9,100,45.0,18.3,2.8,31.0,67.0,78.8,88.1,21.2,11.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103,44,20,21,24,25,78,57,103,44,20,21,24,25,78,57,0,0,0,0,0,0,0,0,27.0,55.9,39.5,69.1,26.9,55.7,39.0,69.0,27.0,55.9,39.5,69.1,26.9,55.7,39.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF CAD 100,000)"
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,170822,2017-08-22,90741,CME ,0,90,186960,80965,29866,3740,61276,127582,145981,161188,40979,25772,186960,80965,29866,3740,61276,127582,145981,161188,40979,25772,0,0,0,0,0,0,0,0,0,0,-5066.0,-5490.0,-5240.0,-1570.0,1683.0,-1120.0,-5377.0,-7930.0,311.0,2864.0,100,43.3,16.0,2.0,32.8,68.2,78.1,86.2,21.9,13.8,100,43.3,16.0,2.0,32.8,68.2,78.1,86.2,21.9,13.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93,42,13,21,23,26,75,51,93,42,13,21,23,26,75,51,0,0,0,0,0,0,0,0,29.0,56.6,41.6,69.5,28.8,56.5,41.1,69.3,29.0,56.6,41.6,69.5,28.8,56.5,41.1,69.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF CAD 100,000)"
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,170829,2017-08-29,90741,CME ,0,90,191798,86806,33639,3747,59983,128659,150536,166045,41262,25753,191798,86806,33639,3747,59983,128659,150536,166045,41262,25753,0,0,0,0,0,0,0,0,0,0,4838.0,5841.0,3773.0,7.0,-1293.0,1077.0,4555.0,4857.0,283.0,-19.0,100,45.3,17.5,2.0,31.3,67.1,78.5,86.6,21.5,13.4,100,45.3,17.5,2.0,31.3,67.1,78.5,86.6,21.5,13.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,44,18,17,22,26,73,55,99,44,18,17,22,26,73,55,0,0,0,0,0,0,0,0,28.4,55.4,41.4,68.8,28.3,55.3,40.9,68.5,28.4,55.4,41.4,68.8,28.3,55.3,40.9,68.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF CAD 100,000)"
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,170905,2017-09-05,90741,CME ,0,90,203353,94732,41088,3688,62321,133671,160741,178447,42612,24906,203353,94732,41088,3688,62321,133671,160741,178447,42612,24906,0,0,0,0,0,0,0,0,0,0,11555.0,7926.0,7449.0,-59.0,2338.0,5012.0,10205.0,12402.0,1350.0,-847.0,100,46.6,20.2,1.8,30.6,65.7,79.0,87.8,21.0,12.2,100,46.6,20.2,1.8,30.6,65.7,79.0,87.8,21.0,12.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103,49,17,16,26,26,81,53,103,49,17,16,26,26,81,53,0,0,0,0,0,0,0,0,26.7,54.6,39.5,69.0,26.5,54.4,39.1,68.8,26.7,54.6,39.5,69.0,26.5,54.4,39.1,68.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF CAD 100,000)"
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,170912,2017-09-12,90741,CME ,0,90,227931,91645,41146,11179,78318,152389,181142,204714,46789,23217,227931,91645,41146,11179,78318,152389,181142,204714,46789,23217,0,0,0,0,0,0,0,0,0,0,24578.0,-3087.0,58.0,7491.0,15997.0,18718.0,20401.0,26267.0,4177.0,-1689.0,100,40.2,18.1,4.9,34.4,66.9,79.5,89.8,20.5,10.2,100,40.2,18.1,4.9,34.4,66.9,79.5,89.8,20.5,10.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109,47,22,21,24,28,81,63,109,47,22,21,24,28,81,63,0,0,0,0,0,0,0,0,26.4,50.3,39.9,63.0,24.2,50.1,36.9,62.5,26.4,50.3,39.9,63.0,24.2,50.1,36.9,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF CAD 100,000)"
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,170919,2017-09-19,90741,CME ,0,90,299169,100675,41829,3278,149713,229684,253666,274791,45503,24378,299169,100675,41829,3278,149713,229684,253666,274791,45503,24378,0,0,0,0,0,0,0,0,0,0,71238.0,9030.0,683.0,-7901.0,71395.0,77295.0,72524.0,70077.0,-1286.0,1161.0,100,33.7,14.0,1.1,50.0,76.8,84.8,91.9,15.2,8.1,100,33.7,14.0,1.1,50.0,76.8,84.8,91.9,15.2,8.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105,48,19,14,23,29,78,55,105,48,19,14,23,29,78,55,0,0,0,0,0,0,0,0,39.9,57.1,53.6,72.6,19.9,40.4,30.1,50.9,39.9,57.1,53.6,72.6,19.9,40.4,30.1,50.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF CAD 100,000)"
