Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Dealer_Positions_Spread_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Asset_Mgr_Positions_Spread_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Lev_Money_Positions_Spread_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Other_Rept_Positions_Spread_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Change_in_Open_Interest_All,Change_in_Dealer_Long_All,Change_in_Dealer_Short_All,Change_in_Dealer_Spread_All,Change_in_Asset_Mgr_Long_All,Change_in_Asset_Mgr_Short_All,Change_in_Asset_Mgr_Spread_All,Change_in_Lev_Money_Long_All,Change_in_Lev_Money_Short_All,Change_in_Lev_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Dealer_Long_All,Pct_of_OI_Dealer_Short_All,Pct_of_OI_Dealer_Spread_All,Pct_of_OI_Asset_Mgr_Long_All,Pct_of_OI_Asset_Mgr_Short_All,Pct_of_OI_Asset_Mgr_Spread_All,Pct_of_OI_Lev_Money_Long_All,Pct_of_OI_Lev_Money_Short_All,Pct_of_OI_Lev_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Traders_Tot_All,Traders_Dealer_Long_All,Traders_Dealer_Short_All,Traders_Dealer_Spread_All,Traders_Asset_Mgr_Long_All,Traders_Asset_Mgr_Short_All,Traders_Asset_Mgr_Spread_All,Traders_Lev_Money_Long_All,Traders_Lev_Money_Short_All,Traders_Lev_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,181030,2018-10-30,124603,CBT ,0,124,87354,19352,46855,2659,18703,585,214,20978,13982,5478,4092,5099,0,71476,74872,15878,12482,-2308.0,4382.0,-5491.0,17.0,-6637.0,-149.0,-392.0,1354.0,-37.0,-12.0,199.0,3736.0,-43.0,-1132.0,-2371.0,-1176.0,63.0,100,22.2,53.6,3.0,21.4,0.7,0.2,24.0,16.0,6.3,4.7,5.8,0.0,81.8,85.7,18.2,14.3,99,14.0,17.0,4.0,15.0,,,27.0,13.0,7.0,4.0,7.0,0.0,66,46,28.0,38.3,41.3,55.4,23.5,37.6,36.5,52.6,($5 X DJIA INDEX),F20,FutOnly
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,181106,2018-11-06,124603,CBT ,0,124,83163,19851,47679,1392,20289,0,230,22925,12040,1466,3177,5667,155,69485,68629,13678,14534,-4191.0,499.0,824.0,-1267.0,1586.0,-585.0,16.0,1947.0,-1942.0,-4012.0,-915.0,568.0,155.0,-1991.0,-6243.0,-2200.0,2052.0,100,23.9,57.3,1.7,24.4,0.0,0.3,27.6,14.5,1.8,3.8,6.8,0.2,83.6,82.5,16.4,17.5,107,15.0,18.0,5.0,17.0,0.0,,28.0,17.0,6.0,4.0,8.0,,69,52,29.3,38.4,40.7,51.9,28.7,38.4,39.7,51.8,($5 X DJIA INDEX),F20,FutOnly
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,181113,2018-11-13,124603,CBT ,0,124,84964,20374,53055,1660,22497,520,678,19562,10106,2361,2749,2867,65,69946,71312,15018,13652,1801.0,523.0,5376.0,268.0,2208.0,520.0,448.0,-3363.0,-1934.0,895.0,-428.0,-2800.0,-90.0,461.0,2683.0,1340.0,-882.0,100,24.0,62.4,2.0,26.5,0.6,0.8,23.0,11.9,2.8,3.2,3.4,0.1,82.3,83.9,17.7,16.1,95,13.0,17.0,5.0,15.0,,4.0,25.0,12.0,8.0,,9.0,,61,52,35.4,39.5,46.5,56.3,34.7,39.5,45.2,56.2,($5 X DJIA INDEX),F20,FutOnly
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,181120,2018-11-20,124603,CBT ,0,124,77799,19961,45647,2032,17787,425,1196,13593,9929,4407,3300,2181,76,62352,65893,15447,11906,-7165.0,-413.0,-7408.0,372.0,-4710.0,-95.0,518.0,-5969.0,-177.0,2046.0,551.0,-686.0,11.0,-7594.0,-5419.0,429.0,-1746.0,100,25.7,58.7,2.6,22.9,0.5,1.5,17.5,12.8,5.7,4.2,2.8,0.1,80.1,84.7,19.9,15.3,95,13.0,15.0,5.0,17.0,,4.0,26.0,11.0,5.0,4.0,8.0,,65,45,31.9,42.2,42.6,60.6,30.1,42.2,38.7,58.4,($5 X DJIA INDEX),F20,FutOnly
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,181127,2018-11-27,124603,CBT ,0,124,78325,20015,47491,2938,18016,618,408,12718,6530,4340,3220,2958,0,61655,65283,16670,13042,526.0,54.0,1844.0,906.0,229.0,193.0,-788.0,-875.0,-3399.0,-67.0,-80.0,777.0,-76.0,-697.0,-610.0,1223.0,1136.0,100,25.6,60.6,3.8,23.0,0.8,0.5,16.2,8.3,5.5,4.1,3.8,0.0,78.7,83.3,21.3,16.7,96,13.0,18.0,5.0,18.0,,4.0,25.0,9.0,8.0,4.0,8.0,0.0,65,48,31.7,40.8,41.8,55.4,29.6,40.8,37.0,54.6,($5 X DJIA INDEX),F20,FutOnly
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,181204,2018-12-04,124603,CBT ,0,124,77071,19297,46362,3205,17158,1546,452,18147,8345,1285,2676,1324,0,62220,62519,14851,14552,-1254.0,-718.0,-1129.0,267.0,-858.0,928.0,44.0,5429.0,1815.0,-3055.0,-544.0,-1634.0,0.0,565.0,-2764.0,-1819.0,1510.0,100,25.0,60.2,4.2,22.3,2.0,0.6,23.5,10.8,1.7,3.5,1.7,0.0,80.7,81.1,19.3,18.9,93,14.0,16.0,7.0,15.0,,4.0,24.0,14.0,6.0,,4.0,0.0,64,46,36.1,41.4,46.8,55.9,35.7,41.4,45.6,55.3,($5 X DJIA INDEX),F20,FutOnly
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,181211,2018-12-11,124603,CBT ,0,124,73622,20573,44261,3122,14894,1951,452,17099,8335,1777,2676,1907,0,60593,61805,13029,11817,-3449.0,1276.0,-2101.0,-83.0,-2264.0,405.0,0.0,-1048.0,-10.0,492.0,0.0,583.0,0.0,-1627.0,-714.0,-1822.0,-2735.0,100,27.9,60.1,4.2,20.2,2.6,0.6,23.2,11.3,2.4,3.6,2.6,0.0,82.3,83.9,17.7,16.1,88,13.0,16.0,8.0,15.0,,,20.0,13.0,7.0,,6.0,0.0,60,46,38.4,43.4,49.9,58.8,37.4,43.4,47.6,57.4,($5 X DJIA INDEX),F20,FutOnly
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,181218,2018-12-18,124603,CBT ,0,124,94413,18174,48492,18585,14083,3355,440,21376,7441,2580,3275,2281,17,78530,83191,15883,11222,20791.0,-2399.0,4231.0,15463.0,-811.0,1404.0,-12.0,4277.0,-894.0,803.0,599.0,374.0,17.0,17937.0,21386.0,2854.0,-595.0,100,19.2,51.4,19.7,14.9,3.6,0.5,22.6,7.9,2.7,3.5,2.4,0.0,83.2,88.1,16.8,11.9,90,15.0,15.0,14.0,13.0,,4.0,22.0,12.0,9.0,,7.0,,64,54,38.7,42.0,49.9,59.0,28.9,33.8,36.9,45.8,($5 X DJIA INDEX),F20,FutOnly
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,181224,2018-12-24,124603,CBT ,0,124,83425,17288,54866,1487,13300,5045,354,30866,8924,1799,3366,1125,0,68460,73600,14965,9825,-10988.0,-886.0,6374.0,-17098.0,-783.0,1690.0,-86.0,9490.0,1483.0,-781.0,91.0,-1156.0,-17.0,-10070.0,-9591.0,-918.0,-1397.0,100,20.7,65.8,1.8,15.9,6.0,0.4,37.0,10.7,2.2,4.0,1.3,0.0,82.1,88.2,17.9,11.8,88,11.0,15.0,,12.0,4.0,,24.0,14.0,6.0,4.0,4.0,0.0,57,41,40.2,44.3,54.5,59.3,39.7,42.7,54.0,57.6,($5 X DJIA INDEX),F20,FutOnly
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,181231,2018-12-31,124603,CBT ,0,124,73727,20753,44323,2030,14240,2828,286,22375,8607,995,3051,1635,0,63730,60704,9997,13023,-9698.0,3465.0,-10543.0,543.0,940.0,-2217.0,-68.0,-8491.0,-317.0,-804.0,-315.0,510.0,0.0,-4730.0,-12896.0,-4968.0,3198.0,100,28.1,60.1,2.8,19.3,3.8,0.4,30.3,11.7,1.3,4.1,2.2,0.0,86.4,82.3,13.6,17.7,81,13.0,13.0,,13.0,,,18.0,12.0,6.0,,6.0,0.0,53,39,44.2,46.3,58.2,61.0,43.7,43.7,57.6,58.3,($5 X DJIA INDEX),F20,FutOnly
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,190108,2019-01-08,124603,CBT ,0,124,74455,23180,39528,573,14465,2736,376,21057,12156,1470,2991,2214,43,64155,59096,10300,15359,728.0,2427.0,-4795.0,-1457.0,225.0,-92.0,90.0,-1318.0,3549.0,475.0,-60.0,579.0,43.0,425.0,-1608.0,303.0,2336.0,100,31.1,53.1,0.8,19.4,3.7,0.5,28.3,16.3,2.0,4.0,3.0,0.1,86.2,79.4,13.8,20.6,86,13.0,13.0,,14.0,,,17.0,16.0,8.0,,8.0,,54,47,43.0,38.8,56.4,56.5,42.5,38.8,55.6,55.6,($5 X DJIA INDEX),F20,FutOnly
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,190115,2019-01-15,124603,CBT ,0,124,75219,22090,36076,1552,13677,5043,375,22593,11704,1531,2476,2384,0,64294,58665,10925,16554,764.0,-1090.0,-3452.0,979.0,-788.0,2307.0,-1.0,1536.0,-452.0,61.0,-515.0,170.0,-43.0,139.0,-431.0,625.0,1195.0,100,29.4,48.0,2.1,18.2,6.7,0.5,30.0,15.6,2.0,3.3,3.2,0.0,85.5,78.0,14.5,22.0,85,12.0,15.0,4.0,10.0,,,20.0,16.0,7.0,,8.0,0.0,49,50,43.4,33.7,59.0,54.1,42.9,33.7,58.1,52.8,($5 X DJIA INDEX),F20,FutOnly
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,190122,2019-01-22,124603,CBT ,0,124,77019,23873,36453,1502,14748,5479,340,21408,12141,1231,2516,3220,0,65618,60366,11401,16653,1800.0,1783.0,377.0,-50.0,1071.0,436.0,-35.0,-1185.0,437.0,-300.0,40.0,836.0,0.0,1324.0,1701.0,476.0,99.0,100,31.0,47.3,2.0,19.1,7.1,0.4,27.8,15.8,1.6,3.3,4.2,0.0,85.2,78.4,14.8,21.6,89,13.0,15.0,5.0,10.0,,,18.0,19.0,5.0,,10.0,0.0,50,52,41.7,32.5,56.3,51.6,41.4,32.5,55.7,50.2,($5 X DJIA INDEX),F20,FutOnly
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,190129,2019-01-29,124603,CBT ,0,124,78347,25229,34556,1494,15548,6276,403,18530,13225,3032,2616,2636,0,66852,61622,11495,16725,1328.0,1356.0,-1897.0,-8.0,800.0,797.0,63.0,-2878.0,1084.0,1801.0,100.0,-584.0,0.0,1234.0,1256.0,94.0,72.0,100,32.2,44.1,1.9,19.8,8.0,0.5,23.7,16.9,3.9,3.3,3.4,0.0,85.3,78.7,14.7,21.3,87,12.0,18.0,5.0,12.0,,,16.0,18.0,6.0,,8.0,0.0,50,50,43.1,33.2,55.8,53.3,42.9,31.9,55.6,50.4,($5 X DJIA INDEX),F20,FutOnly
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,190205,2019-02-05,124603,CBT ,0,124,85739,29709,34897,1577,16632,6903,630,19409,19558,1796,2832,3356,0,72585,68717,13154,17022,7392.0,4480.0,341.0,83.0,1084.0,627.0,227.0,879.0,6333.0,-1236.0,216.0,720.0,0.0,5733.0,7095.0,1659.0,297.0,100,34.7,40.7,1.8,19.4,8.1,0.7,22.6,22.8,2.1,3.3,3.9,0.0,84.7,80.1,15.3,19.9,97,14.0,20.0,5.0,14.0,,4.0,18.0,16.0,7.0,,10.0,0.0,56,57,41.6,35.7,53.1,54.3,41.3,34.4,52.8,52.9,($5 X DJIA INDEX),F20,FutOnly
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,190212,2019-02-12,124603,CBT ,0,124,83668,27201,35744,1715,17342,11710,1962,18020,11475,365,3368,3263,0,69973,66234,13695,17434,-2071.0,-2508.0,847.0,138.0,710.0,4807.0,1332.0,-1389.0,-8083.0,-1431.0,536.0,-93.0,0.0,-2612.0,-2483.0,541.0,412.0,100,32.5,42.7,2.0,20.7,14.0,2.3,21.5,13.7,0.4,4.0,3.9,0.0,83.6,79.2,16.4,20.8,97,14.0,21.0,5.0,14.0,4.0,5.0,17.0,14.0,,,10.0,0.0,55,55,42.5,33.5,53.9,49.9,42.0,32.0,53.5,48.4,($5 X DJIA INDEX),F20,FutOnly
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,190219,2019-02-19,124603,CBT ,0,124,82138,24297,36523,1709,16584,7183,2546,20053,10622,805,3121,3032,0,69115,62420,13023,19718,-1530.0,-2904.0,779.0,-6.0,-758.0,-4527.0,584.0,2033.0,-853.0,440.0,-247.0,-231.0,0.0,-858.0,-3814.0,-672.0,2284.0,100,29.6,44.5,2.1,20.2,8.7,3.1,24.4,12.9,1.0,3.8,3.7,0.0,84.1,76.0,15.9,24.0,98,14.0,18.0,5.0,15.0,4.0,6.0,19.0,17.0,6.0,,9.0,0.0,61,54,41.4,32.3,52.8,48.3,41.0,30.3,52.3,45.0,($5 X DJIA INDEX),F20,FutOnly
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,190226,2019-02-26,124603,CBT ,0,124,85414,23351,41808,1754,19504,7619,3110,21171,9715,551,3101,2562,0,72542,67119,12872,18295,3276.0,-946.0,5285.0,45.0,2920.0,436.0,564.0,1118.0,-907.0,-254.0,-20.0,-470.0,0.0,3427.0,4699.0,-151.0,-1423.0,100,27.3,48.9,2.1,22.8,8.9,3.6,24.8,11.4,0.6,3.6,3.0,0.0,84.9,78.6,15.1,21.4,98,13.0,20.0,6.0,16.0,,5.0,21.0,16.0,,,7.0,0.0,60,51,39.4,32.4,50.2,48.1,39.0,29.9,49.4,44.6,($5 X DJIA INDEX),F20,FutOnly
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,190305,2019-03-05,124603,CBT ,0,124,88817,22590,40244,3583,20473,10165,3116,20939,9062,818,3371,3794,0,74890,70782,13927,18035,3403.0,-761.0,-1564.0,1829.0,969.0,2546.0,6.0,-232.0,-653.0,267.0,270.0,1232.0,0.0,2348.0,3663.0,1055.0,-260.0,100,25.4,45.3,4.0,23.1,11.4,3.5,23.6,10.2,0.9,3.8,4.3,0.0,84.3,79.7,15.7,20.3,104,14.0,17.0,9.0,14.0,7.0,6.0,22.0,17.0,5.0,,10.0,0.0,65,59,35.8,32.2,47.6,48.8,35.5,29.7,47.3,43.9,($5 X DJIA INDEX),F20,FutOnly
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,190312,2019-03-12,124603,CBT ,0,124,97225,20480,47269,11362,18926,5799,3820,20985,7577,2103,3041,3618,0,80717,81548,16508,15677,8408.0,-2110.0,7025.0,7779.0,-1547.0,-4366.0,704.0,46.0,-1485.0,1285.0,-330.0,-176.0,0.0,5827.0,10766.0,2581.0,-2358.0,100,21.1,48.6,11.7,19.5,6.0,3.9,21.6,7.8,2.2,3.1,3.7,0.0,83.0,83.9,17.0,16.1,103,14.0,19.0,13.0,14.0,5.0,7.0,18.0,18.0,8.0,,11.0,0.0,66,65,35.3,26.5,47.6,47.7,29.4,25.4,41.6,43.1,($5 X DJIA INDEX),F20,FutOnly
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,190319,2019-03-19,124603,CBT ,0,124,79662,14198,36257,2326,19920,10095,3009,22176,8975,1324,3536,3110,0,66489,65096,13173,14566,-17563.0,-6282.0,-11012.0,-9036.0,994.0,4296.0,-811.0,1191.0,1398.0,-779.0,495.0,-508.0,0.0,-14228.0,-16452.0,-3335.0,-1111.0,100,17.8,45.5,2.9,25.0,12.7,3.8,27.8,11.3,1.7,4.4,3.9,0.0,83.5,81.7,16.5,18.3,96,13.0,15.0,,16.0,6.0,6.0,18.0,15.0,8.0,4.0,9.0,0.0,61,51,33.3,36.1,46.9,53.1,33.2,33.3,46.6,47.5,($5 X DJIA INDEX),F20,FutOnly
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,190326,2019-03-26,124603,CBT ,0,124,78191,12186,42225,1897,19782,3186,4763,20702,5944,726,2951,3382,0,63007,62123,15184,16068,-1471.0,-2012.0,5968.0,-429.0,-138.0,-6909.0,1754.0,-1474.0,-3031.0,-598.0,-585.0,272.0,0.0,-3482.0,-2973.0,2011.0,1502.0,100,15.6,54.0,2.4,25.3,4.1,6.1,26.5,7.6,0.9,3.8,4.3,0.0,80.6,79.5,19.4,20.5,90,11.0,15.0,,16.0,4.0,5.0,23.0,10.0,5.0,,9.0,0.0,58,44,32.5,37.9,47.2,56.7,32.4,34.6,44.8,49.3,($5 X DJIA INDEX),F20,FutOnly
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,190402,2019-04-02,124603,CBT ,0,124,79760,12374,42135,2083,17376,3514,5580,23218,6851,1059,2701,3336,0,64391,64558,15369,15202,1569.0,188.0,-90.0,186.0,-2406.0,328.0,817.0,2516.0,907.0,333.0,-250.0,-46.0,0.0,1384.0,2435.0,185.0,-866.0,100,15.5,52.8,2.6,21.8,4.4,7.0,29.1,8.6,1.3,3.4,4.2,0.0,80.7,80.9,19.3,19.1,97,10.0,20.0,,17.0,4.0,5.0,25.0,11.0,5.0,,9.0,0.0,59,50,31.5,37.6,44.4,55.0,28.8,32.7,40.6,46.6,($5 X DJIA INDEX),F20,FutOnly
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,190409,2019-04-09,124603,CBT ,0,124,79129,12082,43311,2097,20933,1910,3222,21455,9319,1644,3110,2779,0,64543,64282,14586,14847,-631.0,-292.0,1176.0,14.0,3557.0,-1604.0,-2358.0,-1763.0,2468.0,585.0,409.0,-557.0,0.0,152.0,-276.0,-783.0,-355.0,100,15.3,54.7,2.7,26.5,2.4,4.1,27.1,11.8,2.1,3.9,3.5,0.0,81.6,81.2,18.4,18.8,98,12.0,18.0,,16.0,5.0,7.0,24.0,14.0,6.0,,7.0,0.0,60,53,28.2,36.6,41.6,50.4,24.5,34.0,37.4,47.5,($5 X DJIA INDEX),F20,FutOnly
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,190416,2019-04-16,124603,CBT ,0,124,81890,13656,48106,2263,29536,1360,586,11412,7236,3021,2988,3696,0,63462,66268,18428,15622,2761.0,1574.0,4795.0,166.0,8603.0,-550.0,-2636.0,-10043.0,-2083.0,1377.0,-122.0,917.0,0.0,-1081.0,1986.0,3842.0,775.0,100,16.7,58.7,2.8,36.1,1.7,0.7,13.9,8.8,3.7,3.6,4.5,0.0,77.5,80.9,22.5,19.1,95,13.0,20.0,,16.0,,6.0,20.0,12.0,5.0,,10.0,0.0,56,52,26.5,36.8,39.5,53.0,26.5,34.1,38.2,50.3,($5 X DJIA INDEX),F20,FutOnly
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,190423,2019-04-23,124603,CBT ,0,124,80932,12852,41970,2475,23922,936,3350,14999,9432,3678,2988,3897,0,64264,65738,16668,15194,-958.0,-804.0,-6136.0,212.0,-5614.0,-424.0,2764.0,3587.0,2196.0,657.0,0.0,201.0,0.0,802.0,-530.0,-1760.0,-428.0,100,15.9,51.9,3.1,29.6,1.2,4.1,18.5,11.7,4.5,3.7,4.8,0.0,79.4,81.2,20.6,18.8,100,14.0,19.0,,16.0,,7.0,26.0,12.0,5.0,,9.0,0.0,63,51,21.4,34.6,34.2,52.5,17.9,31.6,30.4,48.0,($5 X DJIA INDEX),F20,FutOnly
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,190430,2019-04-30,124603,CBT ,0,124,82126,10922,39443,2480,22102,1363,4968,19769,11190,2225,2988,3703,0,65454,65372,16672,16754,1194.0,-1930.0,-2527.0,5.0,-1820.0,427.0,1618.0,4770.0,1758.0,-1453.0,0.0,-194.0,0.0,1190.0,-366.0,4.0,1560.0,100,13.3,48.0,3.0,26.9,1.7,6.0,24.1,13.6,2.7,3.6,4.5,0.0,79.7,79.6,20.3,20.4,103,13.0,19.0,,17.0,4.0,6.0,24.0,16.0,7.0,,9.0,0.0,61,57,20.2,32.0,33.6,50.3,17.5,29.0,29.9,44.3,($5 X DJIA INDEX),F20,FutOnly
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,190507,2019-05-07,124603,CBT ,0,124,82815,9749,45968,1947,30574,782,784,15600,8006,2824,2988,3480,0,64466,63791,18349,19024,689.0,-1173.0,6525.0,-533.0,8472.0,-581.0,-4184.0,-4169.0,-3184.0,599.0,0.0,-223.0,0.0,-988.0,-1581.0,1677.0,2270.0,100,11.8,55.5,2.4,36.9,0.9,0.9,18.8,9.7,3.4,3.6,4.2,0.0,77.8,77.0,22.2,23.0,103,12.0,20.0,,17.0,,5.0,23.0,17.0,10.0,,10.0,0.0,62,58,25.6,34.5,38.8,50.7,25.5,32.2,38.7,47.1,($5 X DJIA INDEX),F20,FutOnly
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,190514,2019-05-14,124603,CBT ,0,124,80889,11577,40110,2167,30946,1127,1577,14591,16887,1076,3208,2178,0,65142,65122,15747,15767,-1926.0,1828.0,-5858.0,220.0,372.0,345.0,793.0,-1009.0,8881.0,-1748.0,220.0,-1302.0,0.0,676.0,1331.0,-2602.0,-3257.0,100,14.3,49.6,2.7,38.3,1.4,1.9,18.0,20.9,1.3,4.0,2.7,0.0,80.5,80.5,19.5,19.5,97,11.0,17.0,,16.0,,5.0,22.0,21.0,9.0,,5.0,0.0,59,55,30.3,33.3,41.8,48.3,29.8,30.7,41.3,45.7,($5 X DJIA INDEX),F20,FutOnly
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,190521,2019-05-21,124603,CBT ,0,124,77322,14232,32508,2544,23515,942,3443,13970,16907,902,3599,2616,0,62205,59862,15117,17460,-3567.0,2655.0,-7602.0,377.0,-7431.0,-185.0,1866.0,-621.0,20.0,-174.0,391.0,438.0,0.0,-2937.0,-5260.0,-630.0,1693.0,100,18.4,42.0,3.3,30.4,1.2,4.5,18.1,21.9,1.2,4.7,3.4,0.0,80.4,77.4,19.6,22.6,97,12.0,16.0,4.0,18.0,4.0,5.0,21.0,16.0,8.0,,7.0,0.0,63,51,27.8,35.5,43.2,48.7,24.8,32.4,39.9,45.2,($5 X DJIA INDEX),F20,FutOnly
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,190528,2019-05-28,124603,CBT ,0,124,79388,19159,33925,2233,14542,1227,7085,14609,14451,1947,3579,3253,0,63154,64121,16234,15267,2066.0,4927.0,1417.0,-311.0,-8973.0,285.0,3642.0,639.0,-2456.0,1045.0,-20.0,637.0,0.0,949.0,4259.0,1117.0,-2193.0,100,24.1,42.7,2.8,18.3,1.5,8.9,18.4,18.2,2.5,4.5,4.1,0.0,79.6,80.8,20.4,19.2,98,13.0,15.0,4.0,14.0,5.0,6.0,20.0,17.0,10.0,,10.0,0.0,62,56,29.1,35.0,42.4,50.4,25.7,31.5,37.9,42.2,($5 X DJIA INDEX),F20,FutOnly
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,190604,2019-06-04,124603,CBT ,0,124,78412,28790,28266,2726,11727,3969,3936,11505,15942,1975,3226,2722,0,63885,59536,14527,18876,-976.0,9631.0,-5659.0,493.0,-2815.0,2742.0,-3149.0,-3104.0,1491.0,28.0,-353.0,-531.0,0.0,731.0,-4585.0,-1707.0,3609.0,100,36.7,36.0,3.5,15.0,5.1,5.0,14.7,20.3,2.5,4.1,3.5,0.0,81.5,75.9,18.5,24.1,97,14.0,14.0,4.0,17.0,6.0,5.0,18.0,17.0,9.0,,8.0,0.0,64,51,29.0,33.2,43.7,50.8,28.9,29.3,42.2,43.5,($5 X DJIA INDEX),F20,FutOnly
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,190611,2019-06-11,124603,CBT ,0,124,74681,23425,29679,3400,12187,2526,3659,12470,13087,1403,3188,2661,0,59732,56415,14949,18266,-3731.0,-5365.0,1413.0,674.0,460.0,-1443.0,-277.0,965.0,-2855.0,-572.0,-38.0,-61.0,0.0,-4153.0,-3121.0,422.0,-610.0,100,31.4,39.7,4.6,16.3,3.4,4.9,16.7,17.5,1.9,4.3,3.6,0.0,80.0,75.5,20.0,24.5,94,14.0,13.0,7.0,14.0,5.0,4.0,17.0,21.0,7.0,,7.0,0.0,60,52,26.6,31.8,40.3,44.6,26.4,26.8,37.8,37.7,($5 X DJIA INDEX),F20,FutOnly
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,190618,2019-06-18,124603,CBT ,0,124,87590,20205,36643,9920,18456,1446,1441,13787,11585,2662,4218,3063,113,70802,66873,16788,20717,12909.0,-3220.0,6964.0,6520.0,6269.0,-1080.0,-2218.0,1317.0,-1502.0,1259.0,1030.0,402.0,113.0,11070.0,10458.0,1839.0,2451.0,100,23.1,41.8,11.3,21.1,1.7,1.6,15.7,13.2,3.0,4.8,3.5,0.1,80.8,76.3,19.2,23.7,99,15.0,15.0,12.0,15.0,4.0,5.0,21.0,17.0,11.0,4.0,8.0,,72,56,23.7,31.9,37.3,44.9,22.0,28.5,33.1,39.3,($5 X DJIA INDEX),F20,FutOnly
