Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,NonComm_Postions_Spread_All,Comm_Positions_Long_All,Comm_Positions_Short_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Open_Interest_Old,NonComm_Positions_Long_Old,NonComm_Positions_Short_Old,NonComm_Positions_Spread_Old,Comm_Positions_Long_Old,Comm_Positions_Short_Old,Tot_Rept_Positions_Long_Old,Tot_Rept_Positions_Short_Old,NonRept_Positions_Long_Old,NonRept_Positions_Short_Old,Open_Interest_Other,NonComm_Positions_Long_Other,NonComm_Positions_Short_Other,NonComm_Positions_Spread_Other,Comm_Positions_Long_Other,Comm_Positions_Short_Other,Tot_Rept_Positions_Long_Other,Tot_Rept_Positions_Short_Other,NonRept_Positions_Long_Other,NonRept_Positions_Short_Other,Change_in_Open_Interest_All,Change_in_NonComm_Long_All,Change_in_NonComm_Short_All,Change_in_NonComm_Spead_All,Change_in_Comm_Long_All,Change_in_Comm_Short_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_NonComm_Long_All,Pct_of_OI_NonComm_Short_All,Pct_of_OI_NonComm_Spread_All,Pct_of_OI_Comm_Long_All,Pct_of_OI_Comm_Short_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Pct_of_Open_Interest_Old,Pct_of_OI_NonComm_Long_Old,Pct_of_OI_NonComm_Short_Old,Pct_of_OI_NonComm_Spread_Old,Pct_of_OI_Comm_Long_Old,Pct_of_OI_Comm_Short_Old,Pct_of_OI_Tot_Rept_Long_Old,Pct_of_OI_Tot_Rept_Short_Old,Pct_of_OI_NonRept_Long_Old,Pct_of_OI_NonRept_Short_Old,Pct_of_Open_Interest_Other,Pct_of_OI_NonComm_Long_Other,Pct_of_OI_NonComm_Short_Other,Pct_of_OI_NonComm_Spread_Other,Pct_of_OI_Comm_Long_Other,Pct_of_OI_Comm_Short_Other,Pct_of_OI_Tot_Rept_Long_Other,Pct_of_OI_Tot_Rept_Short_Other,Pct_of_OI_NonRept_Long_Other,Pct_of_OI_NonRept_Short_Other,Traders_Tot_All,Traders_NonComm_Long_All,Traders_NonComm_Short_All,Traders_NonComm_Spread_All,Traders_Comm_Long_All,Traders_Comm_Short_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Traders_Tot_Old,Traders_NonComm_Long_Old,Traders_NonComm_Short_Old,Traders_NonComm_Spead_Old,Traders_Comm_Long_Old,Traders_Comm_Short_Old,Traders_Tot_Rept_Long_Old,Traders_Tot_Rept_Short_Old,Traders_Tot_Other,Traders_NonComm_Long_Other,Traders_NonComm_Short_Other,Traders_NonComm_Spread_Other,Traders_Comm_Long_Other,Traders_Comm_Short_Other,Traders_Tot_Rept_Long_Other,Traders_Tot_Rept_Short_Other,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Conc_Gross_LE_4_TDR_Long_Old,Conc_Gross_LE_4_TDR_Short_Old,Conc_Gross_LE_8_TDR_Long_Old,Conc_Gross_LE_8_TDR_Short_Old,Conc_Net_LE_4_TDR_Long_Old,Conc_Net_LE_4_TDR_Short_Old,Conc_Net_LE_8_TDR_Long_Old,Conc_Net_LE_8_TDR_Short_Old,Conc_Gross_LE_4_TDR_Long_Other,Conc_Gross_LE_4_TDR_Short_Other,Conc_Gross_LE_8_TDR_Long_Other,Conc_Gross_LE_8_TDR_Short_Other,Conc_Net_LE_4_TDR_Long_Other,Conc_Net_LE_4_TDR_Short_Other,Conc_Net_LE_8_TDR_Long_Other,Conc_Net_LE_8_TDR_Short_Other,Contract_Units
COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,180731,2018-07-31,85692,CMX ,1,85,300522,102058,93834,64854,116018,125443,282930,284131,17592,16391,300522,102058,93834,64854,116018,125443,282930,284131,17592,16391,0,0,0,0,0,0,0,0,0,0,-15064.0,-8493.0,-7350.0,5299.0,-11573.0,-13251.0,-14767.0,-15302.0,-297.0,238.0,100,34.0,31.2,21.6,38.6,41.7,94.1,94.5,5.9,5.5,100,34.0,31.2,21.6,38.6,41.7,94.1,94.5,5.9,5.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329,145,101,98,59,52,254,216,329,145,101,98,59,52,254,216,0,0,0,0,0,0,0,0,19.1,23.9,29.6,39.7,12.3,19.4,18.3,28.3,19.1,23.9,29.6,39.7,12.3,19.4,18.3,28.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 25,000 POUNDS)"
COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,180807,2018-08-07,85692,CMX ,1,85,289908,97351,95161,62524,110569,116025,270444,273710,19464,16198,289908,97351,95161,62524,110569,116025,270444,273710,19464,16198,0,0,0,0,0,0,0,0,0,0,-10614.0,-4707.0,1327.0,-2330.0,-5449.0,-9418.0,-12486.0,-10421.0,1872.0,-193.0,100,33.6,32.8,21.6,38.1,40.0,93.3,94.4,6.7,5.6,100,33.6,32.8,21.6,38.1,40.0,93.3,94.4,6.7,5.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326,146,101,99,58,50,256,212,326,146,101,99,58,50,256,212,0,0,0,0,0,0,0,0,18.8,22.3,28.9,38.6,12.1,19.7,18.2,29.4,18.8,22.3,28.9,38.6,12.1,19.7,18.2,29.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 25,000 POUNDS)"
COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,180814,2018-08-14,85692,CMX ,1,85,286872,95786,92698,57246,113521,119585,266553,269529,20319,17343,286872,95786,92698,57246,113521,119585,266553,269529,20319,17343,0,0,0,0,0,0,0,0,0,0,-3036.0,-1565.0,-2463.0,-5278.0,2952.0,3560.0,-3891.0,-4181.0,855.0,1145.0,100,33.4,32.3,20.0,39.6,41.7,92.9,94.0,7.1,6.0,100,33.4,32.3,20.0,39.6,41.7,92.9,94.0,7.1,6.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332,149,97,102,61,49,259,216,332,149,97,102,61,49,259,216,0,0,0,0,0,0,0,0,17.8,23.3,27.5,37.0,11.7,18.6,18.0,28.1,17.8,23.3,27.5,37.0,11.7,18.6,18.0,28.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 25,000 POUNDS)"
COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,180821,2018-08-21,85692,CMX ,1,85,265239,85463,87162,47227,116270,114794,248960,249183,16279,16056,265239,85463,87162,47227,116270,114794,248960,249183,16279,16056,0,0,0,0,0,0,0,0,0,0,-21633.0,-10323.0,-5536.0,-10019.0,2749.0,-4791.0,-17593.0,-20346.0,-4040.0,-1287.0,100,32.2,32.9,17.8,43.8,43.3,93.9,93.9,6.1,6.1,100,32.2,32.9,17.8,43.8,43.3,93.9,93.9,6.1,6.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337,143,109,107,64,55,257,233,337,143,109,107,64,55,257,233,0,0,0,0,0,0,0,0,18.4,26.0,29.1,38.3,11.8,18.2,18.6,27.8,18.4,26.0,29.1,38.3,11.8,18.2,18.6,27.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 25,000 POUNDS)"
COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,180828,2018-08-28,85692,CMX ,1,85,235094,81237,80946,41972,95697,96522,218906,219440,16188,15654,235094,81237,80946,41972,95697,96522,218906,219440,16188,15654,0,0,0,0,0,0,0,0,0,0,-30145.0,-4226.0,-6216.0,-5255.0,-20573.0,-18272.0,-30054.0,-29743.0,-91.0,-402.0,100,34.6,34.4,17.9,40.7,41.1,93.1,93.3,6.9,6.7,100,34.6,34.4,17.9,40.7,41.1,93.1,93.3,6.9,6.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314,130,101,83,58,54,230,209,314,130,101,83,58,54,230,209,0,0,0,0,0,0,0,0,15.0,22.9,25.8,36.6,12.8,19.9,20.4,29.6,15.0,22.9,25.8,36.6,12.8,19.9,20.4,29.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 25,000 POUNDS)"
COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,180904,2018-09-04,85692,CMX ,1,85,238426,77952,83929,43559,99794,94788,221305,222276,17121,16150,238426,77952,83929,43559,99794,94788,221305,222276,17121,16150,0,0,0,0,0,0,0,0,0,0,3332.0,-3285.0,2983.0,1587.0,4097.0,-1734.0,2399.0,2836.0,933.0,496.0,100,32.7,35.2,18.3,41.9,39.8,92.8,93.2,7.2,6.8,100,32.7,35.2,18.3,41.9,39.8,92.8,93.2,7.2,6.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323,129,118,88,58,49,234,216,323,129,118,88,58,49,234,216,0,0,0,0,0,0,0,0,16.3,22.4,28.0,36.6,12.3,19.0,20.0,27.6,16.3,22.4,28.0,36.6,12.3,19.0,20.0,27.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 25,000 POUNDS)"
COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,180911,2018-09-11,85692,CMX ,1,85,230351,72184,81078,47479,94757,85911,214420,214468,15931,15883,230351,72184,81078,47479,94757,85911,214420,214468,15931,15883,0,0,0,0,0,0,0,0,0,0,-8075.0,-5768.0,-2851.0,3920.0,-5037.0,-8877.0,-6885.0,-7808.0,-1190.0,-267.0,100,31.3,35.2,20.6,41.1,37.3,93.1,93.1,6.9,6.9,100,31.3,35.2,20.6,41.1,37.3,93.1,93.1,6.9,6.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307,124,108,88,55,49,225,209,307,124,108,88,55,49,225,209,0,0,0,0,0,0,0,0,16.9,22.8,28.2,36.7,13.2,19.1,21.1,28.1,16.9,22.8,28.2,36.7,13.2,19.1,21.1,28.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 25,000 POUNDS)"
COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,180918,2018-09-18,85692,CMX ,1,85,235543,74577,74768,53392,92483,90602,220452,218762,15091,16781,235543,74577,74768,53392,92483,90602,220452,218762,15091,16781,0,0,0,0,0,0,0,0,0,0,5192.0,2393.0,-6310.0,5913.0,-2274.0,4691.0,6032.0,4294.0,-840.0,898.0,100,31.7,31.7,22.7,39.3,38.5,93.6,92.9,6.4,7.1,100,31.7,31.7,22.7,39.3,38.5,93.6,92.9,6.4,7.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320,125,115,95,56,50,236,220,320,125,115,95,56,50,236,220,0,0,0,0,0,0,0,0,15.0,22.2,26.0,36.2,11.1,18.6,18.8,26.8,15.0,22.2,26.0,36.2,11.1,18.6,18.8,26.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 25,000 POUNDS)"
COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,180925,2018-09-25,85692,CMX ,1,85,237120,77987,66883,54830,89179,100907,221996,222620,15124,14500,237120,77987,66883,54830,89179,100907,221996,222620,15124,14500,0,0,0,0,0,0,0,0,0,0,1577.0,3410.0,-7885.0,1438.0,-3304.0,10305.0,1544.0,3858.0,33.0,-2281.0,100,32.9,28.2,23.1,37.6,42.6,93.6,93.9,6.4,6.1,100,32.9,28.2,23.1,37.6,42.6,93.6,93.9,6.4,6.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308,112,113,97,55,52,225,219,308,112,113,97,55,52,225,219,0,0,0,0,0,0,0,0,15.2,23.5,27.0,39.3,10.7,18.0,18.0,26.8,15.2,23.5,27.0,39.3,10.7,18.0,18.0,26.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 25,000 POUNDS)"
COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,181002,2018-10-02,85692,CMX ,1,85,234368,77360,65385,50035,91956,105228,219351,220648,15017,13720,234368,77360,65385,50035,91956,105228,219351,220648,15017,13720,0,0,0,0,0,0,0,0,0,0,-2752.0,-627.0,-1498.0,-4795.0,2777.0,4321.0,-2645.0,-1972.0,-107.0,-780.0,100,33.0,27.9,21.3,39.2,44.9,93.6,94.1,6.4,5.9,100,33.0,27.9,21.3,39.2,44.9,93.6,94.1,6.4,5.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300,109,108,93,55,53,219,214,300,109,108,93,55,53,219,214,0,0,0,0,0,0,0,0,16.1,24.9,28.4,40.4,10.8,18.4,18.1,27.1,16.1,24.9,28.4,40.4,10.8,18.4,18.1,27.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 25,000 POUNDS)"
COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,181009,2018-10-09,85692,CMX ,1,85,235478,73094,64847,43113,104463,113387,220670,221347,14808,14131,235478,73094,64847,43113,104463,113387,220670,221347,14808,14131,0,0,0,0,0,0,0,0,0,0,1110.0,-4266.0,-538.0,-6922.0,12507.0,8159.0,1319.0,699.0,-209.0,411.0,100,31.0,27.5,18.3,44.4,48.2,93.7,94.0,6.3,6.0,100,31.0,27.5,18.3,44.4,48.2,93.7,94.0,6.3,6.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302,110,108,88,56,55,221,211,302,110,108,88,56,55,221,211,0,0,0,0,0,0,0,0,17.6,27.4,28.8,41.8,10.9,19.0,17.8,27.0,17.6,27.4,28.8,41.8,10.9,19.0,17.8,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 25,000 POUNDS)"
COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,181016,2018-10-16,85692,CMX ,1,85,237336,71672,62754,43553,107788,116746,223013,223053,14323,14283,237336,71672,62754,43553,107788,116746,223013,223053,14323,14283,0,0,0,0,0,0,0,0,0,0,1858.0,-1422.0,-2093.0,440.0,3325.0,3359.0,2343.0,1706.0,-485.0,152.0,100,30.2,26.4,18.4,45.4,49.2,94.0,94.0,6.0,6.0,100,30.2,26.4,18.4,45.4,49.2,94.0,94.0,6.0,6.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303,113,107,83,57,53,219,210,303,113,107,83,57,53,219,210,0,0,0,0,0,0,0,0,18.1,28.3,28.8,43.3,10.5,19.1,17.4,27.4,18.1,28.3,28.8,43.3,10.5,19.1,17.4,27.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 25,000 POUNDS)"
COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,181023,2018-10-23,85692,CMX ,1,85,246254,70970,61623,52258,108348,118358,231576,232239,14678,14015,246254,70970,61623,52258,108348,118358,231576,232239,14678,14015,0,0,0,0,0,0,0,0,0,0,8918.0,-702.0,-1131.0,8705.0,560.0,1612.0,8563.0,9186.0,355.0,-268.0,100,28.8,25.0,21.2,44.0,48.1,94.0,94.3,6.0,5.7,100,28.8,25.0,21.2,44.0,48.1,94.0,94.3,6.0,5.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296,116,99,87,57,52,217,208,296,116,99,87,57,52,217,208,0,0,0,0,0,0,0,0,17.8,27.7,29.0,44.6,9.9,18.5,16.5,27.5,17.8,27.7,29.0,44.6,9.9,18.5,16.5,27.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 25,000 POUNDS)"
COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,181030,2018-10-30,85692,CMX ,1,85,256266,71620,70953,55774,113891,116212,241285,242939,14981,13327,256266,71620,70953,55774,113891,116212,241285,242939,14981,13327,0,0,0,0,0,0,0,0,0,0,10012.0,650.0,9330.0,3516.0,5543.0,-2146.0,9709.0,10700.0,303.0,-688.0,100,27.9,27.7,21.8,44.4,45.3,94.2,94.8,5.8,5.2,100,27.9,27.7,21.8,44.4,45.3,94.2,94.8,5.8,5.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309,117,106,98,60,53,230,220,309,117,106,98,60,53,230,220,0,0,0,0,0,0,0,0,17.1,25.5,27.9,42.4,9.1,17.8,15.6,26.4,17.1,25.5,27.9,42.4,9.1,17.8,15.6,26.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 25,000 POUNDS)"
COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,181106,2018-11-06,85692,CMX ,1,85,247313,73447,67061,60101,100517,107294,234065,234456,13248,12857,247313,73447,67061,60101,100517,107294,234065,234456,13248,12857,0,0,0,0,0,0,0,0,0,0,-8953.0,1827.0,-3892.0,4327.0,-13374.0,-8918.0,-7220.0,-8483.0,-1733.0,-470.0,100,29.7,27.1,24.3,40.6,43.4,94.6,94.8,5.4,5.2,100,29.7,27.1,24.3,40.6,43.4,94.6,94.8,5.4,5.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302,119,101,103,57,54,223,224,302,119,101,103,57,54,223,224,0,0,0,0,0,0,0,0,15.4,26.9,27.2,42.3,10.1,18.6,17.2,28.7,15.4,26.9,27.2,42.3,10.1,18.6,17.2,28.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 25,000 POUNDS)"
COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,181113,2018-11-13,85692,CMX ,1,85,241052,73469,70054,53995,99593,103345,227057,227394,13995,13658,241052,73469,70054,53995,99593,103345,227057,227394,13995,13658,0,0,0,0,0,0,0,0,0,0,-6261.0,22.0,2993.0,-6106.0,-924.0,-3949.0,-7008.0,-7062.0,747.0,801.0,100,30.5,29.1,22.4,41.3,42.9,94.2,94.3,5.8,5.7,100,30.5,29.1,22.4,41.3,42.9,94.2,94.3,5.8,5.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291,114,95,98,56,50,219,210,291,114,95,98,56,50,219,210,0,0,0,0,0,0,0,0,15.7,28.0,26.5,40.9,10.0,18.8,17.2,28.8,15.7,28.0,26.5,40.9,10.0,18.8,17.2,28.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 25,000 POUNDS)"
COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,181120,2018-11-20,85692,CMX ,1,85,229249,80698,68096,48037,86869,99993,215604,216126,13645,13123,229249,80698,68096,48037,86869,99993,215604,216126,13645,13123,0,0,0,0,0,0,0,0,0,0,-11803.0,7229.0,-1958.0,-5958.0,-12724.0,-3352.0,-11453.0,-11268.0,-350.0,-535.0,100,35.2,29.7,21.0,37.9,43.6,94.0,94.3,6.0,5.7,100,35.2,29.7,21.0,37.9,43.6,94.0,94.3,6.0,5.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287,110,101,94,53,51,207,212,287,110,101,94,53,51,207,212,0,0,0,0,0,0,0,0,17.1,30.3,27.7,42.9,11.7,19.8,18.9,31.1,17.1,30.3,27.7,42.9,11.7,19.8,18.9,31.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 25,000 POUNDS)"
COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,181127,2018-11-27,85692,CMX ,1,85,220177,76742,66050,44796,85277,95513,206815,206359,13362,13818,220177,76742,66050,44796,85277,95513,206815,206359,13362,13818,0,0,0,0,0,0,0,0,0,0,-9072.0,-3956.0,-2046.0,-3241.0,-1592.0,-4480.0,-8789.0,-9767.0,-283.0,695.0,100,34.9,30.0,20.3,38.7,43.4,93.9,93.7,6.1,6.3,100,34.9,30.0,20.3,38.7,43.4,93.9,93.7,6.1,6.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275,103,96,92,52,52,201,206,275,103,96,92,52,52,201,206,0,0,0,0,0,0,0,0,18.5,31.5,29.2,44.2,13.1,20.6,20.9,31.8,18.5,31.5,29.2,44.2,13.1,20.6,20.9,31.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 25,000 POUNDS)"
COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,181204,2018-12-04,85692,CMX ,1,85,216791,75348,64665,42671,84955,96808,202974,204144,13817,12647,216791,75348,64665,42671,84955,96808,202974,204144,13817,12647,0,0,0,0,0,0,0,0,0,0,-3386.0,-1394.0,-1385.0,-2125.0,-322.0,1295.0,-3841.0,-2215.0,455.0,-1171.0,100,34.8,29.8,19.7,39.2,44.7,93.6,94.2,6.4,5.8,100,34.8,29.8,19.7,39.2,44.7,93.6,94.2,6.4,5.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275,103,97,82,57,50,202,196,275,103,97,82,57,50,202,196,0,0,0,0,0,0,0,0,18.8,33.6,29.8,46.9,13.5,22.5,21.6,33.7,18.8,33.6,29.8,46.9,13.5,22.5,21.6,33.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 25,000 POUNDS)"
COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,181211,2018-12-11,85692,CMX ,1,85,208742,72307,65060,43686,79614,86420,195607,195166,13135,13576,208742,72307,65060,43686,79614,86420,195607,195166,13135,13576,0,0,0,0,0,0,0,0,0,0,-8049.0,-3041.0,395.0,1015.0,-5341.0,-10388.0,-7367.0,-8978.0,-682.0,929.0,100,34.6,31.2,20.9,38.1,41.4,93.7,93.5,6.3,6.5,100,34.6,31.2,20.9,38.1,41.4,93.7,93.5,6.3,6.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266,95,91,84,60,49,199,191,266,95,91,84,60,49,199,191,0,0,0,0,0,0,0,0,17.3,33.6,28.8,47.2,13.1,23.1,21.3,34.7,17.3,33.6,28.8,47.2,13.1,23.1,21.3,34.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 25,000 POUNDS)"
COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,181218,2018-12-18,85692,CMX ,1,85,214050,76807,79485,43088,79125,77461,199020,200034,15030,14016,214050,76807,79485,43088,79125,77461,199020,200034,15030,14016,0,0,0,0,0,0,0,0,0,0,5308.0,4500.0,14425.0,-598.0,-489.0,-8959.0,3413.0,4868.0,1895.0,440.0,100,35.9,37.1,20.1,37.0,36.2,93.0,93.5,7.0,6.5,100,35.9,37.1,20.1,37.0,36.2,93.0,93.5,7.0,6.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272,102,92,82,61,43,205,186,272,102,92,82,61,43,205,186,0,0,0,0,0,0,0,0,14.9,31.1,25.9,45.9,13.1,23.7,21.1,36.7,14.9,31.1,25.9,45.9,13.1,23.7,21.1,36.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 25,000 POUNDS)"
COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,181224,2018-12-24,85692,CMX ,1,85,218191,73635,83487,44662,85467,76253,203764,204402,14427,13789,218191,73635,83487,44662,85467,76253,203764,204402,14427,13789,0,0,0,0,0,0,0,0,0,0,4141.0,-3172.0,4002.0,1574.0,6342.0,-1208.0,4744.0,4368.0,-603.0,-227.0,100,33.7,38.3,20.5,39.2,34.9,93.4,93.7,6.6,6.3,100,33.7,38.3,20.5,39.2,34.9,93.4,93.7,6.6,6.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272,100,94,88,59,44,203,196,272,100,94,88,59,44,203,196,0,0,0,0,0,0,0,0,14.9,30.8,25.9,46.3,12.2,23.7,20.3,36.5,14.9,30.8,25.9,46.3,12.2,23.7,20.3,36.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 25,000 POUNDS)"
COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,181231,2018-12-31,85692,CMX ,1,85,224760,74541,84889,47483,87902,78511,209926,210883,14834,13877,224760,74541,84889,47483,87902,78511,209926,210883,14834,13877,0,0,0,0,0,0,0,0,0,0,6569.0,906.0,1402.0,2821.0,2435.0,2258.0,6162.0,6481.0,407.0,88.0,100,33.2,37.8,21.1,39.1,34.9,93.4,93.8,6.6,6.2,100,33.2,37.8,21.1,39.1,34.9,93.4,93.8,6.6,6.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276,103,97,86,58,42,207,192,276,103,97,86,58,42,207,192,0,0,0,0,0,0,0,0,15.2,30.2,26.3,45.7,11.7,23.5,20.0,35.9,15.2,30.2,26.3,45.7,11.7,23.5,20.0,35.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 25,000 POUNDS)"
COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,190108,2019-01-08,85692,CMX ,1,85,242731,72344,91796,54123,100974,81951,227441,227870,15290,14861,242731,72344,91796,54123,100974,81951,227441,227870,15290,14861,0,0,0,0,0,0,0,0,0,0,17971.0,-2197.0,6907.0,6640.0,13072.0,3440.0,17515.0,16987.0,456.0,984.0,100,29.8,37.8,22.3,41.6,33.8,93.7,93.9,6.3,6.1,100,29.8,37.8,22.3,41.6,33.8,93.7,93.9,6.3,6.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284,111,95,92,59,47,214,202,284,111,95,92,59,47,214,202,0,0,0,0,0,0,0,0,15.5,28.4,27.8,45.2,12.1,23.4,20.0,34.7,15.5,28.4,27.8,45.2,12.1,23.4,20.0,34.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 25,000 POUNDS)"
COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,190115,2019-01-15,85692,CMX ,1,85,271303,75666,103258,59718,120431,93526,255815,256502,15488,14801,271303,75666,103258,59718,120431,93526,255815,256502,15488,14801,0,0,0,0,0,0,0,0,0,0,28572.0,3322.0,11462.0,5595.0,19457.0,11575.0,28374.0,28632.0,198.0,-60.0,100,27.9,38.1,22.0,44.4,34.5,94.3,94.5,5.7,5.5,100,27.9,38.1,22.0,44.4,34.5,94.3,94.5,5.7,5.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301,120,98,93,58,47,228,206,301,120,98,93,58,47,228,206,0,0,0,0,0,0,0,0,18.2,28.6,30.7,45.8,12.4,22.2,19.6,32.0,18.2,28.6,30.7,45.8,12.4,22.2,19.6,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 25,000 POUNDS)"
