Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Dealer_Positions_Spread_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Asset_Mgr_Positions_Spread_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Lev_Money_Positions_Spread_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Other_Rept_Positions_Spread_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Change_in_Open_Interest_All,Change_in_Dealer_Long_All,Change_in_Dealer_Short_All,Change_in_Dealer_Spread_All,Change_in_Asset_Mgr_Long_All,Change_in_Asset_Mgr_Short_All,Change_in_Asset_Mgr_Spread_All,Change_in_Lev_Money_Long_All,Change_in_Lev_Money_Short_All,Change_in_Lev_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Dealer_Long_All,Pct_of_OI_Dealer_Short_All,Pct_of_OI_Dealer_Spread_All,Pct_of_OI_Asset_Mgr_Long_All,Pct_of_OI_Asset_Mgr_Short_All,Pct_of_OI_Asset_Mgr_Spread_All,Pct_of_OI_Lev_Money_Long_All,Pct_of_OI_Lev_Money_Short_All,Pct_of_OI_Lev_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Traders_Tot_All,Traders_Dealer_Long_All,Traders_Dealer_Short_All,Traders_Dealer_Spread_All,Traders_Asset_Mgr_Long_All,Traders_Asset_Mgr_Short_All,Traders_Asset_Mgr_Spread_All,Traders_Lev_Money_Long_All,Traders_Lev_Money_Short_All,Traders_Lev_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined
U.S. DOLLAR INDEX - ICE FUTURES U.S.,180821,2018-08-21,98662,ICUS,1,98,55935,653,36983,0,18625,324,414,20441,13095,1674,6403,1204,135,48345,53829,7590,2106,-1153.0,99.0,1987.0,0.0,2.0,-40.0,-3.0,-1005.0,-2378.0,102.0,335.0,-715.0,6.0,-464.0,-1041.0,-689.0,-112.0,100,1.2,66.1,0.0,33.3,0.6,0.7,36.5,23.4,3.0,11.4,2.2,0.2,86.4,96.2,13.6,3.8,125,,,0.0,13.0,,,38.0,20.0,11.0,40.0,8.0,,98,41,39.8,77.2,50.5,85.9,38.7,77.2,48.9,84.8,(U.S. DOLLAR INDEX X $1000),F90,FutOnly
U.S. DOLLAR INDEX - ICE FUTURES U.S.,180828,2018-08-28,98662,ICUS,1,98,52802,1583,37492,0,17773,855,475,16042,8031,2317,7191,1285,135,45516,50590,7286,2212,-3133.0,930.0,509.0,0.0,-852.0,531.0,61.0,-4399.0,-5064.0,643.0,788.0,81.0,0.0,-2829.0,-3239.0,-304.0,106.0,100,3.0,71.0,0.0,33.7,1.6,0.9,30.4,15.2,4.4,13.6,2.4,0.3,86.2,95.8,13.8,4.2,121,,,0.0,13.0,4.0,,30.0,19.0,12.0,38.0,10.0,,91,45,41.9,80.6,53.1,86.0,40.6,80.6,51.3,84.6,(U.S. DOLLAR INDEX X $1000),F90,FutOnly
U.S. DOLLAR INDEX - ICE FUTURES U.S.,180904,2018-09-04,98662,ICUS,1,98,55783,713,38109,0,18033,485,460,17768,11513,2534,8606,1170,67,48181,54338,7602,1445,2981.0,-870.0,617.0,0.0,260.0,-370.0,-15.0,1726.0,3482.0,217.0,1415.0,-115.0,-68.0,2665.0,3748.0,316.0,-767.0,100,1.3,68.3,0.0,32.3,0.9,0.8,31.9,20.6,4.5,15.4,2.1,0.1,86.4,97.4,13.6,2.6,120,,,0.0,14.0,,,34.0,16.0,11.0,39.0,8.0,,95,39,39.6,81.0,53.1,89.4,38.3,81.0,51.3,87.7,(U.S. DOLLAR INDEX X $1000),F90,FutOnly
U.S. DOLLAR INDEX - ICE FUTURES U.S.,180911,2018-09-11,98662,ICUS,1,98,58932,2080,39598,50,17877,277,372,16536,10011,5094,8913,1016,12,50934,56430,7998,2502,3149.0,1367.0,1489.0,50.0,-156.0,-208.0,-88.0,-1232.0,-1502.0,2560.0,307.0,-154.0,-55.0,2753.0,2092.0,396.0,1057.0,100,3.5,67.2,0.1,30.3,0.5,0.6,28.1,17.0,8.6,15.1,1.7,0.0,86.4,95.8,13.6,4.2,119,,,,14.0,,,35.0,18.0,17.0,37.0,5.0,,98,42,37.5,77.0,50.6,87.1,36.5,74.6,49.1,81.2,(U.S. DOLLAR INDEX X $1000),F90,FutOnly
U.S. DOLLAR INDEX - ICE FUTURES U.S.,180918,2018-09-18,98662,ICUS,1,98,56908,4580,41147,0,16718,413,406,16047,10771,1369,11599,936,54,50773,55096,6135,1812,-2024.0,2500.0,1549.0,-50.0,-1159.0,136.0,34.0,-489.0,760.0,-3725.0,2686.0,-80.0,42.0,-161.0,-1334.0,-1863.0,-690.0,100,8.0,72.3,0.0,29.4,0.7,0.7,28.2,18.9,2.4,20.4,1.6,0.1,89.2,96.8,10.8,3.2,116,,,0.0,14.0,,,32.0,20.0,11.0,36.0,5.0,,88,42,37.6,81.2,57.8,88.2,36.4,81.2,56.6,88.0,(U.S. DOLLAR INDEX X $1000),F90,FutOnly
U.S. DOLLAR INDEX - ICE FUTURES U.S.,180925,2018-09-25,98662,ICUS,1,98,52751,4780,41147,0,14325,606,406,15198,5705,1608,10770,1168,41,47128,50681,5623,2070,-4157.0,200.0,0.0,0.0,-2393.0,193.0,0.0,-849.0,-5066.0,239.0,-829.0,232.0,-13.0,-3645.0,-4415.0,-512.0,258.0,100,9.1,78.0,0.0,27.2,1.1,0.8,28.8,10.8,3.0,20.4,2.2,0.1,89.3,96.1,10.7,3.9,113,,,0.0,13.0,4.0,,30.0,19.0,12.0,33.0,8.0,,83,45,37.1,82.4,58.4,86.8,35.5,82.4,56.9,86.7,(U.S. DOLLAR INDEX X $1000),F90,FutOnly
U.S. DOLLAR INDEX - ICE FUTURES U.S.,181002,2018-10-02,98662,ICUS,1,98,53364,570,41209,0,15732,413,375,20723,6370,1395,8098,1339,167,47060,51268,6304,2096,613.0,-4210.0,62.0,0.0,1407.0,-193.0,-31.0,5525.0,665.0,-213.0,-2672.0,171.0,126.0,-68.0,587.0,681.0,26.0,100,1.1,77.2,0.0,29.5,0.8,0.7,38.8,11.9,2.6,15.2,2.5,0.3,88.2,96.1,11.8,3.9,114,,,0.0,14.0,,,35.0,15.0,9.0,37.0,6.0,,93,33,37.0,82.9,54.1,88.6,35.5,82.8,52.2,88.1,(U.S. DOLLAR INDEX X $1000),F90,FutOnly
U.S. DOLLAR INDEX - ICE FUTURES U.S.,181009,2018-10-09,98662,ICUS,1,98,58150,2780,41239,0,17871,587,404,21180,10560,1119,8404,1565,165,51923,55639,6227,2511,4786.0,2210.0,30.0,0.0,2139.0,174.0,29.0,457.0,4190.0,-276.0,306.0,226.0,-2.0,4863.0,4371.0,-77.0,415.0,100,4.8,70.9,0.0,30.7,1.0,0.7,36.4,18.2,1.9,14.5,2.7,0.3,89.3,95.7,10.7,4.3,123,,,0.0,14.0,4.0,,36.0,16.0,12.0,40.0,7.0,,99,39,35.1,79.9,51.5,86.9,34.0,79.9,50.3,86.6,(U.S. DOLLAR INDEX X $1000),F90,FutOnly
U.S. DOLLAR INDEX - ICE FUTURES U.S.,181016,2018-10-16,98662,ICUS,1,98,54917,2950,41239,0,16450,480,407,19991,7387,1381,8200,1645,159,49538,52698,5379,2219,-3233.0,170.0,0.0,0.0,-1421.0,-107.0,3.0,-1189.0,-3173.0,262.0,-204.0,80.0,-6.0,-2385.0,-2941.0,-848.0,-292.0,100,5.4,75.1,0.0,30.0,0.9,0.7,36.4,13.5,2.5,14.9,3.0,0.3,90.2,96.0,9.8,4.0,113,,,0.0,14.0,,,37.0,15.0,13.0,32.0,6.0,,90,40,34.8,81.2,54.5,88.0,33.4,81.2,52.6,87.8,(U.S. DOLLAR INDEX X $1000),F90,FutOnly
U.S. DOLLAR INDEX - ICE FUTURES U.S.,181023,2018-10-23,98662,ICUS,1,98,59274,2890,41249,0,18246,478,404,22171,11356,1809,7317,1900,166,53003,57362,6271,1912,4357.0,-60.0,10.0,0.0,1796.0,-2.0,-3.0,2180.0,3969.0,428.0,-883.0,255.0,7.0,3465.0,4664.0,892.0,-307.0,100,4.9,69.6,0.0,30.8,0.8,0.7,37.4,19.2,3.1,12.3,3.2,0.3,89.4,96.8,10.6,3.2,119,,,0.0,14.0,,,39.0,15.0,12.0,33.0,9.0,,94,41,34.5,78.5,53.1,88.4,33.2,78.5,51.8,87.8,(U.S. DOLLAR INDEX X $1000),F90,FutOnly
U.S. DOLLAR INDEX - ICE FUTURES U.S.,181030,2018-10-30,98662,ICUS,1,98,60318,166,42971,0,21192,447,398,24702,10718,1919,5340,1785,233,53950,58471,6368,1847,1044.0,-2724.0,1722.0,0.0,2946.0,-31.0,-6.0,2531.0,-638.0,110.0,-1977.0,-115.0,67.0,947.0,1109.0,97.0,-65.0,100,0.3,71.2,0.0,35.1,0.7,0.7,41.0,17.8,3.2,8.9,3.0,0.4,89.4,96.9,10.6,3.1,122,,,0.0,15.0,,,44.0,12.0,10.0,35.0,7.0,,101,35,39.5,80.7,55.7,89.1,38.3,80.7,54.1,88.2,(U.S. DOLLAR INDEX X $1000),F90,FutOnly
U.S. DOLLAR INDEX - ICE FUTURES U.S.,181106,2018-11-06,98662,ICUS,1,98,57888,456,42973,0,21388,318,401,23662,8238,1799,4408,1525,243,52357,55497,5531,2391,-2430.0,290.0,2.0,0.0,196.0,-129.0,3.0,-1040.0,-2480.0,-120.0,-932.0,-260.0,10.0,-1593.0,-2974.0,-837.0,544.0,100,0.8,74.2,0.0,36.9,0.5,0.7,40.9,14.2,3.1,7.6,2.6,0.4,90.4,95.9,9.6,4.1,106,,,0.0,14.0,,,40.0,11.0,12.0,28.0,5.0,,89,33,41.6,82.1,58.0,88.9,40.5,82.1,56.4,88.0,(U.S. DOLLAR INDEX X $1000),F90,FutOnly
U.S. DOLLAR INDEX - ICE FUTURES U.S.,181113,2018-11-13,98662,ICUS,1,98,58329,366,42983,0,21516,305,367,24547,7916,2086,3586,2076,231,52699,55964,5630,2365,441.0,-90.0,10.0,0.0,128.0,-13.0,-34.0,885.0,-322.0,287.0,-822.0,551.0,-12.0,342.0,467.0,99.0,-26.0,100,0.6,73.7,0.0,36.9,0.5,0.6,42.1,13.6,3.6,6.1,3.6,0.4,90.3,95.9,9.7,4.1,115,,,0.0,16.0,,,44.0,12.0,10.0,28.0,7.0,,95,34,39.9,80.9,56.3,87.8,38.9,80.6,54.8,86.3,(U.S. DOLLAR INDEX X $1000),F90,FutOnly
U.S. DOLLAR INDEX - ICE FUTURES U.S.,181120,2018-11-20,98662,ICUS,1,98,57264,376,42983,0,20691,622,444,23673,6001,3535,2632,1625,272,51623,55482,5641,1782,-1065.0,10.0,0.0,0.0,-825.0,317.0,77.0,-874.0,-1915.0,1449.0,-954.0,-451.0,41.0,-1076.0,-482.0,11.0,-583.0,100,0.7,75.1,0.0,36.1,1.1,0.8,41.3,10.5,6.2,4.6,2.8,0.5,90.1,96.9,9.9,3.1,107,,,0.0,15.0,4.0,,42.0,12.0,13.0,22.0,7.0,,86,39,40.3,81.6,57.5,87.4,38.7,80.0,55.6,85.0,(U.S. DOLLAR INDEX X $1000),F90,FutOnly
U.S. DOLLAR INDEX - ICE FUTURES U.S.,181127,2018-11-27,98662,ICUS,1,98,57063,306,42983,0,21235,694,495,23590,6598,2805,2813,1535,275,51519,55385,5544,1678,-201.0,-70.0,0.0,0.0,544.0,72.0,51.0,-83.0,597.0,-730.0,181.0,-90.0,3.0,-104.0,-97.0,-97.0,-104.0,100,0.5,75.3,0.0,37.2,1.2,0.9,41.3,11.6,4.9,4.9,2.7,0.5,90.3,97.1,9.7,2.9,108,,,0.0,15.0,4.0,4.0,42.0,11.0,12.0,24.0,6.0,,89,37,40.8,81.9,57.4,88.4,39.5,80.9,56.0,86.4,(U.S. DOLLAR INDEX X $1000),F90,FutOnly
U.S. DOLLAR INDEX - ICE FUTURES U.S.,181204,2018-12-04,98662,ICUS,1,98,56729,393,42503,0,22097,747,507,21600,4835,4148,3029,1847,177,51951,54764,4778,1965,-334.0,87.0,-480.0,0.0,862.0,53.0,12.0,-1990.0,-1763.0,1343.0,216.0,312.0,-98.0,432.0,-621.0,-766.0,287.0,100,0.7,74.9,0.0,39.0,1.3,0.9,38.1,8.5,7.3,5.3,3.3,0.3,91.6,96.5,8.4,3.5,111,,,0.0,14.0,5.0,4.0,39.0,12.0,15.0,26.0,8.0,,87,45,42.1,81.5,58.3,87.4,41.2,79.7,56.0,83.8,(U.S. DOLLAR INDEX X $1000),F90,FutOnly
U.S. DOLLAR INDEX - ICE FUTURES U.S.,181211,2018-12-11,98662,ICUS,1,98,64006,484,42282,2738,22527,993,524,22812,6240,6197,2804,1995,107,58193,61076,5813,2930,7277.0,91.0,-221.0,2738.0,430.0,246.0,17.0,1212.0,1405.0,2049.0,-225.0,148.0,-70.0,6242.0,6312.0,1035.0,965.0,100,0.8,66.1,4.3,35.2,1.6,0.8,35.6,9.7,9.7,4.4,3.1,0.2,90.9,95.4,9.1,4.6,110,,,,14.0,5.0,4.0,43.0,9.0,15.0,23.0,10.0,,87,44,38.7,80.5,55.9,87.3,37.8,75.0,50.5,77.8,(U.S. DOLLAR INDEX X $1000),F90,FutOnly
U.S. DOLLAR INDEX - ICE FUTURES U.S.,181218,2018-12-18,98662,ICUS,1,98,50790,384,38639,0,22953,993,449,18251,6413,1013,3149,1769,27,46226,49303,4564,1487,-13216.0,-100.0,-3643.0,-2738.0,426.0,0.0,-75.0,-4561.0,173.0,-5184.0,345.0,-226.0,-80.0,-11967.0,-11773.0,-1249.0,-1443.0,100,0.8,76.1,0.0,45.2,2.0,0.9,35.9,12.6,2.0,6.2,3.5,0.1,91.0,97.1,9.0,2.9,98,,,0.0,14.0,5.0,,29.0,11.0,7.0,27.0,9.0,,73,36,49.7,82.1,65.6,89.7,48.4,82.1,64.0,89.7,(U.S. DOLLAR INDEX X $1000),F90,FutOnly
U.S. DOLLAR INDEX - ICE FUTURES U.S.,181224,2018-12-24,98662,ICUS,1,98,50245,502,38639,0,20841,746,394,20608,5621,975,2554,1665,27,45901,48067,4344,2178,-545.0,118.0,0.0,0.0,-2112.0,-247.0,-55.0,2357.0,-792.0,-38.0,-595.0,-104.0,0.0,-325.0,-1236.0,-220.0,691.0,100,1.0,76.9,0.0,41.5,1.5,0.8,41.0,11.2,1.9,5.1,3.3,0.1,91.4,95.7,8.6,4.3,94,,,0.0,14.0,4.0,,30.0,13.0,11.0,22.0,7.0,,70,39,46.0,85.8,62.9,89.3,44.6,85.8,61.1,89.0,(U.S. DOLLAR INDEX X $1000),F90,FutOnly
U.S. DOLLAR INDEX - ICE FUTURES U.S.,181231,2018-12-31,98662,ICUS,1,98,52699,534,38639,0,19507,1032,373,23966,7289,1357,2639,1651,27,48403,50368,4296,2331,2454.0,32.0,0.0,0.0,-1334.0,286.0,-21.0,3358.0,1668.0,382.0,85.0,-14.0,0.0,2502.0,2301.0,-48.0,153.0,100,1.0,73.3,0.0,37.0,2.0,0.7,45.5,13.8,2.6,5.0,3.1,0.1,91.8,95.6,8.2,4.4,97,,,0.0,13.0,5.0,,31.0,14.0,10.0,22.0,9.0,,67,44,41.9,83.7,61.3,87.7,40.6,83.7,59.9,87.4,(U.S. DOLLAR INDEX X $1000),F90,FutOnly
U.S. DOLLAR INDEX - ICE FUTURES U.S.,190108,2019-01-08,98662,ICUS,1,98,60955,534,38639,0,16789,1760,416,35451,13223,1574,2563,1802,27,57354,57441,3601,3514,8256.0,0.0,0.0,0.0,-2718.0,728.0,43.0,11485.0,5934.0,217.0,-76.0,151.0,0.0,8951.0,7073.0,-695.0,1183.0,100,0.9,63.4,0.0,27.5,2.9,0.7,58.2,21.7,2.6,4.2,3.0,0.0,94.1,94.2,5.9,5.8,105,,,0.0,13.0,8.0,,30.0,20.0,11.0,18.0,13.0,,63,57,35.7,79.4,59.1,83.1,35.1,79.2,58.0,82.7,(U.S. DOLLAR INDEX X $1000),F90,FutOnly
U.S. DOLLAR INDEX - ICE FUTURES U.S.,190115,2019-01-15,98662,ICUS,1,98,61790,534,38650,0,13353,2654,411,39036,14017,1955,3152,1020,27,58468,58734,3322,3056,835.0,0.0,11.0,0.0,-3436.0,894.0,-5.0,3585.0,794.0,381.0,589.0,-782.0,0.0,1114.0,1293.0,-279.0,-458.0,100,0.9,62.6,0.0,21.6,4.3,0.7,63.2,22.7,3.2,5.1,1.7,0.0,94.6,95.1,5.4,4.9,107,,,0.0,14.0,8.0,,30.0,19.0,11.0,22.0,9.0,,70,51,38.8,78.7,62.4,83.8,38.2,78.5,59.9,83.0,(U.S. DOLLAR INDEX X $1000),F90,FutOnly
U.S. DOLLAR INDEX - ICE FUTURES U.S.,190122,2019-01-22,98662,ICUS,1,98,59999,416,38164,0,13694,2654,414,36805,13245,1677,3360,951,27,56393,57132,3606,2867,-1791.0,-118.0,-486.0,0.0,341.0,0.0,3.0,-2231.0,-772.0,-278.0,208.0,-69.0,0.0,-2075.0,-1602.0,284.0,-189.0,100,0.7,63.6,0.0,22.8,4.4,0.7,61.3,22.1,2.8,5.6,1.6,0.0,94.0,95.2,6.0,4.8,107,,,0.0,13.0,8.0,,30.0,18.0,9.0,24.0,9.0,,70,49,42.2,80.3,62.4,85.8,42.0,80.0,60.3,84.8,(U.S. DOLLAR INDEX X $1000),F90,FutOnly
U.S. DOLLAR INDEX - ICE FUTURES U.S.,190129,2019-01-29,98662,ICUS,1,98,60968,366,37189,0,14121,2734,454,37487,15157,2167,2879,830,30,57504,58561,3464,2407,969.0,-50.0,-975.0,0.0,427.0,80.0,40.0,682.0,1912.0,490.0,-481.0,-121.0,3.0,1111.0,1429.0,-142.0,-460.0,100,0.6,61.0,0.0,23.2,4.5,0.7,61.5,24.9,3.6,4.7,1.4,0.0,94.3,96.1,5.7,3.9,94,,,0.0,11.0,8.0,,24.0,23.0,11.0,18.0,6.0,,56,52,46.1,77.8,69.3,83.3,45.9,77.3,66.4,82.2,(U.S. DOLLAR INDEX X $1000),F90,FutOnly
U.S. DOLLAR INDEX - ICE FUTURES U.S.,190205,2019-02-05,98662,ICUS,1,98,57842,366,36814,0,12275,2649,440,36250,13035,1931,2685,860,30,53977,55759,3865,2083,-3126.0,0.0,-375.0,0.0,-1846.0,-85.0,-14.0,-1237.0,-2122.0,-236.0,-194.0,30.0,0.0,-3527.0,-2802.0,401.0,-324.0,100,0.6,63.6,0.0,21.2,4.6,0.8,62.7,22.5,3.3,4.6,1.5,0.1,93.3,96.4,6.7,3.6,94,,,0.0,11.0,7.0,,28.0,19.0,9.0,18.0,6.0,,60,46,46.2,78.9,65.2,85.1,46.0,78.8,63.8,83.9,(U.S. DOLLAR INDEX X $1000),F90,FutOnly
U.S. DOLLAR INDEX - ICE FUTURES U.S.,190212,2019-02-12,98662,ICUS,1,98,56543,136,36804,0,19168,2169,394,28136,11902,2055,3065,731,57,53011,54112,3532,2431,-1299.0,-230.0,-10.0,0.0,6893.0,-480.0,-46.0,-8114.0,-1133.0,124.0,380.0,-129.0,27.0,-966.0,-1647.0,-333.0,348.0,100,0.2,65.1,0.0,33.9,3.8,0.7,49.8,21.0,3.6,5.4,1.3,0.1,93.8,95.7,6.2,4.3,102,,,0.0,13.0,7.0,,35.0,14.0,9.0,21.0,7.0,,74,40,41.6,81.5,60.4,86.3,40.8,80.6,59.5,85.0,(U.S. DOLLAR INDEX X $1000),F90,FutOnly
U.S. DOLLAR INDEX - ICE FUTURES U.S.,190219,2019-02-19,98662,ICUS,1,98,59109,136,36747,0,20651,2348,409,29325,14582,1909,2814,460,173,55417,56628,3692,2481,2566.0,0.0,-57.0,0.0,1483.0,179.0,15.0,1189.0,2680.0,-146.0,-251.0,-271.0,116.0,2406.0,2516.0,160.0,50.0,100,0.2,62.2,0.0,34.9,4.0,0.7,49.6,24.7,3.2,4.8,0.8,0.3,93.8,95.8,6.2,4.2,105,,,0.0,13.0,9.0,,39.0,17.0,8.0,18.0,4.0,,74,42,41.5,81.4,61.4,86.3,41.1,80.5,60.6,84.8,(U.S. DOLLAR INDEX X $1000),F90,FutOnly
U.S. DOLLAR INDEX - ICE FUTURES U.S.,190226,2019-02-26,98662,ICUS,1,98,64599,222,36734,0,18894,2353,455,31641,15432,6350,2588,460,350,60500,62134,4099,2465,5490.0,86.0,-13.0,0.0,-1757.0,5.0,46.0,2316.0,850.0,4441.0,-226.0,0.0,177.0,5083.0,5506.0,407.0,-16.0,100,0.3,56.9,0.0,29.2,3.6,0.7,49.0,23.9,9.8,4.0,0.7,0.5,93.7,96.2,6.3,3.8,98,,,0.0,12.0,8.0,,32.0,19.0,12.0,16.0,4.0,,65,48,43.0,76.7,62.9,83.8,40.0,73.6,57.5,78.1,(U.S. DOLLAR INDEX X $1000),F90,FutOnly
U.S. DOLLAR INDEX - ICE FUTURES U.S.,190305,2019-03-05,98662,ICUS,1,98,54897,142,36709,0,18839,2217,444,22629,6708,5883,2141,519,296,50374,52776,4523,2121,-9702.0,-80.0,-25.0,0.0,-55.0,-136.0,-11.0,-9012.0,-8724.0,-467.0,-447.0,59.0,-54.0,-10126.0,-9358.0,424.0,-344.0,100,0.3,66.9,0.0,34.3,4.0,0.8,41.2,12.2,10.7,3.9,0.9,0.5,91.8,96.1,8.2,3.9,94,,,0.0,12.0,7.0,,34.0,16.0,10.0,15.0,5.0,,69,38,37.9,75.6,56.3,84.3,36.6,71.6,52.0,77.2,(U.S. DOLLAR INDEX X $1000),F90,FutOnly
U.S. DOLLAR INDEX - ICE FUTURES U.S.,190312,2019-03-12,98662,ICUS,1,98,60235,132,36986,0,20523,1570,389,23809,9692,7733,2335,614,170,55091,57154,5144,3081,5338.0,-10.0,277.0,0.0,1684.0,-647.0,-55.0,1180.0,2984.0,1850.0,194.0,95.0,-126.0,4717.0,4378.0,621.0,960.0,100,0.2,61.4,0.0,34.1,2.6,0.6,39.5,16.1,12.8,3.9,1.0,0.3,91.5,94.9,8.5,5.1,103,,,0.0,14.0,6.0,,40.0,14.0,11.0,18.0,5.0,,78,39,38.1,75.2,56.0,84.9,37.2,73.5,50.1,76.7,(U.S. DOLLAR INDEX X $1000),F90,FutOnly
U.S. DOLLAR INDEX - ICE FUTURES U.S.,190319,2019-03-19,98662,ICUS,1,98,44215,272,25584,0,19375,1570,392,17578,13789,818,1909,345,58,40402,42556,3813,1659,-16020.0,140.0,-11402.0,0.0,-1148.0,0.0,3.0,-6231.0,4097.0,-6915.0,-426.0,-269.0,-112.0,-14689.0,-14598.0,-1331.0,-1422.0,100,0.6,57.9,0.0,43.8,3.6,0.9,39.8,31.2,1.9,4.3,0.8,0.1,91.4,96.2,8.6,3.8,92,,,0.0,14.0,6.0,,33.0,18.0,7.0,13.0,,,64,38,51.1,74.7,65.9,83.5,49.7,74.7,64.0,83.3,(U.S. DOLLAR INDEX X $1000),F90,FutOnly
U.S. DOLLAR INDEX - ICE FUTURES U.S.,190326,2019-03-26,98662,ICUS,1,98,42802,192,25584,0,18839,2650,393,16249,11596,822,2291,274,35,38821,41354,3981,1448,-1413.0,-80.0,0.0,0.0,-536.0,1080.0,1.0,-1329.0,-2193.0,4.0,382.0,-71.0,-23.0,-1581.0,-1202.0,168.0,-211.0,100,0.4,59.8,0.0,44.0,6.2,0.9,38.0,27.1,1.9,5.4,0.6,0.1,90.7,96.6,9.3,3.4,93,,,0.0,14.0,6.0,,32.0,17.0,7.0,16.0,,,65,38,49.9,76.8,64.9,84.6,48.2,76.8,62.7,84.6,(U.S. DOLLAR INDEX X $1000),F90,FutOnly
U.S. DOLLAR INDEX - ICE FUTURES U.S.,190402,2019-04-02,98662,ICUS,1,98,50702,442,25584,0,22910,2650,392,19505,18341,1083,2322,706,147,46801,48903,3901,1799,7900.0,250.0,0.0,0.0,4071.0,0.0,-1.0,3256.0,6745.0,261.0,31.0,432.0,112.0,7980.0,7549.0,-80.0,351.0,100,0.9,50.5,0.0,45.2,5.2,0.8,38.5,36.2,2.1,4.6,1.4,0.3,92.3,96.5,7.7,3.5,107,,,0.0,14.0,6.0,,35.0,20.0,11.0,18.0,7.0,,76,45,49.8,66.9,66.1,80.7,48.5,66.7,64.5,80.4,(U.S. DOLLAR INDEX X $1000),F90,FutOnly
U.S. DOLLAR INDEX - ICE FUTURES U.S.,190409,2019-04-09,98662,ICUS,1,98,50845,567,25584,0,22217,2564,411,19981,17798,1408,2294,902,147,47025,48814,3820,2031,143.0,125.0,0.0,0.0,-693.0,-86.0,19.0,476.0,-543.0,325.0,-28.0,196.0,0.0,224.0,-89.0,-81.0,232.0,100,1.1,50.3,0.0,43.7,5.0,0.8,39.3,35.0,2.8,4.5,1.8,0.3,92.5,96.0,7.5,4.0,97,,,0.0,14.0,6.0,,26.0,23.0,10.0,14.0,7.0,,64,46,51.0,63.7,65.7,75.7,49.7,63.4,64.0,75.0,(U.S. DOLLAR INDEX X $1000),F90,FutOnly
U.S. DOLLAR INDEX - ICE FUTURES U.S.,190416,2019-04-16,98662,ICUS,1,98,49887,597,25684,0,21311,2614,400,19685,16722,1730,2086,814,0,45809,47964,4078,1923,-958.0,30.0,100.0,0.0,-906.0,50.0,-11.0,-296.0,-1076.0,322.0,-208.0,-88.0,-147.0,-1216.0,-850.0,258.0,-108.0,100,1.2,51.5,0.0,42.7,5.2,0.8,39.5,33.5,3.5,4.2,1.6,0.0,91.8,96.1,8.2,3.9,97,,4.0,0.0,14.0,6.0,,26.0,22.0,13.0,17.0,5.0,0.0,65,47,49.7,64.0,64.3,76.9,48.4,63.9,62.5,76.1,(U.S. DOLLAR INDEX X $1000),F90,FutOnly
U.S. DOLLAR INDEX - ICE FUTURES U.S.,190423,2019-04-23,98662,ICUS,1,98,56644,597,25624,0,22805,2664,389,24257,23398,1614,2093,891,115,51870,54695,4774,1949,6757.0,0.0,-60.0,0.0,1494.0,50.0,-11.0,4572.0,6676.0,-116.0,7.0,77.0,115.0,6061.0,6731.0,696.0,26.0,100,1.1,45.2,0.0,40.3,4.7,0.7,42.8,41.3,2.8,3.7,1.6,0.2,91.6,96.6,8.4,3.4,106,,,0.0,13.0,6.0,,38.0,18.0,13.0,17.0,6.0,,78,44,44.1,59.4,62.2,77.6,42.9,59.4,60.6,76.4,(U.S. DOLLAR INDEX X $1000),F90,FutOnly
