Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Dealer_Positions_Spread_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Asset_Mgr_Positions_Spread_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Lev_Money_Positions_Spread_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Other_Rept_Positions_Spread_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Change_in_Open_Interest_All,Change_in_Dealer_Long_All,Change_in_Dealer_Short_All,Change_in_Dealer_Spread_All,Change_in_Asset_Mgr_Long_All,Change_in_Asset_Mgr_Short_All,Change_in_Asset_Mgr_Spread_All,Change_in_Lev_Money_Long_All,Change_in_Lev_Money_Short_All,Change_in_Lev_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Dealer_Long_All,Pct_of_OI_Dealer_Short_All,Pct_of_OI_Dealer_Spread_All,Pct_of_OI_Asset_Mgr_Long_All,Pct_of_OI_Asset_Mgr_Short_All,Pct_of_OI_Asset_Mgr_Spread_All,Pct_of_OI_Lev_Money_Long_All,Pct_of_OI_Lev_Money_Short_All,Pct_of_OI_Lev_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Traders_Tot_All,Traders_Dealer_Long_All,Traders_Dealer_Short_All,Traders_Dealer_Spread_All,Traders_Asset_Mgr_Long_All,Traders_Asset_Mgr_Short_All,Traders_Asset_Mgr_Spread_All,Traders_Lev_Money_Long_All,Traders_Lev_Money_Short_All,Traders_Lev_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,170919,2017-09-19,90741,CME ,0,90,299169,38175,133561,79195,46018,7558,644,79864,34202,4645,4511,14372,614,253666,274791,45503,24378,71238.0,2006.0,7028.0,68708.0,1693.0,663.0,-169.0,8936.0,2058.0,-8242.0,6.0,445.0,-414.0,72524.0,70077.0,-1286.0,1161.0,100,12.8,44.6,26.5,15.4,2.5,0.2,26.7,11.4,1.6,1.5,4.8,0.2,84.8,91.9,15.2,8.1,105,5.0,10.0,6.0,18.0,4.0,6.0,38.0,19.0,12.0,5.0,6.0,4.0,78,55,39.9,57.1,53.6,72.6,19.9,40.4,30.1,50.9,"(CONTRACTS OF CAD 100,000)",F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,170926,2017-09-26,90741,CME ,0,90,181913,1668,109834,345,46938,9922,748,81703,26020,2078,4710,11468,421,138611,160836,43302,21077,-117256.0,-36507.0,-23727.0,-78850.0,920.0,2364.0,104.0,1839.0,-8182.0,-2567.0,199.0,-2904.0,-193.0,-115055.0,-113955.0,-2201.0,-3301.0,100,0.9,60.4,0.2,25.8,5.5,0.4,44.9,14.3,1.1,2.6,6.3,0.2,76.2,88.4,23.8,11.6,107,,11.0,,20.0,6.0,6.0,37.0,21.0,12.0,5.0,4.0,,75,55,27.7,56.2,38.2,67.7,27.5,56.2,37.9,67.5,"(CONTRACTS OF CAD 100,000)",F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,171003,2017-10-03,90741,CME ,0,90,177263,937,109985,765,43698,10815,634,81440,19377,2531,4976,12802,414,135395,157323,41868,19940,-4650.0,-731.0,151.0,420.0,-3240.0,893.0,-114.0,-263.0,-6643.0,453.0,266.0,1334.0,-7.0,-3216.0,-3513.0,-1434.0,-1137.0,100,0.5,62.0,0.4,24.7,6.1,0.4,45.9,10.9,1.4,2.8,7.2,0.2,76.4,88.8,23.6,11.2,101,,11.0,4.0,17.0,5.0,6.0,39.0,16.0,11.0,6.0,4.0,,74,51,27.7,59.7,38.3,71.1,27.6,59.7,38.0,70.8,"(CONTRACTS OF CAD 100,000)",F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,171010,2017-10-10,90741,CME ,0,90,175817,1184,110018,579,42151,12223,706,81352,16792,1982,4435,11232,404,132793,153936,43024,21881,-1446.0,247.0,33.0,-186.0,-1547.0,1408.0,72.0,-88.0,-2585.0,-549.0,-541.0,-1570.0,-10.0,-2602.0,-3387.0,1156.0,1941.0,100,0.7,62.6,0.3,24.0,7.0,0.4,46.3,9.6,1.1,2.5,6.4,0.2,75.5,87.6,24.5,12.4,94,,11.0,4.0,17.0,6.0,6.0,36.0,12.0,12.0,5.0,4.0,,72,47,27.2,59.0,37.7,70.4,27.0,59.0,37.4,70.1,"(CONTRACTS OF CAD 100,000)",F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,171017,2017-10-17,90741,CME ,0,90,174347,1230,109255,1477,44841,13574,681,76590,14346,2252,5481,11616,707,133259,153908,41088,20439,-1470.0,46.0,-763.0,898.0,2690.0,1351.0,-25.0,-4762.0,-2446.0,270.0,1046.0,384.0,303.0,466.0,-28.0,-1936.0,-1442.0,100,0.7,62.7,0.8,25.7,7.8,0.4,43.9,8.2,1.3,3.1,6.7,0.4,76.4,88.3,23.6,11.7,96,4.0,10.0,4.0,18.0,8.0,6.0,35.0,10.0,12.0,7.0,4.0,4.0,73,49,28.5,59.8,38.8,71.2,28.3,59.6,38.6,70.7,"(CONTRACTS OF CAD 100,000)",F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,171024,2017-10-24,90741,CME ,0,90,172673,1174,103153,1515,42361,14602,647,79106,16858,2296,5191,10575,950,133240,150596,39433,22077,-1674.0,-56.0,-6102.0,38.0,-2480.0,1028.0,-34.0,2516.0,2512.0,44.0,-290.0,-1041.0,243.0,-19.0,-3312.0,-1655.0,1638.0,100,0.7,59.7,0.9,24.5,8.5,0.4,45.8,9.8,1.3,3.0,6.1,0.6,77.2,87.2,22.8,12.8,98,,10.0,4.0,17.0,9.0,5.0,33.0,14.0,12.0,6.0,6.0,4.0,68,55,27.0,55.3,37.6,67.2,26.8,55.1,37.3,66.4,"(CONTRACTS OF CAD 100,000)",F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,171031,2017-10-31,90741,CME ,0,90,157542,1408,85625,1353,39410,14838,597,66274,20012,3662,6470,7026,1556,120730,134669,36812,22873,-15131.0,234.0,-17528.0,-162.0,-2951.0,236.0,-50.0,-12832.0,3154.0,1366.0,1279.0,-3549.0,606.0,-12510.0,-15927.0,-2621.0,796.0,100,0.9,54.4,0.9,25.0,9.4,0.4,42.1,12.7,2.3,4.1,4.5,1.0,76.6,85.5,23.4,14.5,98,4.0,8.0,,16.0,7.0,5.0,33.0,17.0,14.0,8.0,5.0,4.0,69,55,24.4,50.8,37.5,63.6,24.1,50.8,36.8,62.4,"(CONTRACTS OF CAD 100,000)",F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,171107,2017-11-07,90741,CME ,0,90,147706,4927,78127,804,37709,10413,474,56415,22797,4357,5442,4208,2608,112736,123788,34970,23918,-9836.0,3519.0,-7498.0,-549.0,-1701.0,-4425.0,-123.0,-9859.0,2785.0,695.0,-1028.0,-2818.0,1052.0,-7994.0,-10881.0,-1842.0,1045.0,100,3.3,52.9,0.5,25.5,7.0,0.3,38.2,15.4,2.9,3.7,2.8,1.8,76.3,83.8,23.7,16.2,91,4.0,7.0,,15.0,7.0,5.0,30.0,17.0,14.0,5.0,6.0,,63,53,23.1,49.4,36.3,60.6,22.8,49.2,35.5,60.0,"(CONTRACTS OF CAD 100,000)",F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,171114,2017-11-14,90741,CME ,0,90,143841,9096,75977,919,35402,9917,490,52802,21765,3635,5660,5931,1873,109877,120507,33964,23334,-3865.0,4169.0,-2150.0,115.0,-2307.0,-496.0,16.0,-3613.0,-1032.0,-722.0,218.0,1723.0,-735.0,-2859.0,-3281.0,-1006.0,-584.0,100,6.3,52.8,0.6,24.6,6.9,0.3,36.7,15.1,2.5,3.9,4.1,1.3,76.4,83.8,23.6,16.2,94,6.0,7.0,4.0,14.0,7.0,5.0,32.0,16.0,12.0,6.0,6.0,4.0,66,53,21.3,50.0,34.7,61.8,21.1,49.6,34.2,61.0,"(CONTRACTS OF CAD 100,000)",F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,171121,2017-11-21,90741,CME ,0,90,143596,8237,80921,2088,39250,10015,545,45374,22252,4058,5820,2554,433,105805,122866,37791,20730,-245.0,-859.0,4944.0,1169.0,3848.0,98.0,55.0,-7428.0,487.0,423.0,160.0,-3377.0,-1440.0,-4072.0,2359.0,3827.0,-2604.0,100,5.7,56.4,1.5,27.3,7.0,0.4,31.6,15.5,2.8,4.1,1.8,0.3,73.7,85.6,26.3,14.4,92,4.0,8.0,5.0,16.0,7.0,5.0,30.0,17.0,12.0,6.0,4.0,,64,53,23.9,51.3,34.4,63.2,23.6,51.0,33.9,62.4,"(CONTRACTS OF CAD 100,000)",F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,171128,2017-11-28,90741,CME ,0,90,145257,9771,83709,1630,41511,10042,509,43694,20938,4099,6111,2564,419,107744,123910,37513,21347,1661.0,1534.0,2788.0,-458.0,2261.0,27.0,-36.0,-1680.0,-1314.0,41.0,291.0,10.0,-14.0,1939.0,1044.0,-278.0,617.0,100,6.7,57.6,1.1,28.6,6.9,0.4,30.1,14.4,2.8,4.2,1.8,0.3,74.2,85.3,25.8,14.7,89,5.0,7.0,6.0,17.0,7.0,5.0,27.0,16.0,10.0,6.0,4.0,,63,50,24.3,52.8,34.7,64.4,24.1,52.7,34.3,63.6,"(CONTRACTS OF CAD 100,000)",F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,171205,2017-12-05,90741,CME ,0,90,147099,15339,81360,1385,36114,10042,420,43515,22378,4951,7612,2439,1079,110415,124054,36684,23045,1842.0,5568.0,-2349.0,-245.0,-5397.0,0.0,-89.0,-179.0,1440.0,852.0,1501.0,-125.0,660.0,2671.0,144.0,-829.0,1698.0,100,10.4,55.3,0.9,24.6,6.8,0.3,29.6,15.2,3.4,5.2,1.7,0.7,75.1,84.3,24.9,15.7,86,6.0,7.0,5.0,14.0,7.0,4.0,28.0,12.0,14.0,7.0,4.0,,65,47,21.3,51.4,35.3,63.8,21.1,51.3,35.1,62.7,"(CONTRACTS OF CAD 100,000)",F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,171212,2017-12-12,90741,CME ,0,90,149275,16819,80787,2325,34061,10004,1715,43296,17315,8499,5936,3533,888,113539,125066,35736,24209,2176.0,1480.0,-573.0,940.0,-2053.0,-38.0,1295.0,-219.0,-5063.0,3548.0,-1676.0,1094.0,-191.0,3124.0,1012.0,-948.0,1164.0,100,11.3,54.1,1.6,22.8,6.7,1.1,29.0,11.6,5.7,4.0,2.4,0.6,76.1,83.8,23.9,16.2,86,4.0,8.0,,16.0,7.0,5.0,26.0,15.0,17.0,5.0,4.0,,62,51,21.8,49.7,35.2,61.3,21.5,48.6,34.1,59.4,"(CONTRACTS OF CAD 100,000)",F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,171219,2017-12-19,90741,CME ,0,90,155022,16163,81913,8326,32161,9776,1703,50457,20939,7109,6470,2293,394,122783,132453,32239,22569,5747.0,-656.0,1126.0,6001.0,-1900.0,-228.0,-12.0,7161.0,3624.0,-1390.0,534.0,-1240.0,-494.0,9244.0,7387.0,-3497.0,-1640.0,100,10.4,52.8,5.4,20.7,6.3,1.1,32.5,13.5,4.6,4.2,1.5,0.3,79.2,85.4,20.8,14.6,90,4.0,8.0,7.0,14.0,7.0,5.0,27.0,19.0,17.0,7.0,4.0,,63,58,23.1,51.0,38.2,61.6,22.1,46.6,36.0,57.1,"(CONTRACTS OF CAD 100,000)",F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,171226,2017-12-26,90741,CME ,0,90,116559,3487,53162,176,35304,9414,1917,30763,24114,4757,6290,2287,405,83099,96232,33460,20327,-38463.0,-12676.0,-28751.0,-8150.0,3143.0,-362.0,214.0,-19694.0,3175.0,-2352.0,-180.0,-6.0,11.0,-39684.0,-36221.0,1221.0,-2242.0,100,3.0,45.6,0.2,30.3,8.1,1.6,26.4,20.7,4.1,5.4,2.0,0.3,71.3,82.6,28.7,17.4,84,,7.0,5.0,14.0,6.0,4.0,27.0,17.0,15.0,6.0,4.0,,59,51,24.0,48.3,36.4,58.9,23.0,47.5,34.9,58.0,"(CONTRACTS OF CAD 100,000)",F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,180102,2018-01-02,90741,CME ,0,90,126829,3592,56761,235,42615,9406,1956,32395,32533,4144,5713,1758,405,91055,107198,35774,19631,10270.0,105.0,3599.0,59.0,7311.0,-8.0,39.0,1632.0,8419.0,-613.0,-577.0,-529.0,0.0,7956.0,10966.0,2314.0,-696.0,100,2.8,44.8,0.2,33.6,7.4,1.5,25.5,25.7,3.3,4.5,1.4,0.3,71.8,84.5,28.2,15.5,91,,9.0,5.0,19.0,6.0,4.0,27.0,20.0,15.0,5.0,,,66,51,21.9,46.0,34.2,58.4,20.6,45.8,32.2,57.4,"(CONTRACTS OF CAD 100,000)",F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,180109,2018-01-09,90741,CME ,0,90,147839,5078,76732,788,46705,9455,1689,42976,35884,3756,5280,2258,405,106677,130967,41162,16872,21010.0,1486.0,19971.0,553.0,4090.0,49.0,-267.0,10581.0,3351.0,-388.0,-433.0,500.0,0.0,15622.0,23769.0,5388.0,-2759.0,100,3.4,51.9,0.5,31.6,6.4,1.1,29.1,24.3,2.5,3.6,1.5,0.3,72.2,88.6,27.8,11.4,95,4.0,10.0,5.0,19.0,7.0,4.0,26.0,21.0,15.0,5.0,,,67,54,22.9,50.5,34.3,62.8,22.5,50.4,33.0,62.5,"(CONTRACTS OF CAD 100,000)",F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,180116,2018-01-16,90741,CME ,0,90,160810,6995,86307,199,48567,10949,1669,52213,36381,3395,5506,2158,415,118959,141473,41851,19337,12971.0,1917.0,9575.0,-589.0,1862.0,1494.0,-20.0,9237.0,497.0,-361.0,226.0,-100.0,10.0,12282.0,10506.0,689.0,2465.0,100,4.3,53.7,0.1,30.2,6.8,1.0,32.5,22.6,2.1,3.4,1.3,0.3,74.0,88.0,26.0,12.0,90,4.0,9.0,4.0,21.0,6.0,4.0,23.0,19.0,14.0,5.0,,,64,50,26.4,51.4,38.0,64.5,26.0,51.2,37.1,64.1,"(CONTRACTS OF CAD 100,000)",F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,180123,2018-01-23,90741,CME ,0,90,168849,6492,93758,201,48257,10983,1937,59807,37296,3935,6022,2578,420,127071,151108,41778,17741,8039.0,-503.0,7451.0,2.0,-310.0,34.0,268.0,7594.0,915.0,540.0,516.0,420.0,5.0,8112.0,9635.0,-73.0,-1596.0,100,3.8,55.5,0.1,28.6,6.5,1.1,35.4,22.1,2.3,3.6,1.5,0.2,75.3,89.5,24.7,10.5,102,4.0,10.0,5.0,22.0,6.0,4.0,27.0,22.0,14.0,7.0,4.0,,74,54,27.0,50.0,38.3,63.3,26.6,50.0,37.5,63.2,"(CONTRACTS OF CAD 100,000)",F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,180130,2018-01-30,90741,CME ,0,90,176871,9151,107581,265,48782,10576,2706,63792,32029,3231,6092,1592,405,134424,158385,42447,18486,8022.0,2659.0,13823.0,64.0,525.0,-407.0,769.0,3985.0,-5267.0,-704.0,70.0,-986.0,-15.0,7353.0,7277.0,669.0,745.0,100,5.2,60.8,0.1,27.6,6.0,1.5,36.1,18.1,1.8,3.4,0.9,0.2,76.0,89.5,24.0,10.5,101,4.0,11.0,5.0,21.0,5.0,4.0,27.0,22.0,14.0,8.0,,,75,52,27.4,51.1,39.3,64.0,27.1,51.1,38.0,63.9,"(CONTRACTS OF CAD 100,000)",F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,180206,2018-02-06,90741,CME ,0,90,167890,8720,111472,688,47336,10332,2696,60212,18358,4406,4588,1092,382,129028,149426,38862,18464,-8981.0,-431.0,3891.0,423.0,-1446.0,-244.0,-10.0,-3580.0,-13671.0,1175.0,-1504.0,-500.0,-23.0,-5396.0,-8959.0,-3585.0,-22.0,100,5.2,66.4,0.4,28.2,6.2,1.6,35.9,10.9,2.6,2.7,0.7,0.2,76.9,89.0,23.1,11.0,98,4.0,13.0,6.0,21.0,5.0,4.0,28.0,19.0,14.0,6.0,,,72,52,28.5,54.6,40.2,67.9,27.9,54.6,38.9,67.4,"(CONTRACTS OF CAD 100,000)",F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,180213,2018-02-13,90741,CME ,0,90,155262,6170,93575,1436,36893,10781,3043,60459,20356,5646,4567,1092,379,118593,136308,36669,18954,-12628.0,-2550.0,-17897.0,748.0,-10443.0,449.0,347.0,247.0,1998.0,1240.0,-21.0,0.0,-3.0,-10435.0,-13118.0,-2193.0,490.0,100,4.0,60.3,0.9,23.8,6.9,2.0,38.9,13.1,3.6,2.9,0.7,0.2,76.4,87.8,23.6,12.2,90,,10.0,6.0,18.0,6.0,4.0,26.0,21.0,15.0,4.0,,,63,54,26.9,49.9,38.8,63.0,25.7,49.8,36.9,62.4,"(CONTRACTS OF CAD 100,000)",F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,180220,2018-02-20,90741,CME ,0,90,144832,6597,85731,909,35910,11064,3192,47338,16525,6757,5087,1454,576,106366,126208,38466,18624,-10430.0,427.0,-7844.0,-527.0,-983.0,283.0,149.0,-13121.0,-3831.0,1111.0,520.0,362.0,197.0,-12227.0,-10100.0,1797.0,-330.0,100,4.6,59.2,0.6,24.8,7.6,2.2,32.7,11.4,4.7,3.5,1.0,0.4,73.4,87.1,26.6,12.9,89,,11.0,6.0,17.0,6.0,4.0,24.0,21.0,16.0,5.0,,,64,53,23.9,47.9,36.3,61.8,22.7,47.9,33.7,61.2,"(CONTRACTS OF CAD 100,000)",F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,180227,2018-02-27,90741,CME ,0,90,145351,5735,75024,374,33124,12016,3160,51165,24152,7659,6269,1014,385,107871,123784,37480,21567,519.0,-862.0,-10707.0,-535.0,-2786.0,952.0,-32.0,3827.0,7627.0,902.0,1182.0,-440.0,-191.0,1505.0,-2424.0,-986.0,2943.0,100,3.9,51.6,0.3,22.8,8.3,2.2,35.2,16.6,5.3,4.3,0.7,0.3,74.2,85.2,25.8,14.8,90,,10.0,5.0,17.0,6.0,4.0,24.0,22.0,15.0,7.0,,,61,55,24.0,43.8,37.1,55.7,22.2,43.8,34.7,55.2,"(CONTRACTS OF CAD 100,000)",F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,180306,2018-03-06,90741,CME ,0,90,139318,5111,55221,814,28289,15600,3108,52320,25294,8776,8364,1034,422,107204,110269,32114,29049,-6033.0,-624.0,-19803.0,440.0,-4835.0,3584.0,-52.0,1155.0,1142.0,1117.0,2095.0,20.0,37.0,-667.0,-13515.0,-5366.0,7482.0,100,3.7,39.6,0.6,20.3,11.2,2.2,37.6,18.2,6.3,6.0,0.7,0.3,76.9,79.1,23.1,20.9,94,,10.0,7.0,12.0,9.0,4.0,21.0,29.0,19.0,8.0,,4.0,61,67,33.4,33.7,47.7,44.6,32.6,33.7,45.1,44.0,"(CONTRACTS OF CAD 100,000)",F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,180313,2018-03-13,90741,CME ,0,90,154478,4994,52463,6156,28263,17774,3067,57688,32681,9929,9255,1014,395,119747,123479,34731,30999,15160.0,-117.0,-2758.0,5342.0,-26.0,2174.0,-41.0,5368.0,7387.0,1153.0,891.0,-20.0,-27.0,12543.0,13210.0,2617.0,1950.0,100,3.2,34.0,4.0,18.3,11.5,2.0,37.3,21.2,6.4,6.0,0.7,0.3,77.5,79.9,22.5,20.1,90,,11.0,10.0,12.0,11.0,4.0,18.0,27.0,14.0,8.0,,,58,63,38.1,30.8,50.1,43.2,33.9,29.3,45.3,39.4,"(CONTRACTS OF CAD 100,000)",F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,180320,2018-03-20,90741,CME ,0,90,180240,6803,49950,17484,26979,22867,3125,76198,43526,7198,10839,1660,400,149026,146210,31214,34030,25762.0,1809.0,-2513.0,11328.0,-1284.0,5093.0,58.0,18510.0,10845.0,-2731.0,1584.0,646.0,5.0,29279.0,22731.0,-3517.0,3031.0,100,3.8,27.7,9.7,15.0,12.7,1.7,42.3,24.1,4.0,6.0,0.9,0.2,82.7,81.1,17.3,18.9,97,4.0,11.0,11.0,11.0,12.0,5.0,16.0,30.0,13.0,10.0,,,60,69,39.8,32.2,52.8,43.6,39.5,27.2,48.7,36.4,"(CONTRACTS OF CAD 100,000)",F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,180327,2018-03-27,90741,CME ,0,90,127568,24547,2952,1278,29796,23196,3092,23944,56002,7728,10695,1014,397,101477,95659,26091,31909,-52672.0,17744.0,-46998.0,-16206.0,2817.0,329.0,-33.0,-52254.0,12476.0,530.0,-144.0,-646.0,-3.0,-47549.0,-50551.0,-5123.0,-2121.0,100,19.2,2.3,1.0,23.4,18.2,2.4,18.8,43.9,6.1,8.4,0.8,0.3,79.5,75.0,20.5,25.0,102,10.0,4.0,6.0,11.0,11.0,5.0,22.0,31.0,17.0,10.0,,,68,65,26.8,26.0,38.5,36.4,24.7,25.8,35.1,34.6,"(CONTRACTS OF CAD 100,000)",F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,180403,2018-04-03,90741,CME ,0,90,127509,24980,3813,1274,31751,23639,2702,18988,56697,7826,10690,1014,392,98603,97357,28906,30152,-59.0,433.0,861.0,-4.0,1955.0,443.0,-390.0,-4956.0,695.0,98.0,-5.0,0.0,-5.0,-2874.0,1698.0,2815.0,-1757.0,100,19.6,3.0,1.0,24.9,18.5,2.1,14.9,44.5,6.1,8.4,0.8,0.3,77.3,76.4,22.7,23.6,101,12.0,,6.0,11.0,11.0,4.0,21.0,32.0,13.0,10.0,,,65,61,27.6,28.7,40.0,40.4,25.9,28.5,37.0,39.3,"(CONTRACTS OF CAD 100,000)",F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,180410,2018-04-10,90741,CME ,0,90,124621,24424,5481,1378,34021,23650,2601,16374,54523,7091,9620,1014,396,95905,96134,28716,28487,-2888.0,-556.0,1668.0,104.0,2270.0,11.0,-101.0,-2614.0,-2174.0,-735.0,-1070.0,0.0,4.0,-2698.0,-1223.0,-190.0,-1665.0,100,19.6,4.4,1.1,27.3,19.0,2.1,13.1,43.8,5.7,7.7,0.8,0.3,77.0,77.1,23.0,22.9,93,12.0,,8.0,12.0,10.0,4.0,17.0,28.0,11.0,8.0,,,59,60,28.2,26.9,41.1,40.4,26.4,26.7,38.1,39.6,"(CONTRACTS OF CAD 100,000)",F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,180417,2018-04-17,90741,CME ,0,90,128174,21862,16546,952,32899,19107,2285,19902,54862,8288,9432,1014,394,96014,103448,32160,24726,3553.0,-2562.0,11065.0,-426.0,-1122.0,-4543.0,-316.0,3528.0,339.0,1197.0,-188.0,0.0,-2.0,109.0,7314.0,3444.0,-3761.0,100,17.1,12.9,0.7,25.7,14.9,1.8,15.5,42.8,6.5,7.4,0.8,0.3,74.9,80.7,25.1,19.3,89,12.0,,7.0,13.0,9.0,4.0,16.0,25.0,14.0,8.0,,,61,55,26.2,33.1,37.6,44.6,25.0,32.9,34.9,43.8,"(CONTRACTS OF CAD 100,000)",F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,180424,2018-04-24,90741,CME ,0,90,120406,21075,17996,886,32900,20036,1317,16634,43368,7864,8511,1014,399,89586,92880,30820,27526,-7768.0,-787.0,1450.0,-66.0,1.0,929.0,-968.0,-3268.0,-11494.0,-424.0,-921.0,0.0,5.0,-6428.0,-10568.0,-1340.0,2800.0,100,17.5,14.9,0.7,27.3,16.6,1.1,13.8,36.0,6.5,7.1,0.8,0.3,74.4,77.1,25.6,22.9,84,9.0,4.0,7.0,12.0,10.0,5.0,12.0,27.0,11.0,7.0,,,52,58,28.8,36.5,41.5,49.6,28.3,36.5,39.6,47.3,"(CONTRACTS OF CAD 100,000)",F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,180501,2018-05-01,90741,CME ,0,90,121676,25060,8876,1427,34260,26943,2164,12139,42803,6426,9954,1081,715,92145,90435,29531,31241,1270.0,3985.0,-9120.0,541.0,1360.0,6907.0,847.0,-4495.0,-565.0,-1438.0,1443.0,67.0,316.0,2559.0,-2445.0,-1289.0,3715.0,100,20.6,7.3,1.2,28.2,22.1,1.8,10.0,35.2,5.3,8.2,0.9,0.6,75.7,74.3,24.3,25.7,86,11.0,,7.0,12.0,13.0,5.0,13.0,22.0,10.0,9.0,,,53,58,28.5,32.3,41.5,45.4,27.2,32.3,38.8,43.3,"(CONTRACTS OF CAD 100,000)",F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,180508,2018-05-08,90741,CME ,0,90,128877,26798,8936,2224,33271,28505,2866,16816,44921,6865,10633,1540,711,100184,96568,28693,32309,7201.0,1738.0,60.0,797.0,-989.0,1562.0,702.0,4677.0,2118.0,439.0,679.0,459.0,-4.0,8039.0,6133.0,-838.0,1068.0,100,20.8,6.9,1.7,25.8,22.1,2.2,13.0,34.9,5.3,8.3,1.2,0.6,77.7,74.9,22.3,25.1,97,10.0,,7.0,13.0,13.0,5.0,17.0,26.0,13.0,10.0,4.0,,60,65,26.5,30.1,40.4,42.9,24.4,30.0,37.1,40.4,"(CONTRACTS OF CAD 100,000)",F10,FutOnly
