Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,NonComm_Postions_Spread_All,Comm_Positions_Long_All,Comm_Positions_Short_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Open_Interest_Old,NonComm_Positions_Long_Old,NonComm_Positions_Short_Old,NonComm_Positions_Spread_Old,Comm_Positions_Long_Old,Comm_Positions_Short_Old,Tot_Rept_Positions_Long_Old,Tot_Rept_Positions_Short_Old,NonRept_Positions_Long_Old,NonRept_Positions_Short_Old,Open_Interest_Other,NonComm_Positions_Long_Other,NonComm_Positions_Short_Other,NonComm_Positions_Spread_Other,Comm_Positions_Long_Other,Comm_Positions_Short_Other,Tot_Rept_Positions_Long_Other,Tot_Rept_Positions_Short_Other,NonRept_Positions_Long_Other,NonRept_Positions_Short_Other,Change_in_Open_Interest_All,Change_in_NonComm_Long_All,Change_in_NonComm_Short_All,Change_in_NonComm_Spead_All,Change_in_Comm_Long_All,Change_in_Comm_Short_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_NonComm_Long_All,Pct_of_OI_NonComm_Short_All,Pct_of_OI_NonComm_Spread_All,Pct_of_OI_Comm_Long_All,Pct_of_OI_Comm_Short_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Pct_of_Open_Interest_Old,Pct_of_OI_NonComm_Long_Old,Pct_of_OI_NonComm_Short_Old,Pct_of_OI_NonComm_Spread_Old,Pct_of_OI_Comm_Long_Old,Pct_of_OI_Comm_Short_Old,Pct_of_OI_Tot_Rept_Long_Old,Pct_of_OI_Tot_Rept_Short_Old,Pct_of_OI_NonRept_Long_Old,Pct_of_OI_NonRept_Short_Old,Pct_of_Open_Interest_Other,Pct_of_OI_NonComm_Long_Other,Pct_of_OI_NonComm_Short_Other,Pct_of_OI_NonComm_Spread_Other,Pct_of_OI_Comm_Long_Other,Pct_of_OI_Comm_Short_Other,Pct_of_OI_Tot_Rept_Long_Other,Pct_of_OI_Tot_Rept_Short_Other,Pct_of_OI_NonRept_Long_Other,Pct_of_OI_NonRept_Short_Other,Traders_Tot_All,Traders_NonComm_Long_All,Traders_NonComm_Short_All,Traders_NonComm_Spread_All,Traders_Comm_Long_All,Traders_Comm_Short_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Traders_Tot_Old,Traders_NonComm_Long_Old,Traders_NonComm_Short_Old,Traders_NonComm_Spead_Old,Traders_Comm_Long_Old,Traders_Comm_Short_Old,Traders_Tot_Rept_Long_Old,Traders_Tot_Rept_Short_Old,Traders_Tot_Other,Traders_NonComm_Long_Other,Traders_NonComm_Short_Other,Traders_NonComm_Spread_Other,Traders_Comm_Long_Other,Traders_Comm_Short_Other,Traders_Tot_Rept_Long_Other,Traders_Tot_Rept_Short_Other,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Conc_Gross_LE_4_TDR_Long_Old,Conc_Gross_LE_4_TDR_Short_Old,Conc_Gross_LE_8_TDR_Long_Old,Conc_Gross_LE_8_TDR_Short_Old,Conc_Net_LE_4_TDR_Long_Old,Conc_Net_LE_4_TDR_Short_Old,Conc_Net_LE_8_TDR_Long_Old,Conc_Net_LE_8_TDR_Short_Old,Conc_Gross_LE_4_TDR_Long_Other,Conc_Gross_LE_4_TDR_Short_Other,Conc_Gross_LE_8_TDR_Long_Other,Conc_Gross_LE_8_TDR_Short_Other,Conc_Net_LE_4_TDR_Long_Other,Conc_Net_LE_4_TDR_Short_Other,Conc_Net_LE_8_TDR_Long_Other,Conc_Net_LE_8_TDR_Short_Other,Contract_Units
SOYBEAN MEAL - CHICAGO BOARD OF TRADE,170613,2017-06-13,26603,CBT ,0,26,409166,98541,103386,70262,197170,195144,365973,368792,43193,40374,203099,67062,68211,21373,87827,87506,176262,177090,26837,26009,206067,54887,58583,25481,109343,107638,189711,191702,16356,14365,-4732.0,2579.0,-2994.0,-969.0,-6352.0,-752.0,-4742.0,-4715.0,10.0,-17.0,100,24.1,25.3,17.2,48.2,47.7,89.4,90.1,10.6,9.9,100,33.0,33.6,10.5,43.2,43.1,86.8,87.2,13.2,12.8,100,26.6,28.4,12.4,53.1,52.2,92.1,93.0,7.9,7.0,294,82,62,87,102,98,235,222,267,84,54,50,91,81,195,171,220,60,56,45,75,63,165,139,13.4,20.0,19.7,26.3,10.4,14.0,16.1,19.7,15.8,18.0,25.3,28.1,15.8,17.5,24.7,27.4,15.1,27.6,24.5,38.0,14.8,23.4,23.3,32.2,(CONTRACTS OF 100 TONS)
SOYBEAN MEAL - CHICAGO BOARD OF TRADE,170620,2017-06-20,26603,CBT ,0,26,400369,96955,103112,63725,195376,195143,356056,361980,44313,38389,173765,53540,49713,17883,77037,84760,148460,152356,25305,21409,226604,60613,70597,28644,118339,110383,207596,209624,19008,16980,-8797.0,-1586.0,-274.0,-6537.0,-1794.0,-1.0,-9917.0,-6812.0,1120.0,-1985.0,100,24.2,25.8,15.9,48.8,48.7,88.9,90.4,11.1,9.6,100,30.8,28.6,10.3,44.3,48.8,85.4,87.7,14.6,12.3,100,26.7,31.2,12.6,52.2,48.7,91.6,92.5,8.4,7.5,283,77,65,84,99,93,226,214,242,70,51,46,85,72,178,151,225,60,59,45,76,65,164,147,14.3,21.0,20.5,27.4,10.5,14.4,16.2,20.4,17.2,20.4,26.8,31.5,16.0,19.1,24.7,29.1,16.7,26.2,25.3,35.3,15.1,22.7,22.9,30.9,(CONTRACTS OF 100 TONS)
SOYBEAN MEAL - CHICAGO BOARD OF TRADE,170627,2017-06-27,26603,CBT ,0,26,383749,86120,114265,65215,192059,166655,343394,346135,40355,37614,120416,25417,27275,8975,66414,67605,100806,103855,19610,16561,263333,75967,102254,40976,125645,99050,242588,242280,20745,21053,-16620.0,-10835.0,11153.0,1490.0,-3317.0,-28488.0,-12662.0,-15845.0,-3958.0,-775.0,100,22.4,29.8,17.0,50.0,43.4,89.5,90.2,10.5,9.8,100,21.1,22.7,7.5,55.2,56.1,83.7,86.2,16.3,13.8,100,28.8,38.8,15.6,47.7,37.6,92.1,92.0,7.9,8.0,279,71,74,71,100,88,212,208,208,54,40,30,86,70,155,126,239,67,69,52,80,60,174,156,14.9,17.2,21.4,23.8,12.1,12.1,17.5,17.9,20.4,22.1,30.3,31.4,19.8,21.0,28.6,30.3,14.9,19.5,23.3,28.4,13.5,15.9,20.7,24.1,(CONTRACTS OF 100 TONS)
SOYBEAN MEAL - CHICAGO BOARD OF TRADE,170703,2017-07-03,26603,CBT ,0,26,364845,78414,98348,59751,182212,165556,320377,323655,44468,41190,98033,22750,20656,5850,51090,57124,79690,83630,18343,14403,266812,72616,94644,36949,131122,108432,240687,240025,26125,26787,-18904.0,-7706.0,-15917.0,-5464.0,-9847.0,-1099.0,-23017.0,-22480.0,4113.0,3576.0,100,21.5,27.0,16.4,49.9,45.4,87.8,88.7,12.2,11.3,100,23.2,21.1,6.0,52.1,58.3,81.3,85.3,18.7,14.7,100,27.2,35.5,13.8,49.1,40.6,90.2,90.0,9.8,10.0,264,72,58,70,96,81,208,188,186,48,31,23,76,61,135,106,232,66,61,52,81,61,178,146,15.1,19.8,21.9,26.3,13.5,14.0,19.0,20.2,22.3,24.1,31.1,35.9,22.3,23.0,30.9,34.7,15.3,22.5,23.9,31.2,14.1,18.2,21.2,26.1,(CONTRACTS OF 100 TONS)
SOYBEAN MEAL - CHICAGO BOARD OF TRADE,170711,2017-07-11,26603,CBT ,0,26,352336,83884,76139,51417,177790,194402,313091,321958,39245,30378,86664,20338,18396,6891,45571,49831,72800,75118,13864,11546,265672,79060,73257,29012,132219,144571,240291,246840,25381,18832,-12509.0,5470.0,-22209.0,-8334.0,-4422.0,28846.0,-7286.0,-1697.0,-5223.0,-10812.0,100,23.8,21.6,14.6,50.5,55.2,88.9,91.4,11.1,8.6,100,23.5,21.2,8.0,52.6,57.5,84.0,86.7,16.0,13.3,100,29.8,27.6,10.9,49.8,54.4,90.4,92.9,9.6,7.1,263,72,61,77,92,80,210,188,185,50,26,23,77,62,136,106,231,63,62,61,77,67,179,157,14.5,25.5,21.1,32.1,13.6,21.3,19.6,27.6,18.0,22.9,26.3,33.7,17.1,20.1,25.2,30.7,15.3,28.7,23.5,36.7,14.0,24.4,21.6,32.0,(CONTRACTS OF 100 TONS)
SOYBEAN MEAL - CHICAGO BOARD OF TRADE,170718,2017-07-18,26603,CBT ,0,26,355774,83929,68663,54630,179531,201327,318090,324620,37684,31154,82029,17225,19434,6699,45786,43576,69710,69709,12319,12320,273745,83350,65875,31285,133745,157751,248380,254911,25365,18834,3438.0,45.0,-7476.0,3213.0,1741.0,6925.0,4999.0,2662.0,-1561.0,776.0,100,23.6,19.3,15.4,50.5,56.6,89.4,91.2,10.6,8.8,100,21.0,23.7,8.2,55.8,53.1,85.0,85.0,15.0,15.0,100,30.4,24.1,11.4,48.9,57.6,90.7,93.1,9.3,6.9,265,70,56,82,96,88,221,194,190,49,30,28,80,62,147,107,233,65,60,60,79,71,184,158,14.7,25.4,21.3,32.6,13.3,21.1,19.0,26.9,19.5,21.2,29.1,32.0,19.2,19.6,27.0,30.3,15.0,29.1,22.9,37.6,13.7,24.8,20.6,32.5,(CONTRACTS OF 100 TONS)
SOYBEAN MEAL - CHICAGO BOARD OF TRADE,170725,2017-07-25,26603,CBT ,0,26,349698,83508,67307,49892,180059,202974,313459,320173,36239,29525,71879,14864,18983,2228,44406,40527,61498,61738,10381,10141,277819,83310,62990,32998,135653,162447,251961,258435,25858,19384,-6076.0,-421.0,-1356.0,-4738.0,528.0,1647.0,-4631.0,-4447.0,-1445.0,-1629.0,100,23.9,19.2,14.3,51.5,58.0,89.6,91.6,10.4,8.4,100,20.7,26.4,3.1,61.8,56.4,85.6,85.9,14.4,14.1,100,30.0,22.7,11.9,48.8,58.5,90.7,93.0,9.3,7.0,254,66,52,75,96,91,206,192,179,43,27,15,74,60,127,95,230,60,61,60,80,75,177,164,15.2,25.4,21.9,32.2,14.0,20.8,20.0,26.8,24.8,21.1,33.6,33.8,24.8,19.0,33.4,31.7,14.7,29.2,22.9,37.2,13.5,24.9,20.9,32.2,(CONTRACTS OF 100 TONS)
SOYBEAN MEAL - CHICAGO BOARD OF TRADE,170801,2017-08-01,26603,CBT ,0,26,346002,80922,65238,50805,180665,199076,312392,315119,33610,30883,58975,9800,17251,1133,40666,31189,51599,49573,7376,9402,287027,82749,59614,38045,139999,167887,260793,265546,26234,21481,-3696.0,-2586.0,-2069.0,913.0,606.0,-3898.0,-1067.0,-5054.0,-2629.0,1358.0,100,23.4,18.9,14.7,52.2,57.5,90.3,91.1,9.7,8.9,100,16.6,29.3,1.9,69.0,52.9,87.5,84.1,12.5,15.9,100,28.8,20.8,13.3,48.8,58.5,90.9,92.5,9.1,7.5,251,68,54,80,90,83,206,188,166,43,27,8,54,48,100,82,237,70,60,62,81,72,185,164,15.7,25.9,22.6,32.5,14.5,20.5,20.5,26.5,35.0,22.6,47.8,36.8,35.0,19.4,46.4,33.4,14.6,28.9,22.8,36.7,13.4,24.5,20.6,31.7,(CONTRACTS OF 100 TONS)
SOYBEAN MEAL - CHICAGO BOARD OF TRADE,170808,2017-08-08,26603,CBT ,0,26,352317,76283,65453,45934,196091,210529,318308,321916,34009,30401,55613,8734,17167,589,39780,30908,49103,48664,6510,6949,296704,78064,58801,34830,156311,179621,269205,273252,27499,23452,6315.0,-4639.0,215.0,-4871.0,15426.0,11453.0,5916.0,6797.0,399.0,-482.0,100,21.7,18.6,13.0,55.7,59.8,90.3,91.4,9.7,8.6,100,15.7,30.9,1.1,71.5,55.6,88.3,87.5,11.7,12.5,100,26.3,19.8,11.7,52.7,60.5,90.7,92.1,9.3,7.9,247,68,50,68,92,88,193,185,158,32,31,3,54,51,88,83,232,67,50,53,84,72,177,155,16.4,27.0,23.5,34.1,15.3,21.5,21.4,28.2,37.8,24.9,50.0,40.8,37.8,21.8,49.0,37.8,15.9,29.8,23.9,36.6,14.6,25.8,21.7,32.3,(CONTRACTS OF 100 TONS)
SOYBEAN MEAL - CHICAGO BOARD OF TRADE,170815,2017-08-15,26603,CBT ,0,26,367467,77702,76717,50107,203594,210270,331403,337094,36064,30373,46510,7420,13269,902,33003,26641,41325,40812,5185,5698,320957,78375,71541,41112,170591,183629,290078,296282,30879,24675,15150.0,1419.0,11264.0,4173.0,7503.0,-259.0,13095.0,15178.0,2055.0,-28.0,100,21.1,20.9,13.6,55.4,57.2,90.2,91.7,9.8,8.3,100,16.0,28.5,1.9,71.0,57.3,88.9,87.7,11.1,12.3,100,24.4,22.3,12.8,53.2,57.2,90.4,92.3,9.6,7.7,254,71,54,72,93,84,203,187,146,34,26,6,46,45,83,74,246,70,59,64,87,74,191,170,16.0,25.9,23.1,32.2,15.0,20.8,21.0,26.9,39.4,28.7,51.6,44.6,39.4,27.2,51.6,43.0,15.9,27.2,23.3,34.1,14.8,23.3,21.4,29.9,(CONTRACTS OF 100 TONS)
SOYBEAN MEAL - CHICAGO BOARD OF TRADE,170822,2017-08-22,26603,CBT ,0,26,386366,77174,86272,61803,206205,204745,345182,352820,41184,33546,37774,5435,10911,721,26589,21188,32745,32820,5029,4954,348592,78346,81968,54475,179616,183557,312437,320000,36155,28592,18899.0,-528.0,9555.0,11696.0,2611.0,-5525.0,13779.0,15726.0,5120.0,3173.0,100,20.0,22.3,16.0,53.4,53.0,89.3,91.3,10.7,8.7,100,14.4,28.9,1.9,70.4,56.1,86.7,86.9,13.3,13.1,100,22.5,23.5,15.6,51.5,52.7,89.6,91.8,10.4,8.2,253,68,58,70,96,85,201,187,137,26,29,3,40,46,67,77,245,72,55,64,91,76,193,170,15.8,22.7,22.4,29.8,14.8,17.9,20.5,24.5,37.3,22.3,51.4,34.5,37.3,22.3,51.4,33.0,15.7,24.0,22.9,31.5,14.6,19.8,20.7,26.5,(CONTRACTS OF 100 TONS)
SOYBEAN MEAL - CHICAGO BOARD OF TRADE,170829,2017-08-29,26603,CBT ,0,26,389025,76863,85759,65727,205433,204568,348023,356054,41002,32971,11626,1832,1681,60,7331,7926,9223,9667,2403,1959,377399,77644,86691,63054,198102,196642,338800,346387,38599,31012,2659.0,-311.0,-513.0,3924.0,-772.0,-177.0,2841.0,3234.0,-182.0,-575.0,100,19.8,22.0,16.9,52.8,52.6,89.5,91.5,10.5,8.5,100,15.8,14.5,0.5,63.1,68.2,79.3,83.1,20.7,16.9,100,20.6,23.0,16.7,52.5,52.1,89.8,91.8,10.2,8.2,256,64,60,72,94,86,205,187,82,15,11,2,24,34,40,46,253,69,62,69,91,81,200,180,15.0,22.0,21.7,28.8,14.6,17.4,20.0,23.5,35.9,34.7,51.2,50.3,35.9,34.7,51.2,50.3,14.8,22.7,21.5,29.6,14.5,18.4,20.1,24.8,(CONTRACTS OF 100 TONS)
SOYBEAN MEAL - CHICAGO BOARD OF TRADE,170905,2017-09-05,26603,CBT ,0,26,390740,76153,85022,66191,205717,207451,348061,358664,42679,32076,376071,77046,84774,61272,196248,199503,334566,345549,41505,30522,14669,1140,2281,2886,9469,7948,13495,13115,1174,1554,1715.0,-710.0,-737.0,464.0,284.0,2883.0,38.0,2610.0,1677.0,-895.0,100,19.5,21.8,16.9,52.6,53.1,89.1,91.8,10.9,8.2,100,20.5,22.5,16.3,52.2,53.0,89.0,91.9,11.0,8.1,100,7.8,15.5,19.7,64.6,54.2,92.0,89.4,8.0,10.6,265,62,66,77,92,85,206,196,265,66,67,73,91,82,203,191,71,7,16,15,31,20,52,40,14.5,21.3,21.0,28.2,14.2,17.7,19.7,23.8,15.1,21.3,21.7,28.4,14.7,18.1,20.4,24.5,37.0,31.4,54.6,50.9,30.3,25.2,41.8,39.0,(CONTRACTS OF 100 TONS)
SOYBEAN MEAL - CHICAGO BOARD OF TRADE,170912,2017-09-12,26603,CBT ,0,26,390515,77556,82855,62492,207616,212591,347664,357938,42851,32577,374129,78255,83054,56824,197644,203198,332723,343076,41406,31053,16386,1669,2169,3300,9972,9393,14941,14862,1445,1524,-225.0,1403.0,-2167.0,-3699.0,1899.0,5140.0,-397.0,-726.0,172.0,501.0,100,19.9,21.2,16.0,53.2,54.4,89.0,91.7,11.0,8.3,100,20.9,22.2,15.2,52.8,54.3,88.9,91.7,11.1,8.3,100,10.2,13.2,20.1,60.9,57.3,91.2,90.7,8.8,9.3,270,63,64,84,99,86,215,202,270,68,67,80,98,83,213,196,76,11,18,15,30,20,54,43,14.4,23.0,20.6,29.8,14.1,19.4,19.5,25.1,14.9,22.7,21.1,29.8,14.7,19.6,20.2,25.6,31.9,36.8,50.3,55.1,26.5,27.7,38.3,39.0,(CONTRACTS OF 100 TONS)
SOYBEAN MEAL - CHICAGO BOARD OF TRADE,170919,2017-09-19,26603,CBT ,0,26,382400,79608,70520,59138,201346,221786,340092,351444,42308,30956,362951,80300,70765,52762,189238,210480,322300,334007,40651,28944,19449,1908,2355,3776,12108,11306,17792,17437,1657,2012,-8115.0,2052.0,-12335.0,-3354.0,-6270.0,9195.0,-7572.0,-6494.0,-543.0,-1621.0,100,20.8,18.4,15.5,52.7,58.0,88.9,91.9,11.1,8.1,100,22.1,19.5,14.5,52.1,58.0,88.8,92.0,11.2,8.0,100,9.8,12.1,19.4,62.3,58.1,91.5,89.7,8.5,10.3,266,70,59,86,95,87,216,200,266,76,58,81,94,85,213,195,74,15,12,16,30,20,55,41,15.3,26.1,21.7,32.9,14.4,23.2,19.9,29.0,15.8,26.2,22.4,33.3,14.9,23.7,20.5,29.7,33.0,33.4,51.6,53.3,29.1,26.4,41.1,39.9,(CONTRACTS OF 100 TONS)
SOYBEAN MEAL - CHICAGO BOARD OF TRADE,170926,2017-09-26,26603,CBT ,0,26,371740,83265,61762,53148,194195,226587,330608,341497,41132,30243,348785,83765,62069,46955,178949,211530,309669,320554,39116,28231,22955,1906,2099,3787,15246,15057,20939,20943,2016,2012,-10660.0,3657.0,-8758.0,-5990.0,-7151.0,4801.0,-9484.0,-9947.0,-1176.0,-713.0,100,22.4,16.6,14.3,52.2,61.0,88.9,91.9,11.1,8.1,100,24.0,17.8,13.5,51.3,60.6,88.8,91.9,11.2,8.1,100,8.3,9.1,16.5,66.4,65.6,91.2,91.2,8.8,8.8,262,72,60,87,93,90,216,200,262,76,62,84,93,88,215,196,74,17,11,16,30,21,55,42,15.5,29.0,22.3,35.6,14.3,26.5,20.1,32.4,16.3,29.2,23.3,36.0,15.1,27.2,21.1,33.4,34.2,37.1,54.9,58.6,29.7,32.3,40.0,43.8,(CONTRACTS OF 100 TONS)
SOYBEAN MEAL - CHICAGO BOARD OF TRADE,171003,2017-10-03,26603,CBT ,0,26,365972,83627,58772,54915,185707,222400,324249,336087,41723,29885,340911,83676,60099,48117,169491,204885,301284,313101,39627,27810,25061,2425,1147,4324,16216,17515,22965,22986,2096,2075,-5768.0,362.0,-2990.0,1767.0,-8488.0,-4187.0,-6359.0,-5410.0,591.0,-358.0,100,22.9,16.1,15.0,50.7,60.8,88.6,91.8,11.4,8.2,100,24.5,17.6,14.1,49.7,60.1,88.4,91.8,11.6,8.2,100,9.7,4.6,17.3,64.7,69.9,91.6,91.7,8.4,8.3,264,75,61,79,89,86,204,200,263,77,63,76,87,84,200,196,76,16,10,16,31,23,57,43,15.9,29.2,22.6,36.0,14.5,27.2,20.4,33.2,16.8,29.0,24.0,35.7,15.4,27.5,21.5,33.8,32.1,42.9,50.8,62.4,27.2,37.6,38.1,47.4,(CONTRACTS OF 100 TONS)
SOYBEAN MEAL - CHICAGO BOARD OF TRADE,171010,2017-10-10,26603,CBT ,0,26,362871,84875,51191,60128,174250,220995,319253,332314,43618,30557,337253,84685,52829,52880,157924,202823,295489,308532,41764,28721,25618,2994,1166,4444,16326,18172,23764,23782,1854,1836,-3101.0,1248.0,-7581.0,5213.0,-11457.0,-1405.0,-4996.0,-3773.0,1895.0,672.0,100,23.4,14.1,16.6,48.0,60.9,88.0,91.6,12.0,8.4,100,25.1,15.7,15.7,46.8,60.1,87.6,91.5,12.4,8.5,100,11.7,4.6,17.3,63.7,70.9,92.8,92.8,7.2,7.2,262,75,63,76,90,82,207,192,261,78,65,73,88,80,203,188,79,17,8,17,32,24,60,44,14.8,31.1,21.6,37.5,14.4,29.0,20.4,35.1,15.6,30.9,22.7,37.7,15.4,29.4,21.3,35.8,32.0,44.1,51.5,60.9,28.0,39.8,39.9,50.3,(CONTRACTS OF 100 TONS)
SOYBEAN MEAL - CHICAGO BOARD OF TRADE,171017,2017-10-17,26603,CBT ,0,26,381697,88572,44956,65215,181940,240323,335727,350494,45970,31203,354431,87899,46568,58598,163881,220047,310378,325213,44053,29218,27266,3369,1084,3921,18059,20276,25349,25281,1917,1985,18826.0,3697.0,-6235.0,5087.0,7690.0,19328.0,16474.0,18180.0,2352.0,646.0,100,23.2,11.8,17.1,47.7,63.0,88.0,91.8,12.0,8.2,100,24.8,13.1,16.5,46.2,62.1,87.6,91.8,12.4,8.2,100,12.4,4.0,14.4,66.2,74.4,93.0,92.7,7.0,7.3,262,82,59,87,86,83,212,198,262,81,61,85,84,81,209,195,79,20,9,15,33,23,61,41,14.2,31.4,21.1,38.5,13.3,29.2,19.3,35.2,14.9,31.0,21.8,38.5,14.1,29.3,20.0,35.7,34.8,47.5,54.6,65.3,29.5,41.8,39.4,50.4,(CONTRACTS OF 100 TONS)
SOYBEAN MEAL - CHICAGO BOARD OF TRADE,171024,2017-10-24,26603,CBT ,0,26,391895,91348,47230,66762,191189,244704,349299,358696,42596,33199,359794,88464,49131,59277,171481,220250,319222,328658,40572,31136,32101,6017,1232,4352,19708,24454,30077,30038,2024,2063,10198.0,2776.0,2274.0,1547.0,9249.0,4381.0,13572.0,8202.0,-3374.0,1996.0,100,23.3,12.1,17.0,48.8,62.4,89.1,91.5,10.9,8.5,100,24.6,13.7,16.5,47.7,61.2,88.7,91.3,11.3,8.7,100,18.7,3.8,13.6,61.4,76.2,93.7,93.6,6.3,6.4,264,77,56,78,88,88,207,196,264,75,61,76,87,86,205,193,78,19,9,15,31,25,58,43,14.5,29.9,21.6,36.5,13.1,27.7,19.0,33.2,15.0,29.6,22.1,36.7,13.9,27.9,19.7,33.9,33.1,48.0,54.9,64.5,31.5,38.7,45.5,48.3,(CONTRACTS OF 100 TONS)
SOYBEAN MEAL - CHICAGO BOARD OF TRADE,171031,2017-10-31,26603,CBT ,0,26,391864,87569,49765,64399,198198,244743,350166,358907,41698,32957,358131,84680,51541,56287,177727,219333,318694,327161,39437,30970,33733,6335,1670,4666,20471,25410,31472,31746,2261,1987,-31.0,-3779.0,2535.0,-2363.0,7009.0,39.0,867.0,211.0,-898.0,-242.0,100,22.3,12.7,16.4,50.6,62.5,89.4,91.6,10.6,8.4,100,23.6,14.4,15.7,49.6,61.2,89.0,91.4,11.0,8.6,100,18.8,5.0,13.8,60.7,75.3,93.3,94.1,6.7,5.9,254,77,54,75,90,85,201,192,253,74,58,72,89,83,198,188,80,18,10,13,30,27,56,45,14.7,29.2,21.6,35.9,13.5,26.1,19.3,31.8,15.2,29.0,22.3,36.2,14.1,26.3,19.7,32.5,31.5,46.9,53.0,62.2,30.0,36.7,44.1,46.9,(CONTRACTS OF 100 TONS)
SOYBEAN MEAL - CHICAGO BOARD OF TRADE,171107,2017-11-07,26603,CBT ,0,26,390046,87376,48651,61707,199203,246397,348286,356755,41760,33291,354120,84940,50252,53618,176264,219287,314822,323157,39298,30963,35926,6206,2169,4319,22939,27110,33464,33598,2462,2328,-1818.0,-193.0,-1114.0,-2692.0,1005.0,1654.0,-1880.0,-2152.0,62.0,334.0,100,22.4,12.5,15.8,51.1,63.2,89.3,91.5,10.7,8.5,100,24.0,14.2,15.1,49.8,61.9,88.9,91.3,11.1,8.7,100,17.3,6.0,12.0,63.9,75.5,93.1,93.5,6.9,6.5,257,74,52,81,94,87,208,196,256,76,54,77,93,85,205,191,85,17,14,14,32,29,58,50,14.6,29.5,21.8,36.8,13.7,26.8,19.4,32.9,15.1,29.0,22.7,36.8,14.4,26.5,20.1,33.2,30.5,47.3,52.4,61.3,29.1,38.6,46.9,49.8,(CONTRACTS OF 100 TONS)
SOYBEAN MEAL - CHICAGO BOARD OF TRADE,171114,2017-11-14,26603,CBT ,0,26,401742,93654,51724,56829,208379,257910,358862,366463,42880,35279,362531,89329,53707,48212,184692,227604,322233,329523,40298,33008,39211,8605,2297,4337,23687,30306,36629,36940,2582,2271,11696.0,6278.0,3073.0,-4878.0,9176.0,11513.0,10576.0,9708.0,1120.0,1988.0,100,23.3,12.9,14.1,51.9,64.2,89.3,91.2,10.7,8.8,100,24.6,14.8,13.3,50.9,62.8,88.9,90.9,11.1,9.1,100,21.9,5.9,11.1,60.4,77.3,93.4,94.2,6.6,5.8,269,75,62,78,98,89,214,201,268,76,63,73,97,88,210,197,91,21,12,15,36,32,64,55,14.3,29.5,21.2,36.5,13.3,26.3,19.1,32.1,14.9,29.1,22.2,36.5,14.0,26.0,20.0,32.5,32.3,47.7,54.2,63.3,32.2,41.7,49.1,51.7,(CONTRACTS OF 100 TONS)
SOYBEAN MEAL - CHICAGO BOARD OF TRADE,171121,2017-11-21,26603,CBT ,0,26,405729,94376,45433,59859,209487,269924,363722,375216,42007,30513,365867,90609,47660,50649,185178,239078,326436,337387,39431,28480,39862,8557,2563,4420,24309,30846,37286,37829,2576,2033,3987.0,722.0,-6291.0,3030.0,1108.0,12014.0,4860.0,8753.0,-873.0,-4766.0,100,23.3,11.2,14.8,51.6,66.5,89.6,92.5,10.4,7.5,100,24.8,13.0,13.8,50.6,65.3,89.2,92.2,10.8,7.8,100,21.5,6.4,11.1,61.0,77.4,93.5,94.9,6.5,5.1,271,76,58,82,101,97,222,206,270,76,60,77,100,95,219,200,94,19,14,14,37,35,64,58,15.0,30.0,22.1,36.6,13.4,27.5,19.2,33.3,15.7,29.5,23.0,36.4,14.1,27.3,20.0,33.6,31.6,47.0,53.3,62.8,31.5,40.2,49.1,50.8,(CONTRACTS OF 100 TONS)
SOYBEAN MEAL - CHICAGO BOARD OF TRADE,171128,2017-11-28,26603,CBT ,0,26,413121,110625,39370,61778,199199,282790,371602,383938,41519,29183,372677,106548,41814,51845,175026,251540,333419,345199,39258,27478,40444,9101,2580,4909,24173,31250,38183,38739,2261,1705,7392.0,16249.0,-6063.0,1919.0,-10288.0,12866.0,7880.0,8722.0,-488.0,-1330.0,100,26.8,9.5,15.0,48.2,68.5,89.9,92.9,10.1,7.1,100,28.6,11.2,13.9,47.0,67.5,89.5,92.6,10.5,7.4,100,22.5,6.4,12.1,59.8,77.3,94.4,95.8,5.6,4.2,272,78,58,83,95,93,223,202,271,79,61,79,94,89,220,195,95,23,12,16,36,37,65,62,14.1,32.6,21.3,39.9,13.1,30.4,19.0,36.3,14.8,32.2,22.5,40.1,14.1,30.3,20.4,36.7,32.0,48.0,54.2,62.4,30.7,40.1,49.8,50.5,(CONTRACTS OF 100 TONS)
