Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,NonComm_Postions_Spread_All,Comm_Positions_Long_All,Comm_Positions_Short_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Open_Interest_Old,NonComm_Positions_Long_Old,NonComm_Positions_Short_Old,NonComm_Positions_Spread_Old,Comm_Positions_Long_Old,Comm_Positions_Short_Old,Tot_Rept_Positions_Long_Old,Tot_Rept_Positions_Short_Old,NonRept_Positions_Long_Old,NonRept_Positions_Short_Old,Open_Interest_Other,NonComm_Positions_Long_Other,NonComm_Positions_Short_Other,NonComm_Positions_Spread_Other,Comm_Positions_Long_Other,Comm_Positions_Short_Other,Tot_Rept_Positions_Long_Other,Tot_Rept_Positions_Short_Other,NonRept_Positions_Long_Other,NonRept_Positions_Short_Other,Change_in_Open_Interest_All,Change_in_NonComm_Long_All,Change_in_NonComm_Short_All,Change_in_NonComm_Spead_All,Change_in_Comm_Long_All,Change_in_Comm_Short_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_NonComm_Long_All,Pct_of_OI_NonComm_Short_All,Pct_of_OI_NonComm_Spread_All,Pct_of_OI_Comm_Long_All,Pct_of_OI_Comm_Short_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Pct_of_Open_Interest_Old,Pct_of_OI_NonComm_Long_Old,Pct_of_OI_NonComm_Short_Old,Pct_of_OI_NonComm_Spread_Old,Pct_of_OI_Comm_Long_Old,Pct_of_OI_Comm_Short_Old,Pct_of_OI_Tot_Rept_Long_Old,Pct_of_OI_Tot_Rept_Short_Old,Pct_of_OI_NonRept_Long_Old,Pct_of_OI_NonRept_Short_Old,Pct_of_Open_Interest_Other,Pct_of_OI_NonComm_Long_Other,Pct_of_OI_NonComm_Short_Other,Pct_of_OI_NonComm_Spread_Other,Pct_of_OI_Comm_Long_Other,Pct_of_OI_Comm_Short_Other,Pct_of_OI_Tot_Rept_Long_Other,Pct_of_OI_Tot_Rept_Short_Other,Pct_of_OI_NonRept_Long_Other,Pct_of_OI_NonRept_Short_Other,Traders_Tot_All,Traders_NonComm_Long_All,Traders_NonComm_Short_All,Traders_NonComm_Spread_All,Traders_Comm_Long_All,Traders_Comm_Short_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Traders_Tot_Old,Traders_NonComm_Long_Old,Traders_NonComm_Short_Old,Traders_NonComm_Spead_Old,Traders_Comm_Long_Old,Traders_Comm_Short_Old,Traders_Tot_Rept_Long_Old,Traders_Tot_Rept_Short_Old,Traders_Tot_Other,Traders_NonComm_Long_Other,Traders_NonComm_Short_Other,Traders_NonComm_Spread_Other,Traders_Comm_Long_Other,Traders_Comm_Short_Other,Traders_Tot_Rept_Long_Other,Traders_Tot_Rept_Short_Other,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Conc_Gross_LE_4_TDR_Long_Old,Conc_Gross_LE_4_TDR_Short_Old,Conc_Gross_LE_8_TDR_Long_Old,Conc_Gross_LE_8_TDR_Short_Old,Conc_Net_LE_4_TDR_Long_Old,Conc_Net_LE_4_TDR_Short_Old,Conc_Net_LE_8_TDR_Long_Old,Conc_Net_LE_8_TDR_Short_Old,Conc_Gross_LE_4_TDR_Long_Other,Conc_Gross_LE_4_TDR_Short_Other,Conc_Gross_LE_8_TDR_Long_Other,Conc_Gross_LE_8_TDR_Short_Other,Conc_Net_LE_4_TDR_Long_Other,Conc_Net_LE_4_TDR_Short_Other,Conc_Net_LE_8_TDR_Long_Other,Conc_Net_LE_8_TDR_Short_Other,Contract_Units
U.S. DOLLAR INDEX - ICE FUTURES U.S.,170131,2017-01-31,98662,ICUS,1,98,75601,54801,8229,2599,6822,62118,64222,72946,11379,2655,75601,54801,8229,2599,6822,62118,64222,72946,11379,2655,0,0,0,0,0,0,0,0,0,0,763.0,-297.0,1553.0,629.0,-116.0,-1333.0,216.0,849.0,547.0,-86.0,100,72.5,10.9,3.4,9.0,82.2,84.9,96.5,15.1,3.5,100,72.5,10.9,3.4,9.0,82.2,84.9,96.5,15.1,3.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148,109,22,14,11,8,125,40,148,109,22,14,11,8,125,40,0,0,0,0,0,0,0,0,28.1,86.0,42.4,90.6,26.7,85.9,40.8,88.8,28.1,86.0,42.4,90.6,26.7,85.9,40.8,88.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(U.S. DOLLAR INDEX X $1000)
U.S. DOLLAR INDEX - ICE FUTURES U.S.,170207,2017-02-07,98662,ICUS,1,98,73975,54335,7602,2760,7217,60553,64312,70915,9663,3060,73975,54335,7602,2760,7217,60553,64312,70915,9663,3060,0,0,0,0,0,0,0,0,0,0,-1626.0,-466.0,-627.0,161.0,395.0,-1565.0,90.0,-2031.0,-1716.0,405.0,100,73.5,10.3,3.7,9.8,81.9,86.9,95.9,13.1,4.1,100,73.5,10.3,3.7,9.8,81.9,86.9,95.9,13.1,4.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148,117,16,11,10,8,128,34,148,117,16,11,10,8,128,34,0,0,0,0,0,0,0,0,27.7,87.6,41.6,91.7,26.0,87.0,39.7,89.0,27.7,87.6,41.6,91.7,26.0,87.0,39.7,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(U.S. DOLLAR INDEX X $1000)
U.S. DOLLAR INDEX - ICE FUTURES U.S.,170214,2017-02-14,98662,ICUS,1,98,74210,53115,7254,2585,8509,61421,64209,71260,10001,2950,74210,53115,7254,2585,8509,61421,64209,71260,10001,2950,0,0,0,0,0,0,0,0,0,0,235.0,-1220.0,-348.0,-175.0,1292.0,868.0,-103.0,345.0,338.0,-110.0,100,71.6,9.8,3.5,11.5,82.8,86.5,96.0,13.5,4.0,100,71.6,9.8,3.5,11.5,82.8,86.5,96.0,13.5,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147,109,22,11,11,8,123,38,147,109,22,11,11,8,123,38,0,0,0,0,0,0,0,0,27.8,86.2,42.7,90.7,26.8,86.2,41.1,88.5,27.8,86.2,42.7,90.7,26.8,86.2,41.1,88.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(U.S. DOLLAR INDEX X $1000)
U.S. DOLLAR INDEX - ICE FUTURES U.S.,170221,2017-02-21,98662,ICUS,1,98,74802,52656,6842,2896,9987,61773,65539,71511,9263,3291,74802,52656,6842,2896,9987,61773,65539,71511,9263,3291,0,0,0,0,0,0,0,0,0,0,592.0,-459.0,-412.0,311.0,1478.0,352.0,1330.0,251.0,-738.0,341.0,100,70.4,9.1,3.9,13.4,82.6,87.6,95.6,12.4,4.4,100,70.4,9.1,3.9,13.4,82.6,87.6,95.6,12.4,4.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149,110,22,10,12,8,123,39,149,110,22,10,12,8,123,39,0,0,0,0,0,0,0,0,27.8,84.8,43.5,89.9,26.7,84.8,41.1,87.4,27.8,84.8,43.5,89.9,26.7,84.8,41.1,87.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(U.S. DOLLAR INDEX X $1000)
U.S. DOLLAR INDEX - ICE FUTURES U.S.,170228,2017-02-28,98662,ICUS,1,98,74909,52631,7821,2865,10116,61315,65612,72001,9297,2908,74909,52631,7821,2865,10116,61315,65612,72001,9297,2908,0,0,0,0,0,0,0,0,0,0,107.0,-25.0,979.0,-31.0,129.0,-458.0,73.0,490.0,34.0,-383.0,100,70.3,10.4,3.8,13.5,81.9,87.6,96.1,12.4,3.9,100,70.3,10.4,3.8,13.5,81.9,87.6,96.1,12.4,3.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146,101,25,16,13,9,120,46,146,101,25,16,13,9,120,46,0,0,0,0,0,0,0,0,29.0,84.5,45.5,89.3,28.2,83.4,43.4,86.8,29.0,84.5,45.5,89.3,28.2,83.4,43.4,86.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(U.S. DOLLAR INDEX X $1000)
U.S. DOLLAR INDEX - ICE FUTURES U.S.,170307,2017-03-07,98662,ICUS,1,98,83511,57540,6489,1954,13525,72011,73019,80454,10492,3057,83511,57540,6489,1954,13525,72011,73019,80454,10492,3057,0,0,0,0,0,0,0,0,0,0,8602.0,4909.0,-1332.0,-911.0,3409.0,10696.0,7407.0,8453.0,1195.0,149.0,100,68.9,7.8,2.3,16.2,86.2,87.4,96.3,12.6,3.7,100,68.9,7.8,2.3,16.2,86.2,87.4,96.3,12.6,3.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143,105,21,12,13,8,122,38,143,105,21,12,13,8,122,38,0,0,0,0,0,0,0,0,26.3,86.2,42.7,89.9,25.6,83.6,40.9,85.9,26.3,86.2,42.7,89.9,25.6,83.6,40.9,85.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(U.S. DOLLAR INDEX X $1000)
U.S. DOLLAR INDEX - ICE FUTURES U.S.,170314,2017-03-14,98662,ICUS,1,98,74452,54704,6961,1094,9364,63678,65162,71733,9290,2719,74452,54704,6961,1094,9364,63678,65162,71733,9290,2719,0,0,0,0,0,0,0,0,0,0,-9059.0,-2836.0,472.0,-860.0,-4161.0,-8333.0,-7857.0,-8721.0,-1202.0,-338.0,100,73.5,9.3,1.5,12.6,85.5,87.5,96.3,12.5,3.7,100,73.5,9.3,1.5,12.6,85.5,87.5,96.3,12.5,3.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145,105,24,8,10,8,118,39,145,105,24,8,10,8,118,39,0,0,0,0,0,0,0,0,28.3,85.9,46.0,89.9,27.5,85.9,44.1,89.2,28.3,85.9,46.0,89.9,27.5,85.9,44.1,89.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(U.S. DOLLAR INDEX X $1000)
U.S. DOLLAR INDEX - ICE FUTURES U.S.,170321,2017-03-21,98662,ICUS,1,98,72753,52787,6522,1487,9276,62288,63550,70297,9203,2456,72753,52787,6522,1487,9276,62288,63550,70297,9203,2456,0,0,0,0,0,0,0,0,0,0,-1699.0,-1917.0,-439.0,393.0,-88.0,-1390.0,-1612.0,-1436.0,-87.0,-263.0,100,72.6,9.0,2.0,12.7,85.6,87.4,96.6,12.6,3.4,100,72.6,9.0,2.0,12.7,85.6,87.4,96.6,12.6,3.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145,102,26,14,13,8,120,44,145,102,26,14,13,8,120,44,0,0,0,0,0,0,0,0,29.1,86.2,46.8,90.0,28.3,86.0,45.1,89.2,29.1,86.2,46.8,90.0,28.3,86.0,45.1,89.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(U.S. DOLLAR INDEX X $1000)
U.S. DOLLAR INDEX - ICE FUTURES U.S.,170328,2017-03-28,98662,ICUS,1,98,74650,52912,8636,1712,11989,61841,66613,72189,8037,2461,74650,52912,8636,1712,11989,61841,66613,72189,8037,2461,0,0,0,0,0,0,0,0,0,0,1897.0,125.0,2114.0,225.0,2713.0,-447.0,3063.0,1892.0,-1166.0,5.0,100,70.9,11.6,2.3,16.1,82.8,89.2,96.7,10.8,3.3,100,70.9,11.6,2.3,16.1,82.8,89.2,96.7,10.8,3.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140,91,27,13,12,12,111,48,140,91,27,13,12,12,111,48,0,0,0,0,0,0,0,0,27.7,83.3,44.0,87.4,26.6,83.1,42.5,87.2,27.7,83.3,44.0,87.4,26.6,83.1,42.5,87.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(U.S. DOLLAR INDEX X $1000)
U.S. DOLLAR INDEX - ICE FUTURES U.S.,170404,2017-04-04,98662,ICUS,1,98,69339,48816,5857,1836,10643,59014,61295,66707,8044,2632,69339,48816,5857,1836,10643,59014,61295,66707,8044,2632,0,0,0,0,0,0,0,0,0,0,-5311.0,-4096.0,-2779.0,124.0,-1346.0,-2827.0,-5318.0,-5482.0,7.0,171.0,100,70.4,8.4,2.6,15.3,85.1,88.4,96.2,11.6,3.8,100,70.4,8.4,2.6,15.3,85.1,88.4,96.2,11.6,3.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134,90,25,17,11,7,110,44,134,90,25,17,11,7,110,44,0,0,0,0,0,0,0,0,30.3,85.9,47.1,89.4,29.0,85.7,45.7,89.2,30.3,85.9,47.1,89.4,29.0,85.7,45.7,89.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(U.S. DOLLAR INDEX X $1000)
U.S. DOLLAR INDEX - ICE FUTURES U.S.,170411,2017-04-11,98662,ICUS,1,98,71495,49095,4760,1759,9746,59832,60600,66351,10895,5144,71495,49095,4760,1759,9746,59832,60600,66351,10895,5144,0,0,0,0,0,0,0,0,0,0,2156.0,279.0,-1097.0,-77.0,-897.0,818.0,-695.0,-356.0,2851.0,2512.0,100,68.7,6.7,2.5,13.6,83.7,84.8,92.8,15.2,7.2,100,68.7,6.7,2.5,13.6,83.7,84.8,92.8,15.2,7.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124,85,23,14,11,6,102,39,124,85,23,14,11,6,102,39,0,0,0,0,0,0,0,0,30.0,84.3,45.0,86.7,28.7,84.2,43.7,86.1,30.0,84.3,45.0,86.7,28.7,84.2,43.7,86.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(U.S. DOLLAR INDEX X $1000)
U.S. DOLLAR INDEX - ICE FUTURES U.S.,170418,2017-04-18,98662,ICUS,1,98,66658,46766,3329,2153,9926,58731,58845,64213,7813,2445,66658,46766,3329,2153,9926,58731,58845,64213,7813,2445,0,0,0,0,0,0,0,0,0,0,-4837.0,-2329.0,-1431.0,394.0,180.0,-1101.0,-1755.0,-2138.0,-3082.0,-2699.0,100,70.2,5.0,3.2,14.9,88.1,88.3,96.3,11.7,3.7,100,70.2,5.0,3.2,14.9,88.1,88.3,96.3,11.7,3.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128,87,24,17,12,6,107,42,128,87,24,17,12,6,107,42,0,0,0,0,0,0,0,0,31.3,88.5,46.1,90.6,29.9,88.2,44.8,89.7,31.3,88.5,46.1,90.6,29.9,88.2,44.8,89.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(U.S. DOLLAR INDEX X $1000)
U.S. DOLLAR INDEX - ICE FUTURES U.S.,170425,2017-04-25,98662,ICUS,1,98,70209,49577,6036,1684,10385,59406,61646,67126,8563,3083,70209,49577,6036,1684,10385,59406,61646,67126,8563,3083,0,0,0,0,0,0,0,0,0,0,3551.0,2811.0,2707.0,-469.0,459.0,675.0,2801.0,2913.0,750.0,638.0,100,70.6,8.6,2.4,14.8,84.6,87.8,95.6,12.2,4.4,100,70.6,8.6,2.4,14.8,84.6,87.8,95.6,12.2,4.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139,94,27,11,13,8,110,44,139,94,27,11,13,8,110,44,0,0,0,0,0,0,0,0,29.0,84.4,44.6,87.7,28.0,84.2,43.6,87.0,29.0,84.4,44.6,87.7,28.0,84.2,43.6,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(U.S. DOLLAR INDEX X $1000)
U.S. DOLLAR INDEX - ICE FUTURES U.S.,170502,2017-05-02,98662,ICUS,1,98,73868,50457,10437,2172,12770,58262,65399,70871,8469,2997,73868,50457,10437,2172,12770,58262,65399,70871,8469,2997,0,0,0,0,0,0,0,0,0,0,3659.0,880.0,4401.0,488.0,2385.0,-1144.0,3753.0,3745.0,-94.0,-86.0,100,68.3,14.1,2.9,17.3,78.9,88.5,95.9,11.5,4.1,100,68.3,14.1,2.9,17.3,78.9,88.5,95.9,11.5,4.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147,105,27,10,11,8,117,44,147,105,27,10,11,8,117,44,0,0,0,0,0,0,0,0,26.7,83.4,41.7,87.7,26.2,82.5,40.1,86.3,26.7,83.4,41.7,87.7,26.2,82.5,40.1,86.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(U.S. DOLLAR INDEX X $1000)
U.S. DOLLAR INDEX - ICE FUTURES U.S.,170509,2017-05-09,98662,ICUS,1,98,74804,48718,12969,2643,13821,55790,65182,71402,9622,3402,74804,48718,12969,2643,13821,55790,65182,71402,9622,3402,0,0,0,0,0,0,0,0,0,0,936.0,-1739.0,2532.0,471.0,1051.0,-2472.0,-217.0,531.0,1153.0,405.0,100,65.1,17.3,3.5,18.5,74.6,87.1,95.5,12.9,4.5,100,65.1,17.3,3.5,18.5,74.6,87.1,95.5,12.9,4.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141,94,28,15,12,8,113,47,141,94,28,15,12,8,113,47,0,0,0,0,0,0,0,0,27.2,82.9,42.9,87.0,26.7,81.9,41.3,85.4,27.2,82.9,42.9,87.0,26.7,81.9,41.3,85.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(U.S. DOLLAR INDEX X $1000)
U.S. DOLLAR INDEX - ICE FUTURES U.S.,170516,2017-05-16,98662,ICUS,1,98,78050,51495,17220,2382,15403,55803,69280,75405,8770,2645,78050,51495,17220,2382,15403,55803,69280,75405,8770,2645,0,0,0,0,0,0,0,0,0,0,3246.0,2777.0,4251.0,-261.0,1582.0,13.0,4098.0,4003.0,-852.0,-757.0,100,66.0,22.1,3.1,19.7,71.5,88.8,96.6,11.2,3.4,100,66.0,22.1,3.1,19.7,71.5,88.8,96.6,11.2,3.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145,84,40,18,13,8,109,58,145,84,40,18,13,8,109,58,0,0,0,0,0,0,0,0,29.8,79.2,48.6,83.4,28.3,78.6,47.0,82.4,29.8,79.2,48.6,83.4,28.3,78.6,47.0,82.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(U.S. DOLLAR INDEX X $1000)
U.S. DOLLAR INDEX - ICE FUTURES U.S.,170523,2017-05-23,98662,ICUS,1,98,85136,54832,23508,2718,18483,55785,76033,82011,9103,3125,85136,54832,23508,2718,18483,55785,76033,82011,9103,3125,0,0,0,0,0,0,0,0,0,0,7086.0,3337.0,6288.0,336.0,3080.0,-18.0,6753.0,6606.0,333.0,480.0,100,64.4,27.6,3.2,21.7,65.5,89.3,96.3,10.7,3.7,100,64.4,27.6,3.2,21.7,65.5,89.3,96.3,10.7,3.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141,80,40,17,14,8,103,59,141,80,40,17,14,8,103,59,0,0,0,0,0,0,0,0,37.1,73.6,52.5,80.9,35.7,73.1,51.1,80.4,37.1,73.6,52.5,80.9,35.7,73.1,51.1,80.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(U.S. DOLLAR INDEX X $1000)
U.S. DOLLAR INDEX - ICE FUTURES U.S.,170530,2017-05-30,98662,ICUS,1,98,84839,51405,23700,3177,18191,51901,72773,78778,12066,6061,84839,51405,23700,3177,18191,51901,72773,78778,12066,6061,0,0,0,0,0,0,0,0,0,0,-297.0,-3427.0,192.0,459.0,-292.0,-3884.0,-3260.0,-3233.0,2963.0,2936.0,100,60.6,27.9,3.7,21.4,61.2,85.8,92.9,14.2,7.1,100,60.6,27.9,3.7,21.4,61.2,85.8,92.9,14.2,7.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149,86,44,17,13,7,109,61,149,86,44,17,13,7,109,61,0,0,0,0,0,0,0,0,37.2,69.8,51.9,75.6,35.7,69.5,50.4,75.2,37.2,69.8,51.9,75.6,35.7,69.5,50.4,75.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(U.S. DOLLAR INDEX X $1000)
U.S. DOLLAR INDEX - ICE FUTURES U.S.,170606,2017-06-06,98662,ICUS,1,98,87243,53866,25644,2941,18169,52441,74976,81026,12267,6217,87243,53866,25644,2941,18169,52441,74976,81026,12267,6217,0,0,0,0,0,0,0,0,0,0,2404.0,2461.0,1944.0,-236.0,-22.0,540.0,2203.0,2248.0,201.0,156.0,100,61.7,29.4,3.4,20.8,60.1,85.9,92.9,14.1,7.1,100,61.7,29.4,3.4,20.8,60.1,85.9,92.9,14.1,7.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139,71,50,17,13,7,96,64,139,71,50,17,13,7,96,64,0,0,0,0,0,0,0,0,38.6,69.7,54.0,75.4,37.2,69.4,52.5,75.0,38.6,69.7,54.0,75.4,37.2,69.4,52.5,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(U.S. DOLLAR INDEX X $1000)
U.S. DOLLAR INDEX - ICE FUTURES U.S.,170613,2017-06-13,98662,ICUS,1,98,84987,51901,23876,2585,18342,52277,72828,78738,12159,6249,84987,51901,23876,2585,18342,52277,72828,78738,12159,6249,0,0,0,0,0,0,0,0,0,0,-2256.0,-1965.0,-1768.0,-356.0,173.0,-164.0,-2148.0,-2288.0,-108.0,32.0,100,61.1,28.1,3.0,21.6,61.5,85.7,92.6,14.3,7.4,100,61.1,28.1,3.0,21.6,61.5,85.7,92.6,14.3,7.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136,67,50,16,12,8,90,65,136,67,50,16,12,8,90,65,0,0,0,0,0,0,0,0,44.5,71.5,59.2,78.7,42.8,71.3,57.5,77.8,44.5,71.5,59.2,78.7,42.8,71.3,57.5,77.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(U.S. DOLLAR INDEX X $1000)
U.S. DOLLAR INDEX - ICE FUTURES U.S.,170620,2017-06-20,98662,ICUS,1,98,46708,28313,22693,1604,8626,19923,38543,44220,8165,2488,46708,28313,22693,1604,8626,19923,38543,44220,8165,2488,0,0,0,0,0,0,0,0,0,0,-38279.0,-23588.0,-1183.0,-981.0,-9716.0,-32354.0,-34285.0,-34518.0,-3994.0,-3761.0,100,60.6,48.6,3.4,18.5,42.7,82.5,94.7,17.5,5.3,100,60.6,48.6,3.4,18.5,42.7,82.5,94.7,17.5,5.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121,69,37,13,9,8,86,51,121,69,37,13,9,8,86,51,0,0,0,0,0,0,0,0,36.4,61.9,51.8,79.4,35.5,61.5,49.6,77.9,36.4,61.9,51.8,79.4,35.5,61.5,49.6,77.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(U.S. DOLLAR INDEX X $1000)
U.S. DOLLAR INDEX - ICE FUTURES U.S.,170627,2017-06-27,98662,ICUS,1,98,48135,27957,22499,3108,9181,19715,40246,45322,7889,2813,48135,27957,22499,3108,9181,19715,40246,45322,7889,2813,0,0,0,0,0,0,0,0,0,0,1427.0,-356.0,-194.0,1504.0,555.0,-208.0,1703.0,1102.0,-276.0,325.0,100,58.1,46.7,6.5,19.1,41.0,83.6,94.2,16.4,5.8,100,58.1,46.7,6.5,19.1,41.0,83.6,94.2,16.4,5.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128,68,46,11,7,8,82,60,128,68,46,11,7,8,82,60,0,0,0,0,0,0,0,0,36.6,59.4,53.2,71.8,35.6,59.1,49.9,69.6,36.6,59.4,53.2,71.8,35.6,59.1,49.9,69.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(U.S. DOLLAR INDEX X $1000)
U.S. DOLLAR INDEX - ICE FUTURES U.S.,170703,2017-07-03,98662,ICUS,1,98,50721,30078,24242,2926,9642,20341,42646,47509,8075,3212,50721,30078,24242,2926,9642,20341,42646,47509,8075,3212,0,0,0,0,0,0,0,0,0,0,2586.0,2121.0,1743.0,-182.0,461.0,626.0,2400.0,2187.0,186.0,399.0,100,59.3,47.8,5.8,19.0,40.1,84.1,93.7,15.9,6.3,100,59.3,47.8,5.8,19.0,40.1,84.1,93.7,15.9,6.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133,70,48,13,8,8,87,62,133,70,48,13,8,8,87,62,0,0,0,0,0,0,0,0,35.3,57.5,51.4,69.1,33.4,57.2,49.3,67.4,35.3,57.5,51.4,69.1,33.4,57.2,49.3,67.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(U.S. DOLLAR INDEX X $1000)
U.S. DOLLAR INDEX - ICE FUTURES U.S.,170711,2017-07-11,98662,ICUS,1,98,53048,29628,27288,2568,13280,20234,45476,50090,7572,2958,53048,29628,27288,2568,13280,20234,45476,50090,7572,2958,0,0,0,0,0,0,0,0,0,0,2327.0,-450.0,3046.0,-358.0,3638.0,-107.0,2830.0,2581.0,-503.0,-254.0,100,55.9,51.4,4.8,25.0,38.1,85.7,94.4,14.3,5.6,100,55.9,51.4,4.8,25.0,38.1,85.7,94.4,14.3,5.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135,70,50,12,9,7,86,64,135,70,50,12,9,7,86,64,0,0,0,0,0,0,0,0,34.0,55.6,48.7,70.0,32.0,55.1,46.5,69.2,34.0,55.6,48.7,70.0,32.0,55.1,46.5,69.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(U.S. DOLLAR INDEX X $1000)
U.S. DOLLAR INDEX - ICE FUTURES U.S.,170718,2017-07-18,98662,ICUS,1,98,53086,28513,26461,2186,13224,20235,43923,48882,9163,4204,53086,28513,26461,2186,13224,20235,43923,48882,9163,4204,0,0,0,0,0,0,0,0,0,0,38.0,-1115.0,-827.0,-382.0,-56.0,1.0,-1553.0,-1208.0,1591.0,1246.0,100,53.7,49.8,4.1,24.9,38.1,82.7,92.1,17.3,7.9,100,53.7,49.8,4.1,24.9,38.1,82.7,92.1,17.3,7.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136,70,50,13,10,7,89,63,136,70,50,13,10,7,89,63,0,0,0,0,0,0,0,0,34.1,57.2,49.3,69.2,32.1,57.2,47.1,68.8,34.1,57.2,49.3,69.2,32.1,57.2,47.1,68.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(U.S. DOLLAR INDEX X $1000)
