Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,NonComm_Postions_Spread_All,Comm_Positions_Long_All,Comm_Positions_Short_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Open_Interest_Old,NonComm_Positions_Long_Old,NonComm_Positions_Short_Old,NonComm_Positions_Spread_Old,Comm_Positions_Long_Old,Comm_Positions_Short_Old,Tot_Rept_Positions_Long_Old,Tot_Rept_Positions_Short_Old,NonRept_Positions_Long_Old,NonRept_Positions_Short_Old,Open_Interest_Other,NonComm_Positions_Long_Other,NonComm_Positions_Short_Other,NonComm_Positions_Spread_Other,Comm_Positions_Long_Other,Comm_Positions_Short_Other,Tot_Rept_Positions_Long_Other,Tot_Rept_Positions_Short_Other,NonRept_Positions_Long_Other,NonRept_Positions_Short_Other,Change_in_Open_Interest_All,Change_in_NonComm_Long_All,Change_in_NonComm_Short_All,Change_in_NonComm_Spead_All,Change_in_Comm_Long_All,Change_in_Comm_Short_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_NonComm_Long_All,Pct_of_OI_NonComm_Short_All,Pct_of_OI_NonComm_Spread_All,Pct_of_OI_Comm_Long_All,Pct_of_OI_Comm_Short_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Pct_of_Open_Interest_Old,Pct_of_OI_NonComm_Long_Old,Pct_of_OI_NonComm_Short_Old,Pct_of_OI_NonComm_Spread_Old,Pct_of_OI_Comm_Long_Old,Pct_of_OI_Comm_Short_Old,Pct_of_OI_Tot_Rept_Long_Old,Pct_of_OI_Tot_Rept_Short_Old,Pct_of_OI_NonRept_Long_Old,Pct_of_OI_NonRept_Short_Old,Pct_of_Open_Interest_Other,Pct_of_OI_NonComm_Long_Other,Pct_of_OI_NonComm_Short_Other,Pct_of_OI_NonComm_Spread_Other,Pct_of_OI_Comm_Long_Other,Pct_of_OI_Comm_Short_Other,Pct_of_OI_Tot_Rept_Long_Other,Pct_of_OI_Tot_Rept_Short_Other,Pct_of_OI_NonRept_Long_Other,Pct_of_OI_NonRept_Short_Other,Traders_Tot_All,Traders_NonComm_Long_All,Traders_NonComm_Short_All,Traders_NonComm_Spread_All,Traders_Comm_Long_All,Traders_Comm_Short_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Traders_Tot_Old,Traders_NonComm_Long_Old,Traders_NonComm_Short_Old,Traders_NonComm_Spead_Old,Traders_Comm_Long_Old,Traders_Comm_Short_Old,Traders_Tot_Rept_Long_Old,Traders_Tot_Rept_Short_Old,Traders_Tot_Other,Traders_NonComm_Long_Other,Traders_NonComm_Short_Other,Traders_NonComm_Spread_Other,Traders_Comm_Long_Other,Traders_Comm_Short_Other,Traders_Tot_Rept_Long_Other,Traders_Tot_Rept_Short_Other,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Conc_Gross_LE_4_TDR_Long_Old,Conc_Gross_LE_4_TDR_Short_Old,Conc_Gross_LE_8_TDR_Long_Old,Conc_Gross_LE_8_TDR_Short_Old,Conc_Net_LE_4_TDR_Long_Old,Conc_Net_LE_4_TDR_Short_Old,Conc_Net_LE_8_TDR_Long_Old,Conc_Net_LE_8_TDR_Short_Old,Conc_Gross_LE_4_TDR_Long_Other,Conc_Gross_LE_4_TDR_Short_Other,Conc_Gross_LE_8_TDR_Long_Other,Conc_Gross_LE_8_TDR_Short_Other,Conc_Net_LE_4_TDR_Long_Other,Conc_Net_LE_4_TDR_Short_Other,Conc_Net_LE_8_TDR_Long_Other,Conc_Net_LE_8_TDR_Short_Other,Contract_Units
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,160517,2016-05-17,45601,CBT ,0,45,937418,32735,144745,196774,682797,534894,912306,876413,25112,61005,937418,32735,144745,196774,682797,534894,912306,876413,25112,61005,0,0,0,0,0,0,0,0,0,0,6177.0,2618.0,3604.0,-371.0,3348.0,491.0,5595.0,3724.0,582.0,2453.0,100,3.5,15.4,21.0,72.8,57.1,97.3,93.5,2.7,6.5,100,3.5,15.4,21.0,72.8,57.1,97.3,93.5,2.7,6.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126,16,42,32,49,67,84,123,126,16,42,32,49,67,84,123,0,0,0,0,0,0,0,0,38.5,23.4,57.3,35.4,29.5,9.6,37.4,16.7,38.5,23.4,57.3,35.4,29.5,9.6,37.4,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $5,000,000)"
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,160524,2016-05-24,45601,CBT ,0,45,954886,20109,149980,222466,687494,532831,930069,905277,24817,49609,954886,20109,149980,222466,687494,532831,930069,905277,24817,49609,0,0,0,0,0,0,0,0,0,0,17468.0,-12626.0,5235.0,25692.0,4697.0,-2063.0,17763.0,28864.0,-295.0,-11396.0,100,2.1,15.7,23.3,72.0,55.8,97.4,94.8,2.6,5.2,100,2.1,15.7,23.3,72.0,55.8,97.4,94.8,2.6,5.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129,14,47,39,54,66,94,127,129,14,47,39,54,66,94,127,0,0,0,0,0,0,0,0,35.6,26.1,54.2,37.1,26.5,9.3,34.3,14.5,35.6,26.1,54.2,37.1,26.5,9.3,34.3,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $5,000,000)"
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,160531,2016-05-31,45601,CBT ,0,45,1007504,40805,165740,223189,723591,568694,987585,957623,19919,49881,1007504,40805,165740,223189,723591,568694,987585,957623,19919,49881,0,0,0,0,0,0,0,0,0,0,52618.0,20696.0,15760.0,723.0,36097.0,35863.0,57516.0,52346.0,-4898.0,272.0,100,4.1,16.5,22.2,71.8,56.4,98.0,95.0,2.0,5.0,100,4.1,16.5,22.2,71.8,56.4,98.0,95.0,2.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132,15,48,40,53,66,96,128,132,15,48,40,53,66,96,128,0,0,0,0,0,0,0,0,36.9,25.9,55.1,37.6,28.2,10.7,35.5,17.1,36.9,25.9,55.1,37.6,28.2,10.7,35.5,17.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $5,000,000)"
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,160607,2016-06-07,45601,CBT ,0,45,907876,42788,137442,176844,670329,541209,889961,855495,17915,52381,907876,42788,137442,176844,670329,541209,889961,855495,17915,52381,0,0,0,0,0,0,0,0,0,0,-99628.0,1983.0,-28298.0,-46345.0,-53262.0,-27485.0,-97624.0,-102128.0,-2004.0,2500.0,100,4.7,15.1,19.5,73.8,59.6,98.0,94.2,2.0,5.8,100,4.7,15.1,19.5,73.8,59.6,98.0,94.2,2.0,5.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130,13,45,36,52,69,89,128,130,13,45,36,52,69,89,128,0,0,0,0,0,0,0,0,37.3,21.2,54.2,31.9,29.7,12.1,38.1,19.2,37.3,21.2,54.2,31.9,29.7,12.1,38.1,19.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $5,000,000)"
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,160614,2016-06-14,45601,CBT ,0,45,985631,61302,149649,186674,715492,589478,963468,925801,22163,59830,985631,61302,149649,186674,715492,589478,963468,925801,22163,59830,0,0,0,0,0,0,0,0,0,0,77755.0,18514.0,12207.0,9830.0,45163.0,48269.0,73507.0,70306.0,4248.0,7449.0,100,6.2,15.2,18.9,72.6,59.8,97.8,93.9,2.2,6.1,100,6.2,15.2,18.9,72.6,59.8,97.8,93.9,2.2,6.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140,13,49,36,56,74,96,135,140,13,49,36,56,74,96,135,0,0,0,0,0,0,0,0,38.1,20.5,53.5,32.3,28.8,12.2,37.9,18.8,38.1,20.5,53.5,32.3,28.8,12.2,37.9,18.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $5,000,000)"
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,160621,2016-06-21,45601,CBT ,0,45,1020338,81998,146578,193822,722359,624444,998179,964844,22159,55494,1020338,81998,146578,193822,722359,624444,998179,964844,22159,55494,0,0,0,0,0,0,0,0,0,0,34707.0,20696.0,-3071.0,7148.0,6867.0,34966.0,34711.0,39043.0,-4.0,-4336.0,100,8.0,14.4,19.0,70.8,61.2,97.8,94.6,2.2,5.4,100,8.0,14.4,19.0,70.8,61.2,97.8,94.6,2.2,5.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141,17,47,35,51,74,90,136,141,17,47,35,51,74,90,136,0,0,0,0,0,0,0,0,35.2,18.9,52.5,30.6,25.4,11.8,36.7,19.0,35.2,18.9,52.5,30.6,25.4,11.8,36.7,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $5,000,000)"
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,160628,2016-06-28,45601,CBT ,0,45,954018,94254,126338,191253,645513,585355,931020,902946,22998,51072,954018,94254,126338,191253,645513,585355,931020,902946,22998,51072,0,0,0,0,0,0,0,0,0,0,-66320.0,12256.0,-20240.0,-2569.0,-76846.0,-39089.0,-67159.0,-61898.0,839.0,-4422.0,100,9.9,13.2,20.0,67.7,61.4,97.6,94.6,2.4,5.4,100,9.9,13.2,20.0,67.7,61.4,97.6,94.6,2.4,5.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132,19,41,33,51,68,88,126,132,19,41,33,51,68,88,126,0,0,0,0,0,0,0,0,33.2,21.3,50.9,34.1,22.3,10.0,32.1,16.5,33.2,21.3,50.9,34.1,22.3,10.0,32.1,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $5,000,000)"
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,160705,2016-07-05,45601,CBT ,0,45,834392,75055,120729,177188,562709,487472,814952,785389,19440,49003,834392,75055,120729,177188,562709,487472,814952,785389,19440,49003,0,0,0,0,0,0,0,0,0,0,-119626.0,-19199.0,-5609.0,-14065.0,-82804.0,-97883.0,-116068.0,-117557.0,-3558.0,-2069.0,100,9.0,14.5,21.2,67.4,58.4,97.7,94.1,2.3,5.9,100,9.0,14.5,21.2,67.4,58.4,97.7,94.1,2.3,5.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127,14,45,37,47,64,87,123,127,14,45,37,47,64,87,123,0,0,0,0,0,0,0,0,34.1,20.9,52.8,33.8,20.2,11.4,32.5,17.5,34.1,20.9,52.8,33.8,20.2,11.4,32.5,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $5,000,000)"
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,160712,2016-07-12,45601,CBT ,0,45,811566,59408,80508,181043,551398,501981,791849,763532,19717,48034,811566,59408,80508,181043,551398,501981,791849,763532,19717,48034,0,0,0,0,0,0,0,0,0,0,-22826.0,-15647.0,-40221.0,3855.0,-11311.0,14509.0,-23103.0,-21857.0,277.0,-969.0,100,7.3,9.9,22.3,67.9,61.9,97.6,94.1,2.4,5.9,100,7.3,9.9,22.3,67.9,61.9,97.6,94.1,2.4,5.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125,13,43,34,50,66,86,121,125,13,43,34,50,66,86,121,0,0,0,0,0,0,0,0,33.2,23.2,52.9,37.4,20.0,10.6,30.1,16.0,33.2,23.2,52.9,37.4,20.0,10.6,30.1,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $5,000,000)"
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,160719,2016-07-19,45601,CBT ,0,45,830024,44806,97316,190919,572943,494346,808668,782581,21356,47443,830024,44806,97316,190919,572943,494346,808668,782581,21356,47443,0,0,0,0,0,0,0,0,0,0,18458.0,-14602.0,16808.0,9876.0,21545.0,-7635.0,16819.0,19049.0,1639.0,-591.0,100,5.4,11.7,23.0,69.0,59.6,97.4,94.3,2.6,5.7,100,5.4,11.7,23.0,69.0,59.6,97.4,94.3,2.6,5.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126,14,44,36,49,61,88,119,126,14,44,36,49,61,88,119,0,0,0,0,0,0,0,0,32.7,25.2,52.6,38.7,19.8,10.7,28.3,15.4,32.7,25.2,52.6,38.7,19.8,10.7,28.3,15.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $5,000,000)"
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,160726,2016-07-26,45601,CBT ,0,45,863810,53191,93551,196770,593934,523275,843895,813596,19915,50214,863810,53191,93551,196770,593934,523275,843895,813596,19915,50214,0,0,0,0,0,0,0,0,0,0,33786.0,8385.0,-3765.0,5851.0,20991.0,28929.0,35227.0,31015.0,-1441.0,2771.0,100,6.2,10.8,22.8,68.8,60.6,97.7,94.2,2.3,5.8,100,6.2,10.8,22.8,68.8,60.6,97.7,94.2,2.3,5.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124,17,38,36,52,63,91,118,124,17,38,36,52,63,91,118,0,0,0,0,0,0,0,0,30.7,25.4,50.5,39.5,18.7,10.3,28.9,15.1,30.7,25.4,50.5,39.5,18.7,10.3,28.9,15.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $5,000,000)"
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,160802,2016-08-02,45601,CBT ,0,45,764199,32768,127635,162396,548420,426209,743584,716240,20615,47959,764199,32768,127635,162396,548420,426209,743584,716240,20615,47959,0,0,0,0,0,0,0,0,0,0,-99611.0,-20423.0,34084.0,-34374.0,-45514.0,-97066.0,-100311.0,-97356.0,700.0,-2255.0,100,4.3,16.7,21.3,71.8,55.8,97.3,93.7,2.7,6.3,100,4.3,16.7,21.3,71.8,55.8,97.3,93.7,2.7,6.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123,16,36,35,53,64,91,118,123,16,36,35,53,64,91,118,0,0,0,0,0,0,0,0,28.8,18.8,47.4,31.7,21.1,13.8,31.3,19.6,28.8,18.8,47.4,31.7,21.1,13.8,31.3,19.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $5,000,000)"
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,160809,2016-08-09,45601,CBT ,0,45,811087,38214,122156,155765,592048,475217,786027,753138,25060,57949,811087,38214,122156,155765,592048,475217,786027,753138,25060,57949,0,0,0,0,0,0,0,0,0,0,46888.0,5446.0,-5479.0,-6631.0,43628.0,49008.0,42443.0,36898.0,4445.0,9990.0,100,4.7,15.1,19.2,73.0,58.6,96.9,92.9,3.1,7.1,100,4.7,15.1,19.2,73.0,58.6,96.9,92.9,3.1,7.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134,14,41,35,56,72,95,128,134,14,41,35,56,72,95,128,0,0,0,0,0,0,0,0,28.2,19.3,45.3,32.4,19.9,11.8,29.5,16.5,28.2,19.3,45.3,32.4,19.9,11.8,29.5,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $5,000,000)"
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,160816,2016-08-16,45601,CBT ,0,45,840584,45219,122555,157201,615673,504334,818093,784090,22491,56494,840584,45219,122555,157201,615673,504334,818093,784090,22491,56494,0,0,0,0,0,0,0,0,0,0,29497.0,7005.0,399.0,1436.0,23625.0,29117.0,32066.0,30952.0,-2569.0,-1455.0,100,5.4,14.6,18.7,73.2,60.0,97.3,93.3,2.7,6.7,100,5.4,14.6,18.7,73.2,60.0,97.3,93.3,2.7,6.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133,18,36,36,57,73,97,128,133,18,36,36,57,73,97,128,0,0,0,0,0,0,0,0,29.5,19.5,45.5,33.5,20.9,13.7,31.1,19.0,29.5,19.5,45.5,33.5,20.9,13.7,31.1,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $5,000,000)"
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,160823,2016-08-23,45601,CBT ,0,45,915804,68890,124938,160411,666105,580540,895406,865889,20398,49915,915804,68890,124938,160411,666105,580540,895406,865889,20398,49915,0,0,0,0,0,0,0,0,0,0,75220.0,23671.0,2383.0,3210.0,50432.0,76206.0,77313.0,81799.0,-2093.0,-6579.0,100,7.5,13.6,17.5,72.7,63.4,97.8,94.5,2.2,5.5,100,7.5,13.6,17.5,72.7,63.4,97.8,94.5,2.2,5.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140,23,36,39,59,75,101,135,140,23,36,39,59,75,101,135,0,0,0,0,0,0,0,0,31.6,21.9,46.4,34.7,19.6,13.1,28.3,18.2,31.6,21.9,46.4,34.7,19.6,13.1,28.3,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $5,000,000)"
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,160830,2016-08-30,45601,CBT ,0,45,1018072,65081,108429,176701,756223,647650,998005,932780,20067,85292,1018072,65081,108429,176701,756223,647650,998005,932780,20067,85292,0,0,0,0,0,0,0,0,0,0,102268.0,-3809.0,-16509.0,16290.0,90118.0,67110.0,102599.0,66891.0,-331.0,35377.0,100,6.4,10.7,17.4,74.3,63.6,98.0,91.6,2.0,8.4,100,6.4,10.7,17.4,74.3,63.6,98.0,91.6,2.0,8.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138,16,42,40,58,74,101,133,138,16,42,40,58,74,101,133,0,0,0,0,0,0,0,0,33.1,20.3,47.3,33.2,22.4,11.7,31.5,16.2,33.1,20.3,47.3,33.2,22.4,11.7,31.5,16.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $5,000,000)"
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,160906,2016-09-06,45601,CBT ,0,45,993831,63532,125611,216825,691261,595263,971618,937699,22213,56132,993831,63532,125611,216825,691261,595263,971618,937699,22213,56132,0,0,0,0,0,0,0,0,0,0,-24241.0,-1549.0,17182.0,40124.0,-64962.0,-52387.0,-26387.0,4919.0,2146.0,-29160.0,100,6.4,12.6,21.8,69.6,59.9,97.8,94.4,2.2,5.6,100,6.4,12.6,21.8,69.6,59.9,97.8,94.4,2.2,5.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135,21,40,38,51,68,92,128,135,21,40,38,51,68,92,128,0,0,0,0,0,0,0,0,33.1,26.8,50.8,38.3,26.3,17.6,36.7,24.9,33.1,26.8,50.8,38.3,26.3,17.6,36.7,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $5,000,000)"
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,160913,2016-09-13,45601,CBT ,0,45,1044822,74695,130952,231211,718544,623299,1024450,985462,20372,59360,1044822,74695,130952,231211,718544,623299,1024450,985462,20372,59360,0,0,0,0,0,0,0,0,0,0,50991.0,11163.0,5341.0,14386.0,27283.0,28036.0,52832.0,47763.0,-1841.0,3228.0,100,7.1,12.5,22.1,68.8,59.7,98.1,94.3,1.9,5.7,100,7.1,12.5,22.1,68.8,59.7,98.1,94.3,1.9,5.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154,20,51,39,57,77,101,145,154,20,51,39,57,77,101,145,0,0,0,0,0,0,0,0,32.2,25.7,49.1,37.0,25.8,15.7,35.7,23.0,32.2,25.7,49.1,37.0,25.8,15.7,35.7,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $5,000,000)"
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,160920,2016-09-20,45601,CBT ,0,45,1136376,88448,154698,242122,785125,680669,1115695,1077489,20681,58887,1136376,88448,154698,242122,785125,680669,1115695,1077489,20681,58887,0,0,0,0,0,0,0,0,0,0,91554.0,13753.0,23746.0,10911.0,66581.0,57370.0,91245.0,92027.0,309.0,-473.0,100,7.8,13.6,21.3,69.1,59.9,98.2,94.8,1.8,5.2,100,7.8,13.6,21.3,69.1,59.9,98.2,94.8,1.8,5.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166,24,52,39,59,82,105,155,166,24,52,39,59,82,105,155,0,0,0,0,0,0,0,0,31.0,25.3,48.0,35.1,25.3,15.9,34.3,22.6,31.0,25.3,48.0,35.1,25.3,15.9,34.3,22.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $5,000,000)"
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,160927,2016-09-27,45601,CBT ,0,45,1139523,106504,133461,247521,762618,693144,1116643,1074126,22880,65397,1139523,106504,133461,247521,762618,693144,1116643,1074126,22880,65397,0,0,0,0,0,0,0,0,0,0,3147.0,18056.0,-21237.0,5399.0,-22507.0,12475.0,948.0,-3363.0,2199.0,6510.0,100,9.3,11.7,21.7,66.9,60.8,98.0,94.3,2.0,5.7,100,9.3,11.7,21.7,66.9,60.8,98.0,94.3,2.0,5.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159,26,49,43,55,78,105,148,159,26,49,43,55,78,105,148,0,0,0,0,0,0,0,0,28.6,24.5,45.6,35.4,21.3,13.2,31.5,18.7,28.6,24.5,45.6,35.4,21.3,13.2,31.5,18.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $5,000,000)"
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,161004,2016-10-04,45601,CBT ,0,45,1065083,84947,133039,246049,714565,629445,1045561,1008533,19522,56550,1065083,84947,133039,246049,714565,629445,1045561,1008533,19522,56550,0,0,0,0,0,0,0,0,0,0,-74440.0,-21557.0,-422.0,-1472.0,-48053.0,-63699.0,-71082.0,-65593.0,-3358.0,-8847.0,100,8.0,12.5,23.1,67.1,59.1,98.2,94.7,1.8,5.3,100,8.0,12.5,23.1,67.1,59.1,98.2,94.7,1.8,5.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160,26,48,46,54,77,104,150,160,26,48,46,54,77,104,150,0,0,0,0,0,0,0,0,29.0,26.0,46.2,37.8,20.3,14.6,30.6,19.3,29.0,26.0,46.2,37.8,20.3,14.6,30.6,19.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $5,000,000)"
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,161011,2016-10-11,45601,CBT ,0,45,1121263,131852,158905,245441,724206,666909,1101499,1071255,19764,50008,1121263,131852,158905,245441,724206,666909,1101499,1071255,19764,50008,0,0,0,0,0,0,0,0,0,0,56180.0,46905.0,25866.0,-608.0,9641.0,37464.0,55938.0,62722.0,242.0,-6542.0,100,11.8,14.2,21.9,64.6,59.5,98.2,95.5,1.8,4.5,100,11.8,14.2,21.9,64.6,59.5,98.2,95.5,1.8,4.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153,29,41,41,55,76,103,140,153,29,41,41,55,76,103,140,0,0,0,0,0,0,0,0,26.7,23.1,45.2,38.5,18.9,14.4,29.2,19.4,26.7,23.1,45.2,38.5,18.9,14.4,29.2,19.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $5,000,000)"
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,161018,2016-10-18,45601,CBT ,0,45,1133388,121376,161122,249127,744770,674719,1115273,1084968,18115,48420,1133388,121376,161122,249127,744770,674719,1115273,1084968,18115,48420,0,0,0,0,0,0,0,0,0,0,12125.0,-10476.0,2217.0,3686.0,20564.0,7810.0,13774.0,13713.0,-1649.0,-1588.0,100,10.7,14.2,22.0,65.7,59.5,98.4,95.7,1.6,4.3,100,10.7,14.2,22.0,65.7,59.5,98.4,95.7,1.6,4.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163,33,45,46,60,80,115,150,163,33,45,46,60,80,115,150,0,0,0,0,0,0,0,0,26.5,22.1,44.2,37.1,18.7,13.4,28.6,18.8,26.5,22.1,44.2,37.1,18.7,13.4,28.6,18.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $5,000,000)"
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,161025,2016-10-25,45601,CBT ,0,45,1187082,127921,165674,254151,785955,719710,1168027,1139535,19055,47547,1187082,127921,165674,254151,785955,719710,1168027,1139535,19055,47547,0,0,0,0,0,0,0,0,0,0,53694.0,6545.0,4552.0,5024.0,41185.0,44991.0,52754.0,54567.0,940.0,-873.0,100,10.8,14.0,21.4,66.2,60.6,98.4,96.0,1.6,4.0,100,10.8,14.0,21.4,66.2,60.6,98.4,96.0,1.6,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167,33,44,46,62,82,117,153,167,33,44,46,62,82,117,153,0,0,0,0,0,0,0,0,27.1,20.6,44.5,34.9,19.1,12.8,28.1,17.2,27.1,20.6,44.5,34.9,19.1,12.8,28.1,17.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $5,000,000)"
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,161101,2016-11-01,45601,CBT ,0,45,903152,96798,158977,155598,624670,539201,877066,853776,26086,49376,903152,96798,158977,155598,624670,539201,877066,853776,26086,49376,0,0,0,0,0,0,0,0,0,0,-283930.0,-31123.0,-6697.0,-98553.0,-161285.0,-180509.0,-290961.0,-285759.0,7031.0,1829.0,100,10.7,17.6,17.2,69.2,59.7,97.1,94.5,2.9,5.5,100,10.7,17.6,17.2,69.2,59.7,97.1,94.5,2.9,5.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144,25,37,39,62,76,110,131,144,25,37,39,62,76,110,131,0,0,0,0,0,0,0,0,25.4,22.2,41.8,33.6,20.0,15.9,31.1,22.6,25.4,22.2,41.8,33.6,20.0,15.9,31.1,22.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $5,000,000)"
