Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Dealer_Positions_Spread_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Asset_Mgr_Positions_Spread_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Lev_Money_Positions_Spread_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Other_Rept_Positions_Spread_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Change_in_Open_Interest_All,Change_in_Dealer_Long_All,Change_in_Dealer_Short_All,Change_in_Dealer_Spread_All,Change_in_Asset_Mgr_Long_All,Change_in_Asset_Mgr_Short_All,Change_in_Asset_Mgr_Spread_All,Change_in_Lev_Money_Long_All,Change_in_Lev_Money_Short_All,Change_in_Lev_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Dealer_Long_All,Pct_of_OI_Dealer_Short_All,Pct_of_OI_Dealer_Spread_All,Pct_of_OI_Asset_Mgr_Long_All,Pct_of_OI_Asset_Mgr_Short_All,Pct_of_OI_Asset_Mgr_Spread_All,Pct_of_OI_Lev_Money_Long_All,Pct_of_OI_Lev_Money_Short_All,Pct_of_OI_Lev_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Traders_Tot_All,Traders_Dealer_Long_All,Traders_Dealer_Short_All,Traders_Dealer_Spread_All,Traders_Asset_Mgr_Long_All,Traders_Asset_Mgr_Short_All,Traders_Asset_Mgr_Spread_All,Traders_Lev_Money_Long_All,Traders_Lev_Money_Short_All,Traders_Lev_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,180403,2018-04-03,209742,CME ,0,209,253749,72354,37532,12811,58682,61654,4659,58232,87844,4107,8189,14304,197,219231,223108,34518,30641,19267.0,12474.0,-13493.0,4519.0,-2479.0,10449.0,-384.0,5002.0,21349.0,-75.0,-494.0,-99.0,71.0,18634.0,22337.0,633.0,-3070.0,100,28.5,14.8,5.0,23.1,24.3,1.8,22.9,34.6,1.6,3.2,5.6,0.1,86.4,87.9,13.6,12.1,261,22.0,20.0,9.0,49.0,36.0,18.0,44.0,57.0,16.0,13.0,20.0,,146,160,25.9,20.8,36.4,32.8,24.7,20.5,33.8,31.8,(NASDAQ 100 STOCK INDEX X $20),F20,FutOnly
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,180410,2018-04-10,209742,CME ,0,209,242932,71780,37965,13947,53475,62107,4491,55595,83276,4188,8061,7582,23,211560,213579,31372,29353,-10817.0,-574.0,433.0,1136.0,-5207.0,453.0,-168.0,-2637.0,-4568.0,81.0,-128.0,-6722.0,-174.0,-7671.0,-9529.0,-3146.0,-1288.0,100,29.5,15.6,5.7,22.0,25.6,1.8,22.9,34.3,1.7,3.3,3.1,0.0,87.1,87.9,12.9,12.1,260,24.0,17.0,11.0,48.0,37.0,17.0,41.0,64.0,17.0,13.0,14.0,,146,160,27.2,21.2,37.8,33.7,25.3,20.6,34.5,32.5,(NASDAQ 100 STOCK INDEX X $20),F20,FutOnly
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,180417,2018-04-17,209742,CME ,0,209,238235,75801,42759,12889,46991,61633,6693,53999,66881,4671,6822,9960,23,207889,205509,30346,32726,-4697.0,4021.0,4794.0,-1058.0,-6484.0,-474.0,2202.0,-1596.0,-16395.0,483.0,-1239.0,2378.0,0.0,-3671.0,-8070.0,-1026.0,3373.0,100,31.8,17.9,5.4,19.7,25.9,2.8,22.7,28.1,2.0,2.9,4.2,0.0,87.3,86.3,12.7,13.7,259,27.0,19.0,10.0,50.0,39.0,20.0,37.0,58.0,14.0,13.0,15.0,,145,159,26.8,16.9,36.5,29.6,25.1,16.5,33.2,28.6,(NASDAQ 100 STOCK INDEX X $20),F20,FutOnly
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,180424,2018-04-24,209742,CME ,0,209,244199,87655,27971,16809,42855,59545,3799,48245,89949,3605,7294,11160,19,210281,212857,33918,31342,5964.0,11854.0,-14788.0,3920.0,-4136.0,-2088.0,-2894.0,-5754.0,23068.0,-1066.0,472.0,1200.0,-4.0,2392.0,7348.0,3572.0,-1384.0,100,35.9,11.5,6.9,17.5,24.4,1.6,19.8,36.8,1.5,3.0,4.6,0.0,86.1,87.2,13.9,12.8,262,25.0,17.0,11.0,45.0,36.0,20.0,35.0,71.0,16.0,14.0,18.0,,141,169,27.7,16.4,37.2,28.8,25.9,15.9,34.2,27.0,(NASDAQ 100 STOCK INDEX X $20),F20,FutOnly
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,180501,2018-05-01,209742,CME ,0,209,239248,84165,34213,14712,44984,59039,5104,45961,69821,3807,9397,19191,146,208276,206033,30972,33215,-4951.0,-3490.0,6242.0,-2097.0,2129.0,-506.0,1305.0,-2284.0,-20128.0,202.0,2103.0,8031.0,127.0,-2005.0,-6824.0,-2946.0,1873.0,100,35.2,14.3,6.1,18.8,24.7,2.1,19.2,29.2,1.6,3.9,8.0,0.1,87.1,86.1,12.9,13.9,262,23.0,20.0,11.0,48.0,39.0,22.0,31.0,69.0,15.0,12.0,20.0,,138,174,27.4,15.3,37.0,27.4,25.3,14.7,34.0,26.3,(NASDAQ 100 STOCK INDEX X $20),F20,FutOnly
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,180508,2018-05-08,209742,CME ,0,209,235042,82520,45709,12518,46816,56642,4798,45701,67414,4521,7917,9358,20,204811,200980,30231,34062,-4206.0,-1645.0,11496.0,-2194.0,1832.0,-2397.0,-306.0,-260.0,-2407.0,714.0,-1480.0,-9833.0,-126.0,-3465.0,-5053.0,-741.0,847.0,100,35.1,19.4,5.3,19.9,24.1,2.0,19.4,28.7,1.9,3.4,4.0,0.0,87.1,85.5,12.9,14.5,258,24.0,20.0,12.0,47.0,39.0,20.0,37.0,60.0,20.0,11.0,20.0,,143,168,26.3,17.2,35.8,29.1,24.3,16.5,33.1,28.1,(NASDAQ 100 STOCK INDEX X $20),F20,FutOnly
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,180515,2018-05-15,209742,CME ,0,209,248298,86625,37452,12400,51529,60757,3096,51324,76086,3099,6592,9859,20,214685,202769,33613,45529,13256.0,4105.0,-8257.0,-118.0,4713.0,4115.0,-1702.0,5623.0,8672.0,-1422.0,-1325.0,501.0,0.0,9874.0,1789.0,3382.0,11467.0,100,34.9,15.1,5.0,20.8,24.5,1.2,20.7,30.6,1.2,2.7,4.0,0.0,86.5,81.7,13.5,18.3,271,24.0,20.0,12.0,50.0,37.0,18.0,38.0,71.0,20.0,11.0,20.0,,146,176,27.3,14.4,37.6,25.6,25.9,13.8,35.2,24.9,(NASDAQ 100 STOCK INDEX X $20),F20,FutOnly
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,180522,2018-05-22,209742,CME ,0,209,245088,88552,38360,12919,50019,62080,3054,43506,83887,5350,8458,7632,20,211878,213302,33210,31786,-3210.0,1927.0,908.0,519.0,-1510.0,1323.0,-42.0,-7818.0,7801.0,2251.0,1866.0,-2227.0,0.0,-2807.0,10533.0,-403.0,-13743.0,100,36.1,15.7,5.3,20.4,25.3,1.2,17.8,34.2,2.2,3.5,3.1,0.0,86.4,87.0,13.6,13.0,263,25.0,19.0,10.0,48.0,39.0,19.0,38.0,65.0,20.0,12.0,17.0,,148,165,28.6,17.5,38.5,29.1,27.0,17.5,35.8,28.7,(NASDAQ 100 STOCK INDEX X $20),F20,FutOnly
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,180529,2018-05-29,209742,CME ,0,209,251285,85507,51761,13699,50845,61525,4303,46913,73505,4001,13531,7380,185,218984,216359,32301,34926,6197.0,-3045.0,13401.0,780.0,826.0,-555.0,1249.0,3407.0,-10382.0,-1349.0,5073.0,-252.0,165.0,7106.0,3057.0,-909.0,3140.0,100,34.0,20.6,5.5,20.2,24.5,1.7,18.7,29.3,1.6,5.4,2.9,0.1,87.1,86.1,12.9,13.9,268,23.0,21.0,12.0,51.0,38.0,22.0,34.0,68.0,19.0,15.0,18.0,,150,173,27.5,16.7,37.4,28.3,25.9,16.7,34.9,28.0,(NASDAQ 100 STOCK INDEX X $20),F20,FutOnly
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,180605,2018-06-05,209742,CME ,0,209,259707,71115,62885,15690,54820,59427,3212,59203,64506,8617,12776,9213,20,225453,223570,34254,36137,8422.0,-14392.0,11124.0,1991.0,3975.0,-2098.0,-1091.0,12290.0,-8999.0,4616.0,-755.0,1833.0,-165.0,6469.0,7211.0,1953.0,1211.0,100,27.4,24.2,6.0,21.1,22.9,1.2,22.8,24.8,3.3,4.9,3.5,0.0,86.8,86.1,13.2,13.9,275,22.0,23.0,13.0,54.0,33.0,20.0,42.0,61.0,31.0,20.0,20.0,,169,171,22.7,18.3,33.9,28.7,20.1,18.3,30.7,28.5,(NASDAQ 100 STOCK INDEX X $20),F20,FutOnly
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,180612,2018-06-12,209742,CME ,0,209,292508,73026,48925,35381,49581,60399,26414,53059,67136,3817,13471,10972,799,255548,253843,36960,38665,32801.0,1911.0,-13960.0,19691.0,-5239.0,972.0,23202.0,-6144.0,2630.0,-4800.0,695.0,1759.0,779.0,30095.0,30273.0,2706.0,2528.0,100,25.0,16.7,12.1,17.0,20.6,9.0,18.1,23.0,1.3,4.6,3.8,0.3,87.4,86.8,12.6,13.2,253,22.0,17.0,18.0,49.0,35.0,23.0,39.0,57.0,20.0,16.0,18.0,,149,167,29.0,23.2,41.1,34.2,18.4,14.6,27.7,23.8,(NASDAQ 100 STOCK INDEX X $20),F20,FutOnly
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,180619,2018-06-19,209742,CME ,0,209,225971,43578,52728,1380,80217,49472,2671,50108,69714,5412,8541,6831,361,192268,188569,33703,37402,-66537.0,-29448.0,3803.0,-34001.0,30636.0,-10927.0,-23743.0,-2951.0,2578.0,1595.0,-4930.0,-4141.0,-438.0,-63280.0,-65274.0,-3257.0,-1263.0,100,19.3,23.3,0.6,35.5,21.9,1.2,22.2,30.9,2.4,3.8,3.0,0.2,85.1,83.4,14.9,16.6,265,18.0,21.0,5.0,59.0,33.0,22.0,42.0,60.0,23.0,15.0,17.0,,150,167,24.2,18.8,35.4,32.1,23.9,18.8,34.9,32.1,(NASDAQ 100 STOCK INDEX X $20),F20,FutOnly
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,180626,2018-06-26,209742,CME ,0,209,235491,48085,51434,2137,80003,47902,3657,51408,82817,3941,8606,5242,364,198201,197494,37290,37997,9520.0,4507.0,-1294.0,757.0,-214.0,-1570.0,986.0,1300.0,13103.0,-1471.0,65.0,-1589.0,3.0,5933.0,8925.0,3587.0,595.0,100,20.4,21.8,0.9,34.0,20.3,1.6,21.8,35.2,1.7,3.7,2.2,0.2,84.2,83.9,15.8,16.1,246,18.0,21.0,5.0,54.0,30.0,20.0,35.0,62.0,21.0,13.0,13.0,,134,160,23.0,18.4,34.4,28.9,22.7,18.4,33.8,28.9,(NASDAQ 100 STOCK INDEX X $20),F20,FutOnly
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,180703,2018-07-03,209742,CME ,0,209,242301,47581,53033,2117,74573,53153,3488,63902,84308,4490,8839,5258,226,205216,206073,37085,36228,6810.0,-504.0,1599.0,-20.0,-5430.0,5251.0,-169.0,12494.0,1491.0,549.0,233.0,16.0,-138.0,7015.0,8579.0,-205.0,-1769.0,100,19.6,21.9,0.9,30.8,21.9,1.4,26.4,34.8,1.9,3.6,2.2,0.1,84.7,85.0,15.3,15.0,260,19.0,22.0,5.0,53.0,32.0,23.0,37.0,69.0,23.0,14.0,14.0,,145,168,23.5,19.0,36.6,30.2,23.1,19.0,36.0,30.1,(NASDAQ 100 STOCK INDEX X $20),F20,FutOnly
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,180710,2018-07-10,209742,CME ,0,209,243295,45234,58807,2159,77333,47408,2687,64143,87137,3279,12752,5641,227,207814,207345,35481,35950,994.0,-2347.0,5774.0,42.0,2760.0,-5745.0,-801.0,241.0,2829.0,-1211.0,3913.0,383.0,1.0,2598.0,1272.0,-1604.0,-278.0,100,18.6,24.2,0.9,31.8,19.5,1.1,26.4,35.8,1.3,5.2,2.3,0.1,85.4,85.2,14.6,14.8,261,19.0,22.0,6.0,56.0,29.0,26.0,37.0,68.0,22.0,15.0,15.0,,145,173,22.7,19.6,35.6,31.4,22.6,19.6,35.2,31.4,(NASDAQ 100 STOCK INDEX X $20),F20,FutOnly
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,180717,2018-07-17,209742,CME ,0,209,248675,43939,69998,1970,76602,48297,2925,70196,79279,3741,12524,6275,79,211976,212564,36699,36111,5380.0,-1295.0,11191.0,-189.0,-731.0,889.0,238.0,6053.0,-7858.0,462.0,-228.0,634.0,-148.0,4162.0,5219.0,1218.0,161.0,100,17.7,28.1,0.8,30.8,19.4,1.2,28.2,31.9,1.5,5.0,2.5,0.0,85.2,85.5,14.8,14.5,264,19.0,23.0,8.0,58.0,29.0,24.0,43.0,60.0,23.0,14.0,18.0,4.0,153,170,22.2,17.7,34.2,30.6,22.0,17.5,33.8,30.5,(NASDAQ 100 STOCK INDEX X $20),F20,FutOnly
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,180724,2018-07-24,209742,CME ,0,209,239453,48297,69026,1646,74166,49388,3034,59717,65312,4195,7775,8430,25,198855,201056,40598,38397,-9222.0,4358.0,-972.0,-324.0,-2436.0,1091.0,109.0,-10479.0,-13967.0,454.0,-4749.0,2155.0,-54.0,-13121.0,-11508.0,3899.0,2286.0,100,20.2,28.8,0.7,31.0,20.6,1.3,24.9,27.3,1.8,3.2,3.5,0.0,83.0,84.0,17.0,16.0,254,20.0,21.0,7.0,55.0,27.0,17.0,33.0,65.0,23.0,14.0,19.0,,140,163,22.1,17.7,32.2,29.7,21.9,17.6,31.8,29.7,(NASDAQ 100 STOCK INDEX X $20),F20,FutOnly
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,180731,2018-07-31,209742,CME ,0,209,239608,57424,69341,1756,66506,49738,5358,61198,66227,3853,7975,7161,122,204192,203556,35416,36052,155.0,9127.0,315.0,110.0,-7660.0,350.0,2324.0,1481.0,915.0,-342.0,200.0,-1269.0,97.0,5337.0,2500.0,-5182.0,-2345.0,100,24.0,28.9,0.7,27.8,20.8,2.2,25.5,27.6,1.6,3.3,3.0,0.1,85.2,85.0,14.8,15.0,272,23.0,21.0,8.0,54.0,29.0,21.0,41.0,69.0,26.0,14.0,21.0,4.0,154,177,21.2,18.9,30.8,30.8,21.1,18.8,30.4,30.7,(NASDAQ 100 STOCK INDEX X $20),F20,FutOnly
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,180807,2018-08-07,209742,CME ,0,209,244972,66362,72344,1624,69515,50045,4751,53948,64889,3582,11260,8665,198,211240,206098,33732,38874,5364.0,8938.0,3003.0,-132.0,3009.0,307.0,-607.0,-7250.0,-1338.0,-271.0,3285.0,1504.0,76.0,7048.0,2542.0,-1684.0,2822.0,100,27.1,29.5,0.7,28.4,20.4,1.9,22.0,26.5,1.5,4.6,3.5,0.1,86.2,84.1,13.8,15.9,282,22.0,21.0,7.0,55.0,33.0,23.0,33.0,74.0,23.0,19.0,25.0,5.0,155,185,20.2,19.7,31.6,31.6,20.0,19.7,31.3,31.6,(NASDAQ 100 STOCK INDEX X $20),F20,FutOnly
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,180814,2018-08-14,209742,CME ,0,209,237572,67944,71939,1947,64704,48352,4128,52681,59704,4008,7637,6546,1133,204182,197757,33390,39815,-7400.0,1582.0,-405.0,323.0,-4811.0,-1693.0,-623.0,-1267.0,-5185.0,426.0,-3623.0,-2119.0,935.0,-7058.0,-8341.0,-342.0,941.0,100,28.6,30.3,0.8,27.2,20.4,1.7,22.2,25.1,1.7,3.2,2.8,0.5,85.9,83.2,14.1,16.8,260,23.0,21.0,7.0,54.0,31.0,21.0,31.0,64.0,30.0,15.0,20.0,5.0,151,172,19.4,20.5,31.7,32.5,19.2,20.2,31.3,32.2,(NASDAQ 100 STOCK INDEX X $20),F20,FutOnly
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,180821,2018-08-21,209742,CME ,0,209,239836,67421,69458,1852,63945,51506,4802,52761,60297,5203,8631,10036,112,204727,203266,35109,36570,2264.0,-523.0,-2481.0,-95.0,-759.0,3154.0,674.0,80.0,593.0,1195.0,994.0,3490.0,-1021.0,545.0,5509.0,1719.0,-3245.0,100,28.1,29.0,0.8,26.7,21.5,2.0,22.0,25.1,2.2,3.6,4.2,0.0,85.4,84.8,14.6,15.2,259,21.0,21.0,8.0,53.0,32.0,24.0,36.0,62.0,28.0,13.0,21.0,,149,173,17.7,19.7,29.6,31.6,17.3,19.5,29.2,31.4,(NASDAQ 100 STOCK INDEX X $20),F20,FutOnly
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,180828,2018-08-28,209742,CME ,0,209,246273,68954,74474,1579,64359,53018,4373,58996,58209,4217,9200,11826,112,211790,207808,34483,38465,6437.0,1533.0,5016.0,-273.0,414.0,1512.0,-429.0,6235.0,-2088.0,-986.0,569.0,1790.0,0.0,7063.0,4542.0,-626.0,1895.0,100,28.0,30.2,0.6,26.1,21.5,1.8,24.0,23.6,1.7,3.7,4.8,0.0,86.0,84.4,14.0,15.6,273,21.0,22.0,9.0,56.0,29.0,22.0,45.0,60.0,26.0,14.0,26.0,,160,173,16.6,19.6,28.4,31.2,16.4,19.5,28.0,31.1,(NASDAQ 100 STOCK INDEX X $20),F20,FutOnly
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,180904,2018-09-04,209742,CME ,0,209,266283,69265,76251,1869,86901,54903,4053,55019,68801,4788,7890,13373,112,229897,224150,36386,42133,20010.0,311.0,1777.0,290.0,22542.0,1885.0,-320.0,-3977.0,10592.0,571.0,-1310.0,1547.0,0.0,18107.0,16342.0,1903.0,3668.0,100,26.0,28.6,0.7,32.6,20.6,1.5,20.7,25.8,1.8,3.0,5.0,0.0,86.3,84.2,13.7,15.8,280,23.0,20.0,11.0,57.0,28.0,26.0,51.0,64.0,26.0,12.0,25.0,,171,175,15.4,19.6,26.7,31.4,15.2,19.6,26.4,31.3,(NASDAQ 100 STOCK INDEX X $20),F20,FutOnly
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,180911,2018-09-11,209742,CME ,0,209,263631,82018,68507,1896,82302,70872,2994,43533,67356,4190,9540,10404,356,226829,226575,36802,37056,-2652.0,12753.0,-7744.0,27.0,-4599.0,15969.0,-1059.0,-11486.0,-1445.0,-598.0,1650.0,-2969.0,244.0,-3068.0,2425.0,416.0,-5077.0,100,31.1,26.0,0.7,31.2,26.9,1.1,16.5,25.5,1.6,3.6,3.9,0.1,86.0,85.9,14.0,14.1,274,22.0,21.0,10.0,50.0,37.0,26.0,47.0,63.0,25.0,13.0,21.0,5.0,163,177,17.3,19.9,29.7,32.5,17.1,19.8,29.4,32.3,(NASDAQ 100 STOCK INDEX X $20),F20,FutOnly
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,180918,2018-09-18,209742,CME ,0,209,308395,82706,64001,29069,80690,68652,29128,34810,63453,3843,8377,10231,1869,270492,270246,37903,38149,44764.0,688.0,-4506.0,27173.0,-1612.0,-2220.0,26134.0,-8723.0,-3903.0,-347.0,-1163.0,-173.0,1513.0,43663.0,43671.0,1101.0,1093.0,100,26.8,20.8,9.4,26.2,22.3,9.4,11.3,20.6,1.2,2.7,3.3,0.6,87.7,87.6,12.3,12.4,284,28.0,20.0,22.0,54.0,39.0,31.0,43.0,62.0,24.0,14.0,23.0,10.0,176,195,21.2,27.5,32.4,37.9,14.8,17.9,24.7,28.2,(NASDAQ 100 STOCK INDEX X $20),F20,FutOnly
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,180925,2018-09-25,209742,CME ,0,209,247101,49326,83483,776,106515,51210,3972,37814,58287,5778,9606,9193,108,213895,212807,33206,34294,-61294.0,-33380.0,19482.0,-28293.0,25825.0,-17442.0,-25156.0,3004.0,-5166.0,1935.0,1229.0,-1038.0,-1761.0,-56597.0,-57439.0,-4697.0,-3855.0,100,20.0,33.8,0.3,43.1,20.7,1.6,15.3,23.6,2.3,3.9,3.7,0.0,86.6,86.1,13.4,13.9,279,18.0,26.0,5.0,57.0,36.0,26.0,36.0,68.0,15.0,14.0,24.0,4.0,145,184,23.4,20.8,37.6,31.1,23.4,20.8,37.6,31.1,(NASDAQ 100 STOCK INDEX X $20),F20,FutOnly
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,181002,2018-10-02,209742,CME ,0,209,247207,43768,82192,805,104115,53679,3755,48740,55125,4276,7672,11435,149,213280,211416,33927,35791,106.0,-5558.0,-1291.0,29.0,-2400.0,2469.0,-217.0,10926.0,-3162.0,-1502.0,-1934.0,2242.0,41.0,-615.0,-1391.0,721.0,1497.0,100,17.7,33.2,0.3,42.1,21.7,1.5,19.7,22.3,1.7,3.1,4.6,0.1,86.3,85.5,13.7,14.5,280,16.0,24.0,4.0,58.0,39.0,28.0,42.0,60.0,18.0,16.0,24.0,6.0,157,179,23.4,20.2,36.2,31.6,23.4,20.2,36.2,31.6,(NASDAQ 100 STOCK INDEX X $20),F20,FutOnly
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,181009,2018-10-09,209742,CME ,0,209,247730,67198,67667,1880,87516,61358,4907,35757,60482,3085,10714,12493,336,211393,212208,36337,35522,523.0,23430.0,-14525.0,1075.0,-16599.0,7679.0,1152.0,-12983.0,5357.0,-1191.0,3042.0,1058.0,187.0,-1887.0,792.0,2410.0,-269.0,100,27.1,27.3,0.8,35.3,24.8,2.0,14.4,24.4,1.2,4.3,5.0,0.1,85.3,85.7,14.7,14.3,289,21.0,22.0,7.0,54.0,43.0,29.0,38.0,66.0,15.0,20.0,24.0,6.0,159,187,20.1,18.0,35.5,29.0,20.1,18.0,35.5,28.8,(NASDAQ 100 STOCK INDEX X $20),F20,FutOnly
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,181016,2018-10-16,209742,CME ,0,209,250718,79566,66069,1833,67842,62913,6752,48061,53886,4797,8977,14685,690,218518,211625,32200,39093,2988.0,12368.0,-1598.0,-47.0,-19674.0,1555.0,1845.0,12304.0,-6596.0,1712.0,-1737.0,2192.0,354.0,7125.0,-583.0,-4137.0,3571.0,100,31.7,26.4,0.7,27.1,25.1,2.7,19.2,21.5,1.9,3.6,5.9,0.3,87.2,84.4,12.8,15.6,288,18.0,26.0,7.0,54.0,43.0,25.0,40.0,57.0,15.0,15.0,35.0,6.0,150,191,24.9,17.6,40.5,28.2,24.7,17.6,40.2,28.2,(NASDAQ 100 STOCK INDEX X $20),F20,FutOnly
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,181023,2018-10-23,209742,CME ,0,209,254359,77081,60772,2599,58846,60660,7411,60037,64492,4679,8527,17401,199,219379,218213,34980,36146,3641.0,-2485.0,-5297.0,766.0,-8996.0,-2253.0,659.0,11976.0,10606.0,-118.0,-450.0,2716.0,-491.0,861.0,6588.0,2780.0,-2947.0,100,30.3,23.9,1.0,23.1,23.8,2.9,23.6,25.4,1.8,3.4,6.8,0.1,86.2,85.8,13.8,14.2,287,20.0,27.0,7.0,50.0,44.0,25.0,39.0,62.0,19.0,14.0,30.0,4.0,148,194,24.5,16.1,37.1,27.4,24.5,16.1,36.7,27.4,(NASDAQ 100 STOCK INDEX X $20),F20,FutOnly
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,181030,2018-10-30,209742,CME ,0,209,248265,84505,50629,3001,52690,74834,9303,53257,50136,4618,7915,16752,163,215452,209436,32813,38829,-6094.0,7424.0,-10143.0,402.0,-6156.0,14174.0,1892.0,-6780.0,-14356.0,-61.0,-612.0,-649.0,-36.0,-3927.0,-8777.0,-2167.0,2683.0,100,34.0,20.4,1.2,21.2,30.1,3.7,21.5,20.2,1.9,3.2,6.7,0.1,86.8,84.4,13.2,15.6,275,22.0,22.0,7.0,53.0,39.0,29.0,46.0,53.0,18.0,12.0,28.0,4.0,161,172,25.9,17.2,38.7,30.2,25.1,17.0,37.9,29.9,(NASDAQ 100 STOCK INDEX X $20),F20,FutOnly
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,181106,2018-11-06,209742,CME ,0,209,243313,94359,38879,2886,53859,83979,10088,38852,51035,4758,8689,16280,692,214183,208597,29130,34716,-4952.0,9854.0,-11750.0,-115.0,1169.0,9145.0,785.0,-14405.0,899.0,140.0,774.0,-472.0,529.0,-1269.0,-839.0,-3683.0,-4113.0,100,38.8,16.0,1.2,22.1,34.5,4.1,16.0,21.0,2.0,3.6,6.7,0.3,88.0,85.7,12.0,14.3,274,24.0,23.0,7.0,53.0,43.0,32.0,29.0,61.0,15.0,14.0,27.0,5.0,147,186,28.5,18.5,41.0,30.3,27.9,17.6,40.3,27.9,(NASDAQ 100 STOCK INDEX X $20),F20,FutOnly
