Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,NonComm_Postions_Spread_All,Comm_Positions_Long_All,Comm_Positions_Short_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Open_Interest_Old,NonComm_Positions_Long_Old,NonComm_Positions_Short_Old,NonComm_Positions_Spread_Old,Comm_Positions_Long_Old,Comm_Positions_Short_Old,Tot_Rept_Positions_Long_Old,Tot_Rept_Positions_Short_Old,NonRept_Positions_Long_Old,NonRept_Positions_Short_Old,Open_Interest_Other,NonComm_Positions_Long_Other,NonComm_Positions_Short_Other,NonComm_Positions_Spread_Other,Comm_Positions_Long_Other,Comm_Positions_Short_Other,Tot_Rept_Positions_Long_Other,Tot_Rept_Positions_Short_Other,NonRept_Positions_Long_Other,NonRept_Positions_Short_Other,Change_in_Open_Interest_All,Change_in_NonComm_Long_All,Change_in_NonComm_Short_All,Change_in_NonComm_Spead_All,Change_in_Comm_Long_All,Change_in_Comm_Short_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_NonComm_Long_All,Pct_of_OI_NonComm_Short_All,Pct_of_OI_NonComm_Spread_All,Pct_of_OI_Comm_Long_All,Pct_of_OI_Comm_Short_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Pct_of_Open_Interest_Old,Pct_of_OI_NonComm_Long_Old,Pct_of_OI_NonComm_Short_Old,Pct_of_OI_NonComm_Spread_Old,Pct_of_OI_Comm_Long_Old,Pct_of_OI_Comm_Short_Old,Pct_of_OI_Tot_Rept_Long_Old,Pct_of_OI_Tot_Rept_Short_Old,Pct_of_OI_NonRept_Long_Old,Pct_of_OI_NonRept_Short_Old,Pct_of_Open_Interest_Other,Pct_of_OI_NonComm_Long_Other,Pct_of_OI_NonComm_Short_Other,Pct_of_OI_NonComm_Spread_Other,Pct_of_OI_Comm_Long_Other,Pct_of_OI_Comm_Short_Other,Pct_of_OI_Tot_Rept_Long_Other,Pct_of_OI_Tot_Rept_Short_Other,Pct_of_OI_NonRept_Long_Other,Pct_of_OI_NonRept_Short_Other,Traders_Tot_All,Traders_NonComm_Long_All,Traders_NonComm_Short_All,Traders_NonComm_Spread_All,Traders_Comm_Long_All,Traders_Comm_Short_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Traders_Tot_Old,Traders_NonComm_Long_Old,Traders_NonComm_Short_Old,Traders_NonComm_Spead_Old,Traders_Comm_Long_Old,Traders_Comm_Short_Old,Traders_Tot_Rept_Long_Old,Traders_Tot_Rept_Short_Old,Traders_Tot_Other,Traders_NonComm_Long_Other,Traders_NonComm_Short_Other,Traders_NonComm_Spread_Other,Traders_Comm_Long_Other,Traders_Comm_Short_Other,Traders_Tot_Rept_Long_Other,Traders_Tot_Rept_Short_Other,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Conc_Gross_LE_4_TDR_Long_Old,Conc_Gross_LE_4_TDR_Short_Old,Conc_Gross_LE_8_TDR_Long_Old,Conc_Gross_LE_8_TDR_Short_Old,Conc_Net_LE_4_TDR_Long_Old,Conc_Net_LE_4_TDR_Short_Old,Conc_Net_LE_8_TDR_Long_Old,Conc_Net_LE_8_TDR_Short_Old,Conc_Gross_LE_4_TDR_Long_Other,Conc_Gross_LE_4_TDR_Short_Other,Conc_Gross_LE_8_TDR_Long_Other,Conc_Gross_LE_8_TDR_Short_Other,Conc_Net_LE_4_TDR_Long_Other,Conc_Net_LE_4_TDR_Short_Other,Conc_Net_LE_8_TDR_Long_Other,Conc_Net_LE_8_TDR_Short_Other,Contract_Units
GOLD - COMMODITY EXCHANGE INC.,240514,2024-05-14,88691,CMX ,1,88,522952,277642,73146,59094,133583,365693,470319,497933,52633,25019,522952,277642,73146,59094,133583,365693,470319,497933,52633,25019,0,0,0,0,0,0,0,0,0,0,-6883.0,5498.0,569.0,-18997.0,8684.0,13528.0,-4815.0,-4900.0,-2068.0,-1983.0,100,53.1,14.0,11.3,25.5,69.9,89.9,95.2,10.1,4.8,100,53.1,14.0,11.3,25.5,69.9,89.9,95.2,10.1,4.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338,194,71,88,46,55,279,180,338,194,71,88,46,55,279,180,0,0,0,0,0,0,0,0,16.5,36.4,26.8,50.5,14.3,31.2,22.0,45.1,16.5,36.4,26.8,50.5,14.3,31.2,22.0,45.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES)
GOLD - COMMODITY EXCHANGE INC.,240521,2024-05-21,88691,CMX ,1,88,530591,300729,70923,56084,118514,377177,475327,504184,55264,26407,530591,300729,70923,56084,118514,377177,475327,504184,55264,26407,0,0,0,0,0,0,0,0,0,0,7639.0,23087.0,-2223.0,-3010.0,-15069.0,11484.0,5008.0,6251.0,2631.0,1388.0,100,56.7,13.4,10.6,22.3,71.1,89.6,95.0,10.4,5.0,100,56.7,13.4,10.6,22.3,71.1,89.6,95.0,10.4,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333,193,64,89,44,61,283,174,333,193,64,89,44,61,283,174,0,0,0,0,0,0,0,0,14.9,34.9,23.7,49.7,14.4,32.7,22.2,47.4,14.9,34.9,23.7,49.7,14.4,32.7,22.2,47.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES)
GOLD - COMMODITY EXCHANGE INC.,240528,2024-05-28,88691,CMX ,1,88,485430,286737,50152,37984,109181,370131,433902,458267,51528,27163,485430,286737,50152,37984,109181,370131,433902,458267,51528,27163,0,0,0,0,0,0,0,0,0,0,-45161.0,-13992.0,-20771.0,-18100.0,-9333.0,-7046.0,-41425.0,-45917.0,-3736.0,756.0,100,59.1,10.3,7.8,22.5,76.2,89.4,94.4,10.6,5.6,100,59.1,10.3,7.8,22.5,76.2,89.4,94.4,10.6,5.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316,187,63,81,39,56,261,167,316,187,63,81,39,56,261,167,0,0,0,0,0,0,0,0,16.0,37.5,25.5,53.6,15.5,35.0,24.3,50.6,16.0,37.5,25.5,53.6,15.5,35.0,24.3,50.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES)
GOLD - COMMODITY EXCHANGE INC.,240604,2024-06-04,88691,CMX ,1,88,447488,284566,47264,29697,83418,349349,397681,426310,49807,21178,447488,284566,47264,29697,83418,349349,397681,426310,49807,21178,0,0,0,0,0,0,0,0,0,0,-37942.0,-2171.0,-2888.0,-8287.0,-25763.0,-20782.0,-36221.0,-31957.0,-1721.0,-5985.0,100,63.6,10.6,6.6,18.6,78.1,88.9,95.3,11.1,4.7,100,63.6,10.6,6.6,18.6,78.1,88.9,95.3,11.1,4.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311,183,63,78,40,51,255,163,311,183,63,78,40,51,255,163,0,0,0,0,0,0,0,0,17.1,42.5,26.3,58.7,17.0,40.4,25.8,56.2,17.1,42.5,26.3,58.7,17.0,40.4,25.8,56.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES)
GOLD - COMMODITY EXCHANGE INC.,240611,2024-06-11,88691,CMX ,1,88,436857,276769,42843,27603,82174,342685,386546,413131,50311,23726,436857,276769,42843,27603,82174,342685,386546,413131,50311,23726,0,0,0,0,0,0,0,0,0,0,-10631.0,-7797.0,-4421.0,-2094.0,-1244.0,-6664.0,-11135.0,-13179.0,504.0,2548.0,100,63.4,9.8,6.3,18.8,78.4,88.5,94.6,11.5,5.4,100,63.4,9.8,6.3,18.8,78.4,88.5,94.6,11.5,5.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294,170,62,70,40,48,236,156,294,170,62,70,40,48,236,156,0,0,0,0,0,0,0,0,17.8,42.4,27.7,59.1,17.7,40.5,26.6,56.6,17.8,42.4,27.7,59.1,17.7,40.5,26.6,56.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES)
GOLD - COMMODITY EXCHANGE INC.,240618,2024-06-18,88691,CMX ,1,88,444345,287147,44063,26099,83440,351170,396686,421332,47659,23013,444345,287147,44063,26099,83440,351170,396686,421332,47659,23013,0,0,0,0,0,0,0,0,0,0,7488.0,10378.0,1220.0,-1504.0,1266.0,8485.0,10140.0,8201.0,-2652.0,-713.0,100,64.6,9.9,5.9,18.8,79.0,89.3,94.8,10.7,5.2,100,64.6,9.9,5.9,18.8,79.0,89.3,94.8,10.7,5.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308,182,57,68,41,57,248,160,308,182,57,68,41,57,248,160,0,0,0,0,0,0,0,0,17.8,42.1,28.1,58.5,17.8,39.9,26.8,56.1,17.8,42.1,28.1,58.5,17.8,39.9,26.8,56.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES)
GOLD - COMMODITY EXCHANGE INC.,240625,2024-06-25,88691,CMX ,1,88,452190,284885,38656,32318,86551,358039,403754,429013,48436,23177,452190,284885,38656,32318,86551,358039,403754,429013,48436,23177,0,0,0,0,0,0,0,0,0,0,7845.0,-2262.0,-5407.0,6219.0,3111.0,6869.0,7068.0,7681.0,777.0,164.0,100,63.0,8.5,7.1,19.1,79.2,89.3,94.9,10.7,5.1,100,63.0,8.5,7.1,19.1,79.2,89.3,94.9,10.7,5.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300,180,53,72,40,54,243,158,300,180,53,72,40,54,243,158,0,0,0,0,0,0,0,0,17.7,42.6,27.9,58.7,17.5,40.3,26.5,56.4,17.7,42.6,27.9,58.7,17.5,40.3,26.5,56.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES)
GOLD - COMMODITY EXCHANGE INC.,240702,2024-07-02,88691,CMX ,1,88,454730,280117,38574,40014,86905,351704,407036,430292,47694,24438,454730,280117,38574,40014,86905,351704,407036,430292,47694,24438,0,0,0,0,0,0,0,0,0,0,2540.0,-4768.0,-82.0,7696.0,354.0,-6335.0,3282.0,1279.0,-742.0,1261.0,100,61.6,8.5,8.8,19.1,77.3,89.5,94.6,10.5,5.4,100,61.6,8.5,8.8,19.1,77.3,89.5,94.6,10.5,5.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306,188,49,81,41,51,254,159,306,188,49,81,41,51,254,159,0,0,0,0,0,0,0,0,17.0,41.4,26.8,57.1,16.9,39.2,25.6,54.8,17.0,41.4,26.8,57.1,16.9,39.2,25.6,54.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES)
GOLD - COMMODITY EXCHANGE INC.,240709,2024-07-09,88691,CMX ,1,88,516324,303043,48268,69751,92907,373536,465701,491555,50623,24769,516324,303043,48268,69751,92907,373536,465701,491555,50623,24769,0,0,0,0,0,0,0,0,0,0,61594.0,22926.0,9694.0,29737.0,6002.0,21832.0,58665.0,61263.0,2929.0,331.0,100,58.7,9.3,13.5,18.0,72.3,90.2,95.2,9.8,4.8,100,58.7,9.3,13.5,18.0,72.3,90.2,95.2,9.8,4.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321,197,52,87,42,55,266,171,321,197,52,87,42,55,266,171,0,0,0,0,0,0,0,0,16.3,37.2,26.7,51.9,15.2,35.7,23.3,49.7,16.3,37.2,26.7,51.9,15.2,35.7,23.3,49.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES)
GOLD - COMMODITY EXCHANGE INC.,240716,2024-07-16,88691,CMX ,1,88,579862,349827,64803,66180,110041,419345,526048,550328,53814,29534,579862,349827,64803,66180,110041,419345,526048,550328,53814,29534,0,0,0,0,0,0,0,0,0,0,63538.0,46784.0,16535.0,-3571.0,17134.0,45809.0,60347.0,58773.0,3191.0,4765.0,100,60.3,11.2,11.4,19.0,72.3,90.7,94.9,9.3,5.1,100,60.3,11.2,11.4,19.0,72.3,90.7,94.9,9.3,5.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343,205,66,85,42,57,278,181,343,205,66,85,42,57,278,181,0,0,0,0,0,0,0,0,14.6,36.4,24.9,50.0,14.2,33.5,23.2,46.7,14.6,36.4,24.9,50.0,14.2,33.5,23.2,46.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES)
GOLD - COMMODITY EXCHANGE INC.,240723,2024-07-23,88691,CMX ,1,88,572306,341600,68526,74764,102237,403162,518601,546452,53705,25854,572306,341600,68526,74764,102237,403162,518601,546452,53705,25854,0,0,0,0,0,0,0,0,0,0,-7556.0,-8227.0,3723.0,8584.0,-7804.0,-16183.0,-7447.0,-3876.0,-109.0,-3680.0,100,59.7,12.0,13.1,17.9,70.4,90.6,95.5,9.4,4.5,100,59.7,12.0,13.1,17.9,70.4,90.6,95.5,9.4,4.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332,198,64,82,47,51,279,167,332,198,64,82,47,51,279,167,0,0,0,0,0,0,0,0,15.3,35.7,26.0,49.9,14.3,34.3,23.0,48.2,15.3,35.7,26.0,49.9,14.3,34.3,23.0,48.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES)
GOLD - COMMODITY EXCHANGE INC.,240730,2024-07-30,88691,CMX ,1,88,510914,313364,66763,48604,99015,371872,460983,487239,49931,23675,510914,313364,66763,48604,99015,371872,460983,487239,49931,23675,0,0,0,0,0,0,0,0,0,0,-61392.0,-28236.0,-1763.0,-26160.0,-3222.0,-31290.0,-57618.0,-59213.0,-3774.0,-2179.0,100,61.3,13.1,9.5,19.4,72.8,90.2,95.4,9.8,4.6,100,61.3,13.1,9.5,19.4,72.8,90.2,95.4,9.8,4.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319,190,60,78,41,50,264,160,319,190,60,78,41,50,264,160,0,0,0,0,0,0,0,0,16.5,39.5,26.7,55.1,16.5,36.9,24.7,51.0,16.5,39.5,26.7,55.1,16.5,36.9,24.7,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES)
GOLD - COMMODITY EXCHANGE INC.,240806,2024-08-06,88691,CMX ,1,88,480645,298119,59370,42879,88442,357476,429440,459725,51205,20920,480645,298119,59370,42879,88442,357476,429440,459725,51205,20920,0,0,0,0,0,0,0,0,0,0,-30269.0,-15245.0,-7393.0,-5725.0,-10573.0,-14396.0,-31543.0,-27514.0,1274.0,-2755.0,100,62.0,12.4,8.9,18.4,74.4,89.3,95.6,10.7,4.4,100,62.0,12.4,8.9,18.4,74.4,89.3,95.6,10.7,4.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306,165,74,86,42,50,253,169,306,165,74,86,42,50,253,169,0,0,0,0,0,0,0,0,17.6,44.4,27.6,58.5,17.5,42.0,26.5,55.9,17.6,44.4,27.6,58.5,17.5,42.0,26.5,55.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES)
GOLD - COMMODITY EXCHANGE INC.,240813,2024-08-13,88691,CMX ,1,88,505872,328769,61505,38402,88313,380815,455484,480722,50388,25150,505872,328769,61505,38402,88313,380815,455484,480722,50388,25150,0,0,0,0,0,0,0,0,0,0,25227.0,30650.0,2135.0,-4477.0,-129.0,23339.0,26044.0,20997.0,-817.0,4230.0,100,65.0,12.2,7.6,17.5,75.3,90.0,95.0,10.0,5.0,100,65.0,12.2,7.6,17.5,75.3,90.0,95.0,10.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329,186,75,75,41,50,263,168,329,186,75,75,41,50,263,168,0,0,0,0,0,0,0,0,16.8,42.9,26.4,56.9,16.8,40.0,25.3,53.9,16.8,42.9,26.4,56.9,16.8,40.0,25.3,53.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES)
GOLD - COMMODITY EXCHANGE INC.,240820,2024-08-20,88691,CMX ,1,88,532867,355551,64298,38166,86232,402738,479949,505202,52918,27665,532867,355551,64298,38166,86232,402738,479949,505202,52918,27665,0,0,0,0,0,0,0,0,0,0,26995.0,26782.0,2793.0,-236.0,-2081.0,21923.0,24465.0,24480.0,2530.0,2515.0,100,66.7,12.1,7.2,16.2,75.6,90.1,94.8,9.9,5.2,100,66.7,12.1,7.2,16.2,75.6,90.1,94.8,9.9,5.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341,200,70,79,43,52,275,172,341,200,70,79,43,52,275,172,0,0,0,0,0,0,0,0,16.8,41.5,26.1,56.7,16.6,38.8,25.1,53.9,16.8,41.5,26.1,56.7,16.6,38.8,25.1,53.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES)
GOLD - COMMODITY EXCHANGE INC.,240827,2024-08-27,88691,CMX ,1,88,521759,343330,48885,38638,85102,407421,467070,494944,54689,26815,521759,343330,48885,38638,85102,407421,467070,494944,54689,26815,0,0,0,0,0,0,0,0,0,0,-11108.0,-12221.0,-15413.0,472.0,-1130.0,4683.0,-12879.0,-10258.0,1771.0,-850.0,100,65.8,9.4,7.4,16.3,78.1,89.5,94.9,10.5,5.1,100,65.8,9.4,7.4,16.3,78.1,89.5,94.9,10.5,5.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324,192,62,75,40,53,258,167,324,192,62,75,40,53,258,167,0,0,0,0,0,0,0,0,17.0,43.4,26.0,59.0,16.9,41.1,25.0,56.7,17.0,43.4,26.0,59.0,16.9,41.1,25.0,56.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES)
GOLD - COMMODITY EXCHANGE INC.,240903,2024-09-03,88691,CMX ,1,88,511136,339157,51599,40365,80416,392303,459938,484267,51198,26869,511136,339157,51599,40365,80416,392303,459938,484267,51198,26869,0,0,0,0,0,0,0,0,0,0,-10623.0,-4173.0,2714.0,1727.0,-4686.0,-15118.0,-7132.0,-10677.0,-3491.0,54.0,100,66.4,10.1,7.9,15.7,76.8,90.0,94.7,10.0,5.3,100,66.4,10.1,7.9,15.7,76.8,90.0,94.7,10.0,5.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313,180,65,75,38,55,245,170,313,180,65,75,38,55,245,170,0,0,0,0,0,0,0,0,17.8,44.0,27.2,59.1,17.6,42.5,26.2,57.6,17.8,44.0,27.2,59.1,17.6,42.5,26.2,57.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES)
GOLD - COMMODITY EXCHANGE INC.,240910,2024-09-10,88691,CMX ,1,88,511501,340006,57505,42326,78232,385131,460564,484962,50937,26539,511501,340006,57505,42326,78232,385131,460564,484962,50937,26539,0,0,0,0,0,0,0,0,0,0,365.0,849.0,5906.0,1961.0,-2184.0,-7172.0,626.0,695.0,-261.0,-330.0,100,66.5,11.2,8.3,15.3,75.3,90.0,94.8,10.0,5.2,100,66.5,11.2,8.3,15.3,75.3,90.0,94.8,10.0,5.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318,183,67,78,39,52,255,166,318,183,67,78,39,52,255,166,0,0,0,0,0,0,0,0,18.4,42.3,27.1,56.9,18.2,40.8,25.9,55.4,18.4,42.3,27.1,56.9,18.2,40.8,25.9,55.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES)
GOLD - COMMODITY EXCHANGE INC.,240917,2024-09-17,88691,CMX ,1,88,537627,369734,59668,40270,74647,409774,484651,509712,52976,27915,537627,369734,59668,40270,74647,409774,484651,509712,52976,27915,0,0,0,0,0,0,0,0,0,0,26126.0,29728.0,2163.0,-2056.0,-3585.0,24643.0,24087.0,24750.0,2039.0,1376.0,100,68.8,11.1,7.5,13.9,76.2,90.1,94.8,9.9,5.2,100,68.8,11.1,7.5,13.9,76.2,90.1,94.8,9.9,5.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326,191,67,76,37,54,258,169,326,191,67,76,37,54,258,169,0,0,0,0,0,0,0,0,18.5,40.6,27.7,55.9,18.2,39.1,26.6,54.3,18.5,40.6,27.7,55.9,18.2,39.1,26.6,54.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES)
GOLD - COMMODITY EXCHANGE INC.,240924,2024-09-24,88691,CMX ,1,88,564640,387572,72182,46911,76713,416419,511196,535512,53444,29128,564640,387572,72182,46911,76713,416419,511196,535512,53444,29128,0,0,0,0,0,0,0,0,0,0,27013.0,17838.0,12514.0,6641.0,2066.0,6645.0,26545.0,25800.0,468.0,1213.0,100,68.6,12.8,8.3,13.6,73.7,90.5,94.8,9.5,5.2,100,68.6,12.8,8.3,13.6,73.7,90.5,94.8,9.5,5.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336,195,70,82,39,56,268,176,336,195,70,82,39,56,268,176,0,0,0,0,0,0,0,0,18.6,38.1,27.6,53.4,18.2,36.6,26.6,51.3,18.6,38.1,27.6,53.4,18.2,36.6,26.6,51.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES)
GOLD - COMMODITY EXCHANGE INC.,241001,2024-10-01,88691,CMX ,1,88,533107,370051,70120,42766,67099,394623,479916,507509,53191,25598,533107,370051,70120,42766,67099,394623,479916,507509,53191,25598,0,0,0,0,0,0,0,0,0,0,-31533.0,-17521.0,-2062.0,-4145.0,-9614.0,-21796.0,-31280.0,-28003.0,-253.0,-3530.0,100,69.4,13.2,8.0,12.6,74.0,90.0,95.2,10.0,4.8,100,69.4,13.2,8.0,12.6,74.0,90.0,95.2,10.0,4.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324,182,71,66,35,57,243,170,324,182,71,66,35,57,243,170,0,0,0,0,0,0,0,0,19.6,38.3,29.1,52.4,19.4,37.1,27.8,50.9,19.6,38.3,29.1,52.4,19.4,37.1,27.8,50.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES)
GOLD - COMMODITY EXCHANGE INC.,241008,2024-10-08,88691,CMX ,1,88,520316,348891,70711,51028,68957,372933,468876,494672,51440,25644,520316,348891,70711,51028,68957,372933,468876,494672,51440,25644,0,0,0,0,0,0,0,0,0,0,-12791.0,-21160.0,591.0,8262.0,1858.0,-21690.0,-11040.0,-12837.0,-1751.0,46.0,100,67.1,13.6,9.8,13.3,71.7,90.1,95.1,9.9,4.9,100,67.1,13.6,9.8,13.3,71.7,90.1,95.1,9.9,4.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318,179,69,67,36,52,238,168,318,179,69,67,36,52,238,168,0,0,0,0,0,0,0,0,20.3,38.2,29.4,51.7,20.2,36.8,28.1,50.1,20.3,38.2,29.4,51.7,20.2,36.8,28.1,50.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES)
GOLD - COMMODITY EXCHANGE INC.,241015,2024-10-15,88691,CMX ,1,88,541232,357494,71060,63220,70028,382686,490742,516966,50490,24266,541232,357494,71060,63220,70028,382686,490742,516966,50490,24266,0,0,0,0,0,0,0,0,0,0,20916.0,8603.0,349.0,12192.0,1071.0,9753.0,21866.0,22294.0,-950.0,-1378.0,100,66.1,13.1,11.7,12.9,70.7,90.7,95.5,9.3,4.5,100,66.1,13.1,11.7,12.9,70.7,90.7,95.5,9.3,4.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328,187,72,71,34,54,250,171,328,187,72,71,34,54,250,171,0,0,0,0,0,0,0,0,19.6,36.5,28.8,50.0,19.5,35.0,27.4,48.3,19.6,36.5,28.8,50.0,19.5,35.0,27.4,48.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES)
GOLD - COMMODITY EXCHANGE INC.,241022,2024-10-22,88691,CMX ,1,88,573760,371813,75609,81488,66245,390946,519546,548043,54214,25717,573760,371813,75609,81488,66245,390946,519546,548043,54214,25717,0,0,0,0,0,0,0,0,0,0,32528.0,14319.0,4549.0,18268.0,-3783.0,8260.0,28804.0,31077.0,3724.0,1451.0,100,64.8,13.2,14.2,11.5,68.1,90.6,95.5,9.4,4.5,100,64.8,13.2,14.2,11.5,68.1,90.6,95.5,9.4,4.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344,197,74,74,35,56,260,180,344,197,74,74,35,56,260,180,0,0,0,0,0,0,0,0,18.9,34.6,29.5,47.9,17.6,33.5,26.1,45.5,18.9,34.6,29.5,47.9,17.6,33.5,26.1,45.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES)
GOLD - COMMODITY EXCHANGE INC.,241029,2024-10-29,88691,CMX ,1,88,579468,366636,87983,90465,68935,372606,526036,551054,53432,28414,579468,366636,87983,90465,68935,372606,526036,551054,53432,28414,0,0,0,0,0,0,0,0,0,0,5708.0,-5177.0,12374.0,8977.0,2690.0,-18340.0,6490.0,3011.0,-782.0,2697.0,100,63.3,15.2,15.6,11.9,64.3,90.8,95.1,9.2,4.9,100,63.3,15.2,15.6,11.9,64.3,90.8,95.1,9.2,4.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334,191,74,75,35,50,258,172,334,191,74,75,35,50,258,172,0,0,0,0,0,0,0,0,19.2,31.4,29.5,45.9,17.0,29.9,25.4,41.9,19.2,31.4,29.5,45.9,17.0,29.9,25.4,41.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES)
