Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Dealer_Positions_Spread_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Asset_Mgr_Positions_Spread_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Lev_Money_Positions_Spread_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Other_Rept_Positions_Spread_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Change_in_Open_Interest_All,Change_in_Dealer_Long_All,Change_in_Dealer_Short_All,Change_in_Dealer_Spread_All,Change_in_Asset_Mgr_Long_All,Change_in_Asset_Mgr_Short_All,Change_in_Asset_Mgr_Spread_All,Change_in_Lev_Money_Long_All,Change_in_Lev_Money_Short_All,Change_in_Lev_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Dealer_Long_All,Pct_of_OI_Dealer_Short_All,Pct_of_OI_Dealer_Spread_All,Pct_of_OI_Asset_Mgr_Long_All,Pct_of_OI_Asset_Mgr_Short_All,Pct_of_OI_Asset_Mgr_Spread_All,Pct_of_OI_Lev_Money_Long_All,Pct_of_OI_Lev_Money_Short_All,Pct_of_OI_Lev_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Traders_Tot_All,Traders_Dealer_Long_All,Traders_Dealer_Short_All,Traders_Dealer_Spread_All,Traders_Asset_Mgr_Long_All,Traders_Asset_Mgr_Short_All,Traders_Asset_Mgr_Spread_All,Traders_Lev_Money_Long_All,Traders_Lev_Money_Short_All,Traders_Lev_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,180605,2018-06-05,232741,CME ,0,232,143872,83456,14106,1859,4644,41496,1736,29086,46035,2829,1787,942,68,125465,109071,18407,34801,-12101.0,-2412.0,1458.0,474.0,407.0,-2733.0,-157.0,-8390.0,-6853.0,238.0,-16.0,-590.0,0.0,-9856.0,-8163.0,-2245.0,-3938.0,100,58.0,9.8,1.3,3.2,28.8,1.2,20.2,32.0,2.0,1.2,0.7,0.0,87.2,75.8,12.8,24.2,89,10.0,5.0,4.0,7.0,13.0,4.0,22.0,27.0,12.0,,,,50,60,57.5,34.0,68.1,46.6,57.5,33.8,67.0,45.6,"(CONTRACTS OF AUD 100,000)",F10,FutOnly
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,180612,2018-06-12,232741,CME ,0,232,137724,75328,15507,4117,6641,36305,1759,21729,39367,5781,1364,52,24,116743,102912,20981,34812,-6148.0,-8128.0,1401.0,2258.0,1997.0,-5191.0,23.0,-7357.0,-6668.0,2952.0,-423.0,-890.0,-44.0,-8722.0,-6159.0,2574.0,11.0,100,54.7,11.3,3.0,4.8,26.4,1.3,15.8,28.6,4.2,1.0,0.0,0.0,84.8,74.7,15.2,25.3,81,7.0,5.0,5.0,8.0,12.0,4.0,14.0,31.0,21.0,,,,52,60,54.7,30.4,63.4,43.3,54.2,28.7,62.8,40.9,"(CONTRACTS OF AUD 100,000)",F10,FutOnly
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,180619,2018-06-19,232741,CME ,0,232,135854,74633,1526,292,5022,41993,1674,30693,50367,2494,1320,333,1,116129,98680,19725,37174,-1870.0,-695.0,-13981.0,-3825.0,-1619.0,5688.0,-85.0,8964.0,11000.0,-3287.0,-44.0,281.0,-23.0,-614.0,-4232.0,-1256.0,2362.0,100,54.9,1.1,0.2,3.7,30.9,1.2,22.6,37.1,1.8,1.0,0.2,0.0,85.5,72.6,14.5,27.4,87,11.0,,,7.0,14.0,4.0,17.0,32.0,13.0,,,,45,61,50.0,29.0,64.1,39.7,50.0,28.8,62.8,39.5,"(CONTRACTS OF AUD 100,000)",F10,FutOnly
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,180626,2018-06-26,232741,CME ,0,232,137795,79513,2003,323,4392,40461,1755,29708,50402,3007,1400,367,1,120099,98319,17696,39476,1941.0,4880.0,477.0,31.0,-630.0,-1532.0,81.0,-985.0,35.0,513.0,80.0,34.0,0.0,3970.0,-361.0,-2029.0,2302.0,100,57.7,1.5,0.2,3.2,29.4,1.3,21.6,36.6,2.2,1.0,0.3,0.0,87.2,71.4,12.8,28.6,93,11.0,4.0,,7.0,15.0,4.0,18.0,34.0,14.0,,,,50,64,50.6,25.8,63.8,36.3,50.6,25.6,63.1,35.8,"(CONTRACTS OF AUD 100,000)",F10,FutOnly
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,180703,2018-07-03,232741,CME ,0,232,141049,81104,3354,292,5892,42817,1862,29290,48219,3412,1900,480,1,123753,100437,17296,40612,3254.0,1591.0,1351.0,-31.0,1500.0,2356.0,107.0,-418.0,-2183.0,405.0,500.0,113.0,0.0,3654.0,2118.0,-400.0,1136.0,100,57.5,2.4,0.2,4.2,30.4,1.3,20.8,34.2,2.4,1.3,0.3,0.0,87.7,71.2,12.3,28.8,92,13.0,4.0,,7.0,17.0,4.0,16.0,32.0,14.0,,,,47,65,48.9,24.5,62.0,35.7,48.9,24.1,61.2,35.2,"(CONTRACTS OF AUD 100,000)",F10,FutOnly
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,180710,2018-07-10,232741,CME ,0,232,135171,81099,3602,569,5914,40194,1685,25480,46805,2577,401,386,1,117726,95819,17445,39352,-5878.0,-5.0,248.0,277.0,22.0,-2623.0,-177.0,-3810.0,-1414.0,-835.0,-1499.0,-94.0,0.0,-6027.0,-4618.0,149.0,-1260.0,100,60.0,2.7,0.4,4.4,29.7,1.2,18.9,34.6,1.9,0.3,0.3,0.0,87.1,70.9,12.9,29.1,89,11.0,4.0,,7.0,16.0,4.0,16.0,32.0,12.0,,,,44,65,50.6,25.6,63.4,37.3,50.6,25.1,62.6,36.8,"(CONTRACTS OF AUD 100,000)",F10,FutOnly
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,180717,2018-07-17,232741,CME ,0,232,132268,79110,4052,523,6063,40186,1686,24402,44972,2229,903,529,0,114916,94177,17352,38091,-2903.0,-1989.0,450.0,-46.0,149.0,-8.0,1.0,-1078.0,-1833.0,-348.0,502.0,143.0,-1.0,-2810.0,-1642.0,-93.0,-1261.0,100,59.8,3.1,0.4,4.6,30.4,1.3,18.4,34.0,1.7,0.7,0.4,0.0,86.9,71.2,13.1,28.8,87,10.0,4.0,,6.0,16.0,4.0,17.0,30.0,13.0,,,0.0,42,65,51.9,26.1,64.0,37.4,51.9,25.8,62.6,36.9,"(CONTRACTS OF AUD 100,000)",F10,FutOnly
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,180724,2018-07-24,232741,CME ,0,232,133557,82407,4807,523,5243,41598,1686,22248,44398,3226,895,461,0,116228,96699,17329,36858,1289.0,3297.0,755.0,0.0,-820.0,1412.0,0.0,-2154.0,-574.0,997.0,-8.0,-68.0,0.0,1312.0,2522.0,-23.0,-1233.0,100,61.7,3.6,0.4,3.9,31.1,1.3,16.7,33.2,2.4,0.7,0.3,0.0,87.0,72.4,13.0,27.6,87,11.0,4.0,,5.0,16.0,4.0,17.0,29.0,15.0,,,0.0,44,65,52.6,26.3,65.3,37.5,52.6,26.1,64.4,36.9,"(CONTRACTS OF AUD 100,000)",F10,FutOnly
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,180731,2018-07-31,232741,CME ,0,232,137325,86278,4402,358,6078,42261,1010,21344,47462,4037,477,381,0,119582,99911,17743,37414,3768.0,3871.0,-405.0,-165.0,835.0,663.0,-676.0,-904.0,3064.0,811.0,-418.0,-80.0,0.0,3354.0,3212.0,414.0,556.0,100,62.8,3.2,0.3,4.4,30.8,0.7,15.5,34.6,2.9,0.3,0.3,0.0,87.1,72.8,12.9,27.2,89,10.0,4.0,,5.0,17.0,4.0,17.0,32.0,17.0,,,0.0,45,68,54.6,26.2,66.8,37.9,54.6,26.0,65.7,37.4,"(CONTRACTS OF AUD 100,000)",F10,FutOnly
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,180807,2018-08-07,232741,CME ,0,232,141237,90903,4125,442,6496,40459,1016,20513,51130,3489,444,565,0,123303,101226,17934,40011,3912.0,4625.0,-277.0,84.0,418.0,-1802.0,6.0,-831.0,3668.0,-548.0,-33.0,184.0,0.0,3721.0,1315.0,191.0,2597.0,100,64.4,2.9,0.3,4.6,28.6,0.7,14.5,36.2,2.5,0.3,0.4,0.0,87.3,71.7,12.7,28.3,88,11.0,,4.0,6.0,16.0,4.0,13.0,36.0,17.0,,,0.0,43,70,57.2,24.8,68.5,37.3,57.2,24.6,67.6,36.8,"(CONTRACTS OF AUD 100,000)",F10,FutOnly
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,180814,2018-08-14,232741,CME ,0,232,149238,91574,3980,1230,6514,41176,1014,21062,53239,3319,3866,630,0,128579,104588,20659,44650,8001.0,671.0,-145.0,788.0,18.0,717.0,-2.0,549.0,2109.0,-170.0,3422.0,65.0,0.0,5276.0,3362.0,2725.0,4639.0,100,61.4,2.7,0.8,4.4,27.6,0.7,14.1,35.7,2.2,2.6,0.4,0.0,86.2,70.1,13.8,29.9,94,10.0,,,6.0,18.0,4.0,17.0,35.0,13.0,,,0.0,43,71,54.5,21.9,65.7,32.1,53.9,21.4,64.3,31.7,"(CONTRACTS OF AUD 100,000)",F10,FutOnly
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,180821,2018-08-21,232741,CME ,0,232,145299,94062,3403,1609,6195,39049,1216,19292,51827,3193,1799,1083,0,127366,101380,17933,43919,-3939.0,2488.0,-577.0,379.0,-319.0,-2127.0,202.0,-1770.0,-1412.0,-126.0,-2067.0,453.0,0.0,-1213.0,-3208.0,-2726.0,-731.0,100,64.7,2.3,1.1,4.3,26.9,0.8,13.3,35.7,2.2,1.2,0.7,0.0,87.7,69.8,12.3,30.2,97,12.0,,,6.0,17.0,4.0,17.0,36.0,15.0,,4.0,0.0,45,74,56.3,21.7,69.4,32.4,55.4,21.2,67.5,31.9,"(CONTRACTS OF AUD 100,000)",F10,FutOnly
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,180828,2018-08-28,232741,CME ,0,232,141344,85362,5502,4907,6586,35673,1152,20509,49496,2441,943,1155,0,121900,100326,19444,41018,-3955.0,-8700.0,2099.0,3298.0,391.0,-3376.0,-64.0,1217.0,-2331.0,-752.0,-856.0,72.0,0.0,-5466.0,-1054.0,1511.0,-2901.0,100,60.4,3.9,3.5,4.7,25.2,0.8,14.5,35.0,1.7,0.7,0.8,0.0,86.2,71.0,13.8,29.0,94,10.0,5.0,5.0,5.0,16.0,4.0,14.0,37.0,12.0,,4.0,0.0,42,73,54.5,21.3,69.1,34.2,52.4,21.2,66.0,33.7,"(CONTRACTS OF AUD 100,000)",F10,FutOnly
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,180904,2018-09-04,232741,CME ,0,232,156234,88374,4698,6463,7335,41269,1186,27186,54275,3648,2446,1316,1,136639,112856,19595,43378,14890.0,3012.0,-804.0,1556.0,749.0,5596.0,34.0,6677.0,4779.0,1207.0,1503.0,161.0,1.0,14739.0,12530.0,151.0,2360.0,100,56.6,3.0,4.1,4.7,26.4,0.8,17.4,34.7,2.3,1.6,0.8,0.0,87.5,72.2,12.5,27.8,99,11.0,4.0,5.0,6.0,19.0,4.0,20.0,32.0,17.0,,,,49,77,51.7,19.2,65.4,31.7,49.0,18.7,61.6,30.8,"(CONTRACTS OF AUD 100,000)",F10,FutOnly
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,180911,2018-09-11,232741,CME ,0,232,176761,87103,5661,8237,6827,49550,1486,41200,57845,5117,2808,2349,11,152789,130256,23972,46505,20527.0,-1271.0,963.0,1774.0,-508.0,8281.0,300.0,14014.0,3570.0,1469.0,362.0,1033.0,10.0,16150.0,17400.0,4377.0,3127.0,100,49.3,3.2,4.7,3.9,28.0,0.8,23.3,32.7,2.9,1.6,1.3,0.0,86.4,73.7,13.6,26.3,100,11.0,4.0,5.0,5.0,21.0,6.0,20.0,31.0,19.0,5.0,,,53,79,47.9,22.0,62.1,35.3,44.4,21.6,57.8,33.7,"(CONTRACTS OF AUD 100,000)",F10,FutOnly
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,180918,2018-09-18,232741,CME ,0,232,162860,98927,3558,14,7009,57169,1666,31816,49179,3459,1467,3531,10,144368,118586,18492,44274,-13901.0,11824.0,-2103.0,-8223.0,182.0,7619.0,180.0,-9384.0,-8666.0,-1658.0,-1341.0,1182.0,-1.0,-8421.0,-11670.0,-5480.0,-2231.0,100,60.7,2.2,0.0,4.3,35.1,1.0,19.5,30.2,2.1,0.9,2.2,0.0,88.6,72.8,11.4,27.2,94,11.0,,,4.0,19.0,5.0,20.0,29.0,12.0,4.0,4.0,,47,67,56.4,26.7,67.2,40.5,56.4,26.2,66.1,39.9,"(CONTRACTS OF AUD 100,000)",F10,FutOnly
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,180925,2018-09-25,232741,CME ,0,232,158761,100407,3558,19,7043,56315,1666,25023,48824,3874,1358,3684,13,139403,117953,19358,40808,-4099.0,1480.0,0.0,5.0,34.0,-854.0,0.0,-6793.0,-355.0,415.0,-109.0,153.0,3.0,-4965.0,-633.0,866.0,-3466.0,100,63.2,2.2,0.0,4.4,35.5,1.0,15.8,30.8,2.4,0.9,2.3,0.0,87.8,74.3,12.2,25.7,95,10.0,,,,20.0,5.0,19.0,30.0,15.0,4.0,5.0,,46,73,57.3,25.8,68.3,40.6,57.3,25.6,67.4,40.1,"(CONTRACTS OF AUD 100,000)",F10,FutOnly
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,181002,2018-10-02,232741,CME ,0,232,154671,98265,3558,701,7061,55113,1632,22947,50296,2630,1443,2220,11,134690,116161,19981,38510,-4090.0,-2142.0,0.0,682.0,18.0,-1202.0,-34.0,-2076.0,1472.0,-1244.0,85.0,-1464.0,-2.0,-4713.0,-1792.0,623.0,-2298.0,100,63.5,2.3,0.5,4.6,35.6,1.1,14.8,32.5,1.7,0.9,1.4,0.0,87.1,75.1,12.9,24.9,95,10.0,,,,20.0,5.0,18.0,33.0,14.0,4.0,4.0,,47,72,57.8,23.1,69.3,38.3,57.8,23.0,67.9,37.7,"(CONTRACTS OF AUD 100,000)",F10,FutOnly
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,181009,2018-10-09,232741,CME ,0,232,170758,107201,4233,1270,7545,57241,1630,25419,56043,2944,662,2725,9,146680,126095,24078,44663,16087.0,8936.0,675.0,569.0,484.0,2128.0,-2.0,2472.0,5747.0,314.0,-781.0,505.0,-2.0,11990.0,9934.0,4097.0,6153.0,100,62.8,2.5,0.7,4.4,33.5,1.0,14.9,32.8,1.7,0.4,1.6,0.0,85.9,73.8,14.1,26.2,99,10.0,4.0,,4.0,20.0,5.0,20.0,34.0,11.0,,5.0,,43,76,56.3,22.1,68.0,36.3,56.3,21.9,66.9,35.8,"(CONTRACTS OF AUD 100,000)",F10,FutOnly
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,181016,2018-10-16,232741,CME ,0,232,155988,102631,3580,163,7835,54920,1621,20478,48451,2131,617,3196,42,135518,114104,20470,41884,-14770.0,-4570.0,-653.0,-1107.0,290.0,-2321.0,-9.0,-4941.0,-7592.0,-813.0,-45.0,471.0,33.0,-11162.0,-11991.0,-3608.0,-2779.0,100,65.8,2.3,0.1,5.0,35.2,1.0,13.1,31.1,1.4,0.4,2.0,0.0,86.9,73.1,13.1,26.9,92,11.0,4.0,,4.0,19.0,5.0,18.0,29.0,11.0,,5.0,,44,69,58.6,24.5,71.3,39.9,58.6,24.3,70.3,39.3,"(CONTRACTS OF AUD 100,000)",F10,FutOnly
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,181023,2018-10-23,232741,CME ,0,232,157539,98454,2688,1726,8218,53316,1676,19913,49629,2879,1901,3289,52,134819,115255,22720,42284,1551.0,-4177.0,-892.0,1563.0,383.0,-1604.0,55.0,-565.0,1178.0,748.0,1284.0,93.0,10.0,-699.0,1151.0,2250.0,400.0,100,62.5,1.7,1.1,5.2,33.8,1.1,12.6,31.5,1.8,1.2,2.1,0.0,85.6,73.2,14.4,26.8,94,11.0,,,4.0,19.0,5.0,18.0,31.0,15.0,,5.0,,47,72,56.3,24.5,68.5,39.1,56.3,24.3,67.4,38.4,"(CONTRACTS OF AUD 100,000)",F10,FutOnly
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,181030,2018-10-30,232741,CME ,0,232,164840,102763,2933,2053,9485,53673,1845,22933,47537,4970,474,8522,88,144611,121621,20229,43219,7301.0,4309.0,245.0,327.0,1267.0,357.0,169.0,3020.0,-2092.0,2091.0,-1427.0,5233.0,36.0,9792.0,6366.0,-2491.0,935.0,100,62.3,1.8,1.2,5.8,32.6,1.1,13.9,28.8,3.0,0.3,5.2,0.1,87.7,73.8,12.3,26.2,102,12.0,,,7.0,21.0,6.0,21.0,28.0,12.0,,10.0,,50,75,56.4,22.9,68.5,36.4,56.3,22.8,67.4,35.6,"(CONTRACTS OF AUD 100,000)",F10,FutOnly
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,181106,2018-11-06,232741,CME ,0,232,150565,88703,5874,2859,10962,47753,1471,23156,45715,3270,0,6100,89,130510,113131,20055,37434,-14275.0,-14060.0,2941.0,806.0,1477.0,-5920.0,-374.0,223.0,-1822.0,-1700.0,-474.0,-2422.0,1.0,-14101.0,-8490.0,-174.0,-5785.0,100,58.9,3.9,1.9,7.3,31.7,1.0,15.4,30.4,2.2,0.0,4.1,0.1,86.7,75.1,13.3,24.9,87,8.0,5.0,,9.0,18.0,4.0,17.0,23.0,15.0,0.0,7.0,,46,64,55.6,23.6,68.8,38.2,55.4,23.3,67.3,37.7,"(CONTRACTS OF AUD 100,000)",F10,FutOnly
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,181113,2018-11-13,232741,CME ,0,232,146295,86673,9138,2981,9924,43421,1471,19347,41280,4444,0,5913,108,124948,108756,21347,37539,-4270.0,-2030.0,3264.0,122.0,-1038.0,-4332.0,0.0,-3809.0,-4435.0,1174.0,0.0,-187.0,19.0,-5562.0,-4375.0,1292.0,105.0,100,59.2,6.2,2.0,6.8,29.7,1.0,13.2,28.2,3.0,0.0,4.0,0.1,85.4,74.3,14.6,25.7,82,7.0,6.0,,7.0,17.0,4.0,13.0,25.0,16.0,0.0,7.0,,40,66,56.4,24.4,68.7,39.1,55.6,23.7,67.0,36.9,"(CONTRACTS OF AUD 100,000)",F10,FutOnly
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,181120,2018-11-20,232741,CME ,0,232,141872,79890,12750,2683,12176,38460,1648,18142,41199,4717,139,7282,41,119436,108780,22436,33092,-4423.0,-6783.0,3612.0,-298.0,2252.0,-4961.0,177.0,-1205.0,-81.0,273.0,139.0,1369.0,-67.0,-5512.0,24.0,1089.0,-4447.0,100,56.3,9.0,1.9,8.6,27.1,1.2,12.8,29.0,3.3,0.1,5.1,0.0,84.2,76.7,15.8,23.3,91,7.0,6.0,,8.0,18.0,4.0,16.0,30.0,15.0,,5.0,,48,66,56.7,26.1,67.4,39.8,56.7,24.1,65.9,37.8,"(CONTRACTS OF AUD 100,000)",F10,FutOnly
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,181127,2018-11-27,232741,CME ,0,232,136796,80380,14203,2687,11625,36506,1744,14166,34683,4696,166,6866,14,115478,101399,21318,35397,-5076.0,490.0,1453.0,4.0,-551.0,-1954.0,96.0,-3976.0,-6516.0,-21.0,27.0,-416.0,-27.0,-3958.0,-7381.0,-1118.0,2305.0,100,58.8,10.4,2.0,8.5,26.7,1.3,10.4,25.4,3.4,0.1,5.0,0.0,84.4,74.1,15.6,25.9,84,7.0,7.0,,7.0,19.0,4.0,12.0,28.0,15.0,,,,42,65,58.3,26.8,70.3,39.0,58.3,24.7,68.4,36.6,"(CONTRACTS OF AUD 100,000)",F10,FutOnly
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,181204,2018-12-04,232741,CME ,0,232,148755,76713,25216,2963,13896,28974,1462,19006,44389,6656,5749,6709,12,126457,116381,22298,32374,11959.0,-3667.0,11013.0,276.0,2271.0,-7532.0,-282.0,4840.0,9706.0,1960.0,5583.0,-157.0,-2.0,10979.0,14982.0,980.0,-3023.0,100,51.6,17.0,2.0,9.3,19.5,1.0,12.8,29.8,4.5,3.9,4.5,0.0,85.0,78.2,15.0,21.8,92,7.0,7.0,4.0,8.0,17.0,4.0,19.0,27.0,16.0,4.0,,,51,66,50.8,26.5,65.3,40.7,50.6,23.5,63.1,36.8,"(CONTRACTS OF AUD 100,000)",F10,FutOnly
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,181211,2018-12-11,232741,CME ,0,232,148414,72278,23967,5558,13960,33224,2202,18170,31956,11934,2100,7271,43,126245,116155,22169,32259,-341.0,-4435.0,-1249.0,2595.0,64.0,4250.0,740.0,-836.0,-12433.0,5278.0,-3649.0,562.0,31.0,-212.0,-226.0,-129.0,-115.0,100,48.7,16.1,3.7,9.4,22.4,1.5,12.2,21.5,8.0,1.4,4.9,0.0,85.1,78.3,14.9,21.7,87,8.0,6.0,4.0,7.0,17.0,6.0,19.0,23.0,17.0,,4.0,,51,65,51.4,29.7,64.1,40.5,51.4,26.1,60.3,36.9,"(CONTRACTS OF AUD 100,000)",F10,FutOnly
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,181218,2018-12-18,232741,CME ,0,232,112262,44933,5715,441,14511,33119,2133,21949,24088,5026,3197,8534,22,92212,79078,20050,33184,-36152.0,-27345.0,-18252.0,-5117.0,551.0,-105.0,-69.0,3779.0,-7868.0,-6908.0,1097.0,1263.0,-21.0,-34033.0,-37077.0,-2119.0,925.0,100,40.0,5.1,0.4,12.9,29.5,1.9,19.6,21.5,4.5,2.8,7.6,0.0,82.1,70.4,17.9,29.6,81,8.0,4.0,,7.0,17.0,5.0,20.0,18.0,9.0,,5.0,,43,55,48.6,23.8,58.1,34.3,46.8,23.5,55.6,34.0,"(CONTRACTS OF AUD 100,000)",F10,FutOnly
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,181224,2018-12-24,232741,CME ,0,232,117693,44078,4139,1558,13774,39444,2626,27214,26554,4352,1184,4391,22,94808,83086,22885,34607,5431.0,-855.0,-1576.0,1117.0,-737.0,6325.0,493.0,5265.0,2466.0,-674.0,-2013.0,-4143.0,0.0,2596.0,4008.0,2835.0,1423.0,100,37.5,3.5,1.3,11.7,33.5,2.2,23.1,22.6,3.7,1.0,3.7,0.0,80.6,70.6,19.4,29.4,79,9.0,4.0,,6.0,17.0,5.0,17.0,20.0,11.0,,4.0,,42,56,45.8,21.8,56.8,32.0,44.1,21.5,54.4,31.3,"(CONTRACTS OF AUD 100,000)",F10,FutOnly
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,181231,2018-12-31,232741,CME ,0,232,122428,45324,4106,1533,13617,38766,2854,32170,28967,3594,1141,3786,22,100255,83628,22173,38800,4735.0,1246.0,-33.0,-25.0,-157.0,-678.0,228.0,4956.0,2413.0,-758.0,-43.0,-605.0,0.0,5447.0,542.0,-712.0,4193.0,100,37.0,3.4,1.3,11.1,31.7,2.3,26.3,23.7,2.9,0.9,3.1,0.0,81.9,68.3,18.1,31.7,82,9.0,4.0,,5.0,19.0,5.0,20.0,19.0,14.0,,4.0,,45,59,44.9,21.9,56.7,31.9,43.3,21.4,54.5,31.4,"(CONTRACTS OF AUD 100,000)",F10,FutOnly
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,190108,2019-01-08,232741,CME ,0,232,127476,56286,6228,1113,15963,34871,3093,24362,35871,3562,1955,4069,68,106402,88875,21074,38601,5048.0,10962.0,2122.0,-420.0,2346.0,-3895.0,239.0,-7808.0,6904.0,-32.0,814.0,283.0,46.0,6147.0,5247.0,-1099.0,-199.0,100,44.2,4.9,0.9,12.5,27.4,2.4,19.1,28.1,2.8,1.5,3.2,0.1,83.5,69.7,16.5,30.3,91,10.0,5.0,,6.0,20.0,5.0,22.0,21.0,11.0,,6.0,,48,63,47.3,24.7,59.7,35.1,45.7,24.5,57.2,34.7,"(CONTRACTS OF AUD 100,000)",F10,FutOnly
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,190115,2019-01-15,232741,CME ,0,232,125344,53299,6656,2240,17932,31344,2532,22343,40672,3567,2927,2880,68,104908,89959,20436,35385,-2132.0,-2987.0,428.0,1127.0,1969.0,-3527.0,-561.0,-2019.0,4801.0,5.0,972.0,-1189.0,0.0,-1494.0,1084.0,-638.0,-3216.0,100,42.5,5.3,1.8,14.3,25.0,2.0,17.8,32.4,2.8,2.3,2.3,0.1,83.7,71.8,16.3,28.2,88,9.0,5.0,,10.0,16.0,6.0,17.0,26.0,12.0,,4.0,,47,63,48.8,24.4,63.1,35.8,47.1,24.1,59.8,35.5,"(CONTRACTS OF AUD 100,000)",F10,FutOnly
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,190122,2019-01-22,232741,CME ,0,232,120516,51308,7638,2107,16869,31127,2364,19784,34425,3517,2927,3988,38,98914,85204,21602,35312,-4828.0,-1991.0,982.0,-133.0,-1063.0,-217.0,-168.0,-2559.0,-6247.0,-50.0,0.0,1108.0,-30.0,-5994.0,-4755.0,1166.0,-73.0,100,42.6,6.3,1.7,14.0,25.8,2.0,16.4,28.6,2.9,2.4,3.3,0.0,82.1,70.7,17.9,29.3,80,10.0,5.0,,8.0,13.0,5.0,15.0,24.0,11.0,,4.0,,42,57,49.0,24.6,63.4,34.9,47.2,24.3,59.9,34.6,"(CONTRACTS OF AUD 100,000)",F10,FutOnly
